,DMC1 (11144)
ACH-000004,0.09135972032919999
ACH-000007,-0.338581132756
ACH-000009,-0.22955613357299998
ACH-000011,0.00839922921413
ACH-000012,-0.211850762278
ACH-000013,-0.0905040319547
ACH-000014,-0.18694288485100002
ACH-000015,-0.135739012947
ACH-000017,-0.0847544145046
ACH-000018,0.009804052086290002
ACH-000019,0.0810169888528
ACH-000021,-0.132954761983
ACH-000022,0.0145026527217
ACH-000025,-0.10298328648499999
ACH-000028,-0.146287633144
ACH-000030,-0.35182752432
ACH-000035,-0.117180557825
ACH-000036,-0.150252779355
ACH-000037,0.10808217740800001
ACH-000039,-0.112777572094
ACH-000040,0.0585469298185
ACH-000041,-0.12331540817600001
ACH-000042,-0.326524547746
ACH-000045,-0.10289951247700001
ACH-000047,0.006862030115790001
ACH-000052,-0.231861248682
ACH-000053,-0.0723863791526
ACH-000054,0.0331883023994
ACH-000055,0.096542174631
ACH-000060,-0.37877751660400005
ACH-000067,-0.19320676419500002
ACH-000070,-0.0965563610285
ACH-000075,-0.0740683382511
ACH-000078,-0.21484907842599998
ACH-000082,0.023387614384
ACH-000085,-0.0459085805665
ACH-000086,0.171586310778
ACH-000087,-0.0885464339212
ACH-000092,-0.11857433525800001
ACH-000095,-0.0828940554532
ACH-000097,-0.08374871494450001
ACH-000098,-0.12083357486099999
ACH-000099,-0.131527283603
ACH-000108,-0.08770152635970001
ACH-000113,0.045001862066699996
ACH-000115,-0.00273994888246
ACH-000116,-0.0686988944757
ACH-000118,-0.09563646281030001
ACH-000120,0.019643132031900004
ACH-000123,-0.13513396882099998
ACH-000127,0.0565118289162
ACH-000128,0.07025378866330001
ACH-000132,0.026461704094099998
ACH-000133,-0.0953052954479
ACH-000137,0.048889722761399995
ACH-000138,-0.0867240591519
ACH-000142,0.0688823252238
ACH-000143,0.037337576293599996
ACH-000146,-0.128856172367
ACH-000148,-0.10229797250299999
ACH-000150,-0.048157807644100006
ACH-000152,0.0627278824895
ACH-000153,-0.063858502486
ACH-000159,0.03674691336059999
ACH-000160,-0.127977370487
ACH-000163,-0.058934010150699996
ACH-000167,0.028115546006900003
ACH-000168,-0.0246556798911
ACH-000169,-0.0121901488797
ACH-000178,-0.0367603745009
ACH-000182,0.0652810086401
ACH-000183,-0.0966310840639
ACH-000188,0.0999414120861
ACH-000189,0.19137642575599997
ACH-000190,-0.18193703684300003
ACH-000198,0.0238632013375
ACH-000204,-0.0661440960961
ACH-000206,0.27178131489
ACH-000207,0.145737658274
ACH-000211,-0.17035464962699998
ACH-000215,0.06393438129930001
ACH-000221,-0.0502858185224
ACH-000222,0.009900834380190002
ACH-000223,-0.149236456753
ACH-000226,-0.0767037398622
ACH-000227,-0.358859771318
ACH-000228,-0.15846372579
ACH-000231,-0.288215752205
ACH-000232,-0.176540913618
ACH-000233,-0.100592912859
ACH-000234,0.0292801591861
ACH-000235,-0.07719910931599999
ACH-000237,-0.09389926056959999
ACH-000238,-0.009110581659489999
ACH-000243,-0.221958337557
ACH-000244,0.026034149384099998
ACH-000246,-0.1023237099
ACH-000248,-0.0312166053094
ACH-000250,0.0417223546991
ACH-000251,-0.0729554372555
ACH-000253,-0.00675458223225
ACH-000255,-0.08859558224210001
ACH-000256,-0.203556410918
ACH-000257,-0.09277438969830001
ACH-000258,-0.218875853298
ACH-000259,-0.0967625542202
ACH-000260,0.0823430738142
ACH-000261,-0.042158113897099996
ACH-000262,-0.181470953834
ACH-000263,0.203505928998
ACH-000264,-0.09576380553200001
ACH-000265,-0.065493961884
