,SSSCA1 (10534)
ACH-000153,-0.542616991213
ACH-000159,-0.229640139326
ACH-000160,-0.373075590361
ACH-000163,-0.185739667378
ACH-000167,-0.455731137249
ACH-000168,-0.260331779557
ACH-000169,-0.13462868670999997
ACH-000178,-0.25949066093600004
ACH-000182,0.09963961125839998
ACH-000183,-0.757726842015
ACH-000188,-0.463423251722
ACH-000189,-0.242793686131
ACH-000190,-0.282236719043
ACH-000198,-0.378854943245
ACH-000204,-0.441656851588
ACH-000206,-0.101467622849
ACH-000207,-0.7025911353990001
ACH-000211,-0.773009238361
ACH-000215,-0.42415983803900004
ACH-000221,-0.09358383062270001
ACH-000222,-0.359147048737
ACH-000223,-0.16071952712200002
ACH-000226,-0.425121298205
ACH-000227,-0.332026266639
ACH-000228,-0.386352926287
ACH-000231,-0.308532459117
ACH-000232,-0.11568168744400001
ACH-000233,-0.298521301059
ACH-000234,-0.273368675129
ACH-000235,-0.285366511185
ACH-000237,-0.316118905833
ACH-000238,-0.17604251135200003
ACH-000243,-0.20097664899999998
ACH-000244,-0.32812976144
ACH-000246,-0.145894226455
ACH-000248,-0.319889196977
ACH-000250,-0.168521587841
ACH-000251,0.0346092768977
ACH-000253,-0.269550351162
ACH-000255,-0.352379010609
ACH-000256,-0.330795399358
ACH-000257,-0.173576992753
ACH-000258,-0.182386496353
ACH-000259,-0.24315339671999997
ACH-000260,-0.38058773315800004
ACH-000261,-0.422326421834
ACH-000262,-0.271716608721
ACH-000263,-0.572608136307
ACH-000264,-0.352083684788
ACH-000265,-0.229605775446
ACH-000266,-0.232816191929
ACH-000272,-0.07324090052610001
ACH-000273,-0.314173948743
ACH-000274,-0.0966955504376
ACH-000277,-0.315119029288
ACH-000278,-0.102775153008
ACH-000279,-0.23730294319000003
ACH-000280,-0.534094523915
ACH-000281,-0.586399371243
ACH-000288,-0.39892990135899997
ACH-000291,-0.206469880462
ACH-000293,-0.356423474597
ACH-000294,-0.42285862625500004
ACH-000295,-0.0123870354973
ACH-000296,-0.368425326202
ACH-000302,-0.23726564164500002
ACH-000304,-0.5272542090519999
ACH-000307,-0.44363900875600004
ACH-000308,-0.413883433182
ACH-000310,-0.14344765045
ACH-000311,-0.251092728785
ACH-000312,-0.301153093786
ACH-000315,-0.76349194958
ACH-000316,-0.24319205665999996
ACH-000317,-0.409523723306
ACH-000318,-0.500838275453
ACH-000319,-0.264809911475
ACH-000320,-0.58665782552
ACH-000322,-0.322611909682
ACH-000323,-0.404082432955
ACH-000324,-0.250126473073
ACH-000329,-0.122153658061
ACH-000330,-0.08822246215780001
ACH-000331,-0.347588762954
ACH-000332,-0.28335854766699997
ACH-000334,-0.525962076164
ACH-000335,-0.278347357984
ACH-000336,-0.149999497478
ACH-000337,-0.23326934441
ACH-000339,-0.342016190256
ACH-000341,-0.373947324659
ACH-000348,-0.12366436749399999
ACH-000350,-0.206014596367
ACH-000352,-0.19070727792
ACH-000356,-0.459237693387
ACH-000361,-0.231810259115
ACH-000362,-0.247123977386
ACH-000363,-0.152418834513
ACH-000364,-0.289154792068
ACH-000365,-0.255098799431
ACH-000366,-0.36040266568999996
ACH-000368,-0.357697069147
ACH-000374,-0.5208925251300001
ACH-000375,-0.306632434791
ACH-000376,-0.47972189094499995
ACH-000381,-0.450532987627
ACH-000383,-0.41369648071000004
ACH-000387,-0.16880487250300003
ACH-000389,-0.24815931811
ACH-000390,-0.265120417566
ACH-000393,-0.23169323514000004
ACH-000395,-0.554621592104
ACH-000397,-0.390038530836
ACH-000401,-0.27874752662700003
ACH-000402,-0.746418803127
ACH-000403,-0.360489243362
ACH-000404,-0.141269314132
ACH-000406,-0.275373151831
ACH-000407,-0.17340860571
ACH-000408,-0.189898949425
ACH-000410,-0.04913124010890001
ACH-000411,-0.267939392465
ACH-000414,-0.17781415382399998
ACH-000415,-0.637022287077
ACH-000416,-0.24285969332
ACH-000420,-0.316062514491
ACH-000421,-0.175953727256
ACH-000424,-0.183768696207
ACH-000425,-0.221446274049
ACH-000426,-0.205891807297
ACH-000427,-0.181325047555
ACH-000433,-0.404473869805
ACH-000436,-0.35257973484300004
ACH-000444,-0.26447005053100003
ACH-000445,-0.819929298872
ACH-000448,-0.142157710111
ACH-000450,-0.11630160334100001
ACH-000452,-0.236031729598
ACH-000454,-0.261648964758
ACH-000458,-0.34065439403700004
ACH-000459,0.159189993703
ACH-000460,-0.1905133028
ACH-000461,-0.618858449314
ACH-000463,-0.243554357378
ACH-000464,-0.31220803519
ACH-000466,-0.27141802342599997
ACH-000467,-0.36259165181
ACH-000468,-0.23238114125599998
ACH-000469,-0.218202335964
ACH-000470,-0.299613005353
ACH-000471,-0.0510640913125
ACH-000472,-0.26200806027
ACH-000473,-0.11955339639799999
ACH-000475,-0.132307570118
ACH-000476,-0.0336005566077
ACH-000477,-0.27967727308400003
ACH-000480,-0.249564535413
ACH-000481,-0.290534520638
ACH-000483,-0.303765705115
ACH-000484,0.011146431315500001
ACH-000485,-0.164676886845
ACH-000486,-0.332704091834
ACH-000487,-0.391145946606
ACH-000488,-0.260354880872
ACH-000490,-0.360817365928
ACH-000491,-0.192781748831
ACH-000495,-0.222360052258
ACH-000496,-0.23039218833099998
ACH-000499,-0.290011368725
ACH-000500,-0.17673014461800002
ACH-000502,-0.281710434502
ACH-000503,-0.5547517159440001
ACH-000505,-0.362873344024
ACH-000507,-0.127866426457
ACH-000510,-0.291577040698
ACH-000511,-0.195399010028
ACH-000512,-0.133742303202
ACH-000516,-0.330817898688
ACH-000517,-0.312216069486
ACH-000518,-0.521592678201
ACH-000520,-0.317239506718
ACH-000521,-0.11486581790999999
ACH-000522,-0.41502635376900004
ACH-000524,-0.287941404561
ACH-000527,-0.202537428156
ACH-000528,-0.34175477158600004
ACH-000537,-0.49195392140199995
ACH-000541,-0.534237639321
ACH-000542,-0.538337389868
ACH-000544,-0.394634429867
ACH-000545,-0.515796461712
ACH-000547,-0.17691293238699998
ACH-000548,-0.304645731514
ACH-000549,-0.231808161791
ACH-000550,-0.208400896714
ACH-000552,-0.339915927936
ACH-000556,-0.269770728685
ACH-000557,-0.23779725614
ACH-000570,-0.381136717402
ACH-000571,-0.315504964545
ACH-000573,-0.0260382077036
ACH-000576,-0.297895298623
ACH-000580,-0.497966079668
ACH-000584,-0.147553174938
ACH-000585,-0.792099592585
ACH-000588,-0.47178048842
ACH-000589,-0.390726183208
ACH-000591,-0.308574667949
ACH-000593,-0.507431137092
ACH-000600,-0.256417146956
ACH-000601,-0.292418819504
ACH-000604,-0.381059146235
ACH-000605,-0.13190535280500001
ACH-000606,-0.469380617805
ACH-000608,-0.49634936669299995
ACH-000614,-0.304392554919
ACH-000616,-0.25837425893000004
ACH-000618,-0.605333500948
ACH-000619,-0.691187621546
ACH-000620,-0.15403337814
ACH-000621,-0.345428124429
ACH-000622,-0.410389679007
ACH-000623,-0.29063755896
ACH-000624,-0.35639947414800005
ACH-000627,-0.282355118583
ACH-000630,-0.936523049521
ACH-000632,-0.329275096874
ACH-000633,-0.288939436381
ACH-000637,-0.14912671761
ACH-000638,-0.437595329628
ACH-000646,-0.0239890837328
ACH-000647,-0.303002860119
ACH-000648,-0.07726688859110001
ACH-000649,-0.271069290202
ACH-000651,-0.246709759788
ACH-000652,-0.264843815927
ACH-000653,-0.117239841569
ACH-000657,-0.41170009347099995
ACH-000658,-0.19402076300700002
ACH-000661,-0.18606400265999998
ACH-000662,-0.547174960586
ACH-000663,-0.288046039719
ACH-000665,-0.385644080398
ACH-000671,-0.325747740751
ACH-000673,-0.28410430287
ACH-000676,-0.18182547394200002
ACH-000677,-0.251783118338
ACH-000681,-0.480033255189
ACH-000682,-0.488513305818
ACH-000683,-0.264351012742
ACH-000684,-0.255834919571
ACH-000688,-0.2032270139
ACH-000693,-0.35257370024499995
ACH-000694,-0.376575103311
ACH-000695,-0.735859225688
ACH-000696,-0.367530999731
ACH-000697,-0.459401502623
ACH-000699,-0.13905634746
ACH-000701,-0.614131389349
ACH-000706,-0.119741441283
ACH-000711,-0.19655012249099998
ACH-000713,-0.613198956463
ACH-000714,-0.29743525189500003
ACH-000718,-0.242397718402
ACH-000720,-0.529010333611
ACH-000721,-0.29304989065000003
ACH-000724,-1.0531661358
ACH-000725,-0.419736932068
ACH-000732,-0.30296718145199997
ACH-000734,-0.704586460121
ACH-000735,-0.7032526013060001
ACH-000736,-0.443289250682
ACH-000738,-0.465771944409
ACH-000746,-0.394524912539
ACH-000747,-0.265535772557
ACH-000748,-0.462741159271
ACH-000753,-0.324828507694
ACH-000756,-0.438207451242
ACH-000757,-0.460912176256
ACH-000758,-0.331644892244
ACH-000760,-0.30724495083500003
ACH-000763,-0.286996435294
ACH-000764,-0.506140837864
ACH-000765,-0.208017950641
ACH-000766,-0.23260207530299998
ACH-000767,-0.46294127585100003
ACH-000768,-0.23707915715300001
ACH-000769,-0.3968463257
ACH-000770,-0.20764941615
ACH-000771,-0.520495061849
ACH-000773,-0.412791834937
ACH-000776,-0.193106045049
ACH-000777,-0.224796240339
ACH-000778,-0.831891644178
ACH-000781,-0.353074295939
ACH-000782,-0.605351722661
ACH-000783,-0.443210219324
ACH-000784,-0.286165404221
ACH-000785,-0.333072615641
ACH-000787,-0.478254729472
ACH-000788,-0.202591224126
ACH-000791,-0.527295415654
ACH-000792,-0.288165872615
ACH-000794,-0.565022490718
ACH-000796,-0.35315879269699996
ACH-000799,-0.146083291983
ACH-000800,0.168954778683
ACH-000802,-0.286095571388
ACH-000804,-0.190587934842
ACH-000805,-0.268716906889
ACH-000809,-0.19046851026
ACH-000810,0.0147236503975
ACH-000811,-0.234033561827
ACH-000817,-0.344566112331
ACH-000819,-0.29090375373300004
ACH-000820,-0.321394209094
ACH-000821,-0.0683794805775
ACH-000822,-0.449452595524
ACH-000823,-0.435201468542
ACH-000824,-0.387459288773
ACH-000827,-0.265187736719
ACH-000829,-0.0421547438784
ACH-000831,-0.338989225446
ACH-000832,-0.386474981406
ACH-000833,-0.6050553453949999
ACH-000834,-0.614207431776
ACH-000835,-0.32429665264199997
ACH-000836,-0.345641544519
ACH-000837,-0.297867082206
ACH-000838,-0.259866253522
ACH-000839,-0.709125810268
ACH-000840,-0.36123190203500005
ACH-000841,-0.36259260276199995
ACH-000843,-0.399203369086
ACH-000846,-0.286166641781
ACH-000847,-0.35069733825800004
ACH-000848,-0.270578320026
ACH-000849,-0.22291159712699998
ACH-000851,-0.32194718464600003
ACH-000855,-0.20085622480300003
ACH-000856,-0.29341786896899996
ACH-000858,-0.054263634835400004
ACH-000859,-0.759601598431
ACH-000861,-0.43127155904799996
ACH-000862,-0.20354225861699998
ACH-000865,-0.21384531209899998
ACH-000866,-0.18347253942699998
ACH-000867,-0.143804707005
ACH-000869,-0.22018557883
ACH-000872,-0.39909826164000006
ACH-000873,-0.420536771778
ACH-000876,-0.314703824714
ACH-000878,-0.41902323503
ACH-000880,-0.381333812632
ACH-000881,-0.0370821433841
ACH-000882,-0.17691009869600002
ACH-000884,-0.174683634444
ACH-000885,-0.33194942374200004
ACH-000887,-0.494696542164
ACH-000888,-0.297832524404
ACH-000889,-0.236904260721
ACH-000890,-0.33283720372
ACH-000896,-0.234824919531
ACH-000898,-0.359899146311
ACH-000900,-0.383639715318
ACH-000901,-0.599018122896
ACH-000905,-0.136994507777
ACH-000906,-0.411233709088
ACH-000907,-0.11434720289200001
ACH-000910,-0.143597732273
ACH-000911,-0.287155310743
ACH-000912,-0.050994436166599995
ACH-000913,-0.421919759009
ACH-000915,-0.241698048154
ACH-000916,-0.524373930343
ACH-000917,-0.381688269116
ACH-000921,-0.299559116824
ACH-000924,-0.194567156506
ACH-000926,-0.338271953351
ACH-000928,-0.16128248402999998
ACH-000929,-0.313698054292
ACH-000932,-0.34112438723899996
ACH-000935,-0.34317123548399997
ACH-000936,-0.45066736425
ACH-000937,-0.15067622155500002
ACH-000938,-0.238839579287
ACH-000939,-0.254636252349
ACH-000941,-0.443797657944
ACH-000943,-0.238826333034
ACH-000946,-0.207329862357
ACH-000947,-0.283181572068
ACH-000948,-0.337044820802
ACH-000950,-0.09415380267560002
ACH-000953,-0.174964787825
ACH-000957,-0.607865672746
ACH-000958,-0.299483677376
ACH-000960,-0.21147278198199998
ACH-000963,-0.324385643892
ACH-000968,-0.290442787815
ACH-000969,-0.32956098801399997
ACH-000973,-0.36688333084799996
ACH-000974,-0.15135406059599998
ACH-000975,-0.295465080243
ACH-000976,-0.30594212501
ACH-000978,0.272342056057
ACH-000980,-0.269891220793
ACH-000984,-0.320139983964
ACH-000986,-0.28211949883299997
ACH-000988,-0.0198472578386
ACH-000993,-0.370427961397
ACH-000994,-0.251987863406
ACH-000996,-0.16357562765900002
ACH-001001,-0.693630178459
ACH-001020,-0.327746273975
ACH-001028,-0.279024096806
ACH-001031,-0.077891032715
ACH-001038,-0.37874661632600004
ACH-001048,-0.32477800616700003
ACH-001050,-0.271001768587
ACH-001053,-0.457678733333
ACH-001054,-0.327933353663
ACH-001061,-0.47746796700599997
ACH-001067,-0.353125750534
ACH-001075,-0.62478901644
ACH-001096,-0.181442791005
ACH-001128,-0.819928911148
ACH-001134,-0.338857334803
ACH-001151,-0.283483178173
ACH-001163,-0.364422351365
ACH-001164,-0.16205767747400002
ACH-001173,-0.28005899443599996
ACH-001183,-0.0941466277795
ACH-001184,-0.270523351854
ACH-001190,-0.369122272175
ACH-001192,-0.297467370685
ACH-001193,-0.437647773874
ACH-001196,-0.156069213839
ACH-001197,-0.38454569840400005
ACH-001205,-0.252240325589
ACH-001211,-0.24877028707600002
ACH-001212,-0.11509562549699999
ACH-001228,-0.258122444384
ACH-001232,-0.31825841963
ACH-001239,-0.270301779007
ACH-001274,-0.219015101661
ACH-001275,-0.394398965915
ACH-001277,-0.37496054001400003
ACH-001278,-0.231649854164
ACH-001280,-0.133355734697
ACH-001283,-0.169936581205
ACH-001289,0.0276893291707
ACH-001295,-0.18862542772399998
ACH-001300,-0.259003825159
ACH-001301,-0.399970099581
ACH-001302,-0.217419895614
ACH-001303,-0.46964618523100005
ACH-001306,-0.42887253717699997
ACH-001318,-0.118260262337
ACH-001322,-0.162247430233
ACH-001328,-0.375520854539
ACH-001332,-0.35945924045100003
ACH-001333,-0.366078238426
ACH-001336,-0.410986585146
ACH-001340,-0.271790778304
ACH-001346,-0.555170691324
ACH-001353,-0.544564536558
ACH-001354,-0.0265805628093
ACH-001367,-0.77522939963
ACH-001368,-0.345392971364
ACH-001374,-0.6297587504959999
ACH-001375,-0.352993251553
ACH-001377,-0.175881896526
ACH-001380,-0.23494502889899999
ACH-001391,-0.04603243055930001
ACH-001407,-0.221780153088
ACH-001408,-0.270738373651
ACH-001413,-0.466775257709
ACH-001430,-0.314415833308
ACH-001431,-0.28718965505
ACH-001450,-0.028691757174299996
ACH-001496,-0.129447805764
ACH-001500,-0.410810777817
ACH-001521,-0.17930664047000003
ACH-001523,-0.252924714496
ACH-001532,-0.142993968839
ACH-001536,-0.419831316419
ACH-001550,-0.378885282316
ACH-001552,-0.200942166836
ACH-001554,-0.290115059543
ACH-001645,-0.39055161041500003
ACH-001654,-0.416802009283
ACH-001715,-0.339949583976
ACH-001735,-0.286814687284
ACH-001736,-0.346444671056
ACH-001737,0.278283576812
ACH-001740,-0.0543502233789
ACH-001745,-0.283796830304
ACH-001750,-0.288161033482
ACH-001765,-0.203330907438
ACH-001956,-0.266892438079
ACH-001957,-0.333154023616
