,SH3BGR (6450)
ACH-000004,0.112876932287
ACH-000007,0.370818548231
ACH-000009,0.047863996493699996
ACH-000011,0.08662946033169999
ACH-000012,0.09338914532670001
ACH-000013,0.177201775287
ACH-000014,0.13870047545999997
ACH-000015,0.0707213794261
ACH-000017,-0.0112206473601
ACH-000018,0.302397701814
ACH-000019,0.0569022614474
ACH-000021,0.314549680891
ACH-000022,0.204108659464
ACH-000025,0.232716930693
ACH-000028,0.0702433033644
ACH-000030,0.131718584329
ACH-000035,0.06494425702430001
ACH-000036,0.23631526494000002
ACH-000037,-0.09793020356219999
ACH-000039,0.365192374313
ACH-000040,0.0435681495727
ACH-000041,0.09601132813210002
ACH-000042,0.195495496455
ACH-000045,0.146001159735
ACH-000047,0.0816062150863
ACH-000052,0.147430771067
ACH-000053,0.143260518535
ACH-000054,0.0868315405229
ACH-000055,-0.0253350147322
ACH-000060,-0.151409549088
ACH-000067,0.110993793498
ACH-000070,0.132844362814
ACH-000075,0.196464206357
ACH-000078,0.214349497422
ACH-000082,0.10902731518200001
ACH-000085,0.197712100899
ACH-000086,-0.0154609475189
ACH-000087,-0.0821772570462
ACH-000092,0.227958644741
ACH-000095,0.191657285528
ACH-000097,0.14654441237
ACH-000098,0.09035250683360001
ACH-000099,0.14009244573899998
ACH-000108,0.061499095037799996
ACH-000113,-0.0154326914635
ACH-000115,0.355137716386
ACH-000116,-0.0385741792833
ACH-000118,0.290944231002
ACH-000120,0.15472058008300002
ACH-000123,0.136376508053
ACH-000127,0.059594792896
ACH-000128,0.08822173107439998
ACH-000132,-0.09634651948079999
ACH-000133,0.0521531023397
ACH-000137,0.146302821823
ACH-000138,0.27850133254500004
ACH-000142,-0.0648425952716
ACH-000143,0.0263958000837
ACH-000146,0.0127421173834
ACH-000148,0.0776820951357
ACH-000150,0.179143917364
ACH-000152,0.151953848443
ACH-000153,0.285124281029
ACH-000159,0.0113508484939
ACH-000160,0.0515338460415
ACH-000163,0.0692589046021
ACH-000167,0.156733131071
ACH-000168,0.14352329345599998
ACH-000169,0.211399345367
ACH-000178,-0.037493975640300006
ACH-000182,0.179288051316
ACH-000183,0.07815526503989999
ACH-000188,0.248925730761
ACH-000189,0.10603283210100001
ACH-000190,-0.0237719925135
ACH-000198,0.166884489859
ACH-000204,0.11753729000299999
ACH-000206,0.0577986994631
ACH-000207,-0.06621146192890001
ACH-000211,0.163398005365
ACH-000215,0.0445906972222
ACH-000221,0.21887501156300002
ACH-000222,0.164539221515
ACH-000223,0.0483357277491
ACH-000226,0.13713668137
ACH-000227,-0.248288161283
ACH-000228,0.202097146656
ACH-000231,-0.025696333536099996
ACH-000232,0.161343123652
ACH-000233,-0.0157995774059
ACH-000234,0.18378052050000002
ACH-000235,0.180133227031
ACH-000237,0.010560108801
ACH-000238,0.08652482477870001
ACH-000243,0.11207223948799999
ACH-000244,0.0193032854488
ACH-000246,0.09699193648700001
ACH-000248,0.246844655176
ACH-000250,0.08231140224439999
ACH-000251,0.20171971168900002
ACH-000253,0.050097093835199995
ACH-000255,0.12291008814099999
ACH-000256,0.235838706615
ACH-000257,0.249274406914
ACH-000258,-0.14110187148
ACH-000259,0.04707166751630001
ACH-000260,0.059697134747900005
ACH-000261,0.188807400721
ACH-000262,0.320040497968
ACH-000263,0.163429070566
ACH-000264,0.0381318840295
ACH-000265,0.321034872896
ACH-000266,0.164674920103
ACH-000272,0.061109302225599994
ACH-000273,0.16230650421700002
ACH-000274,0.0506392634503
ACH-000277,0.229795910258
ACH-000278,0.0472956718662
ACH-000279,0.092771841876
ACH-000280,0.227599338391
ACH-000281,-0.013924456328700001
ACH-000288,0.0046299222209900005
ACH-000291,0.0661476948833
ACH-000293,0.300975538103
ACH-000294,0.136039008366
ACH-000295,0.270592204731
ACH-000296,0.0769841956056
ACH-000302,0.0919793565708
ACH-000304,-0.0505873492836
ACH-000307,0.16490886611400002
ACH-000308,0.08268607195500001
ACH-000310,-0.038794597564
ACH-000311,0.13624244280300002
ACH-000312,0.139417888567
ACH-000315,0.027430288141400003
ACH-000316,0.229788901665
ACH-000317,0.357731741781
ACH-000318,-0.030000826659599997
ACH-000319,0.239997751529
ACH-000320,0.0798370641077
ACH-000322,0.156293198994
ACH-000323,0.15094531962000002
ACH-000324,0.112989910346
ACH-000329,-0.012970986120799999
ACH-000330,0.18059355693
ACH-000331,0.140377128718
ACH-000332,0.0659860958829
ACH-000334,-0.0424768349627
ACH-000335,0.281182286096
ACH-000336,0.408068227706
ACH-000337,0.17129855433200003
ACH-000339,0.129090513645
ACH-000341,0.241831490945
ACH-000348,0.09052250570160002
ACH-000350,0.09010353515389999
ACH-000352,0.084092240306
ACH-000356,0.18720633355900002
ACH-000361,0.145268859145
ACH-000362,0.166374065721
ACH-000363,0.0774772402028
ACH-000364,0.08854638783169999
