,NADK2 (133686)
ACH-000004,0.135390102806
ACH-000007,0.14570245603
ACH-000009,0.17871072555700002
ACH-000011,0.20529308544100003
ACH-000012,0.0613086517349
ACH-000013,0.17263216506700002
ACH-000014,0.16151434521400002
ACH-000015,0.233547969984
ACH-000017,0.0712688882278
ACH-000018,0.09042729034980002
ACH-000019,0.11742664824200001
ACH-000021,0.216330913594
ACH-000022,0.37262711079300004
ACH-000025,-0.0326832680614
ACH-000028,-0.30879930919
ACH-000030,0.267912624371
ACH-000035,0.10267562974099999
ACH-000036,0.162310667709
ACH-000037,-0.0844021686393
ACH-000039,-0.0014005729735000001
ACH-000040,0.168383274566
ACH-000041,0.271732933183
ACH-000042,0.033865891192
ACH-000045,0.09589370670289998
ACH-000047,0.11397476295499999
ACH-000052,0.13193729009000002
ACH-000053,0.115501030192
ACH-000054,-0.00385968784599
ACH-000055,0.0549752624858
ACH-000060,0.20705433565
ACH-000067,0.008291913421109999
ACH-000070,-0.0804666087062
ACH-000075,0.300786318152
ACH-000078,0.142254629139
ACH-000082,0.10743612762
ACH-000085,0.196936997809
ACH-000086,0.0813222861683
ACH-000087,0.256801068038
ACH-000092,0.0796654972829
ACH-000095,0.168053058939
ACH-000097,0.191233979102
ACH-000098,0.0928999439285
ACH-000099,0.159294012691
ACH-000108,0.216793068312
ACH-000113,0.216040938158
ACH-000115,0.113276725153
ACH-000116,0.141426002223
ACH-000118,0.24296115579799998
ACH-000120,0.23143498024700002
ACH-000123,0.096266421192
ACH-000127,0.150774165421
ACH-000128,0.08719537984430001
ACH-000132,0.095967337317
ACH-000133,0.10764400095000001
ACH-000137,0.0191085716195
ACH-000138,-0.057075002636900005
ACH-000142,0.10898715761700001
ACH-000143,0.0633700133491
ACH-000146,0.104075638484
ACH-000148,0.0854382982892
ACH-000150,0.293490211501
ACH-000152,0.14563919724000002
ACH-000153,0.150312444993
ACH-000159,0.103365154332
ACH-000160,0.155441213386
ACH-000163,0.228998246043
ACH-000167,0.0522439012534
ACH-000168,0.353508505571
ACH-000169,0.123456502348
ACH-000178,-0.0341432629289
ACH-000182,0.161394502584
ACH-000183,0.034093584227800004
ACH-000188,0.126191433928
ACH-000189,0.0547644893089
ACH-000190,-0.0482350947504
ACH-000198,0.136847301811
ACH-000204,0.320157702229
ACH-000206,-0.320936826287
ACH-000207,0.172522481265
ACH-000211,0.100589666533
ACH-000215,0.208125578586
ACH-000221,-0.20202604790999998
ACH-000222,0.207886996743
ACH-000223,0.232238115573
ACH-000226,0.240083166769
ACH-000227,0.232215570555
ACH-000228,0.164996829873
ACH-000231,0.111103118936
ACH-000232,0.19175432462499997
ACH-000233,0.266768249555
ACH-000234,0.23091071830499998
ACH-000235,0.027014245270700003
ACH-000237,0.027728723167500004
ACH-000238,0.24411878628000003
ACH-000243,0.13916489769
ACH-000244,-0.116242750908
ACH-000246,0.07773426386410001
ACH-000248,-0.0199565839892
ACH-000250,0.0793851032822
ACH-000251,0.49021002552000004
ACH-000253,0.21774940082199998
ACH-000255,0.0254708284667
ACH-000256,0.323364349031
ACH-000257,0.35815168674900005
ACH-000258,0.08980181842229999
ACH-000259,0.20746033410599998
ACH-000260,0.111757651838
ACH-000261,-0.044638671523900005
ACH-000262,0.0780605516001
ACH-000263,0.0453871124426
ACH-000264,0.128346049859
ACH-000265,-0.0990475770676
ACH-000266,0.121663806362
ACH-000272,0.10754346815199999
ACH-000273,0.005048831741649999
ACH-000274,0.320965911652
ACH-000277,0.136383995569
ACH-000278,0.142061868705
ACH-000279,0.101626071288
ACH-000280,0.23271838628199998
ACH-000281,0.199618437837
ACH-000288,0.132875033112
ACH-000291,0.268211125784
ACH-000293,0.07345226226530001
ACH-000294,0.298873970993
ACH-000295,0.18286379818100001
ACH-000296,0.256275411588
ACH-000302,0.136595256358
ACH-000304,0.11728253073799999
ACH-000307,0.159799171878
ACH-000308,0.12436199375700001
ACH-000310,0.181883345633
ACH-000311,0.176788778377
ACH-000312,0.277203373682
ACH-000315,-0.213372631967
ACH-000316,0.17243421426199998
ACH-000317,0.0756611289105
ACH-000318,0.26334791443100003
ACH-000319,0.211623228206
ACH-000320,0.12252518497000002
ACH-000322,0.221612897951
ACH-000323,0.15303219347000002
ACH-000324,0.21665901742199997
ACH-000329,0.0663789877224
ACH-000330,0.0711274403819
ACH-000331,0.0421687950308
ACH-000332,0.124316689538
ACH-000334,0.105781898033
ACH-000335,0.40087415690800005
ACH-000336,-0.359741226419
ACH-000337,-0.0011105725544400002
ACH-000339,0.0909449155425
ACH-000341,0.196787292187
ACH-000348,0.224241475883
ACH-000350,0.126872538792
ACH-000352,0.24785077629299998
ACH-000356,0.219141440975
ACH-000361,0.18122601785
ACH-000362,0.125451057042
ACH-000363,0.0279745440165
ACH-000364,0.213703411269
ACH-000365,0.0391057417791
ACH-000366,0.164058149677
ACH-000368,-0.0706304952162
ACH-000374,0.194636527982
ACH-000375,0.21583563074
ACH-000376,0.25358644333
ACH-000381,0.200529649185
ACH-000383,0.0949231063161
ACH-000387,0.21684108343000003
ACH-000389,0.213492472157
ACH-000390,0.20967738136
ACH-000393,-0.0418486066593
ACH-000395,-0.00671921436071
ACH-000397,0.0331129855398
ACH-000401,0.276965165614
ACH-000402,-0.149822278715
ACH-000403,0.252482287044
ACH-000404,0.027502882965000003
ACH-000406,0.12148378746300001
ACH-000407,0.247592680756
ACH-000408,0.183065084195
ACH-000410,0.19172966701900002
ACH-000411,0.1282624093
ACH-000414,0.217942147792
ACH-000415,0.10691237220899999
ACH-000416,0.112224926535
ACH-000420,0.0663773199244
ACH-000421,0.294457850884
ACH-000424,0.260147302309
ACH-000425,0.056594121603100005
ACH-000426,-0.0641268700625
ACH-000427,0.305753810902
ACH-000433,0.203708937472
ACH-000436,0.223057378752
ACH-000444,0.09915526996719999
ACH-000445,0.18069944092
ACH-000448,0.0911037779038
ACH-000450,0.26627139251299997
ACH-000452,0.159315618061
ACH-000454,0.014765019530100001
ACH-000458,0.336704524718
ACH-000459,0.127338471627
ACH-000460,0.283861802458
ACH-000461,0.062434151541599994
ACH-000463,0.219391412101
ACH-000464,0.0873260951956
ACH-000466,0.0934283378245
ACH-000467,0.0400843045182
ACH-000468,0.33682736077
ACH-000469,0.294854710748
ACH-000470,0.17404482006900002
ACH-000471,0.216101667056
ACH-000472,0.175103196128
ACH-000473,0.17009118761
ACH-000475,0.10150182678
ACH-000476,0.158380706589
ACH-000477,0.069468370797
ACH-000480,0.0302222272054
ACH-000481,0.0684218936447
ACH-000483,0.103965096202
ACH-000484,-0.0394964476494
ACH-000485,0.21818539883699997
ACH-000486,0.252997037805
ACH-000487,0.19163211599
ACH-000488,0.186049273231
ACH-000490,0.243163496135
ACH-000491,0.343270422812
ACH-000495,-0.0610716210604
ACH-000496,0.26409496434999996
ACH-000499,0.24275741904800002
ACH-000500,0.161330137942
ACH-000502,0.118575865372
ACH-000503,0.060437259881999994
ACH-000505,0.195335242612
ACH-000507,0.19427533987
ACH-000510,0.12095272522600001
ACH-000511,0.10148770387499999
ACH-000512,0.275227951886
ACH-000516,0.120849602379
ACH-000517,0.15915226717800002
ACH-000518,0.159241574705
ACH-000520,-0.084946557099
ACH-000521,0.09307538672589999
ACH-000522,0.00493703008639
ACH-000524,0.23628642649999998
ACH-000527,0.174438714001
ACH-000528,0.291981904307
ACH-000537,0.0827629223708
ACH-000541,0.289320501243
ACH-000542,0.19493702255999998
ACH-000544,0.11820139790999999
ACH-000545,0.151682104748
ACH-000547,0.0718469665262
ACH-000548,0.23887179297699998
ACH-000549,-0.030158828317999996
ACH-000550,0.033567036973700004
ACH-000552,0.40647461197800006
ACH-000556,0.210668792727
ACH-000557,0.10114099169600001
ACH-000570,0.170147980187
ACH-000571,0.0565951089754
ACH-000573,0.21921085115699998
ACH-000576,0.130074721389
ACH-000580,-0.0301430514952
ACH-000584,0.14520588043
ACH-000585,0.174936701538
ACH-000588,-0.0350695658995
ACH-000589,0.09829902623089999
ACH-000591,0.16824658215799998
ACH-000593,0.0586951450172
ACH-000600,0.183012228008
ACH-000601,-0.276855949134
ACH-000604,0.049062692818099995
ACH-000605,0.151489998872
ACH-000606,0.22469673285100003
ACH-000608,-0.36607384367
ACH-000614,0.16140059492
ACH-000616,-0.10913016700099999
ACH-000618,0.132050309626
ACH-000619,0.115861621889
ACH-000620,0.299514368526
ACH-000621,-0.00337141836045
ACH-000622,0.17133049555500002
ACH-000623,0.234604421302
ACH-000624,0.16153620714000003
ACH-000627,0.41901662069799994
ACH-000630,0.189498737863
ACH-000632,0.116825730034
ACH-000633,0.17518991079100002
ACH-000637,0.193599614269
ACH-000638,-0.0151343400798
ACH-000646,0.0104630833716
ACH-000647,0.23000447815400002
ACH-000648,0.209718959155
ACH-000649,0.230890783626
ACH-000651,-0.20563092206300002
ACH-000652,0.34669884324199995
ACH-000653,0.20623869825
ACH-000657,0.164413661509
ACH-000658,0.09843061339430001
ACH-000661,0.27262836631
ACH-000662,0.36896538091799996
ACH-000663,0.19524700464699998
ACH-000665,-0.032864463755900006
ACH-000671,0.08873376546610001
ACH-000673,-0.0170134672527
ACH-000676,-0.151911943257
ACH-000677,0.08253436703210001
ACH-000681,0.1227100451
ACH-000682,0.332630755851
ACH-000683,0.20304036389199998
ACH-000684,-0.199416747329
ACH-000688,0.0972430863022
ACH-000693,0.230431089981
ACH-000694,0.25025652743099996
ACH-000695,-0.137971165411
ACH-000696,0.119305482171
ACH-000697,-0.22494788805100002
ACH-000699,0.128518876785
ACH-000701,0.300711210341
ACH-000706,0.222475624967
ACH-000711,0.0009349192061839999
ACH-000713,0.127280662756
ACH-000714,0.097663217622
ACH-000718,0.247242593966
ACH-000720,0.258155563618
ACH-000721,0.298080729727
ACH-000724,0.424372097041
ACH-000725,-0.0155660248
ACH-000732,-0.0223574138965
ACH-000734,0.20649697244600002
ACH-000735,0.11516058907299999
ACH-000736,0.0192296161321
ACH-000738,0.185902304932
ACH-000746,0.24021568611299998
ACH-000747,0.216962796839
ACH-000748,0.0741425996274
ACH-000753,0.200602948856
ACH-000756,0.19232638925599999
ACH-000757,0.114783541176
ACH-000758,0.19942256723000001
ACH-000760,0.135773881274
ACH-000763,0.0769301450633
ACH-000764,0.021624985766799998
ACH-000765,0.201289477113
ACH-000766,0.20084202519000002
ACH-000767,0.105237606933
ACH-000768,0.17256031554
ACH-000769,0.08720216869789998
ACH-000770,0.21948971270300002
ACH-000771,0.145020811467
ACH-000773,0.175823124641
ACH-000776,0.245149144278
ACH-000777,0.204337291552
ACH-000778,-0.0421662931675
ACH-000781,0.18654126618500003
ACH-000782,0.19465513594999997
ACH-000783,0.09416594431639999
ACH-000784,0.0912878931956
ACH-000785,0.291308579266
ACH-000787,0.20771717203899998
ACH-000788,0.166235703858
ACH-000791,0.152648163034
ACH-000792,0.10163426270300001
ACH-000794,-0.0593577311861
ACH-000796,0.209334605619
ACH-000799,0.263340447545
ACH-000800,0.16131710785599998
ACH-000802,0.0640578994666
ACH-000804,0.276517152911
ACH-000805,0.283638586919
ACH-000809,0.236763049226
ACH-000810,0.211508330071
ACH-000811,0.065374411488
ACH-000817,0.193877966789
ACH-000819,0.20250227642700003
ACH-000820,0.219398222281
ACH-000821,0.287041647867
ACH-000822,0.0022060485906700003
ACH-000823,0.21658023967099999
ACH-000824,0.476110321682
