,STIM1 (6786)
ACH-000004,-0.119398225186
ACH-000007,0.0159074837487
ACH-000009,-0.278022273172
ACH-000011,-0.251789407934
ACH-000012,-0.053847168165499996
ACH-000013,-0.20554029035
ACH-000014,-0.0281359905249
ACH-000015,-0.034506500569300005
ACH-000017,0.038660827873
ACH-000018,-0.0417197231629
ACH-000019,-0.480688130663
ACH-000021,-0.104920635185
ACH-000022,-0.1477643987
ACH-000025,-0.173111972102
ACH-000028,-0.31229509561200003
ACH-000030,-0.05429332641699999
ACH-000035,-0.0500722549625
ACH-000036,-0.293146643406
ACH-000037,-0.08909640737939999
ACH-000039,0.17053055047200003
ACH-000040,-0.200702613581
ACH-000041,-0.347072105373
ACH-000042,-0.32119189591999997
ACH-000045,0.10323277657199999
ACH-000047,-0.160289846732
ACH-000052,-0.283636050789
ACH-000053,-0.12325208249500001
ACH-000054,-0.430072108893
ACH-000055,-0.299590974574
ACH-000060,-0.0412905953189
ACH-000067,-0.08957520989010001
ACH-000070,-0.46537435118299997
ACH-000075,-0.331716141952
ACH-000078,-0.130419987435
ACH-000082,-0.19865542479200002
ACH-000085,-0.00165304018339
ACH-000086,0.0502070397664
ACH-000087,0.484932291006
ACH-000092,-0.160768928678
ACH-000095,-0.121778618312
ACH-000097,-0.215189610748
ACH-000098,0.0359611809328
ACH-000099,-0.211147717766
ACH-000108,-0.189018113776
ACH-000113,-0.126907832507
ACH-000115,-0.163961455375
ACH-000116,-0.170258366413
ACH-000118,-0.126371482528
ACH-000120,-0.0161673130887
ACH-000123,-0.23814627058899998
ACH-000127,-0.08574013257999999
ACH-000128,-0.309461566849
ACH-000132,0.021831065421500002
ACH-000133,-0.21649263741500002
ACH-000137,-0.021668258631599997
ACH-000138,-0.399753632094
ACH-000142,-0.324499360877
ACH-000143,-0.25503800746599997
ACH-000146,0.00033515773581
ACH-000148,-0.11877039308599999
ACH-000150,-0.280471460823
ACH-000152,0.13807727045
ACH-000153,-0.170075952752
ACH-000159,-0.22096123636700002
ACH-000160,-0.096330790888
ACH-000163,-0.0785015992502
ACH-000167,-0.160507228331
ACH-000168,-0.157086252159
ACH-000169,0.13386587740999997
ACH-000178,-0.273496446715
ACH-000182,-0.186572478386
ACH-000183,-0.0325942561558
ACH-000188,-0.195895325092
ACH-000189,-0.0707774511736
ACH-000190,0.0269744659878
ACH-000198,-0.12869732802
ACH-000204,-0.0007438753503
ACH-000206,-0.22875693936500002
ACH-000207,0.0007104173097060001
ACH-000211,-0.146727399822
ACH-000215,-0.220537990579
ACH-000221,-0.0224272054017
ACH-000222,-0.506344373859
ACH-000223,-0.45224122098
ACH-000226,-0.07721506585969999
ACH-000227,-0.445346475713
ACH-000228,-0.0277337389657
ACH-000231,-0.252672067891
ACH-000232,-0.246238146621
ACH-000233,-0.09183106067230001
ACH-000234,-0.49660638059699996
ACH-000235,-0.139666340816
ACH-000237,-0.10156070855799999
ACH-000238,0.024465504348800002
ACH-000243,-0.239383933694
ACH-000244,-0.0067853058347399995
ACH-000246,-0.224595805123
ACH-000248,-0.0393441458575
ACH-000250,-0.294098825557
ACH-000251,-0.10604378376399999
ACH-000253,-0.32687122893599996
ACH-000255,-0.145851250967
ACH-000256,-0.483662086509
ACH-000257,-0.399328108081
ACH-000258,-0.128435165349
ACH-000259,-0.192144060832
ACH-000260,-0.201943681756
ACH-000261,-0.20291116575399998
ACH-000262,-0.162577248748
ACH-000263,-0.447746007602
ACH-000264,-0.18001878576400002
ACH-000265,-0.12114954616399999
ACH-000266,-0.189066475657
ACH-000272,-0.100043912258
ACH-000273,-0.11234840068
ACH-000274,-0.293243225609
ACH-000277,-0.081087523879
ACH-000278,-0.34382295208499997
ACH-000279,-0.112222554038
ACH-000280,-0.381361803916
ACH-000281,-0.35277272776600005
ACH-000288,-0.252464631833
ACH-000291,-0.164996442458
ACH-000293,-0.126928610495
ACH-000294,0.34000631564000006
ACH-000295,0.0670296476509
ACH-000296,-0.379079484582
ACH-000302,-0.111321018263
ACH-000304,-0.206435940797
ACH-000307,-0.20689012526099998
ACH-000308,-0.130097664832
ACH-000310,-0.236461728777
ACH-000311,-0.301727699905
ACH-000312,-0.15764469858400001
ACH-000315,-0.08731022147880001
ACH-000316,-0.360690996252
ACH-000317,-0.18104366550700002
ACH-000318,-0.271934913573
ACH-000319,-0.0744761515653
ACH-000320,-0.418553514007
ACH-000322,-0.224196288351
ACH-000323,-0.153684494014
ACH-000324,-0.0997745246328
ACH-000329,-0.12391041193
ACH-000330,-0.0814643549542
ACH-000331,-0.336043427171
ACH-000332,-0.225612857748
ACH-000334,-0.276444234555
ACH-000335,0.19529540871
ACH-000336,-0.40264814944300004
ACH-000337,0.00765688846204
ACH-000339,-0.252017324391
ACH-000341,0.0356340034903
ACH-000348,-0.21549970229200002
ACH-000350,-0.0471086607113
ACH-000352,-0.113218828463
ACH-000356,-0.09704795536530002
ACH-000361,0.552795783707
ACH-000362,-0.0182103233031
ACH-000363,-0.36773558041
ACH-000364,-0.145114111766
ACH-000365,-0.34485940357199996
ACH-000366,-0.290924645978
ACH-000368,-0.143183542786
ACH-000374,-0.327753420585
ACH-000375,-0.0322466142859
ACH-000376,-0.38060648143200004
ACH-000381,-0.0861246353799
ACH-000383,-0.09103583408469999
ACH-000387,-0.0499563808454
ACH-000389,0.240457441709
ACH-000390,0.17296210276700003
ACH-000393,-0.279728636086
ACH-000395,0.157856718097
ACH-000397,-0.0211967741023
ACH-000401,-0.0639661920651
ACH-000402,0.00935554480354
ACH-000403,-0.275719848523
ACH-000404,-0.254467690541
ACH-000406,-0.08513401890939999
ACH-000407,-0.109622108091
ACH-000408,-0.22067330765700002
ACH-000410,-0.150341215053
ACH-000411,-0.156316335567
ACH-000414,-0.367691159515
ACH-000415,0.0390502960487
ACH-000416,-0.305564659438
ACH-000420,-0.212072793552
ACH-000421,-0.180140012337
ACH-000424,0.0415282291969
ACH-000425,-0.161651186606
ACH-000426,-0.248810535144
ACH-000427,-0.179882010038
ACH-000433,-0.267367970699
ACH-000436,-0.33041701016999997
ACH-000444,-0.104346340525
ACH-000445,-0.166806788378
ACH-000448,-0.241218477384
ACH-000450,0.14016281589500001
ACH-000452,-0.0521421631666
ACH-000454,-0.055306003108599996
ACH-000458,-0.0810056636578
ACH-000459,0.0827970870946
ACH-000460,-0.166145951824
ACH-000461,0.0533681485557
ACH-000463,-0.09632980770749999
ACH-000464,-0.153043753956
ACH-000466,-0.22671603281199998
ACH-000467,-0.286544501028
ACH-000468,-0.156656617842
ACH-000469,-0.0953293137359
ACH-000470,-0.204202002521
ACH-000471,0.00996785346371
ACH-000472,-0.107893836296
ACH-000473,-0.0178783347503
ACH-000475,-0.139229290102
ACH-000476,-0.194030498969
ACH-000477,0.00599434627444
ACH-000480,-0.10740116168700001
ACH-000481,-0.21593820912300002
ACH-000483,-0.20852493246599998
ACH-000484,0.0322395017459
ACH-000485,-0.219132124971
ACH-000486,-0.177488251642
ACH-000487,-0.15626686757000002
ACH-000488,-0.054157725115400006
ACH-000490,-0.139177987772
ACH-000491,-0.033902751667299995
ACH-000495,-0.11356454044000001
ACH-000496,-0.1499833854
ACH-000499,-0.0827499026256
ACH-000500,0.0358592691392
ACH-000502,-0.21198756757800002
ACH-000503,0.182868053756
ACH-000505,-0.263650290273
ACH-000507,0.00415304789204
ACH-000510,-0.0666244021201
ACH-000511,-0.41759171182800003
ACH-000512,0.023707679853500002
ACH-000516,-0.153603706677
ACH-000517,-0.23831104815600002
ACH-000518,-0.185077162608
ACH-000520,-0.332803011922
ACH-000521,-0.11451548952
ACH-000522,-0.0664320543433
ACH-000524,-0.211382670187
ACH-000527,-0.16182892867999998
ACH-000528,-0.034071523159099996
ACH-000537,-0.11995846451199998
ACH-000541,0.07453470954010001
ACH-000542,-0.0964183676585
ACH-000544,-0.07173026847
ACH-000545,-0.166308609995
ACH-000547,0.044537136619999994
ACH-000548,-0.0686379399927
ACH-000549,-0.07189152698239999
ACH-000550,-0.208801954762
ACH-000552,-0.13123225234799998
ACH-000556,-0.0776138016417
ACH-000557,-0.203430794937
ACH-000570,-0.20010558214699997
ACH-000571,-0.38875488771399996
ACH-000573,-0.12401287293199999
ACH-000576,-0.295339537733
ACH-000580,-0.0503049336826
ACH-000584,0.008399576598920001
ACH-000585,-0.154760743635
ACH-000588,-0.140708162395
ACH-000589,-0.143190016213
ACH-000591,0.0153110729454
ACH-000593,-0.11662537604800001
ACH-000600,-0.437110389742
ACH-000601,-0.177165348763
ACH-000604,-0.020178321611099996
ACH-000605,-0.158328183443
ACH-000606,-0.07479060920189999
ACH-000608,-0.17434752622699998
ACH-000614,-0.155935983797
ACH-000616,-0.120978789911
ACH-000618,-0.11747629587300001
ACH-000619,-0.242541027517
ACH-000620,-0.0362814774926
ACH-000621,-0.0193306975235
ACH-000622,-0.150602233093
ACH-000623,-0.198633828814
ACH-000624,-0.22482818774500002
ACH-000627,-0.361961305166
ACH-000630,-0.20783824424699998
ACH-000632,-0.309853836773
ACH-000633,-0.163889986178
ACH-000637,-0.072139777134
ACH-000638,-0.05661947955590001
ACH-000646,-0.00372068666758
ACH-000647,-0.34431984844700003
ACH-000648,-0.0853074775296
ACH-000649,-0.08216268988530001
ACH-000651,-0.203679835183
ACH-000652,-0.17555616899
ACH-000653,0.0552388694059
ACH-000657,-0.24130871734
ACH-000658,-0.190712751876
ACH-000661,0.101627775987
ACH-000662,-0.19474316129299998
ACH-000663,-0.0154281946742
ACH-000665,-0.18935639635899998
ACH-000671,-0.172571833151
ACH-000673,-0.37840396323700004
ACH-000676,-0.193304916686
ACH-000677,-0.17337958802
ACH-000681,-0.315581549584
ACH-000682,0.00720021135001
ACH-000683,-0.144191012018
ACH-000684,-0.128666961714
ACH-000688,-0.0747742674566
ACH-000693,-0.0461219830743
ACH-000694,-0.06193240905399999
ACH-000695,-0.0715059873317
ACH-000696,-0.199831635541
ACH-000697,0.0157138008775
ACH-000699,-0.011600550061000001
ACH-000701,-0.21959351531
ACH-000706,-0.28151544377500004
ACH-000711,-0.40483800337700004
ACH-000713,-0.169877283411
ACH-000714,-0.474623815763
ACH-000718,-0.200633823439
ACH-000720,-0.19799244655099998
ACH-000721,-0.266374668941
ACH-000724,0.0729119859662
ACH-000725,0.0353313080372
ACH-000732,-0.312395640132
ACH-000734,-0.136910362462
ACH-000735,-0.133267255994
ACH-000736,-0.139006517284
ACH-000738,-0.08713851895030002
ACH-000746,-0.165921569411
ACH-000747,-0.047258054304099996
ACH-000748,-0.41103322917199997
ACH-000753,-0.502895162582
ACH-000756,0.0364831418702
ACH-000757,-0.333656006366
ACH-000758,0.0100578456099
ACH-000760,-0.06619036951019999
ACH-000763,-0.302468945668
ACH-000764,-0.34119118906999996
ACH-000765,-0.0618404787481
ACH-000766,0.0058285811882
ACH-000767,-0.36259477264
ACH-000768,-0.005966764951109999
ACH-000769,-0.0149343405244
ACH-000770,-0.29133539823800003
ACH-000771,-0.128501655798
ACH-000773,-0.361412994173
ACH-000776,-0.0626718877692
ACH-000777,-0.291552081765
ACH-000778,-0.24537918288600002
ACH-000781,-0.23177378132800003
ACH-000782,0.014733990845700002
ACH-000783,-0.424137786786
ACH-000784,-0.114215035466
ACH-000785,-0.512954577641
ACH-000787,-0.252367442895
ACH-000788,-0.211636295366
ACH-000791,-0.271280047094
ACH-000792,-0.09529800055960001
ACH-000794,-0.0992134359513
ACH-000796,-0.0435023562336
ACH-000799,-0.157416550926
ACH-000800,-0.110482225228
ACH-000802,-0.300554407519
ACH-000804,-0.294981202647
ACH-000805,-0.269028582183
ACH-000809,-0.134123950376
ACH-000810,-0.34901730118
ACH-000811,0.000524554480821
ACH-000817,-0.0758753558641
ACH-000819,-0.17740185520799998
ACH-000820,-0.32426602543099997
ACH-000821,-0.156036090131
ACH-000822,-0.36178148441299995
ACH-000823,-0.145694334642
ACH-000824,-0.161877081773
ACH-000827,-0.299135587203
ACH-000829,-0.0778882710432
ACH-000831,-0.11754715114499999
ACH-000832,-0.16860489343199997
ACH-000833,-0.182421164468
ACH-000834,-0.145348530966
ACH-000835,-0.195173853893
ACH-000836,-0.223123628506
ACH-000837,-0.0219412478986
ACH-000838,-0.295114445323
ACH-000839,-0.289799947614
ACH-000840,-0.489769609318
ACH-000841,-0.127709744007
ACH-000843,-0.132036238649
ACH-000846,-0.0711816549327
ACH-000847,-0.17838387866500002
ACH-000848,0.0288995962578
ACH-000849,-0.189268792702
ACH-000851,-0.324880245594
ACH-000855,0.0251681741603
ACH-000856,-0.10768781002399999
ACH-000858,-0.102920313554
ACH-000859,-0.010602290358200001
ACH-000861,-0.389415566328
ACH-000862,-0.111390678092
ACH-000865,-0.13845437666899998
ACH-000866,-0.146491524467
ACH-000867,-0.36016648901500004
ACH-000869,-0.209750610367
ACH-000872,0.034166417299
ACH-000873,0.127583848032
ACH-000876,-0.295681824547
ACH-000878,0.0390460493441
ACH-000880,0.000561729079651
ACH-000881,0.029652548785900002
ACH-000882,-0.103041330834
ACH-000884,0.0353307271511
ACH-000885,-0.168647488199
ACH-000887,-0.125568984994
ACH-000888,-0.123695525219
ACH-000889,-0.0745563172936
ACH-000890,-0.272090323534
ACH-000896,-0.250316996054
ACH-000898,-0.332334780102
ACH-000900,-0.230182760416
ACH-000901,-0.152726601543
ACH-000905,0.030931722858799998
ACH-000906,-0.0171381313386
ACH-000907,0.0142377432883
ACH-000910,-0.06551923836120001
ACH-000911,-0.0196109170517
ACH-000912,-0.0875163320881
ACH-000913,-0.0396973922267
ACH-000915,0.00942452351415
ACH-000916,0.11482182246400001
ACH-000917,0.163131016243
ACH-000921,-0.185214051863
ACH-000924,-0.0868343341211
ACH-000926,-0.058455283833800005
ACH-000928,-0.23777171605
ACH-000929,0.021717059636300003
ACH-000932,-0.143593170756
ACH-000935,-0.157970261864
ACH-000936,0.202420365396
ACH-000937,-0.26108703930599997
ACH-000938,-0.24273777474
ACH-000939,-0.0459541952243
ACH-000941,-0.25695554373199997
ACH-000943,-0.0772691014828
ACH-000946,-0.128950821306
ACH-000947,-0.11067652381
ACH-000948,-0.308618458793
ACH-000950,-0.24468932281300002
ACH-000953,-0.238623635359
ACH-000957,-0.299535705218
ACH-000958,-0.14292000216700002
ACH-000960,-0.188197119605
ACH-000963,-0.144987823087
ACH-000968,-0.108661709462
ACH-000969,0.110472398684
ACH-000973,-0.08210459743269999
ACH-000974,-0.0714517440991
ACH-000975,-0.273532702949
ACH-000976,-0.0984999486922
ACH-000978,-0.362037965959
ACH-000980,-0.136600273777
ACH-000984,-0.275078140908
ACH-000986,-0.21264669671599998
ACH-000988,-0.181567496896
ACH-000993,-0.277132867151
ACH-000994,-0.19870608217099997
ACH-000996,-0.47330609875600005
ACH-001001,-0.13940265140799998
ACH-001020,-0.402710852934
ACH-001028,-0.172295703464
ACH-001031,-0.223386902773
ACH-001038,-0.0240804943344
ACH-001048,-0.24317698728599998
ACH-001050,-0.298820446393
ACH-001053,-0.19594911649099997
ACH-001054,-0.037283451008800005
ACH-001061,-0.130151484219
ACH-001067,-0.368331263516
ACH-001075,-0.133208185778
ACH-001096,-0.0396025120037
ACH-001128,-0.261889633582
ACH-001134,-0.0606337318172
ACH-001151,-0.160952535708
ACH-001163,-0.0861362474386
ACH-001164,-0.28484787252099997
ACH-001173,-0.162283456734
ACH-001183,0.0662460414425
ACH-001184,-0.191537520228
ACH-001190,-0.16223386783500002
ACH-001192,-0.539328498893
ACH-001193,-0.0999611540404
ACH-001196,-0.206951580216
ACH-001197,-0.242427399297
ACH-001205,-0.39448694463600004
ACH-001211,0.0487816913387
ACH-001212,0.147412607966
ACH-001228,-0.0816305147826
ACH-001232,-0.116174130439
ACH-001239,-0.142813153578
ACH-001274,-0.281810233891
ACH-001275,-0.155987877494
ACH-001277,0.144043100003
ACH-001278,-0.151509297776
ACH-001280,-0.265966381603
ACH-001283,0.0108723579847
ACH-001289,0.0976336112582
ACH-001295,-0.24783797938700003
ACH-001300,-0.279768315743
ACH-001301,-0.272505084655
ACH-001302,0.22912109584100002
ACH-001303,-0.232510883088
ACH-001306,-0.103722540995
ACH-001318,-0.18165602894400001
ACH-001322,-0.135918936184
ACH-001328,-0.264822666241
ACH-001332,-0.28745521310100003
ACH-001333,0.0344871730581
ACH-001336,-0.103720492291
ACH-001340,-0.15864191396500002
ACH-001346,-0.0905507021459
ACH-001353,-0.152490948156
ACH-001354,-0.126363566501
ACH-001367,-0.43823742707099994
ACH-001368,0.0692118963695
ACH-001374,-0.16862931188400002
ACH-001375,-0.0787203831707
ACH-001377,-0.218796495395
ACH-001380,-0.159345922579
ACH-001391,-0.299807968715
ACH-001407,-0.21347462089400002
ACH-001408,-0.0578016444977
ACH-001413,-0.276000600559
ACH-001430,-0.365279990411
ACH-001431,-0.014485155828200001
ACH-001450,-0.0808619860358
ACH-001496,-0.054234859281000004
ACH-001500,-0.028764704854
ACH-001521,-0.380950764793
ACH-001523,0.06557128392810001
ACH-001532,-0.25251069011599997
ACH-001536,-0.114657550711
ACH-001550,-0.14842625990299999
ACH-001552,-0.23159094251999995
ACH-001554,-0.16841667718199999
