,HES5 (388585)
ACH-000004,-0.268221098831
ACH-000007,-0.09891633706769999
ACH-000009,-0.381739767525
ACH-000011,-0.192542920057
ACH-000012,-0.277047237659
ACH-000013,-0.323128029362
ACH-000014,-0.364485597696
ACH-000015,-0.19747385543200002
ACH-000017,-0.139722069747
ACH-000018,-0.52442450916
ACH-000019,0.0064363649615
ACH-000021,-0.046794311171900006
ACH-000022,-0.18407485465300003
ACH-000025,-0.15733759339700001
ACH-000028,-0.18147313073899998
ACH-000030,-0.180981104002
ACH-000035,-0.397382982316
ACH-000036,-0.021796721373
ACH-000037,-0.180122564949
ACH-000039,-0.160266424248
ACH-000040,-0.408067564833
ACH-000041,-0.5355691513699999
ACH-000042,-0.254917353687
ACH-000045,-0.28791053613
ACH-000047,-0.397276261518
ACH-000052,-0.000763879307432
ACH-000053,-0.097986976134
ACH-000054,-0.10420844534700001
ACH-000055,-0.033464827231299996
ACH-000060,-0.487814594234
ACH-000067,-0.196207828693
ACH-000070,-0.22204565185699998
ACH-000075,-0.673223417077
ACH-000078,-0.30150980955699996
ACH-000082,-0.256822447134
ACH-000085,-0.311772824055
ACH-000086,-0.17531731385699997
ACH-000087,-0.3226382095
ACH-000092,-0.058809947020199996
ACH-000095,-0.33008244941
ACH-000097,-0.268185040804
ACH-000098,-0.194797457603
ACH-000099,-0.115089099274
ACH-000108,-0.166661105281
ACH-000113,-0.215982561312
ACH-000115,-0.48228926123300003
ACH-000116,-0.25948820703200004
ACH-000118,-0.0962581845006
ACH-000120,-0.21940275521699998
ACH-000123,-0.138592597739
ACH-000127,-0.27072920980099996
ACH-000128,-0.274509659237
ACH-000132,-0.110769715583
ACH-000133,-0.280915445193
ACH-000137,0.057703046272499996
ACH-000138,-0.167174188896
ACH-000142,-0.304602882206
ACH-000143,-0.30852118574799997
ACH-000146,-0.029550810599500002
ACH-000148,-0.23857924531
ACH-000150,-0.35078092119099996
ACH-000152,-0.186212155009
ACH-000153,0.09891028493110002
ACH-000159,-0.118662100126
ACH-000160,0.36157763408200005
ACH-000163,-0.197346395033
ACH-000167,0.504303692131
ACH-000168,-0.33865166662699997
ACH-000169,-0.348133079472
ACH-000178,-0.11780337639
ACH-000182,-0.128921877154
ACH-000183,-0.0021139024547
ACH-000188,-0.33867162409900003
ACH-000189,-0.360158712651
ACH-000190,0.15667975588
ACH-000198,-0.306006636859
ACH-000204,-0.643522105433
ACH-000206,-0.0341478876473
ACH-000207,-0.374263182285
ACH-000211,-0.489019461042
ACH-000215,-0.30794592955899996
ACH-000221,-0.266760611686
ACH-000222,-0.102421322274
ACH-000223,-0.27025310677700004
ACH-000226,-0.0796087392511
ACH-000227,-0.427792654683
ACH-000228,0.012337784640500001
ACH-000231,-0.22733250844300001
ACH-000232,-0.272945679416
ACH-000233,-0.159932018742
ACH-000234,-0.0994493050141
ACH-000235,-0.303617809558
ACH-000237,-0.413592442546
ACH-000238,-0.318449334779
ACH-000243,-0.150922225715
ACH-000244,-0.164164932666
ACH-000246,-0.254670200025
ACH-000248,-0.319289887277
ACH-000250,-0.379889977355
ACH-000251,-0.0911734556614
ACH-000253,-0.210493202273
ACH-000255,-0.13629251564300002
ACH-000256,-0.344305156633
ACH-000257,-0.540371341346
ACH-000258,-0.457070291012
ACH-000259,-0.37998517731700004
ACH-000260,-0.208499441346
ACH-000261,-0.288809996916
ACH-000262,-0.0554857140926
ACH-000263,-0.0714977995955
ACH-000264,-0.33710653735699997
ACH-000265,-0.17072256392700003
ACH-000266,-0.214528987366
ACH-000272,-0.328300960528
ACH-000273,-0.24428655566100002
ACH-000274,-0.223179609313
ACH-000277,-0.44284608533200004
ACH-000278,-0.170712332068
ACH-000279,-0.374312842915
ACH-000280,-0.0706831529428
ACH-000281,-0.43892956443400005
ACH-000288,-0.35918618041199996
ACH-000291,-0.348920044751
ACH-000293,-0.042655297146800004
ACH-000294,0.018020005541700003
ACH-000295,-0.290503352267
ACH-000296,-0.138270917907
ACH-000302,-0.291542332271
ACH-000304,-0.433169318757
ACH-000307,-0.16636631222
ACH-000308,-0.16151147126499998
ACH-000310,-0.285595181558
