,MARC2 (54996)
ACH-000004,0.0015521580892000001
ACH-000007,-0.101867620444
ACH-000009,-0.08666451714369999
ACH-000011,-0.020409447067
ACH-000012,0.00863003793406
ACH-000013,0.0362308016307
ACH-000014,0.27585300181999994
ACH-000015,0.0910400371663
ACH-000017,-0.009167627638209998
ACH-000018,0.00036421858616500003
ACH-000019,-0.02196218195
ACH-000021,-0.007508437536300001
ACH-000022,0.12400214716399999
ACH-000025,-0.23630015795
ACH-000028,0.19832302450199998
ACH-000030,-0.008976162041990001
ACH-000035,0.08579027036180001
ACH-000036,-0.18903125794199999
ACH-000037,0.126954343803
ACH-000039,0.046088828461300003
ACH-000040,-0.00978358219572
ACH-000041,0.0792962276226
ACH-000042,0.169158497216
ACH-000045,0.0208795710957
ACH-000047,-0.025863396979700002
ACH-000052,-0.157659046661
ACH-000053,0.027563485712700002
ACH-000054,-0.0997963484733
ACH-000055,-0.156337184306
ACH-000060,0.0869584220214
ACH-000067,0.00548658859938
ACH-000070,-0.340854831881
ACH-000075,-0.09864977141589999
ACH-000078,0.07134393709980001
ACH-000082,-0.215913154522
ACH-000085,-0.035899101557400004
ACH-000086,0.0599863527046
ACH-000087,0.00622362691697
ACH-000092,-0.103702675337
ACH-000095,-0.053144392512199996
ACH-000097,0.0312514130454
ACH-000098,-0.0037491074156300003
ACH-000099,0.0411868856418
ACH-000108,0.109143903147
ACH-000113,-0.09838612515069999
ACH-000115,0.17397843832600002
ACH-000116,0.037725551631
ACH-000118,0.11315131749000001
ACH-000120,-0.09360791323439999
ACH-000123,-0.0073287020796000005
ACH-000127,0.00870930553248
ACH-000128,-0.0966353559835
ACH-000132,-0.150251250228
ACH-000133,-0.09449279248230001
ACH-000137,-0.235976988675
ACH-000138,0.0325545245885
ACH-000142,0.05664155006080001
ACH-000143,-0.0897222305349
ACH-000146,-0.0809730488221
ACH-000148,-0.082870548823
ACH-000150,-0.0895201525211
ACH-000152,0.08722696683329999
ACH-000153,0.129525000938
ACH-000159,-0.0996593446672
ACH-000160,-0.119223854593
ACH-000163,0.162392180325
ACH-000167,0.100147427025
ACH-000168,0.0937190859492
ACH-000169,-0.047660502903
ACH-000178,0.0740524185086
ACH-000182,0.00943572260191
ACH-000183,-0.14741950001499998
ACH-000188,-0.0647577690154
ACH-000189,0.0275278333677
ACH-000190,0.24444738842799998
ACH-000198,0.033329810668399996
ACH-000204,-0.0658284041921
ACH-000206,-0.08870177705360001
ACH-000207,0.37244766861699996
ACH-000211,-0.00444550158946
ACH-000215,-0.130596990581
ACH-000221,-0.06357560856200001
ACH-000222,0.19974579633099998
ACH-000223,-0.048592161156299996
ACH-000226,-0.155733470121
ACH-000227,-0.249672504773
ACH-000228,0.12903347491800002
ACH-000231,-0.0399380228571
ACH-000232,-0.107847120245
ACH-000233,-0.016848640430100002
ACH-000234,-0.102160091451
ACH-000235,0.0047152308822
ACH-000237,-0.05255921139280001
ACH-000238,-0.166869940301
ACH-000243,0.122477547886
ACH-000244,-0.08082397368689999
ACH-000246,-0.130950056711
ACH-000248,-0.10867489339500001
ACH-000250,-0.0322294448479
ACH-000251,0.0740943393865
ACH-000253,-0.218335814329
ACH-000255,0.0166375142334
ACH-000256,-0.0235484319537
ACH-000257,-0.08229670858060001
ACH-000258,-0.124052648409
ACH-000259,0.0807986153608
ACH-000260,-0.018362542612000002
ACH-000261,-0.11875495030099999
ACH-000262,-0.025524632618
ACH-000263,-0.00831828649061
ACH-000264,-0.0263199288667
ACH-000265,0.15378108546299998
ACH-000266,-0.00483819637629
ACH-000272,-0.000588435426575
ACH-000273,-0.17405268339000002
ACH-000274,-0.15381269649
ACH-000277,-0.154821256025
ACH-000278,0.0479107874093
ACH-000279,0.077286593132
ACH-000280,0.0186547487687
ACH-000281,0.296634044597
ACH-000288,0.048141676951
ACH-000291,-0.030607613722700003
ACH-000293,-0.116551100651
ACH-000294,0.012012556046200001
ACH-000295,-0.0540151463686
ACH-000296,0.0376889146309
ACH-000302,-0.07585993058400001
ACH-000304,-0.333268080104
ACH-000307,-0.11331194633099999
ACH-000308,-0.0299015891696
ACH-000310,0.0144125274094
ACH-000311,0.08069652037710001
ACH-000312,0.280420419397
ACH-000315,0.219838134743
ACH-000316,0.106371433315
ACH-000317,0.018611853252599998
ACH-000318,-0.0354311831125
ACH-000319,0.0766321095527
ACH-000320,-0.0141199831564
ACH-000322,-0.0147930448652
ACH-000323,0.027479010310800002
ACH-000324,0.0181622893385
ACH-000329,-0.10765536704000002
ACH-000330,-0.183977655615
ACH-000331,-0.07855756318269999
ACH-000332,0.10564887843399999
ACH-000334,0.0706873108052
ACH-000335,-0.217902534652
ACH-000336,0.14580762513599999
ACH-000337,0.157043749484
ACH-000339,-0.0850952482854
ACH-000341,-0.142032045764
ACH-000348,-0.0776529118239
ACH-000350,0.250166528847
ACH-000352,0.145660772438
ACH-000356,-0.0291499655771
ACH-000361,-0.249447083836
ACH-000362,0.12986123779
ACH-000363,-0.00032127079966900004
ACH-000364,0.0377489825719
ACH-000365,0.041206443433099996
ACH-000366,0.0169857468012
ACH-000368,-0.127348246853
ACH-000374,-0.194162847453
ACH-000375,0.344326396436
ACH-000376,-0.155886019419
ACH-000381,0.299443956217
ACH-000383,-0.0366964921818
ACH-000387,0.20574982269699998
ACH-000389,-0.0484279845594
ACH-000390,0.167092522983
ACH-000393,0.0784535392868
ACH-000395,-0.043681749848300006
ACH-000397,0.0362161476229
ACH-000401,-0.154595724811
ACH-000402,0.273893121465
ACH-000403,-0.137763677241
ACH-000404,-0.034430393807099995
ACH-000406,-0.014336126240999999
ACH-000407,-0.068660505725
ACH-000408,-0.166671346557
ACH-000410,-0.25796148194699997
ACH-000411,-0.197840393166
ACH-000414,0.0769900744536
ACH-000415,0.011430460341399998
ACH-000416,-0.000157988833535
ACH-000420,-0.134473358822
ACH-000421,-0.0008255722625639998
ACH-000424,-0.15062361554300002
ACH-000425,0.0655666105634
ACH-000426,0.0658809284327
ACH-000427,-0.206414662291
ACH-000433,0.156711165198
ACH-000436,-0.14265148502
ACH-000444,-0.029670066614200002
ACH-000445,-0.0400735005143
ACH-000448,-0.0254759595464
ACH-000450,-0.053081267938699994
ACH-000452,0.05228718706780001
ACH-000454,0.0396613852239
ACH-000458,0.0389453955577
ACH-000459,-0.111743257925
ACH-000460,-0.0661146242374
ACH-000461,0.00593816749434
ACH-000463,-0.15980842832699999
ACH-000464,-0.0764492582696
ACH-000466,0.12203867217
ACH-000467,0.14134292248
ACH-000468,0.00793248732524
ACH-000469,0.0108412476474
ACH-000470,0.0225940062898
ACH-000471,-0.052596715380499995
ACH-000472,-0.00456762059622
ACH-000473,0.0147752000786
ACH-000475,0.0425671922569
ACH-000476,-0.187453498568
ACH-000477,0.0656674330898
ACH-000480,-0.150021860787
ACH-000481,0.0008974130459480001
ACH-000483,0.006020142649799999
ACH-000484,-0.167430426396
ACH-000485,-0.09741847020310002
ACH-000486,0.08490506826310001
ACH-000487,-0.024894117821400004
ACH-000488,-0.0660605459635
ACH-000490,-0.0984139603278
ACH-000491,-0.17962620417199998
ACH-000495,-0.0467060656023
ACH-000496,0.17203632466899998
ACH-000499,0.257611109218
ACH-000500,-0.163167664642
ACH-000502,0.11735134388699998
ACH-000503,-0.0924976015149
ACH-000505,-0.140062792906
ACH-000507,-0.0809788251395
ACH-000510,-0.012792725509200001
ACH-000511,-0.10356747361
ACH-000512,-0.111354395922
ACH-000516,0.08917533845419999
ACH-000517,-0.0511744475119
ACH-000518,0.15572376812799998
ACH-000520,0.0549119277118
ACH-000521,0.0571173028221
ACH-000522,-0.105392957653
ACH-000524,-0.0495090545979
ACH-000527,0.0337927181384
ACH-000528,-0.0442331531828
ACH-000537,0.0305449266065
ACH-000541,-0.159553077928
ACH-000542,0.028081773744799997
ACH-000544,-0.190107400769
ACH-000545,-0.13288380472300002
ACH-000547,-0.215514004915
ACH-000548,-0.156098936001
ACH-000549,-0.12965157138900002
ACH-000550,-0.225110565394
ACH-000552,-0.130144129929
ACH-000556,-0.058140126437499995
ACH-000557,-0.147076076793
ACH-000570,0.021917403256099997
ACH-000571,-0.113118224955
ACH-000573,-0.06796796373269999
ACH-000576,-0.154134974126
ACH-000580,-0.0962581575736
ACH-000584,0.059075095517800005
ACH-000585,-0.0570720638028
ACH-000588,-0.23329259623100002
ACH-000589,0.0277258409742
ACH-000591,0.21703272609000002
ACH-000593,0.00329529472133
ACH-000600,0.036587908630499995
ACH-000601,0.030525735040799997
ACH-000604,0.0653813937093
ACH-000605,-0.267604419713
ACH-000606,-0.027185618797
ACH-000608,-0.132265638255
ACH-000614,0.0992030635356
ACH-000616,-0.013360405245100002
ACH-000618,-0.0620972021997
ACH-000619,-0.01119187461
ACH-000620,0.08934916475639999
ACH-000621,-0.119601216424
ACH-000622,-0.211150033342
ACH-000623,0.0036165090163099997
ACH-000624,0.049964215641599995
ACH-000627,-0.0645671773881
ACH-000630,-0.033372682419500005
ACH-000632,0.05548524363059999
ACH-000633,-0.07789956430480001
ACH-000637,-0.0320535592508
ACH-000638,0.0351790201746
ACH-000646,0.0979505232848
ACH-000647,-0.0487622757531
ACH-000648,-0.144097414771
ACH-000649,0.032066293303799995
ACH-000651,0.012175015802500001
ACH-000652,-0.00191856724124
ACH-000653,0.027338776141599998
ACH-000657,0.0708663163129
ACH-000658,-0.30504995473700003
ACH-000661,0.08092638018569999
ACH-000662,-0.20001229722600003
ACH-000663,-0.0737347405581
ACH-000665,-0.0667670908837
ACH-000671,0.06079487940830001
ACH-000673,-0.0620520896235
ACH-000676,-0.189023520907
ACH-000677,-0.0405425550322
ACH-000681,0.0499103305015
ACH-000682,0.133471609729
ACH-000683,-0.14662601214
ACH-000684,-0.15848085147
ACH-000688,0.09276163974610001
ACH-000693,0.035246367303699996
ACH-000694,0.00747718571321
ACH-000695,-0.289927507105
ACH-000696,-0.05421393664369999
ACH-000697,0.256973698545
ACH-000699,0.0828086041257
ACH-000701,0.0832116588035
ACH-000706,0.04959473412140001
ACH-000711,-0.0364677530863
ACH-000713,-0.0115529598622
ACH-000714,-0.107803764021
ACH-000718,0.25595170042300003
ACH-000720,0.0461813122848
ACH-000721,-0.0978997998303
ACH-000724,-0.44685335152500005
ACH-000725,0.018266835831400003
ACH-000732,-0.09315460968910001
ACH-000734,0.045626578689900006
ACH-000735,0.010593294184399998
ACH-000736,-0.118190802554
ACH-000738,-0.10234876954500001
ACH-000746,0.158053506532
ACH-000747,-0.050370511998199995
ACH-000748,0.00242650047753
ACH-000753,-0.0840383638947
ACH-000756,-0.050420943465099996
ACH-000757,0.133301805636
ACH-000758,0.006887320647739999
ACH-000760,-0.08911160709079999
ACH-000763,-0.26959835606800003
ACH-000764,-0.0294897795502
ACH-000765,0.0236762030846
ACH-000766,0.0456910293448
ACH-000767,0.171145794051
ACH-000768,0.06943911094039999
ACH-000769,0.0314402687986
ACH-000770,0.046512153870599995
ACH-000771,-0.12696724044000002
ACH-000773,0.0112347211013
ACH-000776,-0.0082960076259
ACH-000777,-0.0893555897956
ACH-000778,-0.07332933914039999
ACH-000781,0.168744592734
ACH-000782,-0.0293149512403
ACH-000783,0.0366460961447
ACH-000784,0.101238154834
ACH-000785,0.025244834549500002
ACH-000787,-0.030721913061900002
ACH-000788,0.0368903049981
ACH-000791,0.16313408514699998
ACH-000792,-0.18782166025400002
ACH-000794,-0.09188058886499999
ACH-000796,0.0118351869119
ACH-000799,-0.155584583372
ACH-000800,-0.09967629233580001
ACH-000802,-0.0085148052631
ACH-000804,0.0672173131179
ACH-000805,0.114974900941
ACH-000809,-0.10819046584599999
ACH-000810,-0.00293948512681
ACH-000811,-0.055961423371400004
ACH-000817,0.013072357251500001
ACH-000819,0.0646614294875
ACH-000820,0.171872799355
ACH-000821,-0.09944700300760001
ACH-000822,-0.006642680887250001
ACH-000823,0.0337760360246
ACH-000824,-0.061813676531800005
ACH-000827,-0.221176147923
ACH-000829,-0.282189891237
ACH-000831,-0.0288943015598
ACH-000832,-0.0255597193638
ACH-000833,-0.135556830898
ACH-000834,-0.155853822159
ACH-000835,-0.14714441458900002
ACH-000836,-0.111270320222
ACH-000837,0.15337408904000002
ACH-000838,-0.0701730024113
ACH-000839,0.253171453457
ACH-000840,0.236686604149
ACH-000841,0.21743765412399998
ACH-000843,-0.159954756942
ACH-000846,-0.295547137503
ACH-000847,0.240341509043
ACH-000848,0.015070671532399998
ACH-000849,-0.146170046023
ACH-000851,-0.038828163906900005
ACH-000855,-0.464366496209
ACH-000856,0.115179642882
ACH-000858,-0.117747722032
ACH-000859,0.09534695982719998
ACH-000861,-0.015423363725299998
ACH-000862,0.008974787138239999
ACH-000865,-0.0675947865411
ACH-000866,-0.146598909329
ACH-000867,-0.0566913151047
ACH-000869,0.09579120623069999
ACH-000872,-0.09751260770589999
ACH-000873,-0.12225790807499999
ACH-000876,-0.018249897777900002
ACH-000878,0.046308090027199995
ACH-000880,-0.11080852653300001
ACH-000881,-0.019463128612200002
ACH-000882,-0.112460426257
ACH-000884,0.0366359423073
ACH-000885,-0.0094842651686
ACH-000887,0.0257506806347
ACH-000888,0.00487117625699
ACH-000889,-0.034283203662900004
ACH-000890,-0.113235158137
ACH-000896,0.0784059832169
ACH-000898,0.124125733433
ACH-000900,0.148594990718
ACH-000901,0.0314086344929
ACH-000905,0.016613464342799998
ACH-000906,-0.105927177505
ACH-000907,0.07880776103369999
ACH-000910,-0.07188029397199999
ACH-000911,0.0535756160761
ACH-000912,0.0725685402878
ACH-000913,-0.0896925600842
ACH-000915,0.154950107161
ACH-000916,0.0901452660743
ACH-000917,-0.05521875633719999
ACH-000921,-0.046825853602099995
ACH-000924,-0.000719671050829
ACH-000926,0.0889602855085
ACH-000928,0.100265699421
ACH-000929,-0.04251081446169999
ACH-000932,0.0423190038992
ACH-000935,0.0169410457801
ACH-000936,0.0582120243186
ACH-000937,-0.18729905280099998
ACH-000938,-0.0811511401607
ACH-000939,-0.10349003695900001
ACH-000941,-0.029705245476700004
ACH-000943,-0.08193565044119999
ACH-000946,0.050546972877900005
ACH-000947,0.023424626702299996
ACH-000948,-0.0406704519765
ACH-000950,0.150872970052
ACH-000953,-0.150295700182
ACH-000957,0.05331826217400001
ACH-000958,-0.0831352985592
ACH-000960,0.00836272618859
ACH-000963,-0.0226255706316
ACH-000968,-0.0518420051668
ACH-000969,0.00308801028153
ACH-000973,-0.0844710848504
ACH-000974,-0.155510233411
ACH-000975,0.15115766951600001
ACH-000976,8.59316498054e-05
ACH-000978,-0.259004798475
ACH-000980,-0.09051852620650001
ACH-000984,0.0667789733548
ACH-000986,-0.00309343908129
ACH-000988,0.0753015693421
ACH-000993,0.0122681386363
ACH-000994,0.097393788094
ACH-000996,-0.358414238596
ACH-001001,-0.10773885558
ACH-001020,-0.0239118237374
ACH-001028,-0.0548526914461
ACH-001031,-0.10408312620799999
ACH-001038,-0.021346135044400003
ACH-001048,0.0425930137496
ACH-001050,-0.027282181768700002
ACH-001053,-0.08726835612330001
ACH-001054,-0.138268199442
ACH-001061,0.0337655902313
ACH-001067,0.147950565707
ACH-001075,-0.08013709367760001
ACH-001096,-0.133311896999
