,SYCE1 (93426)
ACH-000004,0.0489751642505
ACH-000007,0.331611844986
ACH-000009,0.0657762814704
ACH-000011,0.0291856537624
ACH-000012,0.054105164411399995
ACH-000013,0.118721322346
ACH-000014,0.0535461281303
ACH-000015,-0.04929800950680001
ACH-000017,0.00748765317796
ACH-000018,0.260687833516
ACH-000019,-0.0332867186215
ACH-000021,0.18286655388
ACH-000022,-0.013696045343500001
ACH-000025,0.052331841389199996
ACH-000028,0.0628488183172
ACH-000030,0.147343819239
ACH-000035,0.043105332984199995
ACH-000036,0.137956695017
ACH-000037,-0.07778984992049999
ACH-000039,0.259534031859
ACH-000040,0.0127724734767
ACH-000041,-0.03515853219969999
ACH-000042,0.0382832607762
ACH-000045,0.147551196508
ACH-000047,0.0022908096097600003
ACH-000052,-0.060780230028599995
ACH-000053,0.10225852063200001
ACH-000054,-0.000592249871357
ACH-000055,0.04883942105359999
ACH-000060,-0.0607377847788
ACH-000067,0.059307306946400004
ACH-000070,-0.0172380816742
ACH-000075,0.220111667811
ACH-000078,0.107084560713
ACH-000082,0.0690798938511
ACH-000085,0.238036821783
ACH-000086,0.00867639793673
ACH-000087,0.11511391273
ACH-000092,0.137908526651
ACH-000095,0.102912102926
ACH-000097,0.0316941220307
ACH-000098,0.105561031145
ACH-000099,0.115893991052
ACH-000108,-0.0581744902659
ACH-000113,0.145843720623
ACH-000115,-0.114729895614
ACH-000116,0.116169826459
ACH-000118,-0.0262755550691
ACH-000120,-0.0323738452405
ACH-000123,0.027620461100400003
ACH-000127,0.0869405676686
ACH-000128,0.07483204558189999
ACH-000132,0.0763061602497
ACH-000133,-0.06947723001839999
ACH-000137,0.0575816372456
ACH-000138,0.117405919813
ACH-000142,0.0522084584408
ACH-000143,0.217655404607
ACH-000146,0.017297792577200002
ACH-000148,-0.1496717263
ACH-000150,-0.0242134621592
ACH-000152,-0.0410869186994
ACH-000153,0.0914383812587
ACH-000159,0.107024237612
ACH-000160,0.153634212548
ACH-000163,0.085505746928
ACH-000167,0.201258289089
ACH-000168,0.131737681129
ACH-000169,-0.22559835818500001
ACH-000178,0.0914761973467
ACH-000182,0.12380135967
ACH-000183,0.00993908997444
ACH-000188,0.0523988531757
ACH-000189,-0.368852298158
ACH-000190,0.0684455866877
ACH-000198,0.102567561257
ACH-000204,-0.11577171622000001
ACH-000206,-0.046450229242699995
ACH-000207,0.19095799176199998
ACH-000211,0.141572113761
