,OAF (220323)
ACH-000004,-0.10068803195699999
ACH-000007,-0.125276446442
ACH-000009,-0.0334932911942
ACH-000011,0.113763825397
ACH-000012,0.0435945570153
ACH-000013,-0.075057064854
ACH-000014,0.028396787865499998
ACH-000015,-0.024673804401599997
ACH-000017,-0.160557156459
ACH-000018,-0.13564450735300002
ACH-000019,-0.07504347365689999
ACH-000021,-0.0638940831043
ACH-000022,-0.031240710600799998
ACH-000025,0.0808190297886
ACH-000028,-0.162336392369
ACH-000030,0.0117139184215
ACH-000035,0.0098411224401
ACH-000036,-0.087551252274
ACH-000037,0.0181699168412
ACH-000039,0.190428472621
ACH-000040,-0.0034989560802300003
ACH-000041,-0.319457638381
ACH-000042,0.0187738958632
ACH-000045,-0.215951945613
ACH-000047,-0.224682139098
ACH-000052,-0.221791814503
ACH-000053,-0.052764755271199996
ACH-000054,-0.04153976449
ACH-000055,-0.246798164139
ACH-000060,-0.021612482729700004
ACH-000067,0.0771564329881
ACH-000070,-0.0178320078626
ACH-000075,-0.0075752340104999994
ACH-000078,-0.09318242714939999
ACH-000082,-0.004940299732140001
ACH-000085,-0.291591434808
ACH-000086,-0.000557298041839
ACH-000087,-0.111975738049
ACH-000092,0.144025910644
ACH-000095,-0.11564220740299999
ACH-000097,-0.0961286024948
ACH-000098,-0.0597445663356
ACH-000099,0.0791190438537
ACH-000108,-0.0127910668729
ACH-000113,-0.0877747973821
ACH-000115,-0.0330071371683
ACH-000116,-0.060141848018199995
ACH-000118,-0.106628794481
ACH-000120,-0.09923782035970001
ACH-000123,0.03959373405819999
ACH-000127,-0.0600711790328
ACH-000128,0.018469939627099998
ACH-000132,-0.180123787979
ACH-000133,0.155848991096
ACH-000137,0.0418287885035
ACH-000138,-0.276050994646
ACH-000142,-0.016912002531700002
ACH-000143,-0.14550381056199999
ACH-000146,-0.0395688792725
ACH-000148,0.115718005284
ACH-000150,-0.0754190781926
ACH-000152,-0.21345145350400002
ACH-000153,-0.048337172206699995
ACH-000159,0.059800583456800005
ACH-000160,-0.037647286474300004
ACH-000163,-0.0380514538629
ACH-000167,-0.283813756886
ACH-000168,-0.0313619037031
ACH-000169,-0.007851596078189998
ACH-000178,-0.0976185171222
ACH-000182,0.0530563982718
ACH-000183,-0.030903524842
ACH-000188,-0.0306058875176
ACH-000189,0.0621217426174
ACH-000190,-0.35685403815800004
ACH-000198,0.12954621959
ACH-000204,-0.150141551596
ACH-000206,0.0043756943982799995
ACH-000207,0.0494418599854
ACH-000211,0.049267076140400004
ACH-000215,-0.13077938890000002
ACH-000221,0.0306551456908
ACH-000222,-0.211197203748
ACH-000223,0.00840188842919
ACH-000226,-0.127691871948
ACH-000227,-0.0349314462643
ACH-000228,-0.027491375584800002
ACH-000231,0.161652750496
ACH-000232,-0.172763810962
ACH-000233,0.00666796501918
ACH-000234,-0.111703669814
ACH-000235,-0.0299252208039
ACH-000237,0.031468347628099996
ACH-000238,-0.322042869343
ACH-000243,-0.135576268
ACH-000244,0.10626386127999998
ACH-000246,-0.145510662988
ACH-000248,0.0754385873435
ACH-000250,-0.020569529632400003
ACH-000251,-0.24666235763900002
ACH-000253,0.0147299498095
ACH-000255,0.0067456293593100005
ACH-000256,-0.14322120445699998
ACH-000257,0.008664213265250001
ACH-000258,-0.030219300531799997
ACH-000259,-0.0757371537978
ACH-000260,-0.06861669185659999
ACH-000261,-0.07247382786749999
ACH-000262,-0.09464530407430001
ACH-000263,0.0509349529136
ACH-000264,-0.0547572508834
ACH-000265,-0.119227096228
ACH-000266,-0.151921282598
ACH-000272,0.020369271199299998
ACH-000273,-0.0854749103558
ACH-000274,-0.0980636628674
ACH-000277,-0.15554995790599999
ACH-000278,0.012256696544299998
ACH-000279,-0.167991707082
ACH-000280,-0.117536709095
ACH-000281,-0.178389967555
ACH-000288,-0.000562551367332
ACH-000291,-0.0574303000732
ACH-000293,0.00846262127949
ACH-000294,-0.0486881813082
ACH-000295,-0.10914990400699999
ACH-000296,0.21218837819000003
ACH-000302,-0.040088681767699995
ACH-000304,-0.0718289652375
ACH-000307,-0.08790003122850001
ACH-000308,-0.00113409547841
ACH-000310,-0.025386740025900002
ACH-000311,-0.202008325882
ACH-000312,-0.38400704991400003
ACH-000315,-0.348854605685
ACH-000316,-0.0564046711529
ACH-000317,-0.21522383094300002
ACH-000318,-0.107272164708
ACH-000319,-0.037498978653000004
ACH-000320,0.0682039179725
ACH-000322,-0.024202537301599998
ACH-000323,0.0332445227127
ACH-000324,-0.133673120045
ACH-000329,0.0443406671098
ACH-000330,-0.00921649259668
ACH-000331,-0.101754455241
ACH-000332,-0.215902202938
ACH-000334,-0.08426591616800001
ACH-000335,0.0518345619969
ACH-000336,-0.11607717966700001
ACH-000337,0.024439967234400003
ACH-000339,-0.00294430680473
ACH-000341,-0.0860551218924
ACH-000348,-0.033636743914400004
ACH-000350,-0.0334509447092
ACH-000352,0.0488068797141
ACH-000356,-0.144712525245
ACH-000361,0.169500385939
ACH-000362,-0.16802630118
ACH-000363,-0.0844376135042
ACH-000364,0.0492018998906
ACH-000365,0.136422105449
ACH-000366,-0.0186503885955
ACH-000368,-0.155054429227
ACH-000374,-0.248619557163
ACH-000375,-0.00568984508348
ACH-000376,-0.114799139604
ACH-000381,0.153624178896
ACH-000383,-0.018613225353
ACH-000387,-0.09793180515580001
ACH-000389,0.157845971235
ACH-000390,0.126320234615
ACH-000393,-0.20991467570500003
ACH-000395,0.19034395133200002
ACH-000397,-0.056654319197300004
ACH-000401,-0.034578756489199995
ACH-000402,0.47079474109700004
ACH-000403,-0.08634319357439998
ACH-000404,-0.156264270451
ACH-000406,-0.09181772803739999
ACH-000407,-0.07045371354669999
ACH-000408,-0.181457343941
ACH-000410,0.058200595175599994
ACH-000411,-0.24366062228399998
ACH-000414,-0.208502000062
ACH-000415,-0.0334492304569
ACH-000416,0.020449994634
ACH-000420,-0.139605821821
ACH-000421,-0.05827099985169999
ACH-000424,0.19040342815900002
ACH-000425,0.131438722952
ACH-000426,0.161232999328
ACH-000427,0.0576881989186
ACH-000433,0.129885366257
ACH-000436,-0.21320071842799998
ACH-000444,-0.19779202113699998
ACH-000445,0.052652224228099995
ACH-000448,-0.0666884110312
ACH-000450,-0.0931065674113
ACH-000452,-0.0730933562898
ACH-000454,0.033639029635099994
ACH-000458,0.11475344418299999
ACH-000459,-0.13578741825500001
ACH-000460,-0.020233075530000002
ACH-000461,-0.038353698049599996
ACH-000463,-0.128919930061
ACH-000464,-0.23393377458599998
ACH-000466,0.293542626629
ACH-000467,-0.120044695911
ACH-000468,0.145563769199
ACH-000469,-0.076698190188
ACH-000470,-0.018914190529
ACH-000471,0.140265457332
ACH-000472,-0.12244355684000001
ACH-000473,0.0604902709435
ACH-000475,-0.0292110302215
ACH-000476,0.160816269239
ACH-000477,-0.30197807256700004
ACH-000480,0.10134619963300001
ACH-000481,-0.0644910485011
ACH-000483,-0.263159518823
ACH-000484,-0.0261285360757
ACH-000485,-0.242946705081
ACH-000486,-0.130214817898
ACH-000487,-0.168315024388
ACH-000488,-0.0939030590293
ACH-000490,-0.056423469362199996
ACH-000491,-0.19938475268
ACH-000495,-0.143506123583
ACH-000496,-0.250123628572
ACH-000499,0.046461340275
ACH-000500,-0.37472373449
ACH-000502,0.04203007491909999
ACH-000503,-0.076784612393
ACH-000505,0.018329033351
ACH-000507,-0.122970316768
ACH-000510,-0.005104289644510001
ACH-000511,0.0954263001954
ACH-000512,-0.07771958436689999
ACH-000516,0.010735149951500001
ACH-000517,-0.0026775974621
ACH-000518,0.0388815352448
ACH-000520,-0.09711385146530001
ACH-000521,-0.0732056426665
ACH-000522,-0.151236096119
ACH-000524,-0.0588918164516
ACH-000527,-0.156659435015
ACH-000528,-0.0412476304888
ACH-000537,-0.0400315343576
ACH-000541,-0.043130220017
ACH-000542,0.0148894291201
ACH-000544,-0.0406891039663
ACH-000545,0.045316025221800005
ACH-000547,-0.20609943792399998
ACH-000548,0.0852504317366
ACH-000549,0.032120522903299996
ACH-000550,0.0157696718015
ACH-000552,0.126114907568
ACH-000556,-0.0227534901009
ACH-000557,-0.00157975432033
ACH-000570,0.0602066209778
ACH-000571,-0.101268471545
ACH-000573,0.090124744476
ACH-000576,-0.254947681742
ACH-000580,0.11888977841399999
ACH-000584,-0.221226413443
ACH-000585,0.0585327438405
ACH-000588,-0.127884472196
ACH-000589,-0.09419696924599999
ACH-000591,-0.11662141599000002
ACH-000593,0.087190794823
ACH-000600,-0.0132715711161
ACH-000601,-0.0227822917597
ACH-000604,0.00964113425905
ACH-000605,-0.030604225679900003
ACH-000606,-0.06512233169540001
ACH-000608,-0.025008267138
ACH-000614,-0.0619718833373
ACH-000616,0.193015214633
ACH-000618,-0.0665269036825
ACH-000619,-0.10269163881000001
ACH-000620,-0.0011896950546199999
ACH-000621,0.046804600597699995
ACH-000622,-0.277407353529
ACH-000623,-0.20257116167599998
ACH-000624,-0.0611061163535
ACH-000627,0.00707536650446
ACH-000630,-0.139338535391
ACH-000632,-0.0311819812597
ACH-000633,-0.09005941478289999
ACH-000637,-0.39574088701899995
ACH-000638,0.0849816570799
ACH-000646,0.0283223652395
ACH-000647,-0.158884753846
ACH-000648,0.0134757282293
ACH-000649,-0.05515274147469999
ACH-000651,-0.14733492282500002
ACH-000652,-0.101132726637
ACH-000653,-0.40043044298
ACH-000657,-0.00952321261871
ACH-000658,-0.097019239764
ACH-000661,0.07847058081739999
ACH-000662,0.025665741836599996
ACH-000663,-0.0879225682513
ACH-000665,-0.187736127172
ACH-000671,-0.11061160894000001
ACH-000673,5.190107108e-06
ACH-000676,0.154283696184
ACH-000677,-0.0337786553688
ACH-000681,-0.034866876973099994
ACH-000682,0.0197070025233
ACH-000683,-0.0669490407658
ACH-000684,-0.07728251695610001
ACH-000688,0.088864506169
ACH-000693,0.0489289579548
ACH-000694,-0.128666021245
ACH-000695,-0.0316659445087
ACH-000696,0.0230006614268
ACH-000697,0.0947512808755
ACH-000699,-0.057733451752300005
ACH-000701,-0.095023792719
ACH-000706,-0.08951941452130001
ACH-000711,-0.028157435353900005
ACH-000713,0.257994022144
ACH-000714,0.065812925139
ACH-000718,0.07437867455460001
ACH-000720,-0.0459034012067
ACH-000721,0.0807322978045
ACH-000724,-0.221689437661
ACH-000725,-0.12041100692199999
ACH-000732,0.021616529074300003
ACH-000734,-0.0329388553592
ACH-000735,-0.00722433830943
ACH-000736,0.0947872168247
ACH-000738,-0.162495299193
ACH-000746,-0.212939632791
ACH-000747,0.17578208872499998
ACH-000748,-0.0603599124913
ACH-000753,-0.061918488666400005
ACH-000756,-0.010753507072600001
ACH-000757,0.0601938770711
ACH-000758,0.07805788163369999
ACH-000760,-0.138838675111
ACH-000763,-0.00642826578753
ACH-000764,-0.281837645681
ACH-000765,-0.118260300788
ACH-000766,0.09680266068610001
ACH-000767,-0.136253694294
ACH-000768,0.0779444338665
ACH-000769,-0.00313513613947
ACH-000770,0.027875890738499998
ACH-000771,-0.219948782703
ACH-000773,-0.06995094571589999
ACH-000776,-0.142898323117
ACH-000777,-0.00308843069079
ACH-000778,-0.0647112898045
ACH-000781,-0.09602099423689998
ACH-000782,0.17899086257
ACH-000783,-0.119694263584
ACH-000784,-0.08551311244370001
ACH-000785,-0.09145888788560001
ACH-000787,0.0190693311636
ACH-000788,-0.0698087652395
ACH-000791,0.0007066409229210001
ACH-000792,-0.0363533250603
ACH-000794,-0.254586650889
ACH-000796,-0.0678413203309
ACH-000799,-0.167941404247
ACH-000800,0.11066712651900001
ACH-000802,-0.205328905959
ACH-000804,0.0875683659117
ACH-000805,0.19523696745000002
ACH-000809,-0.16539346692
ACH-000810,0.425837356471
ACH-000811,0.07814526854069999
ACH-000817,0.248204852418
ACH-000819,-0.147509197602
ACH-000820,0.295094916592
ACH-000821,0.33952434299500006
ACH-000822,-0.01017779821
ACH-000823,-0.040764663389
ACH-000824,-0.0599582335164
ACH-000827,0.0340646747686
ACH-000829,-0.181159666325
ACH-000831,0.145283253695
ACH-000832,-0.0324621174046
ACH-000833,0.397451545137
ACH-000834,-0.0394771514624
ACH-000835,-0.09428730868439998
ACH-000836,0.143052849956
ACH-000837,-0.09701108161630001
ACH-000838,-0.23129653452799998
ACH-000839,-0.19364203021600002
ACH-000840,-0.00988046290772
ACH-000841,-0.00666645055563
ACH-000843,-0.12447162359200001
ACH-000846,-0.050716790486500005
ACH-000847,-0.123532378086
ACH-000848,-0.057916708613599995
ACH-000849,-0.198455130769
ACH-000851,-0.150056411374
ACH-000855,0.140872305241
ACH-000856,0.0408881458909
ACH-000858,-0.114345517221
ACH-000859,-0.0413420344705
ACH-000861,-0.09807252676000001
ACH-000862,-0.330663705636
ACH-000865,-0.0797604107608
ACH-000866,-0.0177837427407
ACH-000867,-0.224593436998
ACH-000869,0.0447535642842
ACH-000872,0.266742176805
ACH-000873,0.171488344492
ACH-000876,-0.18991543086100002
ACH-000878,0.21566746751
ACH-000880,0.119885725602
ACH-000881,-0.0527760840458
ACH-000882,-0.0297940285456
ACH-000884,-0.08402178009269999
ACH-000885,0.0349581711095
ACH-000887,-0.14466655402
ACH-000888,-0.157248558915
ACH-000889,-0.034890664361
ACH-000890,0.022016198177099995
ACH-000896,-0.11138053918
ACH-000898,0.0068998585048900005
ACH-000900,0.016565277794299997
ACH-000901,0.117516797908
ACH-000905,0.06442891464919999
ACH-000906,-0.120329390154
ACH-000907,0.110781810723
ACH-000910,-0.143950451347
ACH-000911,0.0406566787671
ACH-000912,0.11638121019400001
ACH-000913,0.035073619186
ACH-000915,-0.0488640179658
ACH-000916,0.238770037372
ACH-000917,-0.276788049087
ACH-000921,0.0113362740498
ACH-000924,-0.036610420177199995
ACH-000926,-0.162233690142
ACH-000928,-0.12688138464600002
ACH-000929,-0.116270700132
ACH-000932,-0.00788078699177
ACH-000935,0.154781056645
ACH-000936,0.0953369987525
ACH-000937,-0.0328155288638
ACH-000938,-0.0669753473658
ACH-000939,-0.291770756089
ACH-000941,0.034976585703599995
ACH-000943,0.030425521367700003
ACH-000946,-0.0235385280654
ACH-000947,0.027080765671099998
ACH-000948,0.0318986562424
ACH-000950,-0.328228457977
ACH-000953,-0.0723030020089
ACH-000957,-0.349662758947
ACH-000958,-0.0657249605847
ACH-000960,-0.0783345548325
ACH-000963,-0.00205457848838
ACH-000968,-0.085216877909
ACH-000969,-0.10257269375
ACH-000973,-0.07567379732969999
ACH-000974,-0.0194897494355
ACH-000975,0.0397326545356
ACH-000976,0.0185072961733
ACH-000978,0.08554442660610001
ACH-000980,-0.186500659174
ACH-000984,-0.0143664837043
ACH-000986,0.133738389795
ACH-000988,-0.048842862622699997
