,LENG1 (79165)
ACH-000004,-0.367353714532
ACH-000007,-0.537866016674
ACH-000009,-0.40084949212300003
ACH-000011,-0.355138076592
ACH-000012,-0.653987569325
ACH-000013,-0.692791485125
ACH-000014,-0.560025875347
ACH-000015,-0.6308422560320001
ACH-000017,-0.547735023083
ACH-000018,-0.413346802107
ACH-000019,-0.503393239549
ACH-000021,-0.572429651113
ACH-000022,-0.517960276463
ACH-000025,-0.288956561026
ACH-000028,-0.543144620533
ACH-000030,-0.511091463984
ACH-000035,-0.457601055993
ACH-000036,-0.5565782411069999
ACH-000037,-0.600426206195
ACH-000039,-0.505171252172
ACH-000040,-0.25578685303300003
ACH-000041,-0.671928865176
ACH-000042,-0.470466018315
ACH-000045,0.105350826244
ACH-000047,-0.22517187448399997
ACH-000052,-0.5089472146540001
ACH-000053,-0.7528594348700001
ACH-000054,-0.532082011836
ACH-000055,-0.529019372788
ACH-000060,-0.601091829007
ACH-000067,-0.47359995758999995
ACH-000070,-0.49496513228699995
ACH-000075,-0.626458293438
ACH-000078,-0.33055826087699997
ACH-000082,-0.745217090243
ACH-000085,-0.0628951558551
ACH-000086,-0.330283618893
ACH-000087,-0.6767483347900001
ACH-000092,-0.24684617042399998
ACH-000095,-0.499821785954
ACH-000097,-0.297057255832
ACH-000098,-0.529495016562
ACH-000099,-0.3583374307
ACH-000108,-0.8153558853210001
ACH-000113,-0.408569582664
ACH-000115,-0.686721806717
ACH-000116,-0.7133595241480001
ACH-000118,-0.646833390281
ACH-000120,-0.7084529307430001
ACH-000123,-0.546592501953
ACH-000127,-0.509863791826
ACH-000128,-0.18924671245299998
ACH-000132,-0.42999110216200004
ACH-000133,-0.622971983507
ACH-000137,-0.390020434829
ACH-000138,-0.30449336548
ACH-000142,-0.37265167159999996
ACH-000143,-0.451875783408
ACH-000146,-0.341516655398
ACH-000148,-0.364278948299
ACH-000150,-0.7082931677779999
ACH-000152,-0.562259568976
ACH-000153,-0.390947832701
ACH-000159,-0.24617760078
ACH-000160,-0.481640456394
ACH-000163,-0.46176810363399995
ACH-000167,-0.5531576051389999
ACH-000168,-0.295139407455
ACH-000169,-0.455013362044
ACH-000178,-0.452992804805
