,FRMPD1 (22844)
ACH-000322,-0.28329646137200004
ACH-000323,-0.198374200612
ACH-000324,-0.034483840611199995
ACH-000329,-0.00297721604616
ACH-000330,0.128804490962
ACH-000331,-0.0983897170345
ACH-000332,-0.110982277302
ACH-000334,-0.330075081017
ACH-000335,-0.0102773299523
ACH-000336,-0.09540070094599999
ACH-000337,-0.24183715793000002
ACH-000339,-0.21151180007599998
ACH-000341,0.114547334375
ACH-000348,-0.07966627054280001
ACH-000350,0.0586608777645
ACH-000352,-0.257167005796
ACH-000356,0.0147699612845
ACH-000361,-0.033750416943900005
ACH-000362,-0.0982151099614
ACH-000363,-0.08286169869789999
ACH-000364,-0.30253539917800004
ACH-000365,-0.207530442258
ACH-000366,-0.057491698618800005
ACH-000368,-0.059856213674499996
ACH-000374,-0.175939494029
ACH-000375,0.123223284297
ACH-000376,0.0066614247164
ACH-000381,-0.146526259703
ACH-000383,-0.0674103871836
ACH-000387,-0.06743015411679999
ACH-000389,-0.0708584673624
ACH-000390,-0.155141167456
ACH-000393,-0.263528460849
ACH-000395,-0.0865423660588
ACH-000397,0.0721922226067
ACH-000401,-0.132880968851
ACH-000402,-0.272304350989
ACH-000403,0.041525427125699996
ACH-000404,-0.0559779108462
ACH-000406,-0.162947180339
ACH-000407,-0.0774364344218
ACH-000408,-0.303564965435
ACH-000410,-0.109114177183
ACH-000411,-0.109093204532
ACH-000414,-0.123478872677
ACH-000415,0.021265282998799998
ACH-000416,-0.143657261774
ACH-000420,-0.0562155591686
ACH-000421,0.06915226687010001
ACH-000424,-0.052741814773500005
ACH-000425,-0.0589118534801
ACH-000426,0.11839113126499999
ACH-000427,-0.31566404800299996
ACH-000433,-0.27832075856800004
ACH-000436,0.150579463459
ACH-000444,-0.0838837438104
ACH-000445,-0.026868199635
ACH-000448,-0.178706304253
ACH-000450,0.161409919333
ACH-000452,-0.26343229892299996
ACH-000454,-0.046775265858199994
ACH-000458,-0.033284256086
ACH-000459,0.173126675808
ACH-000460,0.049491978739
ACH-000461,0.0906801638153
ACH-000463,-0.241997987267
ACH-000464,0.112238636681
ACH-000466,-0.0624152425761
ACH-000467,-0.0155951059371
ACH-000468,0.153926085622
ACH-000469,-0.112126276648
ACH-000470,-0.131797220572
ACH-000471,-0.110556536402
ACH-000472,-0.04404382301300001
ACH-000473,0.0416459274689
ACH-000475,-0.006585693561589999
ACH-000476,-0.07218088474539999
ACH-000477,-0.133141228931
ACH-000480,-0.21089690275800002
ACH-000481,0.039389231735300005
ACH-000483,-0.042376424332
ACH-000484,-0.245994164973
ACH-000485,0.0448150200275
ACH-000486,-0.09528842563789999
ACH-000487,-0.09943236913560001
ACH-000488,-0.17950266262400003
ACH-000490,-0.0285532726205
ACH-000491,-0.024530715458400004
ACH-000495,-0.10254506658
ACH-000496,-0.2742987523
ACH-000499,-0.142260259494
ACH-000500,0.385263122284
ACH-000502,-0.0882963010452
ACH-000503,-0.0537155104378
ACH-000505,-0.009344485158360002
ACH-000507,-0.138443673027
ACH-000510,-0.0645981085679
ACH-000511,-0.125837270813
ACH-000512,0.11949301426799999
ACH-000516,-0.0675601932296
ACH-000517,0.023756988465800002
ACH-000518,-0.0989016193115
ACH-000520,-0.0646473826124
ACH-000521,-0.228416658452
ACH-000522,-0.122925009849
ACH-000524,-0.0600019153448
ACH-000527,-0.044476760575900005
ACH-000528,-0.08518568629079999
ACH-000537,0.128402102386
ACH-000541,-0.142760559034
ACH-000542,-0.08691652707360001
ACH-000544,-0.10643432286599999
ACH-000545,-0.0522248963574
ACH-000547,-0.12590795543
ACH-000548,0.0885840013523
ACH-000549,-0.110828034782
ACH-000550,-0.0650152861831
ACH-000552,-0.036763332841300005
ACH-000556,-0.188555755806
ACH-000557,-0.0713076980015
ACH-000570,0.108401821543
ACH-000571,-0.163212976345
ACH-000573,-0.157563108141
ACH-000576,0.00808998683696
ACH-000580,-0.100345911841
ACH-000584,-0.10366966402000001
ACH-000585,0.00872660660714
ACH-000588,-0.139270826868
ACH-000589,-0.00695060620783
ACH-000591,-0.217986301877
ACH-000593,0.017399923103499998
ACH-000600,-0.0214047082708
ACH-000601,-0.129795915055
ACH-000604,0.18168842342
ACH-000605,-0.242597321776
ACH-000606,0.031122336354799995
ACH-000608,-0.179769920607
ACH-000614,-0.139092012943
ACH-000616,-0.12039033289699999
ACH-000618,-0.09280633036380001
ACH-000619,-0.18912675519900002
ACH-000620,-0.045343208393199996
ACH-000621,-0.111557205527
ACH-000622,-0.0784361100748
ACH-000623,-0.200194580399
ACH-000624,-0.080069302118
ACH-000627,-0.12340440016200001
ACH-000630,-0.0552962041708
ACH-000632,-0.108336544324
ACH-000633,-0.060378963883800006
ACH-000637,-0.128221975132
ACH-000638,-0.10170004504699999
ACH-000646,-0.07243340251330001
ACH-000647,-0.250842299062
ACH-000648,-0.012731298174900001
ACH-000649,-0.114005456554
ACH-000651,-0.091076211632
ACH-000652,-0.126357859583
ACH-000653,-0.120252404516
ACH-000657,-0.09257942544160001
ACH-000658,-0.11618159261399999
ACH-000661,-0.101225844844
ACH-000662,0.144401703907
ACH-000663,0.0290028421478
ACH-000665,0.0019544609694700002
ACH-000671,0.037722527832
ACH-000673,0.0061152471557500004
ACH-000676,-0.110523542401
ACH-000677,-0.124219605508
ACH-000681,-0.16640605906
ACH-000682,-0.21101843803
ACH-000683,-0.0379150986609
ACH-000684,-0.106693046204
ACH-000688,0.0099820862654
ACH-000693,-0.115811633234
ACH-000694,-0.128522526347
ACH-000695,-0.204499607824
ACH-000696,-0.115481353013
ACH-000697,-0.289682667257
ACH-000699,-0.144968635353
ACH-000701,-0.082343386438
ACH-000706,-0.151969150649
ACH-000711,-0.153028307651
ACH-000713,-0.21268004938299997
ACH-000714,0.0165515348506
ACH-000718,-0.218060736969
ACH-000720,-0.109029134567
ACH-000721,-0.0592781238884
ACH-000724,-0.014172384805900001
ACH-000725,-0.12847890504599999
ACH-000732,-0.29422357285
ACH-000734,-0.0808800552994
ACH-000735,-0.153042412963
ACH-000736,-0.09815147178610001
ACH-000738,-0.221211709001
ACH-000746,-0.191316457363
ACH-000747,-0.23878053476999997
ACH-000748,0.0171585609285
ACH-000753,-0.0909063240563
ACH-000756,-0.024168465102
ACH-000757,-0.450992371439
ACH-000758,-0.22997787112799997
ACH-000760,-0.155663334097
ACH-000763,-0.0493598867947
ACH-000764,-0.0137670785977
ACH-000765,-0.436847670317
ACH-000766,-0.177330566694
ACH-000767,-0.0692769655507
ACH-000768,-0.0907120662255
ACH-000769,0.0197370293525
ACH-000770,-0.10150819278300001
ACH-000771,-0.179386289822
ACH-000773,0.022450053462999997
ACH-000776,-0.181771369174
ACH-000777,-0.14788178984
ACH-000778,0.029344763907
ACH-000781,-0.14726076708
ACH-000782,-0.0484699962495
ACH-000783,0.0573249712605
ACH-000784,-0.0811493243733
ACH-000785,-0.131711106602
ACH-000787,0.0448703463418
ACH-000788,-0.136332644618
ACH-000791,-0.120336078826
ACH-000792,-0.156927796181
ACH-000794,-0.0775030278415
ACH-000796,-0.152009595349
ACH-000799,-0.132364667523
ACH-000800,0.031232523958900003
ACH-000802,-0.133983745965
ACH-000804,-0.151271172273
ACH-000805,-0.161821167714
ACH-000809,-0.0866372115917
ACH-000810,-0.049457096622400006
ACH-000811,-0.24148792387499998
ACH-000817,-0.109053130775
ACH-000819,-0.11857389015900001
ACH-000820,-0.203272624056
ACH-000821,-0.0880367212308
ACH-000822,0.0550835041146
ACH-000823,-0.22328678689
ACH-000824,-0.0358105091176
ACH-000827,-0.0254803956284
ACH-000829,-0.13913849378100002
ACH-000831,-0.10848783502499999
ACH-000832,-0.07663911706339999
ACH-000833,0.08413549067949999
ACH-000834,-0.15239728912999997
ACH-000835,-0.199119593593
ACH-000836,-0.272410111857
ACH-000837,-0.101422338807
ACH-000838,-0.21972644390299997
ACH-000839,0.10652018293500001
ACH-000840,-0.0218628980837
ACH-000841,-0.00299036966631
ACH-000843,-0.0834035105552
ACH-000846,-0.173458788338
ACH-000847,-0.009488388947200001
ACH-000848,-0.17488768268399998
ACH-000849,-0.227919604976
ACH-000851,-0.030140771852000002
ACH-000855,-0.13267807249299998
ACH-000856,0.0057632483468999995
ACH-000858,-0.0635840640616
ACH-000859,-0.279019560211
ACH-000861,-0.059807418022099997
ACH-000862,-0.051506736733800004
ACH-000865,-0.04738859352080001
ACH-000866,-0.2002780279
ACH-000867,-0.127780452433
ACH-000869,9.629070805700001e-05
ACH-000872,-0.20599960683899998
ACH-000873,0.00841516680422
ACH-000876,0.000514845493284
ACH-000878,-0.24045314413899999
ACH-000880,-0.0278585968205
ACH-000881,-0.0575366847351
ACH-000882,-0.0049769985219
ACH-000884,0.09462701290830001
ACH-000885,-0.15372241308
ACH-000887,-0.05490141556969999
ACH-000888,-0.0823589009247
ACH-000889,-0.013886691218700002
ACH-000890,-0.26503982471299997
ACH-000896,-0.123972857366
ACH-000898,-0.0531057342225
ACH-000900,-0.316043451658
ACH-000901,0.0723518846362
ACH-000905,0.0774521400659
ACH-000906,-0.0157515577313
ACH-000907,-0.0625985556956
ACH-000910,-0.101827428268
ACH-000911,-0.10347442122199998
ACH-000912,-0.165893621347
ACH-000913,-0.172426894577
ACH-000915,0.05597789029709999
ACH-000916,0.0406644335579
ACH-000917,-0.0762004267331
ACH-000921,0.055971995678
ACH-000924,-0.07602604507889998
ACH-000926,-0.226511236452
ACH-000928,-0.150395072159
ACH-000929,-0.246418096695
ACH-000932,-0.0911088376376
ACH-000935,-0.042781347582
ACH-000936,-0.13705344096
ACH-000937,-0.0409252989632
ACH-000938,-0.166959569665
ACH-000939,-0.0273306616918
ACH-000941,0.06970368349989998
ACH-000943,-0.0424946157142
ACH-000946,-0.128684704676
ACH-000947,-0.00309430804009
ACH-000948,-0.0250611121076
ACH-000950,-0.301294748893
ACH-000953,-0.0298640906867
ACH-000957,-0.330685040988
ACH-000958,-0.045467475943800004
ACH-000960,-0.12289371348200001
ACH-000963,-0.38854897130000005
ACH-000968,0.0471010652647
ACH-000969,0.08666074948960001
ACH-000973,-0.106884148198
ACH-000974,-0.113667878852
ACH-000975,-0.09170322593550001
ACH-000976,-0.00647442661961
ACH-000978,-0.217308750942
ACH-000980,-0.181271814134
ACH-000984,-0.155631501571
ACH-000986,-0.11788803822
ACH-000988,-0.16307686879
ACH-000993,-0.046782253890899995
ACH-000994,-0.115617770998
ACH-000996,0.00304098769639
ACH-001001,-0.032931045188599996
ACH-001020,-0.16623642818499998
ACH-001028,-0.09437945250560001
ACH-001031,-0.181161003983
ACH-001038,-0.0836919960821
ACH-001048,-0.06884368235089999
ACH-001050,-0.054346473775199994
ACH-001053,-0.10445275993599999
ACH-001054,-0.194011219305
ACH-001061,-0.142775139596
ACH-001067,-0.150135903865
ACH-001075,-0.10324463581700001
ACH-001096,-0.280711730492
ACH-001128,0.0919068826345
ACH-001134,-0.260164437998
ACH-001151,-0.195218039505
ACH-001163,-0.0139708421546
ACH-001164,-0.0956103813473
ACH-001173,-0.0756940091149
ACH-001183,-0.00786660960525
ACH-001184,-0.044492147619699995
ACH-001190,-0.210296993081
ACH-001192,-0.09603251088220001
ACH-001193,-0.0896470618533
ACH-001196,-0.07570993930110001
ACH-001197,-0.09331796136199999
ACH-001205,-0.1494385055
ACH-001211,-0.24943903172899998
ACH-001212,0.039563855856199995
ACH-001228,-0.0390864687074
ACH-001232,0.0346188346054
ACH-001239,-0.195693194323
ACH-001274,-0.187183197219
ACH-001275,-0.0635615905951
ACH-001277,-0.0664473745483
ACH-001278,-0.143695542965
ACH-001280,-0.137592499608
ACH-001283,-0.13636551973400002
ACH-001289,-0.169644216191
ACH-001295,-0.05064594954530001
ACH-001300,-0.08122128216039999
ACH-001301,-0.101611390885
ACH-001302,-0.189007690872
ACH-001303,-0.13889482113
ACH-001306,-0.08611230095239998
ACH-001318,-0.287801096182
ACH-001322,-0.049744043665199994
ACH-001328,0.0517885229064
ACH-001332,-0.0018931639172000002
ACH-001333,-0.24184553981600002
ACH-001336,0.039670524512199996
ACH-001340,-0.0820330596986
ACH-001346,-0.163632933456
ACH-001353,-0.0558873942714
ACH-001354,-0.20546880542399998
ACH-001367,-0.273586397929
ACH-001368,-0.0769478927598
ACH-001374,-0.17238809524
ACH-001375,-0.110892382749
ACH-001377,-0.06922484378089999
ACH-001380,-0.0796390744198
ACH-001391,-0.13557481562100002
ACH-001407,-0.157095829452
ACH-001408,0.066436011553
ACH-001413,0.11224213199699999
ACH-001430,-0.0665566010887
ACH-001431,-0.164516636688
ACH-001450,-0.0649655118085
ACH-001496,-0.058006973376699994
ACH-001500,-0.005977263237120001
ACH-001521,0.09916211302439999
ACH-001523,-0.0854329632078
ACH-001532,0.0357216165274
ACH-001536,-0.214817466115
ACH-001550,-0.24245563637899997
ACH-001552,-0.0403157649437
ACH-001554,-0.0913833156693
ACH-001645,-0.0676485230205
ACH-001654,-0.15067163591
ACH-001715,-0.154268531746
ACH-001735,-0.09840757642269998
ACH-001736,-0.106198403322
ACH-001737,0.336368212776
ACH-001740,-0.205485300606
ACH-001745,-0.106161729638
ACH-001750,0.028667851916099996
ACH-001765,-0.0658711982395
ACH-001956,-0.0961622493024
ACH-001957,-0.051798743618
