,STRBP (55342)
ACH-000004,0.105365534562
ACH-000007,0.171261307665
ACH-000009,-0.232430117143
ACH-000011,0.17798649003699998
ACH-000012,-0.0799822284006
ACH-000013,0.0779110714801
ACH-000014,-0.039256044162499996
ACH-000015,-0.0996607752967
ACH-000017,-0.251257118088
ACH-000018,0.08796740506339999
ACH-000019,-0.0198268348608
ACH-000021,-0.156062793254
ACH-000022,0.012914761770000002
ACH-000025,0.048074279347199995
ACH-000028,-0.00900787676324
ACH-000030,0.025971201601400002
ACH-000035,0.0374587144789
ACH-000036,0.034020143695
ACH-000037,-0.00873444599006
ACH-000039,-0.12096286512599999
ACH-000040,0.056884790188999994
ACH-000041,-0.0787097060555
ACH-000042,-0.11955895031
ACH-000045,-0.0171729924071
ACH-000047,0.211669619487
ACH-000052,0.11785643205299999
ACH-000053,-0.014466115156700002
ACH-000054,-0.08041222513639999
ACH-000055,0.100850075723
ACH-000060,-0.0965895586325
ACH-000067,-0.030412656395099998
ACH-000070,0.18240184056400002
ACH-000075,-0.139543589837
ACH-000078,0.028662508128
ACH-000082,0.050640980584399996
ACH-000085,0.179887719249
ACH-000086,0.0135927826926
ACH-000087,-0.182087052879
ACH-000092,0.18280792434300003
ACH-000095,0.0215627220978
ACH-000097,-0.10135008531400001
ACH-000098,0.09853857136579999
ACH-000099,-0.0711722957299
ACH-000108,0.169193636981
ACH-000113,-0.0748378599313
ACH-000115,-0.13404140305099999
ACH-000116,0.0707483228746
ACH-000118,-0.126103485838
ACH-000120,-0.15896046982
ACH-000123,-0.09406147188519999
ACH-000127,0.04925598968830001
ACH-000128,-0.09675766063470001
ACH-000132,0.0594082903235
ACH-000133,-0.0220189175102
ACH-000137,-0.0176715563162
ACH-000138,-0.09243960356910001
ACH-000142,0.10855296047
ACH-000143,-0.00412009218199
ACH-000146,0.118147278693
ACH-000148,-0.050008318351300006
ACH-000150,0.12292356281300001
ACH-000152,0.0154928636972
ACH-000153,-0.098060001997
ACH-000159,-0.0035733604110700003
ACH-000160,0.00546354634044
ACH-000163,0.08619444567630001
ACH-000167,-0.32468201791400003
ACH-000168,-0.211613365046
ACH-000169,0.017976117241900003
ACH-000178,0.023247385451599996
ACH-000182,-0.11459590072699999
ACH-000183,-0.0406494007469
ACH-000188,-0.0738189709366
ACH-000189,-0.17502537450300001
ACH-000190,0.0163576700639
ACH-000198,0.0733856032753
ACH-000204,-0.0950076481821
ACH-000206,0.032634294731
ACH-000207,-0.17380345561299998
ACH-000211,-0.0255983513238
ACH-000215,0.0426661391087
ACH-000221,0.0485730612792
ACH-000222,0.259773424923
ACH-000223,0.0083584969647
ACH-000226,-0.0770338012929
ACH-000227,0.015168934534499998
ACH-000228,0.0383401784675
ACH-000231,0.08773278417069999
ACH-000232,0.0625792912304
ACH-000233,0.13978860358
ACH-000234,-0.0457702644867
ACH-000235,0.043632940128100005
ACH-000237,-0.026240319765400002
ACH-000238,0.105598183534
ACH-000243,-0.059999057071400005
ACH-000244,0.0014957535682000001
ACH-000246,0.00221579488687
ACH-000248,-0.0233874331006
ACH-000250,0.012928520710200002
ACH-000251,0.130122193235
ACH-000253,-0.15631799975299998
