,AAGAB (79719)
ACH-000004,-0.0242069607487
ACH-000007,0.122132495918
ACH-000009,0.078476685939
ACH-000011,0.042701449654
ACH-000012,-0.21951850118900001
ACH-000013,0.11545813065999999
ACH-000014,0.0432289374483
ACH-000015,0.191585288713
ACH-000017,-0.0208980983123
ACH-000018,0.173754572645
ACH-000019,-0.11073248370899999
ACH-000021,-0.14995572749299999
ACH-000022,0.041956159775900004
ACH-000025,0.019390799026099997
ACH-000028,-0.24819076051
ACH-000030,0.0923409259852
ACH-000035,-0.026622857767599997
ACH-000036,0.123657407119
ACH-000037,0.24267214266399997
ACH-000039,0.07418100302960001
ACH-000040,0.12363807007000001
ACH-000041,0.013828140028299999
ACH-000042,0.134917907617
ACH-000045,-0.130624580046
ACH-000047,0.26153549299
ACH-000052,-0.08256123401189999
ACH-000053,0.0513210470608
ACH-000054,0.194030753883
ACH-000055,-0.142272977192
ACH-000060,0.130170093841
ACH-000067,-0.0629053062261
ACH-000070,-0.05357744908419999
ACH-000075,0.07360484640289999
ACH-000078,0.247604288805
ACH-000082,0.066411896392
ACH-000085,0.0381683138113
ACH-000086,0.009616533917459999
ACH-000087,0.0846767202067
ACH-000092,0.218128421714
ACH-000095,0.22553823093800002
ACH-000097,0.0747494938688
ACH-000098,0.155138233567
ACH-000099,0.167113915324
ACH-000108,0.0152155727898
ACH-000113,0.0854329849187
ACH-000115,0.130014905798
ACH-000116,-0.168447218044
ACH-000118,-0.161334636409
ACH-000120,0.129684405278
ACH-000123,-0.108477638894
ACH-000127,-0.0332497041904
ACH-000128,0.0454718439437
ACH-000132,-0.10553454819599999
ACH-000133,0.08241487402599999
ACH-000137,0.256603218675
ACH-000138,-0.0495078754552
ACH-000142,0.07661880422999999
ACH-000143,0.168526065437
ACH-000146,-0.0465648297835
ACH-000148,0.0860888363032
ACH-000150,0.195492595826
ACH-000152,0.126303765727
ACH-000153,-0.118655233271
ACH-000159,0.08498547301899999
ACH-000160,-0.035898351851900004
ACH-000163,-0.0264379529416
ACH-000167,-0.102868104006
ACH-000168,-0.08056261492899999
ACH-000169,0.04367453749940001
ACH-000178,-0.08261026968669999
ACH-000182,-0.025419246027500002
ACH-000183,0.046843198792500006
ACH-000188,-0.0646385351803
ACH-000189,-0.038737224751800005
ACH-000190,-0.107110689868
ACH-000198,-0.0037112167336300003
ACH-000204,-0.182564969302
ACH-000206,0.0998036501567
ACH-000207,-0.10759580314000002
ACH-000211,0.120498164834
ACH-000215,0.11493301884299999
ACH-000221,0.103972890841
ACH-000222,0.0222119950332
ACH-000223,-0.0785875827345
ACH-000226,0.08227923056599999
ACH-000227,0.142965118871
ACH-000228,-0.0387744630957
ACH-000231,0.130297421426
ACH-000232,0.317852276334
ACH-000233,0.128539779673
ACH-000234,-0.14649510014
ACH-000235,-0.022157063549500002
ACH-000237,-0.0763829922614
ACH-000238,0.0915268439202
ACH-000243,0.0056645287236099994
ACH-000244,0.158459477477
ACH-000246,0.12535394184
ACH-000248,-0.249916675092
ACH-000250,0.178803065935
ACH-000251,-0.010709689659200002
ACH-000253,-0.0712962729973
ACH-000255,-0.126289485099
ACH-000256,-0.15216977289300002
ACH-000257,0.213424456514
ACH-000258,0.0341886184433
ACH-000259,0.109614601345
ACH-000260,0.14802815901799998
ACH-000261,0.204823339092
ACH-000262,-0.053497401366
ACH-000263,-0.222600131698
ACH-000264,-0.0155499420695
ACH-000265,-0.029354618123599997
ACH-000266,-0.014874065199
ACH-000272,-0.0325475188781
ACH-000273,-0.0173420184552
ACH-000274,0.121139739954
ACH-000277,-0.144112178435
ACH-000278,-0.238198611739
ACH-000279,0.028705158961099996
ACH-000280,0.181557140425
ACH-000281,-0.152148288747
ACH-000288,-0.136407984135
ACH-000291,0.0706105529327
ACH-000293,0.184308207053
ACH-000294,0.0237978560569
ACH-000295,0.0744715511535
ACH-000296,0.28657097132
ACH-000302,0.10596229429
ACH-000304,0.0345990838279
ACH-000307,-0.026314322033700002
ACH-000308,0.0393961921732
ACH-000310,-0.0513835832271
ACH-000311,0.15219215669299999
ACH-000312,0.19639072157600002
ACH-000315,-0.211583317864
ACH-000316,0.0992650925093
ACH-000317,0.260664448725
ACH-000318,-0.189119912112
ACH-000319,-0.0143356154609
ACH-000320,-0.00753241606298
ACH-000322,0.11645738295
ACH-000323,0.054373646547099995
ACH-000324,-0.0930655207144
ACH-000329,0.030542740921900003
ACH-000330,0.007106956133420001
ACH-000331,0.07567312981669999
ACH-000332,-0.133501861087
ACH-000334,0.17889016561299997
ACH-000335,-0.190374279221
ACH-000336,0.14853317883
ACH-000337,-0.116960084146
ACH-000339,-0.114298492224
ACH-000341,0.0754965227255
ACH-000348,0.0776678217722
ACH-000350,-0.0661400122736
ACH-000352,-0.0738486839419
ACH-000356,-0.274646777291
ACH-000361,-0.04328033762590001
ACH-000362,-0.031999549117
ACH-000363,-0.21278885061
ACH-000364,0.0434946522798
ACH-000365,0.072313849206
ACH-000366,0.0640640325714
ACH-000368,0.0924545205762
ACH-000374,0.0638669657622
ACH-000375,-0.07395374293010001
ACH-000376,0.09155811873150001
ACH-000381,0.13751331061799998
ACH-000383,-0.128476613341
ACH-000387,-0.235696171534
ACH-000389,-0.059370052441699996
ACH-000390,0.126464328098
ACH-000393,0.11393638715900001
ACH-000395,-0.109960033287
ACH-000397,0.0346414555147
ACH-000401,0.0593155721426
ACH-000402,-0.0211006350502
ACH-000403,-0.0169090857067
ACH-000404,0.11580231232799999
ACH-000406,0.0643245320677
ACH-000407,0.14624943342900001
ACH-000408,0.172106346559
ACH-000410,-0.105997174922
ACH-000411,-0.11865984144000001
ACH-000414,0.218562336193
ACH-000415,-0.140157146528
ACH-000416,0.0069862125277
ACH-000420,0.179520058948
ACH-000421,-0.10083289591
ACH-000424,-0.010815931503899999
ACH-000425,0.157851337686
ACH-000426,0.201934046541
ACH-000427,0.0031457847987600004
ACH-000433,0.13587436070699999
ACH-000436,-0.126675094208
ACH-000444,0.011866975290000002
ACH-000445,0.028551656662599997
ACH-000448,0.050634057683699996
ACH-000450,-0.162991276623
ACH-000452,0.11603062280899999
ACH-000454,-0.230600508988
ACH-000458,-0.03133272602540001
ACH-000459,0.19391790331
ACH-000460,0.0631061817429
ACH-000461,-0.026757353088700003
ACH-000463,-0.0149531901094
ACH-000464,0.0290137500803
ACH-000466,-0.0464586639842
ACH-000467,0.123956933312
ACH-000468,-0.085431705297
ACH-000469,0.03696882827180001
ACH-000470,-0.47708232911700005
ACH-000471,0.073271350186
ACH-000472,0.0678698213078
ACH-000473,-0.185292497733
ACH-000475,0.186794651088
ACH-000476,0.0892317685102
ACH-000477,0.09080860936339999
ACH-000480,-0.0840100272112
ACH-000481,-0.125587939746
ACH-000483,-0.210474819053
ACH-000484,0.04416290303719999
ACH-000485,0.189838134507
ACH-000486,-0.0317653163046
ACH-000487,0.303029542652
ACH-000488,-0.148959818824
ACH-000490,0.201273066932
ACH-000491,-0.0821432459463
ACH-000495,0.00195203576418
ACH-000496,0.0075463594514099995
ACH-000499,0.0570402555746
