,ACTL6B (51412)
ACH-000004,0.133030279184
ACH-000007,-0.0897938598731
ACH-000009,-0.0839911822673
ACH-000011,-0.228611712725
ACH-000012,-0.00706710301309
ACH-000013,0.09141806452019999
ACH-000014,-0.363748178799
ACH-000015,0.0698091739247
ACH-000017,0.039821132738199996
ACH-000018,-0.13260563232699998
ACH-000019,-0.05106282384380001
ACH-000021,-0.332287493923
ACH-000022,-0.0717690077642
ACH-000025,0.08601070333170001
ACH-000028,-0.0924062104741
ACH-000030,0.08887355586920001
ACH-000035,-0.132299138487
ACH-000036,0.06652086262029999
ACH-000037,0.036866231376199994
ACH-000039,-0.103705191868
ACH-000040,0.036628731483800005
ACH-000041,0.102011431559
ACH-000042,-0.12328251532199999
ACH-000045,-0.163054160015
ACH-000047,-0.10283904365499999
ACH-000052,-0.0457732514361
ACH-000053,0.0017790163508900002
ACH-000054,-0.020836163643099998
ACH-000055,0.0816571898003
ACH-000060,-0.0654457493877
ACH-000067,-0.0351487410143
ACH-000070,0.0594532667107
ACH-000075,0.0521817206662
ACH-000078,0.0219842571074
ACH-000082,0.0600014922535
ACH-000085,0.24623152969099998
ACH-000086,0.324354945863
ACH-000087,0.135375362447
ACH-000092,0.112243241017
ACH-000095,-0.0298744831996
ACH-000097,-0.00921899730056
ACH-000098,-0.0195448043819
ACH-000099,0.060448709606999995
ACH-000108,-0.037059941032800005
ACH-000113,-0.06935995165639999
ACH-000115,-0.151936082634
ACH-000116,0.145888409998
ACH-000118,-0.06904228680510001
ACH-000120,-0.157756282262
ACH-000123,-0.13776932343
ACH-000127,-0.0017374449160599999
ACH-000128,0.0174819623808
ACH-000132,0.0025388514765300003
ACH-000133,-0.136696474564
ACH-000137,0.0252304080865
ACH-000138,0.006023534345759999
ACH-000142,-0.05238224079250001
ACH-000143,0.0218208306536
ACH-000146,0.164196411288
ACH-000148,0.0864821014864
ACH-000150,-0.013778968979400001
ACH-000152,-0.0654857870823
ACH-000153,0.04334879288580001
ACH-000159,-0.0950297591619
ACH-000160,0.453756344912
ACH-000163,0.0991719407051
ACH-000167,0.728784703442
ACH-000168,-0.22589437994699998
ACH-000169,0.103879625526
ACH-000178,-0.022570074122599995
ACH-000182,-0.128373275717
ACH-000183,-0.0271031839036
ACH-000188,-0.0499879968377
ACH-000189,0.0957469725495
ACH-000190,0.481677054163
ACH-000198,0.0016815073255099999
ACH-000204,-0.021191566271000002
ACH-000206,-0.0362020392407
ACH-000207,0.340829748455
ACH-000211,0.0705732357741
ACH-000215,0.0348150020077
ACH-000221,-0.286964470757
ACH-000222,-0.24943157756499998
ACH-000223,0.039879940260300006
ACH-000226,0.153851232599
ACH-000227,0.282844351896
ACH-000228,-0.0597523038275
ACH-000231,0.0689644000754
ACH-000232,0.0415589766962
ACH-000233,0.028600297588
ACH-000234,0.058655269370800005
ACH-000235,-0.0902776393759
ACH-000237,-0.0641518232653
ACH-000238,-0.256812215683
ACH-000243,0.0416436580496
