,ILDR1 (286676)
ACH-000004,-0.10876851340999998
ACH-000007,-0.108515486876
ACH-000009,-0.130870501626
ACH-000011,0.0781826158894
ACH-000012,-0.012043986713399998
ACH-000013,-0.025745867949599995
ACH-000014,-0.00404265005858
ACH-000015,0.148212315609
ACH-000017,0.0329697285479
ACH-000018,0.06596848832999999
ACH-000019,-0.359811591987
ACH-000021,0.012521861560799999
ACH-000022,0.04546361264280001
ACH-000025,-0.0383301520013
ACH-000028,-0.09205003289750001
ACH-000030,-0.0206506041351
ACH-000035,-0.33936285516500003
ACH-000036,0.041813939107699996
ACH-000037,0.105669335754
ACH-000039,-0.0342513791603
ACH-000040,-0.058170848012199995
ACH-000041,-0.0496097792736
ACH-000042,-0.056426335741499994
ACH-000045,0.0779234269699
ACH-000047,-0.102847630521
ACH-000052,-0.07012028513469999
ACH-000053,-0.0367963196941
ACH-000054,0.014427612049200001
ACH-000055,0.23145974219999998
ACH-000060,-0.17248468607
ACH-000067,-0.343722910813
ACH-000070,-0.18397112169100002
ACH-000075,-0.338894147221
ACH-000078,0.0468163022444
ACH-000082,0.021640756491900004
ACH-000085,-0.0176537858427
ACH-000086,-0.11184768809000001
ACH-000087,-0.147557256357
ACH-000092,-0.0100333982124
ACH-000095,-0.0288628330847
ACH-000097,0.024131292899
ACH-000098,0.07625744962339999
ACH-000099,0.0457252714277
ACH-000108,0.0265327220388
ACH-000113,-0.0561812062465
ACH-000115,-0.0486499207758
ACH-000116,-0.018308201091400002
ACH-000118,-0.016945365232
ACH-000120,0.022596372593700002
ACH-000123,-0.041951018251400005
ACH-000127,-0.114019303411
ACH-000128,-0.123507817162
ACH-000132,-0.0901564287958
ACH-000133,0.18751667575599998
ACH-000137,-0.16411029150800002
ACH-000138,0.0782077220928
ACH-000142,-0.264425590606
ACH-000143,-0.102308547679
ACH-000146,-0.0387676860373
ACH-000148,0.0546887160546
ACH-000150,-0.00016286342206799998
ACH-000152,-0.0965101890231
ACH-000153,-0.168210320342
ACH-000159,-0.006544132778949999
ACH-000160,0.08364588206939999
ACH-000163,0.0129373401062
ACH-000167,-0.138272679694
ACH-000168,-0.00524151140493
ACH-000169,-0.051067627489099994
ACH-000178,-0.004579757255479999
ACH-000182,-0.142380430932
ACH-000183,-0.0465484547765
ACH-000188,0.0610434536752
ACH-000189,0.128727257358
ACH-000190,-0.0568598123701
ACH-000198,-0.0562498821418
ACH-000204,-0.09481260304639999
ACH-000206,-0.063390767756
ACH-000207,-0.0147107870951
ACH-000211,-0.0729660282407
ACH-000215,-0.0197834732873
ACH-000221,-0.210237541886
ACH-000222,-0.162743725881
ACH-000223,-0.183374016779
ACH-000226,-0.130632296684
ACH-000227,0.0986079633485
ACH-000228,-0.148282178134
ACH-000231,-0.0627207693057
ACH-000232,-0.124130069132
ACH-000233,0.0403858175685
ACH-000234,-0.195617722631
ACH-000235,-0.028066571647299997
ACH-000237,-0.030983986117099998
ACH-000238,-0.037050450568699995
ACH-000243,0.08160744608239999
ACH-000244,0.230869761762
ACH-000246,-0.0862452697009
ACH-000248,0.054060225365000006
ACH-000250,-0.0402803942415
ACH-000251,-0.168206531134
ACH-000253,-0.07741822980560001
ACH-000255,0.0115132313642
ACH-000256,0.053409382577300005
ACH-000257,-0.13413973784299998
ACH-000258,0.110342620446
ACH-000259,0.0625640145689
ACH-000260,0.0179691674855
ACH-000261,-0.157986813343
ACH-000262,0.16572859620400002
ACH-000263,-0.381217525876
ACH-000264,-0.0713295725379
ACH-000265,0.126114943875
ACH-000266,0.060198049162699996
