,ARFGAP2 (84364)
ACH-000004,-0.22568855622499998
ACH-000007,-0.0110895081167
ACH-000009,-0.01684287477
ACH-000011,0.0368490306123
ACH-000012,-0.112865221206
ACH-000013,-0.29254954691199997
ACH-000014,-0.0891502100949
ACH-000015,-0.0685004401151
ACH-000017,0.049795144899699995
ACH-000018,0.0332849472056
ACH-000019,-0.64978330829
ACH-000021,-0.301898839366
ACH-000022,-0.0339457635432
ACH-000025,-0.289688216208
ACH-000028,-0.218953826908
ACH-000030,-0.277937305566
ACH-000035,-0.104988264836
ACH-000036,-0.162974924379
ACH-000037,-0.11548431828299999
ACH-000039,-0.32692545768000003
ACH-000040,-0.23071829717300002
ACH-000041,-0.269362283614
ACH-000042,-0.0707385087997
ACH-000045,-0.09874917297189999
ACH-000047,-0.0796849481857
ACH-000052,-0.461498129679
ACH-000053,-0.049291962953
ACH-000054,-0.0142804278431
ACH-000055,-0.123047304023
ACH-000060,-0.168021036637
ACH-000067,-0.242566268234
ACH-000070,-0.26879194321
ACH-000075,-0.43313854685099995
ACH-000078,-0.06535789087840001
ACH-000082,-0.19758715715199998
ACH-000085,-0.0972947461758
ACH-000086,-0.123991020659
ACH-000087,-0.112173372412
ACH-000092,-0.0371604369082
ACH-000095,-0.137344176851
ACH-000097,-0.0935125911243
ACH-000098,-0.215377537269
ACH-000099,-0.051598693643500004
ACH-000108,-0.16981700313
ACH-000113,-0.050849655296199996
ACH-000115,0.129546292113
ACH-000116,-0.23722697751699998
ACH-000118,-0.204374416208
ACH-000120,-0.114643609076
ACH-000123,-0.0519797651432
ACH-000127,-0.0190680811608
ACH-000128,-0.10270339498099999
ACH-000132,-0.177122875265
ACH-000133,-0.431226272375
ACH-000137,-0.17933668255
ACH-000138,-0.24820900220199998
ACH-000142,-0.12287507937799999
ACH-000143,-0.0445578437586
ACH-000146,-0.176233780239
ACH-000148,-0.253222376472
ACH-000150,-0.31221614659499997
ACH-000152,-0.154502804176
ACH-000153,-0.136728622139
ACH-000159,-0.171825323108
ACH-000160,-0.172839978878
ACH-000163,-0.17044987250500002
ACH-000167,-0.248455684647
ACH-000168,-0.33616598773199996
ACH-000169,-0.0270402319488
ACH-000178,-0.145915480556
ACH-000182,-0.119976480091
ACH-000183,0.05011240844380001
ACH-000188,0.00165817313845
ACH-000189,-0.36675547369499994
ACH-000190,-0.09165730209280001
ACH-000198,-0.0335869217142
ACH-000204,0.303622065781
ACH-000206,-0.258076018477
ACH-000207,-0.224336325915
ACH-000211,-0.0311582964362
ACH-000215,-0.1325874202
ACH-000221,-0.31766769945
ACH-000222,-0.17761687816399999
ACH-000223,-0.0738994230265
ACH-000226,-0.0199523095662
ACH-000227,0.163794091818
ACH-000228,-0.149042098988
ACH-000231,-0.182782217783
ACH-000232,-0.280281356777
ACH-000233,-0.009925762908299999
ACH-000234,-0.179560574637
ACH-000235,-0.107088802106
ACH-000237,-0.277942571567
ACH-000238,-0.230027444798
ACH-000243,-0.06499496726580001
ACH-000244,-0.07496921504269999
ACH-000246,-0.067529940771
ACH-000248,0.09663331652979999
ACH-000250,-0.042147647956999996
ACH-000251,-0.0627126374985
ACH-000253,0.00960280936057
ACH-000255,-0.31731837175
ACH-000256,-0.18852708470600002
ACH-000257,-0.0409480961902
ACH-000258,0.026010228404900002
ACH-000259,-0.168903465497
ACH-000260,-0.358144480791
ACH-000261,-0.056459500346999994
ACH-000262,-0.17474918578899998
ACH-000263,-0.18622571404399998
ACH-000264,-0.23852259264800002
ACH-000265,-0.477951673166
ACH-000266,-0.0725439264255
ACH-000272,-0.118906658242
ACH-000273,-0.294561885872
ACH-000274,-0.131726976189
ACH-000277,0.0134587666495
ACH-000278,-0.21470937993099998
ACH-000279,-0.20516232032200002
ACH-000280,-0.0844969359941
ACH-000281,0.00651393251861
ACH-000288,-0.319169634846
ACH-000291,0.0410692054165
ACH-000293,-0.030520594230400003
ACH-000294,0.109063186809
ACH-000295,-0.11557620855299999
ACH-000296,0.225226890841
ACH-000302,0.042177738153300004
ACH-000304,0.14968530174699998
ACH-000307,-0.179860420762
ACH-000308,-0.260392383091
ACH-000310,-0.11848407589700001
ACH-000311,-0.17177506344500001
ACH-000312,-0.19165826120700002
ACH-000315,-0.424957136267
ACH-000316,-0.139783098184
ACH-000317,-0.13282759666
ACH-000318,-0.26815363995499997
ACH-000319,-0.162657009218
ACH-000320,-0.0258126180881
ACH-000322,-0.059826582802099994
ACH-000323,-0.157822650263
ACH-000324,-0.17596866226799998
ACH-000329,-0.131585997206
ACH-000330,0.007098770525359999
ACH-000331,-0.22984940457800002
ACH-000332,-0.0773750719016
ACH-000334,-0.381282522228
ACH-000335,-0.0288086960995
ACH-000336,-0.321704825029
ACH-000337,0.133730593162
ACH-000339,-0.18326919403499997
ACH-000341,0.1458734158
ACH-000348,-0.12428625489600001
ACH-000350,-0.0317347766147
ACH-000352,-0.113109401466
