,OTOS (150677)
ACH-000204,-0.531509736781
ACH-000206,-0.221322190926
ACH-000207,-0.5865847556939999
ACH-000211,-0.35235049224299997
ACH-000215,-0.34933016503799996
ACH-000221,0.0173137068275
ACH-000222,-0.07141035719880001
ACH-000223,-0.434525333221
ACH-000226,-0.31385256293200003
ACH-000227,-0.391581001231
ACH-000228,-0.405290221607
ACH-000231,-0.14896255340700001
ACH-000232,-0.253368425352
ACH-000233,-0.236502360002
ACH-000234,-0.52340369652
ACH-000235,-0.171402137842
ACH-000237,-0.377342672509
ACH-000238,-0.21519466902399997
ACH-000243,-0.121956089756
ACH-000244,-0.13160516664799998
ACH-000246,-0.24901777002099998
ACH-000248,-0.376085843098
ACH-000250,-0.301954703136
ACH-000251,-0.00627267415434
ACH-000253,-0.40170261651600003
ACH-000255,-0.18059188403499998
ACH-000256,-0.355514028505
ACH-000257,0.0415652038034
ACH-000258,-0.22412362288100002
ACH-000259,-0.251270572147
ACH-000260,-0.19613966110300002
ACH-000261,-0.340518449748
ACH-000262,-0.14209001968
ACH-000263,-0.047098247456
ACH-000264,-0.245168845358
ACH-000265,-0.26544356265700003
ACH-000266,-0.36751425913099994
ACH-000272,-0.30646476179000004
ACH-000273,-0.269853591618
ACH-000274,-0.19209689037
ACH-000277,-0.431186904247
ACH-000278,-0.5107217253630001
ACH-000279,-0.246503685382
ACH-000280,-0.105150577849
ACH-000281,-0.28743384937800004
ACH-000288,-0.219883575788
ACH-000291,-0.269763884415
ACH-000293,-0.332750802691
ACH-000294,-0.131363953653
ACH-000295,-0.366182919564
ACH-000296,-0.164953304335
ACH-000302,-0.21595032433699998
ACH-000304,-0.580869374214
ACH-000307,-0.27446257531
ACH-000308,-0.22756324770300002
ACH-000310,-0.32485882656599996
ACH-000311,-0.303963002057
ACH-000312,-0.368041293076
ACH-000315,-0.0226012628417
ACH-000316,-0.250663026569
ACH-000317,-0.164490335196
ACH-000318,-0.29322719669
ACH-000319,-0.122350187603
ACH-000320,-0.21480467176999998
ACH-000322,-0.121391655129
ACH-000323,-0.278853053227
ACH-000324,-0.47817469067699997
ACH-000329,-0.335059142792
ACH-000330,-0.35247764883
ACH-000331,-0.321873419038
ACH-000332,-0.396663922298
ACH-000334,-0.08321818312769999
ACH-000335,-0.05421776010840001
ACH-000336,-0.20427167021099998
ACH-000337,-0.5543587877880001
ACH-000339,-0.277929086031
ACH-000341,-0.29520367199299996
ACH-000348,-0.37903307839
ACH-000350,-0.45521715948299996
ACH-000352,-0.306173463428
ACH-000356,-0.05853971401190001
ACH-000361,-0.287244252905
ACH-000362,-0.186957640171
ACH-000363,-0.278648554355
ACH-000364,-0.07141875133060001
ACH-000365,-0.158996809202
ACH-000366,-0.179859420416
ACH-000368,-0.213124909957
ACH-000374,-0.121690709949
ACH-000375,-0.441643871132
ACH-000376,-0.239143058706
ACH-000381,-0.183612731306
ACH-000383,-0.282785271108
ACH-000387,-0.11526651245
ACH-000389,-0.274264147808
ACH-000390,-0.271786429908
ACH-000393,-0.291640536713
ACH-000395,-0.0368765339943
ACH-000397,-0.30537407465599997
ACH-000401,-0.0897970242248
ACH-000402,-0.509359972913
ACH-000403,-0.283657364845
ACH-000404,-0.00383555231001
ACH-000406,-0.165156761519
ACH-000407,-0.329411028444
ACH-000408,-0.122951291592
ACH-000410,-0.38103267395999996
ACH-000411,-0.24682945796999997
ACH-000414,-0.08670652339130001
ACH-000415,-0.206697420648
ACH-000416,-0.31769034261
ACH-000420,-0.426979043778
ACH-000421,-0.265677770751
ACH-000424,-0.305369229745
ACH-000425,-0.33932948417
ACH-000426,-0.310406060002
ACH-000427,-0.520301938059
ACH-000433,-0.145490684215
ACH-000436,-0.31646738276
ACH-000444,-0.25840414812
ACH-000445,-0.584295881266
ACH-000448,-0.309004415204
ACH-000450,-0.47655208658799997
ACH-000452,-0.185922413056
ACH-000454,-0.422267231355
ACH-000458,-0.036952276182800003
ACH-000459,0.170351557823
ACH-000460,-0.23066125005899998
ACH-000461,-0.20737647773899998
ACH-000463,-0.33815850342
ACH-000464,-0.0608467882197
ACH-000466,-0.17146007815900002
ACH-000467,-0.206518310125
ACH-000468,-0.180018142195
ACH-000469,-0.24571429182500001
ACH-000470,-0.05147275236769999
ACH-000471,-0.184565794892
ACH-000472,-0.157937586982
ACH-000473,-0.25131606644
ACH-000475,-0.204449728578
ACH-000476,-0.285934454878
ACH-000477,-0.502424560219
ACH-000480,-0.252974707488
ACH-000481,-0.223482956904
ACH-000483,-0.102309817483
ACH-000484,-0.188720179616
ACH-000485,-0.332593368284
ACH-000486,-0.266790830353
ACH-000487,-0.08134224569910001
ACH-000488,-0.32139417237
ACH-000490,-0.261880565188
ACH-000491,-0.139644027013
ACH-000495,-0.49345962143
ACH-000496,-0.226074791869
ACH-000499,-0.0747133433142
ACH-000500,-0.604044217837
ACH-000502,-0.26869248987
ACH-000503,-0.12504449086
ACH-000505,-0.421596585793
ACH-000507,-0.491453914424
ACH-000510,-0.208366996833
ACH-000511,-0.12829476788
ACH-000512,-0.268823200481
ACH-000516,-0.175845858608
ACH-000517,-0.292558889661
ACH-000518,-0.173552445912
ACH-000520,-0.362391656382
ACH-000521,-0.358502425646
ACH-000522,-0.233429953202
ACH-000524,-0.306033137828
ACH-000527,-0.357843639056
ACH-000528,-0.211733855743
ACH-000537,-0.32526318136300003
ACH-000541,-0.0378534068926
ACH-000542,-0.258069310029
ACH-000544,-0.156267154086
ACH-000545,-0.22725701972100001
ACH-000547,0.0594760615228
ACH-000548,-0.280677863734
ACH-000549,-0.124171256121
ACH-000550,-0.154008755176
ACH-000552,-0.419350663012
ACH-000556,-0.36953951817
ACH-000557,0.0006874692218619999
ACH-000570,-0.331676616781
ACH-000571,-0.32585314881099997
ACH-000573,-0.18824977727400002
ACH-000576,-0.200528308585
ACH-000580,-0.0252008989592
ACH-000584,-0.25980960972399997
ACH-000585,-0.30998258346
ACH-000588,-0.248555502997
ACH-000589,-0.230582206638
ACH-000591,-0.196401660596
ACH-000593,-0.182930960389
ACH-000600,-0.0874648037136
ACH-000601,-0.32991084323000003
ACH-000604,0.287591119595
ACH-000605,-0.119899268885
ACH-000606,-0.289333553127
ACH-000608,-0.24439805150199997
ACH-000614,-0.350726192565
ACH-000616,-0.395854130057
ACH-000618,-0.298126956927
ACH-000619,-0.42434594809799997
ACH-000620,-0.371609023481
ACH-000621,-0.219952989385
ACH-000622,-0.24816986419599998
ACH-000623,-0.304863766617
ACH-000624,-0.39278126861699997
ACH-000627,-0.261546244296
ACH-000630,-0.140580106241
ACH-000632,-0.22669271172699998
ACH-000633,-0.375749191894
ACH-000637,-0.481516641923
ACH-000638,-0.116540987937
ACH-000646,-0.5161636140879999
ACH-000647,-0.246943944418
ACH-000648,-0.397305213641
ACH-000649,-0.294575624815
ACH-000651,-0.20105921071
ACH-000652,-0.22293879143800002
ACH-000653,-0.354788108644
ACH-000657,-0.232107589694
ACH-000658,-0.163711667604
ACH-000661,-0.198941576374
ACH-000662,-0.33697395594499996
ACH-000663,-0.2208033903
ACH-000665,-0.0987201727156
ACH-000671,-0.16114653132
ACH-000673,-0.228907656417
ACH-000676,-0.219021712652
ACH-000677,-0.309473246796
ACH-000681,-0.179629048467
ACH-000682,-0.378823833187
ACH-000683,-0.4113275589
ACH-000684,-0.233821649152
ACH-000688,-0.320982852299
ACH-000693,-0.39682489176700003
ACH-000694,-0.288245356956
ACH-000695,-0.133673414075
ACH-000696,-0.321347403694
ACH-000697,-0.0440924755947
ACH-000699,-0.368425189877
ACH-000701,-0.5168828821
ACH-000706,-0.07787936635689999
ACH-000711,-0.20066993102800001
ACH-000713,-0.393838341932
ACH-000714,-0.314512327205
ACH-000718,-0.262001814316
ACH-000720,-0.251718594654
ACH-000721,-0.144051312578
ACH-000724,-0.020747007727
ACH-000725,-0.176167473943
ACH-000732,-0.215536316835
ACH-000734,-0.283503055054
ACH-000735,-0.23079456702
ACH-000736,-0.251225024328
ACH-000738,-0.18635306037500002
ACH-000746,-0.322534698748
ACH-000747,-0.143357392171
ACH-000748,-0.35268200781900005
ACH-000753,-0.30582978613899997
ACH-000756,-0.332944389734
ACH-000757,-0.133379063588
ACH-000758,-0.196733887506
ACH-000760,-0.459493787288
ACH-000763,-0.321519475578
ACH-000764,-0.316084944862
ACH-000765,-0.41142817787
ACH-000766,-0.29160628166700003
ACH-000767,-0.24713267193900001
ACH-000768,-0.227076956338
ACH-000769,-0.406933857359
ACH-000770,-0.163912542239
ACH-000771,-0.476999955432
ACH-000773,-0.28094212875
ACH-000776,-0.293633332612
ACH-000777,-0.40540751074000003
ACH-000778,-0.269103415197
ACH-000781,-0.317445063353
ACH-000782,-0.275961673766
ACH-000783,-0.5001600498309999
ACH-000784,-0.30214208632
ACH-000785,-0.240026778585
ACH-000787,-0.28541009214
ACH-000788,-0.135110357206
ACH-000791,-0.333178797253
ACH-000792,-0.165501128534
ACH-000794,-0.405284159234
ACH-000796,-0.255015152799
ACH-000799,-0.271201164261
ACH-000800,-0.0885976687741
ACH-000802,-0.157467996776
ACH-000804,-0.045370525241099996
ACH-000805,-0.466479561727
ACH-000809,-0.23661470893000003
ACH-000810,-0.296798731674
ACH-000811,-0.172351447678
ACH-000817,-0.318113714314
ACH-000819,-0.150688659586
ACH-000820,-0.19182600921300003
ACH-000821,-0.338564616539
ACH-000822,-0.281496504498
ACH-000823,-0.244539972605
ACH-000824,-0.435522055712
ACH-000827,-0.305358026028
ACH-000829,-0.395791398431
ACH-000831,-0.37635705255400004
ACH-000832,-0.131181769474
ACH-000833,-0.568443216818
ACH-000834,-0.31572770693700003
ACH-000835,-0.19812855272100002
ACH-000836,-0.33908955626599996
ACH-000837,-0.25367730252
ACH-000838,-0.210765737066
ACH-000839,-0.408625506664
ACH-000840,-0.251235464478
ACH-000841,-0.28559040477200004
ACH-000843,0.037925866678
ACH-000846,-0.2262343361
ACH-000847,-0.25378218278000003
ACH-000848,-0.209384950065
ACH-000849,-0.215565751289
ACH-000851,-0.187367068167
ACH-000855,-0.293920291796
ACH-000856,-0.309572184185
ACH-000858,-0.220321763971
ACH-000859,-0.207542369965
ACH-000861,-0.16895740255
ACH-000862,-0.3069107224
ACH-000865,-0.20281578576099998
ACH-000866,-0.410292570132
ACH-000867,-0.276946232014
ACH-000869,-0.391256941438
ACH-000872,-0.32312762096500003
ACH-000873,-0.100310215197
ACH-000876,-0.09992298666039999
ACH-000878,-0.273568335745
ACH-000880,-0.26298385609
ACH-000881,-0.34580702051
ACH-000882,-0.170677068716
ACH-000884,-0.0788686859266
ACH-000885,-0.213839281356
ACH-000887,-0.35404078663500005
ACH-000888,-0.31646795044500003
ACH-000889,-0.43093982871500003
ACH-000890,-0.353026531622
ACH-000896,-0.0344182327965
ACH-000898,-0.349964488027
ACH-000900,-0.289718270503
ACH-000901,-0.215535150453
ACH-000905,-0.0711956502904
ACH-000906,-0.308687245216
ACH-000907,-0.48120635905500003
ACH-000910,-0.36497647091799995
ACH-000911,-0.254745659291
ACH-000912,-0.182307270071
ACH-000913,-0.229324905986
ACH-000915,-0.191999509385
ACH-000916,-0.604819200451
ACH-000917,-0.447375128575
ACH-000921,-0.205893214402
ACH-000924,-0.42613575685500005
ACH-000926,-0.240441077293
ACH-000928,-0.40057102239500003
ACH-000929,-0.33259380693
ACH-000932,-0.445339827976
ACH-000935,-0.368361835672
ACH-000936,-0.18688523975699997
ACH-000937,-0.276300248657
ACH-000938,-0.143365000533
ACH-000939,-0.164065327507
ACH-000941,-0.206466855551
ACH-000943,-0.10958959968
ACH-000946,-0.450989255894
ACH-000947,-0.329715224025
ACH-000948,-0.194048064626
ACH-000950,-0.07351028701939999
ACH-000953,-0.294848450148
ACH-000957,-0.128699075725
ACH-000958,-0.09129788898060001
ACH-000960,-0.113157330483
ACH-000963,-0.170950588816
ACH-000968,-0.37684445884999995
ACH-000969,-0.0526059448151
ACH-000973,-0.281159406792
ACH-000974,-0.254257860157
ACH-000975,-0.404307002944
ACH-000976,-0.219689809518
ACH-000978,-0.19998985913800002
ACH-000980,-0.136494498421
ACH-000984,-0.10562214572
ACH-000986,-0.088817834661
ACH-000988,-0.23932687447700002
ACH-000993,-0.458800589778
ACH-000994,-0.274390027405
ACH-000996,-0.18220919834899998
ACH-001001,-0.315100560339
ACH-001020,-0.35738116628300004
ACH-001028,-0.275785901542
ACH-001031,-0.312129718097
ACH-001038,-0.193266254318
ACH-001048,-0.233509697226
ACH-001050,-0.271432787063
ACH-001053,-0.32835247657
ACH-001054,-0.0738045032195
ACH-001061,-0.224822814743
ACH-001067,-0.11621202005799999
ACH-001075,-0.330826403763
ACH-001096,-0.38920631183399995
ACH-001128,-0.154442359898
ACH-001134,0.0051705623024799995
ACH-001151,-0.302635441374
ACH-001163,-0.163444377875
ACH-001164,-0.409914402609
ACH-001173,-0.279586869969
ACH-001183,-0.348718411612
ACH-001184,-0.28816020056200004
ACH-001190,-0.300888840963
ACH-001192,-0.154273329995
ACH-001193,-0.345077722882
ACH-001196,-0.307004840579
ACH-001197,-0.20102898075800002
ACH-001205,-0.312217413029
ACH-001211,-0.0067586372986399995
ACH-001212,-0.19794910568399998
ACH-001228,-0.334077690629
ACH-001232,-0.18325768465700001
ACH-001239,-0.0423201937658
ACH-001274,-0.386249014186
ACH-001275,-0.344916363295
ACH-001277,-0.10693391526900001
ACH-001278,-0.140716592984
ACH-001280,-0.26504315926800004
ACH-001283,-0.312455751499
ACH-001289,-0.453056825935
ACH-001295,-0.26078399302
ACH-001300,-0.0575462491638
ACH-001301,-0.366425781986
ACH-001302,-0.12395712984000001
ACH-001303,-0.152974104236
ACH-001306,-0.146677330573
ACH-001318,-0.151596292493
ACH-001322,-0.128419881593
ACH-001328,-0.313256491222
ACH-001332,-0.09283307730180002
ACH-001333,-0.112445624684
ACH-001336,-0.09557040613
ACH-001340,-0.101393865737
ACH-001346,-0.291991764504
ACH-001353,-0.24316367266999997
ACH-001354,-0.011889476255999998
ACH-001367,-0.17469020655200002
ACH-001368,-0.23717251364300002
ACH-001374,-0.576120897955
ACH-001375,-0.180736671622
ACH-001377,-0.207925567395
ACH-001380,-0.250857509293
ACH-001391,-0.422079114965
ACH-001407,-0.186301525098
ACH-001408,-0.287997474492
ACH-001413,-0.255605718869
ACH-001430,-0.380473066141
ACH-001431,-0.200837616226
ACH-001450,-0.421772406365
ACH-001496,-0.23185586868299998
ACH-001500,-0.218921065944
ACH-001521,-0.422015597981
ACH-001523,-0.266957943062
ACH-001532,-0.35951735731299994
ACH-001536,-0.37995840971699996
ACH-001550,-0.250932559382
ACH-001552,-0.110095762703
ACH-001554,-0.192404985661
ACH-001645,-0.231208742804
ACH-001654,-0.350164078352
ACH-001715,-0.199462112744
ACH-001735,-0.296631254064
ACH-001736,-0.336698086104
ACH-001737,-0.11804193243899999
ACH-001740,-0.0484597492788
ACH-001745,-0.23586475601100002
ACH-001750,-0.47994729936999997
ACH-001765,-0.41258173325099995
ACH-001956,-0.326229041231
ACH-001957,-0.36190167810900004
