,F13A1 (2162)
ACH-000473,0.171859444563
ACH-000475,0.243113729507
ACH-000476,0.148959831796
ACH-000477,-0.051786848867300006
ACH-000480,0.13710109001499998
ACH-000481,0.126443028997
ACH-000483,0.119043418398
ACH-000484,0.205305208252
ACH-000485,0.240950217891
ACH-000486,0.165033149308
ACH-000487,0.00752622807029
ACH-000488,0.142584649741
ACH-000490,0.158241947076
ACH-000491,0.014414645076899999
ACH-000495,0.292179438508
ACH-000496,0.037502683644300004
ACH-000499,0.0786391306529
ACH-000500,0.505930199392
ACH-000502,0.136055593587
ACH-000503,0.32729811975699996
ACH-000505,0.11509388452299998
ACH-000507,0.23651649069400002
ACH-000510,0.18895798186
ACH-000511,0.042275858837199996
ACH-000512,0.163170466862
ACH-000516,-0.0112238943931
ACH-000517,0.14397272526799998
ACH-000518,0.14269421456599998
ACH-000520,0.0793707062615
ACH-000521,-0.0438338874154
ACH-000522,0.11741570081700001
ACH-000524,-0.09201150867139998
ACH-000527,0.122145436861
ACH-000528,0.0986596520067
ACH-000537,0.171983813367
ACH-000541,0.257823611663
ACH-000542,0.153716411856
ACH-000544,0.156432348528
ACH-000545,0.137658181565
ACH-000547,0.154446120239
ACH-000548,0.0433144683471
ACH-000549,0.15468077546599998
ACH-000550,0.17928908186700002
ACH-000552,0.21141227073199997
ACH-000556,0.157480296527
ACH-000557,0.176774897372
ACH-000570,0.037649808781
ACH-000571,0.0250011083018
ACH-000573,0.0646942395241
ACH-000576,0.0803559358541
ACH-000580,0.0960151390194
ACH-000584,0.0714251569437
ACH-000585,-0.00878327932587
ACH-000588,0.043153550767900006
ACH-000589,0.17778394813700002
ACH-000591,0.15984488493899998
ACH-000593,0.16210052682700002
ACH-000600,0.132927787744
ACH-000601,0.14588597567
ACH-000604,0.286715192286
ACH-000605,0.08585375479110001
ACH-000606,0.195328194349
ACH-000608,0.09861300309250001
ACH-000614,0.211300901866
ACH-000616,0.135723461887
ACH-000618,0.09122786368760001
ACH-000619,0.00954273884943
ACH-000620,0.121082547563
ACH-000621,-0.007075526134819999
ACH-000622,0.19836113644499997
ACH-000623,0.00766833106382
ACH-000624,0.208455223145
ACH-000627,-0.010829846073200002
ACH-000630,0.11903279893100001
ACH-000632,0.20042919221299998
ACH-000633,0.0613355559775
ACH-000637,0.036868257200400004
ACH-000638,0.451201583412
ACH-000646,-0.0470765616899
ACH-000647,0.109271276172
ACH-000648,0.12395006722799999
ACH-000649,0.106566475832
ACH-000651,0.13373639027599998
ACH-000652,0.05566128107030001
ACH-000653,0.0746214169138
ACH-000657,0.10913998320900001
ACH-000658,0.048308023518500005
ACH-000661,0.0604338639901
ACH-000662,0.11869998949999999
ACH-000663,0.0393878785574
ACH-000665,0.09944941567099999
ACH-000671,0.24139743606
ACH-000673,0.09500689252530001
ACH-000676,0.167520911649
ACH-000677,0.229920569175
ACH-000681,0.0793807550257
ACH-000682,0.062177191887
ACH-000683,0.0792278149655
ACH-000684,0.148375182994
ACH-000688,0.15167952503499998
ACH-000693,0.247068646564
ACH-000694,0.134855484108
ACH-000695,0.14241022836699999
ACH-000696,0.08932821757750001
ACH-000697,0.143546459866
ACH-000699,0.107910528277
ACH-000701,-0.00334056483
ACH-000706,0.24356207419
ACH-000711,0.1394165075
ACH-000713,0.135603654741
ACH-000714,0.0654238771344
ACH-000718,0.226187739813
ACH-000720,0.181154704243
ACH-000721,0.0236192508396
ACH-000724,-0.0552903364414
ACH-000725,0.201947255873
ACH-000732,0.07324699423389999
ACH-000734,0.139279135575
ACH-000735,0.18718138820099997
ACH-000736,0.197709004943
ACH-000738,0.166568801778
ACH-000746,0.187173778998
ACH-000747,0.135658658156
ACH-000748,0.0926683632058
ACH-000753,0.021115708609700003
ACH-000756,0.253608782412
ACH-000757,0.231881589507
ACH-000758,0.255171304104
ACH-000760,0.151743798284
ACH-000763,0.0407254971146
ACH-000764,-0.210646310036
ACH-000765,0.0707783258699
ACH-000766,0.10499347192099999
ACH-000767,0.217235468627
ACH-000768,0.0783369861905
ACH-000769,0.051485626421800004
ACH-000770,0.0939359438201
ACH-000771,0.12866230735
ACH-000773,0.08351939997510001
ACH-000776,0.0633103947215
ACH-000777,0.00690531333304
ACH-000778,0.09308483357939999
ACH-000781,0.0491104958416
ACH-000782,0.358314599274
ACH-000783,0.0676260674517
ACH-000784,0.18901174155
ACH-000785,0.128824082919
ACH-000787,0.117186790056
ACH-000788,0.16811055361
ACH-000791,0.0434963519979
ACH-000792,0.165825401484
ACH-000794,0.0717804943542
ACH-000796,0.0940894812818
ACH-000799,0.29766491679699997
ACH-000800,0.19153966530699998
ACH-000802,0.0809087349839
ACH-000804,0.18460105219
ACH-000805,0.09921098728319999
ACH-000809,0.0890934616105
ACH-000810,0.19714084764000003
ACH-000811,0.0992585787811
ACH-000817,-0.0940910902114
ACH-000819,0.0818130143043
ACH-000820,0.388891970752
ACH-000821,0.15088121976
ACH-000822,0.08496982678819999
ACH-000823,0.138597568565
ACH-000824,0.10804206200099999
ACH-000827,0.0077618915903
ACH-000829,0.188807824255
ACH-000831,0.318879370327
ACH-000832,0.250472932713
ACH-000833,-0.0207878701269
ACH-000834,0.322861000698
ACH-000835,0.134034037783
ACH-000836,0.169636132412
ACH-000837,0.218567661923
ACH-000838,-0.11637083595999999
ACH-000839,0.339608283453
ACH-000840,-0.07943566897610001
ACH-000841,0.09749548194879999
ACH-000843,0.19428475394499997
ACH-000846,0.29592713002300003
ACH-000847,-0.0239485902559
ACH-000848,0.173455508255
ACH-000849,0.257641019558
ACH-000851,0.16838078347399998
ACH-000855,0.140073334899
ACH-000856,0.17950020664900002
ACH-000858,0.0777621700267
ACH-000859,0.29532872566199997
ACH-000861,0.10970392066
ACH-000862,0.055476492510199996
ACH-000865,0.057519167812099994
ACH-000866,0.17462918624600002
ACH-000867,0.189779460918
ACH-000869,0.099852640928
ACH-000872,0.22164639435800002
ACH-000873,0.25449151542
ACH-000876,0.388192931831
ACH-000878,-0.148200822033
ACH-000880,0.154362701948
ACH-000881,0.111106406424
ACH-000882,0.0932383352808
ACH-000884,0.13931934825
ACH-000885,0.08714325423159999
ACH-000887,0.171636641799
ACH-000888,0.133285428412
ACH-000889,0.08547221689099999
ACH-000890,0.127662021228
ACH-000896,0.327778898871
ACH-000898,0.110032965819
ACH-000900,0.17164250182399998
ACH-000901,0.11457493609000001
ACH-000905,0.137482147774
ACH-000906,0.168173223022
ACH-000907,0.19133876577300002
ACH-000910,0.048423846783800004
ACH-000911,0.128339543893
ACH-000912,0.109374875343
ACH-000913,0.13131300697999998
ACH-000915,0.0769840389482
ACH-000916,0.18205462508499998
ACH-000917,0.177904919597
ACH-000921,0.24448521004999998
ACH-000924,0.0332150618019
ACH-000926,0.0202743180789
ACH-000928,-0.0015554557433199998
ACH-000929,0.009605197272799999
ACH-000932,0.0214830565225
ACH-000935,0.19717957066599998
ACH-000936,0.08119361047439999
ACH-000937,0.194445650182
ACH-000938,-0.0534068183796
ACH-000939,0.057851733340300006
ACH-000941,0.185036396159
ACH-000943,0.0212011005017
ACH-000946,0.127111241001
ACH-000947,0.0855572700999
ACH-000948,0.117794672429
ACH-000950,0.130222768212
ACH-000953,0.09417704649
ACH-000957,0.247900734509
ACH-000958,0.277516674701
ACH-000960,0.040997024245699995
ACH-000963,0.126753822595
ACH-000968,0.10715042718000001
ACH-000969,0.11228398380000001
ACH-000973,0.138259414859
ACH-000974,0.0670908936362
ACH-000975,0.14372110863
ACH-000976,0.17183804926
ACH-000978,0.260924494473
ACH-000980,0.10405827565400001
ACH-000984,0.136296034815
ACH-000986,0.0741454850721
ACH-000988,0.06761852131400001
ACH-000993,0.020430979575099997
ACH-000994,0.103384874824
ACH-000996,0.278679564932
ACH-001001,0.09055214877289999
ACH-001020,0.00023018335591799998
ACH-001028,0.0998245135044
ACH-001031,0.141286276746
ACH-001038,0.2001010241
ACH-001048,0.06699264519090001
ACH-001050,0.0866081174481
ACH-001053,0.0423574325649
ACH-001054,-0.0722111052608
ACH-001061,0.0647469593617
ACH-001067,0.15590458422700001
ACH-001075,0.20881197203200003
ACH-001096,0.0708270289838
ACH-001128,0.193417308947
ACH-001134,0.177689284158
ACH-001151,0.119061916951
ACH-001163,0.106784296335
ACH-001164,-0.063797083709
ACH-001173,0.11012759973899999
ACH-001183,0.266359384252
ACH-001184,0.040823670489099996
ACH-001190,0.164680310279
ACH-001192,0.09905744237099999
ACH-001193,0.27587432348200003
ACH-001196,0.212083068718
ACH-001197,-0.07512760247330001
ACH-001205,0.134822324916
ACH-001211,0.218318628756
ACH-001212,0.31949437884599996
ACH-001228,-0.0763861852007
ACH-001232,0.106152656063
ACH-001239,0.0116386761996
ACH-001274,0.29447520418699996
ACH-001275,0.0564547040664
ACH-001277,0.15356799806500002
ACH-001278,0.103855304254
ACH-001280,-0.0207676643813
ACH-001283,0.260005582324
ACH-001289,0.217239918875
ACH-001295,0.0766120281238
ACH-001300,0.0502023339998
ACH-001301,0.09984949451269999
ACH-001302,-0.0351899910084
ACH-001303,0.23523903913600003
ACH-001306,0.158908882625
ACH-001318,0.10338496064500001
ACH-001322,0.302113053872
ACH-001328,0.19333932383699998
ACH-001332,-0.009417674107469999
ACH-001333,0.35920341719300003
ACH-001336,0.07210378416789999
ACH-001340,0.139177882913
ACH-001346,0.275979449256
ACH-001353,0.042052747467599995
ACH-001354,0.535803769913
ACH-001367,0.238449373963
ACH-001368,0.0780676366216
ACH-001374,0.0666291720261
ACH-001375,0.016024999954
ACH-001377,0.044254105944600004
ACH-001380,0.142097791799
ACH-001391,0.234435183257
ACH-001407,0.18470939438700001
ACH-001408,0.165336807627
ACH-001413,0.245727315722
ACH-001430,0.159769568432
ACH-001431,0.119274196304
ACH-001450,0.152196687653
ACH-001496,0.20112195532000002
ACH-001500,0.269764300467
ACH-001521,0.13834788158800002
ACH-001523,0.133161401391
ACH-001532,0.0982802873734
ACH-001536,-0.0408951813465
ACH-001550,0.138665746704
ACH-001552,0.113601475325
ACH-001554,0.190748081553
ACH-001645,0.234204780492
ACH-001654,0.146658459075
ACH-001715,0.156265034486
ACH-001735,0.160380200622
ACH-001736,0.0431751725579
ACH-001737,-0.0365153191197
ACH-001740,-0.0198466477325
ACH-001745,0.106318492237
ACH-001750,0.145114503951
ACH-001765,0.19879637311099999
ACH-001956,0.039494638625300005
ACH-001957,0.163982231847
