,DepMap_ID
47475,ACH-000152
85081,ACH-000277
91185,ACH-000296
129979,ACH-000401
138598,ACH-000424
152936,ACH-000460
153606,ACH-000462
163337,ACH-000486
197392,ACH-000568
224672,ACH-000628
274481,ACH-000723
295447,ACH-000761
303291,ACH-000774
351410,ACH-000790
356030,ACH-000796
356031,ACH-000796
358507,ACH-000800
429419,ACH-000882
449130,ACH-000899
484509,ACH-000922
514542,ACH-000937
514543,ACH-000937
547701,ACH-000949
576778,ACH-000958
589495,ACH-000962
680216,ACH-000984
702131,ACH-000987
709282,ACH-000988
716502,ACH-000989
728607,ACH-000990
738461,ACH-000991
841515,ACH-000996
886118,ACH-000999
902618,ACH-001066
915691,ACH-001081
922765,ACH-001118
937624,ACH-001145
966390,ACH-001339
1031788,ACH-001550
1083384,ACH-002005
1107124,ACH-002145
1172940,ACH-002262
1184087,ACH-002282
1214755,ACH-002364
