,MTX1 (4580)
ACH-000004,-0.104617980583
ACH-000007,0.059552992374599996
ACH-000009,-0.217858819885
ACH-000011,0.161358641836
ACH-000012,-0.216255045955
ACH-000013,-0.0581622978035
ACH-000014,0.024317683651
ACH-000015,-0.0343835048145
ACH-000017,-0.0869931144758
ACH-000018,-0.0845139879727
ACH-000019,-0.11294421145300002
ACH-000021,0.00696011779599
ACH-000022,-0.127282743273
ACH-000025,-0.264064449531
ACH-000028,-0.07337963379210001
ACH-000030,-0.0207612885206
ACH-000035,-0.124008648512
ACH-000036,0.148542152118
ACH-000037,-0.300918855624
ACH-000039,-0.333384932019
ACH-000040,-0.105402912188
ACH-000041,0.0733176130879
ACH-000042,0.0068431468522
ACH-000045,0.0540198285469
ACH-000047,-0.0356714523916
ACH-000052,-0.102561516258
ACH-000053,-0.206954892348
ACH-000054,-0.165967482359
ACH-000055,0.122326183925
ACH-000060,0.0593639148112
ACH-000067,0.205037783869
ACH-000070,-0.118849524182
ACH-000075,-0.0544287407124
ACH-000078,-0.165151630622
ACH-000082,-0.099205940111
ACH-000085,0.045323583645
ACH-000086,-0.146230895191
ACH-000087,-0.168818971264
ACH-000092,-0.027588028182799998
ACH-000095,-0.0849105070102
ACH-000097,-0.0188542914856
ACH-000098,-0.121514444571
ACH-000099,-0.106523340321
ACH-000108,0.0814102124823
ACH-000113,-0.346957008678
ACH-000115,-0.25759327952399996
ACH-000116,-0.115409987777
ACH-000118,-0.0897589778547
ACH-000120,0.0507909337084
ACH-000123,-0.20169835770599998
ACH-000127,-0.108038367095
ACH-000128,-0.09158812887360002
ACH-000132,0.0300063936458
ACH-000133,-0.034241954437000004
ACH-000137,-0.116680665243
ACH-000138,-0.0393657736431
ACH-000142,-0.116928900137
ACH-000143,-0.0364924423052
ACH-000146,-0.119104428878
ACH-000148,0.0255215092825
ACH-000150,-0.18418485323800002
ACH-000152,0.0291556462077
ACH-000153,0.277568917736
ACH-000159,-0.123684909412
ACH-000160,0.165416816305
ACH-000163,-0.309750786133
ACH-000167,-0.115161273839
ACH-000168,-0.131830441538
ACH-000169,-0.14017836551899998
ACH-000178,0.0464675934631
ACH-000182,-0.028291709202400005
ACH-000183,0.04911035558830001
ACH-000188,0.0798427089193
ACH-000189,0.197054775269
ACH-000190,-0.0848454358413
ACH-000198,0.07216389751130001
ACH-000204,0.09362109792030002
ACH-000206,0.13713155664
ACH-000207,0.253229497012
ACH-000211,0.0316723321536
ACH-000215,-0.0695886921196
ACH-000221,-0.0848387226421
ACH-000222,0.189551262531
ACH-000223,0.141411837335
ACH-000226,-0.337268122218
ACH-000227,0.147182769387
ACH-000228,-0.11892239370999999
ACH-000231,-0.133916470008
ACH-000232,-0.182205044619
ACH-000233,-0.014441018197399999
ACH-000234,-0.130563059408
ACH-000235,-0.10004060602800001
ACH-000237,-0.0745111222997
ACH-000238,0.06907093249530001
ACH-000243,0.135344679122
ACH-000244,0.00854199101107
ACH-000246,-0.0828498517158
ACH-000248,-0.076723109047
