,GP1BB (2812)
ACH-000507,-0.27813879967099997
ACH-000510,-0.23153393361400001
ACH-000511,-0.15389028790200002
ACH-000512,0.0701274436968
ACH-000516,-0.19845173119000004
ACH-000517,-0.412293093983
ACH-000518,-0.380227801413
ACH-000520,-0.0281127646129
ACH-000521,-0.0447880869121
ACH-000522,-0.0171763492545
ACH-000524,-0.17454531939800003
ACH-000527,-0.23562406472600003
ACH-000528,-0.281327067501
ACH-000537,-0.311216014175
ACH-000541,-0.0956413349536
ACH-000542,-0.215428345647
ACH-000544,0.0190336983197
ACH-000545,-0.11811646367100001
ACH-000547,-0.132465560235
ACH-000548,-0.0155030937913
ACH-000549,-0.163014633667
ACH-000550,-0.0883528242688
ACH-000552,-0.361840519323
ACH-000556,-0.0734908749755
ACH-000557,-0.126011391577
ACH-000570,-0.105531455023
ACH-000571,-0.163502719475
ACH-000573,-0.257842038849
ACH-000576,-0.254740718331
ACH-000580,-0.292095900232
ACH-000584,-0.0509199570715
ACH-000585,-0.188907820823
ACH-000588,-0.00259091258577
ACH-000589,-0.07401595340560001
ACH-000591,-0.67831522515
ACH-000593,-0.118359257617
ACH-000600,-0.00244773088488
ACH-000601,-0.210335965748
ACH-000604,-0.6498998224229999
ACH-000605,-0.169834465115
ACH-000606,-0.380147502161
ACH-000608,-0.252063803748
ACH-000614,0.0394578543978
ACH-000616,-0.475890085229
ACH-000618,-0.35408572889600004
ACH-000619,-0.163390556619
ACH-000620,0.061283606524
ACH-000621,-0.283595882836
ACH-000622,-0.362085125985
ACH-000623,-0.490462788013
ACH-000624,-0.214904509373
ACH-000627,-0.16065270802
ACH-000630,-0.100012810683
ACH-000632,-0.183132303581
ACH-000633,-0.339274129075
ACH-000637,-0.550420150042
ACH-000638,-0.145275703707
ACH-000646,0.10166405153
ACH-000647,-0.17253589076499998
ACH-000648,-0.17326993855099998
ACH-000649,-0.00340156511745
ACH-000651,-0.112979837544
ACH-000652,0.0100211283208
ACH-000653,-0.0884624590703
ACH-000657,-0.213751710816
ACH-000658,0.0331077792166
ACH-000661,-0.0477143119048
ACH-000662,-0.61866311718
ACH-000663,0.21679485963700001
ACH-000665,-0.399735681395
ACH-000671,-0.19184745999400002
ACH-000673,-0.157137947563
ACH-000676,-0.0980138541443
ACH-000677,-0.307151737805
ACH-000681,-0.07059200062089999
ACH-000682,-0.100617559818
ACH-000683,-0.07499571318369999
ACH-000684,-0.263725383356
ACH-000688,-0.050598713158
ACH-000693,-0.173867133888
ACH-000694,-0.44728181130500005
ACH-000695,-0.0327489926529
ACH-000696,-0.265619554192
ACH-000697,-0.375929024744
ACH-000699,-0.08602424842710002
ACH-000701,-0.467551832782
ACH-000706,-0.43491160865199996
ACH-000711,-0.260514692653
ACH-000713,-0.162605841329
ACH-000714,-0.114647534997
ACH-000718,-0.11540077597100001
ACH-000720,-0.242349386786
ACH-000721,-0.304750505031
ACH-000724,-0.117247374606
ACH-000725,-0.312840557857
ACH-000732,-0.386473296362
ACH-000734,-0.134910665272
ACH-000735,-0.18768370151900002
ACH-000736,-0.09598804565960001
ACH-000738,-0.143106467584
ACH-000746,-0.147738987279
ACH-000747,-0.23213020265999998
ACH-000748,-0.136475822674
ACH-000753,-0.145907328625
ACH-000756,-0.31079809109
ACH-000757,-0.299147743859
ACH-000758,-0.31745967305399997
ACH-000760,-0.119869082691
ACH-000763,-0.08111675703860001
ACH-000764,-0.252684744273
ACH-000765,-0.13020980086300002
ACH-000766,-0.107960732614
ACH-000767,-0.26031909022300004
ACH-000768,-0.0190801066732
ACH-000769,-0.048435754667300004
ACH-000770,-0.0877026008206
ACH-000771,-0.385896561479
ACH-000773,-0.16486268115
ACH-000776,-0.34372012757200004
ACH-000777,-0.35707454020499996
ACH-000778,-0.54006352514
ACH-000781,-0.0520545053921
ACH-000782,-0.29101877545000004
ACH-000783,-0.212815801753
ACH-000784,-0.189780716213
ACH-000785,-0.0847035604702
ACH-000787,-0.280181754174
ACH-000788,-0.111715400777
ACH-000791,-0.24649902120099998
ACH-000792,-0.221343971686
ACH-000794,-0.35282676840800004
ACH-000796,0.030816674688900002
ACH-000799,-0.278296431211
ACH-000800,-0.229606387813
ACH-000802,-0.14562026303700001
ACH-000804,0.188575182126
ACH-000805,-0.24147798183400002
ACH-000809,-0.427365128384
ACH-000810,-0.37792332208400004
ACH-000811,-0.14837413986099998
ACH-000817,-0.129440906293
ACH-000819,-0.11030067123
ACH-000820,-0.050538280344
ACH-000821,-0.384152040766
ACH-000822,0.0960623477492
ACH-000823,-0.124712419268
ACH-000824,-0.0300827696801
ACH-000827,-0.252053159707
ACH-000829,-0.121627916352
ACH-000831,-0.098296840799
ACH-000832,-0.358739873481
ACH-000833,-0.145308722189
ACH-000834,-0.158242806314
ACH-000835,-0.236577337232
ACH-000836,-0.168335729465
ACH-000837,-0.327738688826
ACH-000838,-0.315827484627
ACH-000839,-0.556799362396
ACH-000840,-0.160364171356
ACH-000841,-0.260126571657
ACH-000843,-0.04877006766340001
ACH-000846,-0.37339299828100003
ACH-000847,0.20826962704399998
ACH-000848,-0.0280788982083
ACH-000849,-0.095457409619
ACH-000851,-0.19026100995
ACH-000855,-0.393080925883
ACH-000856,-0.336432556797
ACH-000858,-0.24401217157400001
ACH-000859,-0.18827128325999998
ACH-000861,-0.312618415816
ACH-000862,-0.135127378174
ACH-000865,-0.113492907338
ACH-000866,-0.15987569036399998
ACH-000867,-0.10349321940999999
ACH-000869,-0.153357694376
ACH-000872,-0.6658968965500001
ACH-000873,-0.020757563420500003
ACH-000876,-0.130625647372
ACH-000878,0.049550827921599996
ACH-000880,-0.321580866048
ACH-000881,-0.194900923664
ACH-000882,-0.11397092808800001
ACH-000884,-0.133334243547
ACH-000885,-0.25644434955
ACH-000887,-0.395907193066
ACH-000888,-0.20307204560199998
ACH-000889,0.0911519984246
ACH-000890,-0.312027812726
ACH-000896,-0.211825225865
ACH-000898,-0.240063063209
ACH-000900,-0.601064704312
ACH-000901,-0.438179781783
ACH-000905,-0.0544959844841
ACH-000906,-0.0270249518236
ACH-000907,-0.5545994511819999
ACH-000910,-0.166710053419
ACH-000911,-0.30455755459600004
ACH-000912,-0.264207250871
ACH-000913,-0.15242147202099998
ACH-000915,-0.082081405626
ACH-000916,-0.6516167780759999
ACH-000917,-0.128058779584
ACH-000921,-0.15697226003599998
ACH-000924,-0.22958185241999998
ACH-000926,-0.19972816970499999
ACH-000928,-0.349574998198
ACH-000929,-0.290873553677
ACH-000932,-0.12283959857599999
ACH-000935,-0.17909164305599998
ACH-000936,-0.254349865768
ACH-000937,-0.213582567419
ACH-000938,-0.350823767456
ACH-000939,-0.269847484368
ACH-000941,-0.10128586095
ACH-000943,-0.14051004779200002
ACH-000946,-0.196241637127
ACH-000947,-0.046095831188199994
ACH-000948,-0.171530587049
ACH-000950,-0.152326651978
ACH-000953,-0.49790433288999997
ACH-000957,-0.046027155393500004
ACH-000958,-0.21570364855799998
ACH-000960,-0.21515477045
ACH-000963,-0.028967258481400002
ACH-000968,-0.166023084234
ACH-000969,-0.050691281897800006
ACH-000973,-0.10977769222999999
ACH-000974,-0.209933915267
ACH-000975,-0.277472237823
ACH-000976,-0.07672157987139999
ACH-000978,0.0675075569665
ACH-000980,-0.197302306578
ACH-000984,0.013420819383700001
ACH-000986,-0.134289092948
ACH-000988,0.08860862522539999
ACH-000993,-0.0296766991261
ACH-000994,-0.036837692015699995
ACH-000996,-0.544599048695
ACH-001001,-0.38896830976999996
ACH-001020,-0.40012834111199996
ACH-001028,-0.208309475203
ACH-001031,-0.0153756832828
ACH-001038,-0.254534353811
ACH-001048,-0.235553258712
ACH-001050,-0.0974270725163
ACH-001053,0.024448445417800002
ACH-001054,-0.10333801170700001
ACH-001061,-0.0953662584602
ACH-001067,-0.33950966944899996
ACH-001075,0.073898612228
ACH-001096,-0.0801530356545
ACH-001128,-0.102414945695
ACH-001134,-0.256894007822
ACH-001151,-0.396293823641
ACH-001163,-0.10902130246
ACH-001164,-0.35144658524800004
ACH-001173,-0.07087979744339999
ACH-001183,-0.06398401470909999
ACH-001184,-0.0314458524829
ACH-001190,-0.640768106952
ACH-001192,-0.142812856372
ACH-001193,0.144919991713
ACH-001196,-0.22608934159400002
ACH-001197,-0.283187738771
ACH-001205,0.131199065404
ACH-001211,-0.113416823266
ACH-001212,-0.24771187096099997
ACH-001228,-0.0591482696997
ACH-001232,-0.28890994105900003
ACH-001239,-0.129833708383
ACH-001274,-0.185175113396
ACH-001275,-0.08744671929390001
ACH-001277,-0.219191899296
ACH-001278,-0.011134372880200001
ACH-001280,-0.415477107035
ACH-001283,-0.026942616606200002
ACH-001289,-0.180909047031
ACH-001295,-0.234576843815
ACH-001300,-0.146822189239
ACH-001301,-0.251929360219
ACH-001302,-0.407788885976
ACH-001303,-0.10882936635500001
ACH-001306,-0.23957506058699998
ACH-001318,-0.236072407099
ACH-001322,-0.21179480572099998
ACH-001328,-0.168037308992
ACH-001332,-0.578463788936
ACH-001333,-0.261157892208
ACH-001336,-0.253525601702
ACH-001340,-0.26298557008
ACH-001346,-0.330998737877
ACH-001353,-0.09009197377419999
ACH-001354,-0.0727582926574
ACH-001367,0.013756743828
ACH-001368,-0.126652565944
ACH-001374,-0.675123098826
ACH-001375,-0.14821517132099998
ACH-001377,-0.0401741045953
ACH-001380,-0.06907724428419999
ACH-001391,-0.129949173593
ACH-001407,-0.208949933112
ACH-001408,-0.186995577919
ACH-001413,-0.496914546027
ACH-001430,-0.287335493808
ACH-001431,-0.22213977961999998
ACH-001450,-0.52086543334
ACH-001496,-0.0481613238761
ACH-001500,-0.069535048005
ACH-001521,-0.598511381072
ACH-001523,-0.281367502933
ACH-001532,-0.195705592321
ACH-001536,-0.26229879458
ACH-001550,-0.38970670029
ACH-001552,-0.0714455226216
ACH-001554,-0.229082103278
ACH-001645,-0.043583879736
ACH-001654,-0.207819274329
ACH-001715,-0.0309584021227
ACH-001735,-0.258885872404
ACH-001736,-0.39385752274499997
ACH-001737,-0.19055550589200002
ACH-001740,-0.120055107883
ACH-001745,-0.13953278449
ACH-001750,-0.230149319645
ACH-001765,-0.26319718333299996
ACH-001956,-0.147421235358
ACH-001957,-0.206758812149
