,TTPAL (79183)
ACH-000311,0.2092363191
ACH-000312,0.060192671986
ACH-000315,-0.0184356325215
ACH-000316,-0.17039569591200002
ACH-000317,-0.0306281483245
ACH-000318,0.00952650060093
ACH-000319,-0.112991612487
ACH-000320,0.0967278362641
ACH-000322,-0.0728724065365
ACH-000323,-0.270716975164
ACH-000324,-0.031779644968500005
ACH-000329,-0.167134909042
ACH-000330,0.0195923052778
ACH-000331,-0.112893491063
ACH-000332,-0.0832067009464
ACH-000334,-0.0416001045979
ACH-000335,-0.10290513422
ACH-000336,0.110918070816
ACH-000337,-0.130332028249
ACH-000339,-0.0548031341889
ACH-000341,0.182260384245
ACH-000348,-0.118573087083
ACH-000350,-0.179179592991
ACH-000352,-0.119693728862
ACH-000356,-0.342642186364
ACH-000361,0.21153687561999998
ACH-000362,0.006473286981679999
ACH-000363,-0.213368350942
ACH-000364,0.041120233016499995
ACH-000365,-0.091068036242
ACH-000366,-0.15258282695699998
ACH-000368,-0.377282676037
ACH-000374,0.06468772326809999
ACH-000375,-0.0712132210265
ACH-000376,-0.135240962106
ACH-000381,0.0137536934686
ACH-000383,-0.0147990722329
ACH-000387,0.0554052103545
ACH-000389,0.000450464525696
ACH-000390,-0.209541410109
ACH-000393,0.052753771012199996
ACH-000395,-0.0789269651172
ACH-000397,-0.0240919710183
ACH-000401,-0.013085937439299998
ACH-000402,0.09259258314610001
ACH-000403,-0.0161306376682
ACH-000404,-0.142210835372
ACH-000406,-0.0407216308954
ACH-000407,-0.0788447473333
ACH-000408,0.113186469956
ACH-000410,-0.17481153697299998
ACH-000411,0.050082337105099996
ACH-000414,-0.0735687290752
ACH-000415,-0.0642918785035
ACH-000416,-0.059916635808199996
ACH-000420,0.039337986887099996
ACH-000421,-0.132047975288
ACH-000424,-0.333613930878
ACH-000425,-0.171436406248
ACH-000426,-0.24972185231600003
ACH-000427,-0.221936684624
ACH-000433,-0.273377162494
ACH-000436,-0.0480981165664
ACH-000444,-0.132728106627
ACH-000445,-0.21573509083099998
ACH-000448,-0.120802993938
ACH-000450,0.129270186989
ACH-000452,0.00282932585061
ACH-000454,0.015054019799699999
ACH-000458,-0.0320506413086
ACH-000459,-0.333860894036
ACH-000460,-0.009427668473120002
ACH-000461,-0.154459526728
ACH-000463,-0.102240865293
ACH-000464,-0.0303515922607
ACH-000466,-0.040878269950000004
ACH-000467,-0.00350234726488
ACH-000468,-0.0702296013532
ACH-000469,-0.11801646487400001
ACH-000470,-0.149153363663
ACH-000471,0.132970908836
ACH-000472,-0.07725211089
ACH-000473,-0.0696701142622
ACH-000475,-0.119531693737
ACH-000476,-0.0323699413099
ACH-000477,-0.131208324263
ACH-000480,-0.0827029435961
ACH-000481,-0.155453139123
ACH-000483,0.138502804773
ACH-000484,-0.0107778365014
ACH-000485,-0.14107773952
ACH-000486,-0.16253819932
ACH-000487,-0.0774991913486
ACH-000488,-0.159052381714
ACH-000490,-0.09721309130969999
ACH-000491,0.021089145542900003
ACH-000495,0.397763206403
ACH-000496,-0.0920809149785
ACH-000499,-0.0451356024616
ACH-000500,-0.7887391010070001
ACH-000502,-0.0163686225159
ACH-000503,0.255304656718
ACH-000505,0.0120207520456
ACH-000507,-0.161202422463
ACH-000510,-0.309222719319
ACH-000511,-0.191149848144
ACH-000512,0.012032563000100001
ACH-000516,-0.127075361756
ACH-000517,-0.08146764049750001
ACH-000518,-0.25247173849
ACH-000520,-0.23028103712099998
ACH-000521,-0.0619446745739
ACH-000522,-0.09658282085989998
ACH-000524,0.0424594115684
ACH-000527,-0.252888872823
ACH-000528,0.07386474321
ACH-000537,-0.15177712195
ACH-000541,-0.568981054755
ACH-000542,0.0158899668022
ACH-000544,-0.109286378792
ACH-000545,-0.059320599120000005
ACH-000547,-0.101803747015
ACH-000548,-0.10055455374700001
ACH-000549,-0.201786044305
ACH-000550,-0.135291193537
ACH-000552,0.0933597982574
ACH-000556,-0.276967490644
ACH-000557,-0.24500510468400002
ACH-000570,0.0032036840811
ACH-000571,-0.09301011704189999
ACH-000573,-0.191676561642
ACH-000576,-0.022505596798000002
ACH-000580,-0.07419847901110001
ACH-000584,0.0998765029488
ACH-000585,0.0753961821503
ACH-000588,-0.0153706861201
ACH-000589,-0.137656125329
ACH-000591,-0.196683946034
ACH-000593,-0.122257496832
ACH-000600,0.0929548954271
ACH-000601,-0.11375724511
ACH-000604,-0.0945544620473
ACH-000605,-0.21096316977200003
ACH-000606,0.0261813601491
ACH-000608,-0.196725831477
ACH-000614,-0.0036555908855300003
ACH-000616,-0.0332146584033
ACH-000618,-0.162118215048
ACH-000619,0.11137510560599999
ACH-000620,-0.0770819089641
ACH-000621,0.09231780758239999
ACH-000622,-0.17651056419599997
ACH-000623,-0.137580954843
ACH-000624,-0.0387772422878
ACH-000627,-0.0884496312353
ACH-000630,-0.0730230904339
ACH-000632,-0.131977771396
ACH-000633,-0.268137521646
ACH-000637,-0.0667120567929
ACH-000638,0.061992393947400005
ACH-000646,-0.23927079110999996
ACH-000647,-0.0384985126167
ACH-000648,0.0689766862073
ACH-000649,0.030736067963900004
ACH-000651,-0.115217332117
ACH-000652,-0.0741559741085
ACH-000653,0.09929972222370001
ACH-000657,-0.108619132718
ACH-000658,-0.279414700379
ACH-000661,-0.152843845189
ACH-000662,0.146903453056
ACH-000663,-0.0268127935318
ACH-000665,-0.100068940139
ACH-000671,-0.22379110262899998
ACH-000673,-0.0702294406231
ACH-000676,-0.12237805022199999
ACH-000677,0.07840148951119999
ACH-000681,-0.0846741190722
ACH-000682,-0.0988086831336
ACH-000683,-0.0468628142172
ACH-000684,-0.250831135993
ACH-000688,-0.08858599614260002
ACH-000693,0.0020504279046300003
ACH-000694,-0.15815868480599998
ACH-000695,-0.27512004581099997
ACH-000696,-0.148909841249
ACH-000697,-0.296927290513
ACH-000699,-0.0681137652032
ACH-000701,-0.02765029522
ACH-000706,-0.0804043392237
ACH-000711,-0.126629161831
ACH-000713,-0.416067807625
ACH-000714,-0.20704480758699997
ACH-000718,-0.0281222507955
ACH-000720,-0.24704696449000002
ACH-000721,-0.24678889892900002
ACH-000724,-0.021291204265000002
ACH-000725,0.118800737139
ACH-000732,-0.037540319076300004
ACH-000734,-0.146352617782
ACH-000735,-0.0267719018098
ACH-000736,0.0419449358508
ACH-000738,-0.121722309601
ACH-000746,-0.210562488759
ACH-000747,0.033311826575599994
ACH-000748,-0.104158297492
ACH-000753,0.0286970980411
ACH-000756,0.00398344553598
ACH-000757,0.106688674243
ACH-000758,-0.0649348090782
ACH-000760,-0.034514592366
ACH-000763,-0.00644783502663
ACH-000764,0.12127829865800001
ACH-000765,0.09749277011600001
ACH-000766,-0.202169604107
ACH-000767,-0.203740388396
ACH-000768,-0.129230509307
ACH-000769,0.076028798314
ACH-000770,-0.0380469810304
ACH-000771,0.109401110968
ACH-000773,0.025747648010200002
ACH-000776,-0.281142269465
ACH-000777,-0.04539945366880001
ACH-000778,0.057826005631
ACH-000781,-0.098237185888
ACH-000782,0.045938675764300003
ACH-000783,-0.0799119769515
ACH-000784,-0.181054816021
ACH-000785,-0.0204535859231
ACH-000787,-0.249217646684
ACH-000788,-0.101071790703
ACH-000791,0.0854808495841
ACH-000792,-0.0260313632885
ACH-000794,0.0103771809153
ACH-000796,-0.09387931932679999
ACH-000799,-0.121439252621
ACH-000800,-0.0906200867718
ACH-000802,-0.0584655408514
ACH-000804,0.23093260125
ACH-000805,0.036328019264000005
ACH-000809,-0.139225958016
ACH-000810,0.00906178120948
ACH-000811,-0.020406986871200003
ACH-000817,-0.0148969352787
ACH-000819,-0.0597506318014
ACH-000820,-0.448801157209
ACH-000821,-0.140109021281
ACH-000822,-0.314044976945
ACH-000823,-0.087658145428
ACH-000824,-0.15355788515799998
ACH-000827,0.0052067177089600005
ACH-000829,-0.149871164277
ACH-000831,-0.115520521297
ACH-000832,0.011444686035700001
ACH-000833,-0.12745292267799999
ACH-000834,-0.298544488295
ACH-000835,-0.105144999934
ACH-000836,-0.013067102958799998
ACH-000837,-0.0106471582054
ACH-000838,-0.0396253737502
ACH-000839,-0.292914914836
ACH-000840,-0.223194085015
ACH-000841,0.241623081642
ACH-000843,-0.0608316147823
ACH-000846,-0.094133138628
ACH-000847,-0.029594762025900005
ACH-000848,-0.11650226995200001
ACH-000849,0.0047292759998900005
ACH-000851,-0.0422498377826
ACH-000855,-0.173643998673
ACH-000856,0.0880036727531
ACH-000858,-0.0113518491475
ACH-000859,0.0649048087142
ACH-000861,0.00373069796158
ACH-000862,-0.187580106182
ACH-000865,0.09632082937030001
ACH-000866,-0.1227178193
ACH-000867,-0.19878702660599998
ACH-000869,0.144497438108
ACH-000872,-0.120301762215
ACH-000873,0.069412651908
ACH-000876,-0.059830848726900004
ACH-000878,-0.11363001855999999
ACH-000880,-0.113261680036
ACH-000881,-0.173135018759
ACH-000882,-0.0668392187267
ACH-000884,0.0554510071545
ACH-000885,0.08749051609099999
ACH-000887,0.0938589308553
ACH-000888,-0.0065500720259
ACH-000889,-0.0329681078595
ACH-000890,-0.258853655715
ACH-000896,0.00616299954108
ACH-000898,-0.0435492118702
ACH-000900,-0.023420563736400002
ACH-000901,-0.009329139538670001
ACH-000905,-0.068848511323
ACH-000906,-0.127470972347
ACH-000907,0.29297938371599996
ACH-000910,0.0854592214302
ACH-000911,-0.0769004708288
ACH-000912,-0.254162908174
ACH-000913,0.148804593962
ACH-000915,-0.24159299525400002
ACH-000916,0.17358181221799998
ACH-000917,-0.19912457537999997
ACH-000921,0.0047318774647
ACH-000924,0.059682946107400006
ACH-000926,-0.012351763113799999
ACH-000928,-0.205459131709
ACH-000929,-0.28315856103
ACH-000932,-0.167508389378
ACH-000935,0.0912988501028
ACH-000936,-0.09721931793439999
ACH-000937,-0.11764980593699999
ACH-000938,0.0207814699201
ACH-000939,0.139491168404
ACH-000941,-0.164838821611
ACH-000943,-0.108259648614
ACH-000946,-0.196935531118
ACH-000947,-0.08433953582960001
ACH-000948,-0.21660996927600001
ACH-000950,-0.030245355339599996
ACH-000953,-0.100544836774
ACH-000957,-0.334360653214
ACH-000958,-0.00697573735538
ACH-000960,-0.12199873184599999
ACH-000963,0.171734375526
ACH-000968,0.061249122193
ACH-000969,-0.104658625209
ACH-000973,-0.125180438008
ACH-000974,0.010686645702599999
ACH-000975,-0.109975278263
ACH-000976,-0.140439011064
ACH-000978,-0.413640817862
ACH-000980,0.0174921015182
ACH-000984,-0.16646685738800002
ACH-000986,-0.11414876037999999
ACH-000988,0.00211063543891
ACH-000993,-0.0824364131143
ACH-000994,0.073046965278
ACH-000996,-0.051901735267599995
ACH-001001,0.0290497277535
ACH-001020,0.292230364458
ACH-001028,-0.197921842431
ACH-001031,-0.108503986733
ACH-001038,-0.0362627760598
ACH-001048,0.155639839181
ACH-001050,0.020485637833900002
ACH-001053,0.00526888121656
ACH-001054,-0.127848488098
ACH-001061,-0.04947638426
ACH-001067,-0.255392420302
ACH-001075,-0.188248577168
ACH-001096,-0.052874553086000003
ACH-001128,0.19211517677499998
ACH-001134,-0.18783752061200001
ACH-001151,-0.0687194093793
ACH-001163,-0.044859536338300005
ACH-001164,-0.35820432479599995
ACH-001173,-0.025966503084800002
ACH-001183,-0.334560534031
ACH-001184,0.220098130471
ACH-001190,-0.34508432459700006
ACH-001192,-0.018565485176
ACH-001193,0.126531400518
ACH-001196,-0.20916458585499997
ACH-001197,0.263982052806
ACH-001205,-0.0756932210932
ACH-001211,0.118173353346
ACH-001212,-0.216984277709
ACH-001228,-0.15836507714
ACH-001232,-0.121446569639
ACH-001239,-0.028220657140599997
ACH-001274,0.188310753495
ACH-001275,-0.04815794950899999
ACH-001277,-0.20649955445700002
ACH-001278,0.10316122594499999
ACH-001280,-0.0950465885425
ACH-001283,0.173774439852
ACH-001289,-0.105631193817
ACH-001295,-0.038101493636199996
ACH-001300,0.049133063056500004
ACH-001301,-0.13688266499600002
ACH-001302,-0.20254558936
ACH-001303,0.268960358538
ACH-001306,-0.0316760340091
ACH-001318,-0.0177481456818
ACH-001322,-0.115092367089
ACH-001328,-0.00349963318725
ACH-001332,0.0347795240404
ACH-001333,-0.08382667382919999
ACH-001336,-0.041764250767300004
ACH-001340,-0.0259845218984
ACH-001346,-0.04463684385419999
ACH-001353,0.0735824921214
ACH-001354,0.231722493131
ACH-001367,-0.31719909583
ACH-001368,-0.155410803136
ACH-001374,-0.005642328245
ACH-001375,-0.0374413103436
ACH-001377,-0.140856687651
ACH-001380,-0.013328714639299999
ACH-001391,-0.0781528735513
ACH-001407,-0.0405410115622
ACH-001408,0.0530065467045
ACH-001413,-0.119717463586
ACH-001430,0.09093637025380001
ACH-001431,0.00424857981692
ACH-001450,-0.12983311996400002
ACH-001496,0.0316452041566
ACH-001500,-0.215835130211
ACH-001521,-0.11185173731499999
ACH-001523,0.104086069112
ACH-001532,0.0827977436528
ACH-001536,-0.04406450184690001
ACH-001550,-0.111941689573
ACH-001552,0.11056458468599999
ACH-001554,-0.10426408053
ACH-001645,0.0866319395378
ACH-001654,-0.102513071895
ACH-001715,-0.532797953567
ACH-001735,-0.07630905334369999
ACH-001736,-0.0621756801387
ACH-001737,-0.507869037303
ACH-001740,0.021510367544900003
ACH-001745,0.045880179533400005
ACH-001750,-0.20680414308800002
ACH-001765,-0.0078012614033900005
ACH-001956,-0.110099487698
ACH-001957,-0.191056289864
