,KTI12 (112970)
ACH-000222,-1.50006714607
ACH-000223,-0.591520196483
ACH-000226,-1.04758613428
ACH-000227,-0.9139257766079999
ACH-000228,-1.17262393658
ACH-000231,-0.9710865534890001
ACH-000232,-1.0464881156499999
ACH-000233,-1.14575793925
ACH-000234,-1.0573954900799998
ACH-000235,-0.9715529064489999
ACH-000237,-1.08692049458
ACH-000238,-1.06312540374
ACH-000243,-1.3070899066500001
ACH-000244,-1.17262642996
ACH-000246,-0.894402266851
ACH-000248,-1.38457000857
ACH-000250,-0.9804835964730001
ACH-000251,-1.4526423563600002
ACH-000253,-1.2639459583700001
ACH-000255,-1.2234643269299998
ACH-000256,-0.9589874029200001
ACH-000257,-1.04719759231
ACH-000258,-0.690802334955
ACH-000259,-1.19703406395
ACH-000260,-1.16681083506
ACH-000261,-1.0734137080600001
ACH-000262,-1.33442457608
ACH-000263,-0.858233184464
ACH-000264,-1.22821466034
ACH-000265,-1.1017320674
ACH-000266,-0.75341205221
ACH-000272,-1.10185196245
ACH-000273,-0.825506299975
ACH-000274,-1.08462647792
ACH-000277,-1.26011067484
ACH-000278,-0.984225045772
ACH-000279,-1.07689656186
ACH-000280,-1.16526529217
ACH-000281,-1.0218748639200002
ACH-000288,-1.2102592687
ACH-000291,-0.961604759695
ACH-000293,-1.34270557559
ACH-000294,-1.24566828958
ACH-000295,-1.08592065178
ACH-000296,-0.933869655281
ACH-000302,-0.641279248028
ACH-000304,-1.30711894735
ACH-000307,-1.3304575214299998
ACH-000308,-0.8881588603180001
ACH-000310,-0.45400877962700004
ACH-000311,-1.12890064923
ACH-000312,-1.35378645165
ACH-000315,-0.893642518351
ACH-000316,-0.9892056455859999
ACH-000317,-0.9925200876189999
ACH-000318,-1.0897356764
ACH-000319,-1.0702571461
ACH-000320,-1.4743921522999999
ACH-000322,-1.2909120229200002
ACH-000323,-0.9832823578479999
ACH-000324,-1.1720472879000001
ACH-000329,-0.6697411846760001
ACH-000330,-1.0805314568200002
ACH-000331,-1.21063839271
ACH-000332,-1.33383850392
ACH-000334,-0.605977253018
ACH-000335,-1.34162141407
ACH-000336,-1.02859304128
ACH-000337,-0.748614777876
ACH-000339,-0.862412261144
ACH-000341,-1.1224369088
ACH-000348,-0.519199866624
ACH-000350,-1.06135708471
ACH-000352,-1.22960791462
ACH-000356,-0.994804215967
ACH-000361,-1.34278543244
ACH-000362,-0.8780386520450001
ACH-000363,-0.89436819994
ACH-000364,-1.0886924511700002
ACH-000365,-0.9307403178460001
ACH-000366,-1.09886935301
ACH-000368,-0.9651154351350001
ACH-000374,-0.776977633671
ACH-000375,-0.694378543231
ACH-000376,-1.1098090255600002
ACH-000381,-1.10937508537
ACH-000383,-0.753060912323
ACH-000387,-0.8100944863609999
ACH-000389,-1.11209923624
ACH-000390,-1.2407521813200002
ACH-000393,-1.10088391369
ACH-000395,-1.26323203407
ACH-000397,-1.04310202826
ACH-000401,-1.3134726035700002
ACH-000402,-1.0758915222799998
ACH-000403,-0.792660246619
ACH-000404,-0.9493915658600001
ACH-000406,-0.742280906371
ACH-000407,-1.24913462816
ACH-000408,-1.21335284806
ACH-000410,-1.03951694862
ACH-000411,-0.9076533530609999
ACH-000414,-1.01940976211
ACH-000415,-1.2893517753100001
ACH-000416,-0.910583989047
ACH-000420,-1.33974799284
ACH-000421,-0.9709407586509999
ACH-000424,-1.0722992068600001
ACH-000425,-1.09862985988
ACH-000426,-0.8844037885670001
ACH-000427,-0.607481538234
ACH-000433,-1.2016250433
ACH-000436,-1.04438730573
ACH-000444,-1.21775204902
ACH-000445,-0.9580073982080001
ACH-000448,-1.28802704317
ACH-000450,-1.16404663906
ACH-000452,-0.838579313516
ACH-000454,-1.60441621313
ACH-000458,-1.21438383241
ACH-000459,-1.04392773692
ACH-000460,-1.0245542725499999
ACH-000461,-0.892857568635
ACH-000463,-1.18159032127
ACH-000464,-0.963159035182
ACH-000466,-1.5153594376800001
ACH-000467,-1.16721399783
ACH-000468,-0.861904276075
ACH-000469,-1.0822491318799998
ACH-000470,-0.7154014510340001
ACH-000471,-0.909233327728
ACH-000472,-1.03238186143
ACH-000473,-1.27641862104
ACH-000475,-1.0524672470799998
ACH-000476,-1.1704567587999999
ACH-000477,-1.8624008300200001
ACH-000480,-1.35729857713
ACH-000481,-0.453018587369
ACH-000483,-0.957903657343
ACH-000484,-0.9796040126000001
ACH-000485,-1.07657660986
ACH-000486,-1.2951673130799999
ACH-000487,-0.610566606213
ACH-000488,-1.1052832673200002
ACH-000490,-1.38012245067
ACH-000491,-1.0689120155399998
ACH-000495,-1.08278452906
ACH-000496,-1.35572564963
ACH-000499,-1.31281715314
ACH-000500,-1.1420406117
ACH-000502,-1.1391273183
ACH-000503,-1.0515688695
ACH-000505,-0.8008419039810001
ACH-000507,-1.2205069036299998
ACH-000510,-1.04577436969
ACH-000511,-0.605797363015
ACH-000512,-1.3859699781700001
ACH-000516,-0.9429288931659999
ACH-000517,-0.9427796764890001
ACH-000518,-1.4571604854799998
ACH-000520,-1.00310676023
ACH-000521,-1.2999058211399999
ACH-000522,-1.08881344537
ACH-000524,-0.887337915886
ACH-000527,-1.06602199778
ACH-000528,-1.04853814798
ACH-000537,-0.893340033717
ACH-000541,-0.834262330868
ACH-000542,-1.09860138514
ACH-000544,-1.11347657798
ACH-000545,-1.3027658226
ACH-000547,-1.19439868936
ACH-000548,-1.3282568345999999
ACH-000549,-1.3040136346200002
ACH-000550,-0.9872773086869999
ACH-000552,-1.05867214052
ACH-000556,-0.906126785626
ACH-000557,-1.2054534609899998
ACH-000570,-1.1718079885
ACH-000571,-1.1176530418200001
ACH-000573,-1.14960189077
ACH-000576,-1.0472884400799998
ACH-000580,-1.40138916352
ACH-000584,-0.8446693000959999
ACH-000585,-1.13744286167
ACH-000588,-1.13902467947
ACH-000589,-0.7089367887960001
ACH-000591,-1.12833516709
ACH-000593,-1.40284778947
ACH-000600,-0.908916800256
ACH-000601,-1.03730375533
ACH-000604,-1.16430567451
ACH-000605,-1.4354140387099998
ACH-000606,-1.2242224696
ACH-000608,-0.7169937703129999
ACH-000614,-1.3182756502500002
ACH-000616,-0.7594747694499999
ACH-000618,-1.2022194860200002
ACH-000619,-1.00307419025
ACH-000620,-0.9319319840729999
ACH-000621,-0.834283232061
ACH-000622,-1.01977049702
ACH-000623,-1.0124083494
ACH-000624,-0.9177157032979999
ACH-000627,-0.913925165706
ACH-000630,-1.1296307599200002
ACH-000632,-1.2323666654
ACH-000633,-1.0904061221899999
ACH-000637,-0.793061983182
ACH-000638,-1.08963871154
ACH-000646,-0.65059467666
ACH-000647,-0.780099602816
ACH-000648,-0.42749990138099997
ACH-000649,-1.00792110931
ACH-000651,-1.04207410397
ACH-000652,-1.34141693088
ACH-000653,-0.326062718182
ACH-000657,-1.25531630521
ACH-000658,-0.42871946373899994
ACH-000661,-1.20566896971
ACH-000662,-1.0502485486700002
ACH-000663,-1.2528052654200001
ACH-000665,-0.820936661525
ACH-000671,-1.13950374455
ACH-000673,-0.49179027091000005
ACH-000676,-0.843104038777
ACH-000677,-0.594484057905
ACH-000681,-1.5171946965399998
ACH-000682,-1.07593189237
ACH-000683,-1.26376988582
ACH-000684,-1.4142011876700002
ACH-000688,-1.2075750788600002
ACH-000693,-0.964407057928
ACH-000694,-0.723328998597
ACH-000695,-1.01171745746
ACH-000696,-0.878775795759
ACH-000697,-0.8428642827889999
ACH-000699,-1.11322663634
ACH-000701,-0.9792192568189999
ACH-000706,-0.884728103792
ACH-000711,-1.03115671215
ACH-000713,-1.27576410223
ACH-000714,-0.704863297086
ACH-000718,-1.13583291002
ACH-000720,-1.39349453937
ACH-000721,-0.72400652331
ACH-000724,-1.3434658915600002
ACH-000725,-0.9371530775329999
ACH-000732,-1.23031593464
ACH-000734,-0.8514441143529999
ACH-000735,-0.7879001911229999
ACH-000736,-0.970849163768
ACH-000738,-0.9625405984190001
ACH-000746,-0.903559995213
ACH-000747,-1.06728167919
ACH-000748,-0.967067813284
ACH-000753,-1.08596417418
ACH-000756,-1.2069254985
ACH-000757,-0.913820862668
ACH-000758,-0.928836021546
ACH-000760,-0.986917690012
ACH-000763,-0.9268500081319999
ACH-000764,-0.751614407287
ACH-000765,-1.21010919449
ACH-000766,-1.0932807539799998
ACH-000767,-0.778950781939
ACH-000768,-0.957092311693
ACH-000769,-1.0539142946200002
ACH-000770,-0.929329483013
ACH-000771,-1.18860568489
ACH-000773,-0.9390855842720001
ACH-000776,-0.93661815035
ACH-000777,-1.09671069206
ACH-000778,-0.8332800044609999
ACH-000781,-0.9263105475869999
ACH-000782,-1.18891552076
ACH-000783,-0.816406455149
ACH-000784,-1.18348611276
ACH-000785,-0.758852544267
ACH-000787,-1.1547371191
ACH-000788,-1.12249546111
ACH-000791,-1.2039609280799999
ACH-000792,-1.40135974972
ACH-000794,-1.18505064022
ACH-000796,-0.6433114373300001
ACH-000799,-0.820023540355
ACH-000800,-0.7132378184170001
ACH-000802,-1.1934230500799998
ACH-000804,-0.9993579838609999
ACH-000805,-1.04112042778
ACH-000809,-1.11232127495
ACH-000810,-0.9591895317799999
ACH-000811,-1.33032287379
ACH-000817,-0.979826678037
ACH-000819,-0.794343950414
ACH-000820,-0.666603728246
ACH-000821,-1.16048568364
ACH-000822,-1.2169424587100002
ACH-000823,-1.08086711648
ACH-000824,-1.16906484125
ACH-000827,-1.08874445186
ACH-000829,-0.9723287082179999
ACH-000831,-0.7935224434839999
ACH-000832,-0.9740729774169999
ACH-000833,-0.9452935283670001
ACH-000834,-1.0141220320200002
ACH-000835,-1.18189993638
ACH-000836,-0.699148817775
ACH-000837,-1.04135103766
ACH-000838,-0.654467082061
ACH-000839,-1.1762930911799998
ACH-000840,-0.790522621787
ACH-000841,-1.33364580926
ACH-000843,-1.36749344158
ACH-000846,-1.1082360792000001
ACH-000847,-1.40566425812
ACH-000848,-0.959064072738
ACH-000849,-0.8785314218539999
ACH-000851,-0.9740210666169999
ACH-000855,-1.14510837752
ACH-000856,-0.8102816055609999
ACH-000858,-0.917735994739
ACH-000859,-1.19594411387
ACH-000861,-1.02742263159
ACH-000862,-0.916778315679
ACH-000865,-0.9357175057200001
ACH-000866,-1.10588890465
ACH-000867,-0.885734592889
ACH-000869,-1.05736658874
ACH-000872,-1.34774396641
ACH-000873,-0.890329374734
ACH-000876,-0.747362118604
ACH-000878,-1.19138905687
ACH-000880,-0.996632203462
ACH-000881,-1.09096464786
ACH-000882,-1.03563058718
ACH-000884,-1.0461934739799998
ACH-000885,-1.00513806819
ACH-000887,-1.07048125678
ACH-000888,-0.845393034675
ACH-000889,-1.11377378214
ACH-000890,-1.0224987519
ACH-000896,-1.0639052854100002
ACH-000898,-0.64079081083
ACH-000900,-1.10516013092
ACH-000901,-0.7758974454600001
ACH-000905,-1.2734241098
ACH-000906,-1.11743371919
ACH-000907,-1.1126872781100001
ACH-000910,-1.1571394590100001
ACH-000911,-0.957212356315
ACH-000912,-1.02441481084
ACH-000913,-1.20414659799
ACH-000915,-1.1352104816600002
ACH-000916,-1.3749143462200002
ACH-000917,-0.9445289956290001
ACH-000921,-0.837832241246
ACH-000924,-0.820913635834
ACH-000926,-0.710796718927
ACH-000928,-1.34017774431
ACH-000929,-0.918628679411
ACH-000932,-0.9457654380580001
ACH-000935,-0.953322082335
ACH-000936,-0.9369464356489999
ACH-000937,-1.04424358707
ACH-000938,-0.7241551753000001
ACH-000939,-0.875536641816
ACH-000941,-0.7967560823280001
ACH-000943,-1.07515739852
ACH-000946,-1.0440437408399998
ACH-000947,-0.9646526285879999
ACH-000948,-0.749739142384
ACH-000950,-1.36018290444
ACH-000953,-1.06509015232
ACH-000957,-0.816140341558
ACH-000958,-0.638566294056
ACH-000960,-0.861671956175
ACH-000963,0.047064594367199994
ACH-000968,-0.947065678747
ACH-000969,-0.7378942371799999
ACH-000973,-0.6627658487899999
ACH-000974,-1.06395767295
ACH-000975,-0.845305574439
ACH-000976,-1.1007039378499999
ACH-000978,-0.5758745364819999
ACH-000980,-1.0946776255
ACH-000984,-0.953500350649
ACH-000986,-0.657375828751
ACH-000988,-1.14958461896
ACH-000993,-1.1871149996400001
ACH-000994,-0.80743536167
ACH-000996,-0.914052034283
ACH-001001,-0.822961272128
ACH-001020,-0.413488704657
ACH-001028,-1.0380388601600001
ACH-001031,-0.8185754036249999
ACH-001038,-0.638276170673
ACH-001048,-1.0748049900799999
ACH-001050,-1.16555788624
ACH-001053,-1.5967534009600002
ACH-001054,-1.0290852636599999
ACH-001061,-1.06176921124
ACH-001067,-0.9357921746160001
ACH-001075,-1.2912998298
ACH-001096,-1.47815009564
ACH-001128,-0.0584724091732
ACH-001134,-0.7593079751719999
ACH-001151,-0.945307252877
ACH-001163,-1.00616912126
ACH-001164,-1.00397477672
ACH-001173,-0.9363293273440001
ACH-001183,-1.2913124354899999
ACH-001184,-1.15022778252
ACH-001190,-1.20759363918
ACH-001192,-1.29470463312
ACH-001193,-0.8849350948799999
ACH-001196,-1.17416015249
ACH-001197,-1.08060822551
ACH-001205,-1.1236985168200002
ACH-001211,-0.621353529163
ACH-001212,-0.899855113915
ACH-001228,-1.0089744143000001
ACH-001232,-1.05603443525
ACH-001239,-1.23427076718
ACH-001274,-1.43262601474
ACH-001275,-1.09326362748
ACH-001277,-0.9641109473739999
ACH-001278,-0.984673553477
ACH-001280,-0.6419338073049999
ACH-001283,-1.13774185751
ACH-001289,-0.509025051561
ACH-001295,-0.851452556233
ACH-001300,-1.3808006770399999
ACH-001301,-1.00099602756
ACH-001302,-0.8982697334280001
ACH-001303,-0.475675236271
ACH-001306,-0.998779335783
ACH-001318,-0.918093593299
ACH-001322,-1.28576728919
ACH-001328,-1.21120539058
ACH-001332,-1.33826753919
ACH-001333,-1.12092537038
ACH-001336,-1.18361799183
ACH-001340,-0.9772658213700001
ACH-001346,-1.22987074707
ACH-001353,-1.01811466381
ACH-001354,-0.61744479233
ACH-001367,-1.30029704942
ACH-001368,-0.6970059395199999
ACH-001374,-0.8420656554420001
ACH-001375,-0.808623499847
ACH-001377,-1.0776307059999999
ACH-001380,-0.9161211690150001
ACH-001391,-0.771303510996
ACH-001407,-0.919829859542
ACH-001408,-1.3758956841499999
ACH-001413,-1.0040534375399999
ACH-001430,-0.989799716792
ACH-001431,-1.11794726975
ACH-001450,-1.49623805073
ACH-001496,-0.612613850204
ACH-001500,-1.0930754982100002
ACH-001521,-1.23549259193
ACH-001523,-1.30934761635
ACH-001532,-1.18260133027
ACH-001536,-1.12956160568
ACH-001550,-0.189158042586
ACH-001552,-1.1312567537
ACH-001554,-1.11691652532
ACH-001645,-0.695439528735
ACH-001654,-1.21109439723
ACH-001715,-0.936946087182
ACH-001735,-1.11101752785
ACH-001736,-1.1255769752
ACH-001737,-1.50496797984
ACH-001740,-1.16411272853
ACH-001745,-1.21416578114
ACH-001750,-1.07450468192
ACH-001765,-0.8886941969959999
ACH-001956,-0.900796198134
ACH-001957,-1.12256799763
