,GHITM (27069)
ACH-000004,-0.0240159920511
ACH-000007,0.053508806967
ACH-000009,0.172334932133
ACH-000011,0.206610652553
ACH-000012,0.108279991963
ACH-000013,0.146905612126
ACH-000014,-0.030172418237400005
ACH-000015,0.15105103342
ACH-000017,0.12445379740999998
ACH-000018,0.0756884306157
ACH-000019,-0.000536219651365
ACH-000021,0.12543460598099998
ACH-000022,-0.142544479864
ACH-000025,-0.06113133213909999
ACH-000028,0.0671289892377
ACH-000030,0.0055915391684299995
ACH-000035,0.0855089255844
ACH-000036,0.15025428656099998
ACH-000037,0.26550940839299997
ACH-000039,0.102032009365
ACH-000040,0.012984275604299999
ACH-000041,0.13084058967499998
ACH-000042,0.17982790178199998
ACH-000045,0.14460472580800002
ACH-000047,0.20987362532200002
ACH-000052,0.115695641029
ACH-000053,0.0105691634598
ACH-000054,0.10348928055199999
ACH-000055,0.214929565157
ACH-000060,0.113972247484
ACH-000067,-0.0625566221334
ACH-000070,0.276328943706
ACH-000075,0.24149573828200002
ACH-000078,0.129694722052
ACH-000082,0.0855798781863
ACH-000085,0.305568205662
ACH-000086,0.010687673864
ACH-000087,0.252551827651
ACH-000092,0.103354064333
ACH-000095,0.0291096281366
ACH-000097,0.08100891815399999
ACH-000098,-0.0107706421006
ACH-000099,0.0727911802932
ACH-000108,0.214344826302
ACH-000113,0.0262337108684
ACH-000115,-0.0595017925754
ACH-000116,0.0754998660181
ACH-000118,0.127003708111
ACH-000120,0.139615997064
ACH-000123,0.09402147733689999
ACH-000127,0.12149170904300001
ACH-000128,0.18915765615
ACH-000132,0.0657915555873
ACH-000133,0.18142914071600003
ACH-000137,0.33840796229000003
ACH-000138,0.22499046016199997
ACH-000142,0.17301835212299999
ACH-000143,0.430599236911
ACH-000146,0.14049848719900002
ACH-000148,-0.015982789645100002
ACH-000150,0.145779502339
ACH-000152,0.027531918534400002
ACH-000153,0.020904985207
ACH-000159,0.211168295284
ACH-000160,-0.00264095187257
ACH-000163,0.247727298952
ACH-000167,-0.0756077838144
ACH-000168,0.137672821151
ACH-000169,0.14864652207999998
ACH-000178,0.08542005980760001
ACH-000182,0.24965202580499998
ACH-000183,0.29440015325999996
ACH-000188,0.104642683684
ACH-000189,0.175714409728
ACH-000190,0.155863833091
ACH-000198,0.11559743974600001
ACH-000204,-0.0136518041647
ACH-000206,0.171538428938
ACH-000207,0.026334964871099997
ACH-000211,0.100967019307
ACH-000215,0.100674406723
ACH-000221,0.0532175959049
ACH-000222,0.0769344373797
ACH-000223,0.0317843365913
ACH-000226,-0.138593179209
ACH-000227,-0.056778672696
ACH-000228,0.0117367779605
ACH-000231,0.0717947920356
ACH-000232,0.019321402715900004
ACH-000233,-0.039741213548599996
ACH-000234,0.252835211419
ACH-000235,0.161796335088
ACH-000237,0.167964682632
ACH-000238,0.09400046269089998
ACH-000243,0.14827041564000001
ACH-000244,0.20791787416700003
ACH-000246,0.162332757565
ACH-000248,-0.372263656832
ACH-000250,0.111993144763
ACH-000251,0.279751458462
ACH-000253,0.10710314366
ACH-000255,0.08495447241360002
ACH-000256,-0.0366992772887
ACH-000257,-0.0773766447817
ACH-000258,0.0935839270405
ACH-000259,0.0282118588111
ACH-000260,0.078613716703
ACH-000261,0.09492866897669999
ACH-000262,0.194715270716
ACH-000263,-0.0245706765273
ACH-000264,0.139782855931
ACH-000265,0.0871714935926
ACH-000266,0.21510060033700001
ACH-000272,0.251282087101
ACH-000273,0.112531235222
ACH-000274,-0.08870332627380001
ACH-000277,0.153820097918
ACH-000278,0.36472634893
ACH-000279,0.14316761454000002
ACH-000280,0.120101266187
ACH-000281,0.212366071288
ACH-000288,-0.0009726068706270001
ACH-000291,0.115912117913
ACH-000293,0.1071996358
ACH-000294,0.256783287226
ACH-000295,0.18699987407000002
ACH-000296,0.0027983640784
ACH-000302,0.064235866969
ACH-000304,0.0480564671994
ACH-000307,0.181301373147
ACH-000308,0.121802637626
ACH-000310,0.0125646913032
ACH-000311,0.295983152347
ACH-000312,0.218091330148
ACH-000315,0.0871811789886
ACH-000316,0.07423408121280001
ACH-000317,0.109703499459
ACH-000318,0.0267963676333
ACH-000319,0.24270821084600003
ACH-000320,0.19139161824200002
ACH-000322,0.146403363418
ACH-000323,0.161768880082
ACH-000324,0.174575022357
ACH-000329,0.17950077651000002
ACH-000330,0.283151027728
ACH-000331,0.177788228682
ACH-000332,0.15913664972799998
ACH-000334,0.17065501084100002
ACH-000335,0.187220244027
ACH-000336,0.116952290988
ACH-000337,0.0130344423805
ACH-000339,0.110317097847
ACH-000341,0.0698710731542
ACH-000348,0.0256034242452
ACH-000350,0.16975666023699998
ACH-000352,0.10985366737800001
ACH-000356,0.19995896635699997
ACH-000361,0.23980046093199997
ACH-000362,0.21401272642799998
ACH-000363,0.138140489318
ACH-000364,0.122002636998
ACH-000365,0.0759930747232
ACH-000366,0.08462920790629999
ACH-000368,0.194892898321
ACH-000374,0.0813549043701
ACH-000375,-0.0292644938696
ACH-000376,0.0132048700689
ACH-000381,0.035218205587699995
ACH-000383,0.048009577928300004
ACH-000387,0.15964470826
ACH-000389,-0.17009969276099998
ACH-000390,0.199345342897
ACH-000393,0.103145967324
ACH-000395,0.13703126217
ACH-000397,0.148347132119
ACH-000401,0.178672144908
ACH-000402,0.113885309889
ACH-000403,0.0358373023944
ACH-000404,0.10139755589400001
ACH-000406,0.07250053413680001
ACH-000407,0.162526616929
ACH-000408,0.08183248660010001
ACH-000410,-0.0500630299774
ACH-000411,0.162039964856
ACH-000414,0.0380673156217
ACH-000415,0.160764111249
ACH-000416,0.130129252168
ACH-000420,0.40419521408200004
ACH-000421,0.198840421996
ACH-000424,0.120237570162
ACH-000425,0.120522397574
ACH-000426,0.37105136851
ACH-000427,0.08664125614849999
ACH-000433,-0.11198356230699999
ACH-000436,-0.026320981490500002
ACH-000444,0.306128020543
ACH-000445,0.123262411717
ACH-000448,-0.00767724323311
ACH-000450,0.147842722481
ACH-000452,0.0408191919854
ACH-000454,0.030646954492
ACH-000458,0.20272010695700002
ACH-000459,0.27190997871
ACH-000460,0.122007618455
ACH-000461,0.299052392405
ACH-000463,0.298007490581
ACH-000464,0.125179076109
ACH-000466,0.278086114113
ACH-000467,0.14107681829399998
ACH-000468,0.199538667299
ACH-000469,0.07789996574710001
ACH-000470,0.15785837922700002
ACH-000471,0.08192840934560001
ACH-000472,0.105074288167
ACH-000473,0.10783621369100001
ACH-000475,0.025516999109200002
ACH-000476,0.16984682867400003
ACH-000477,0.183919417452
ACH-000480,0.0192725633703
ACH-000481,0.0402342724479
ACH-000483,0.159471421283
ACH-000484,0.117785190693
ACH-000485,0.0382474473731
ACH-000486,0.07644368808730001
ACH-000487,0.113088556122
ACH-000488,0.126770464701
ACH-000490,0.167112455912
ACH-000491,0.0331705315538
ACH-000495,0.029218569835700002
ACH-000496,0.109301396258
ACH-000499,-0.034122707814500004
ACH-000500,0.050597643737300003
ACH-000502,0.101145198961
ACH-000503,0.037756092386300004
ACH-000505,0.204272881514
ACH-000507,0.0810992252507
ACH-000510,0.148861399896
ACH-000511,0.0651084348753
ACH-000512,-0.009638894673879999
ACH-000516,0.238619628374
ACH-000517,0.0802838479715
ACH-000518,0.157057746035
ACH-000520,0.0183456626428
ACH-000521,0.27307851343899997
ACH-000522,0.157500088269
ACH-000524,-0.004576811902970001
ACH-000527,0.0352200284576
ACH-000528,0.195136715964
ACH-000537,0.223319625808
ACH-000541,-0.0659976217048
ACH-000542,0.0901500342922
ACH-000544,0.057492407440400004
