,CARF (79800)
ACH-000004,-0.292843353962
ACH-000007,-0.0963424976196
ACH-000009,-0.319899348302
ACH-000011,0.00247918962392
ACH-000012,-0.180368032727
ACH-000013,0.0151191191404
ACH-000014,0.024703068502599998
ACH-000015,-0.0622229527621
ACH-000017,0.0117195741129
ACH-000018,-0.0971815440645
ACH-000019,0.0203430362745
ACH-000021,-0.144313200685
ACH-000022,-0.0850180004307
ACH-000025,0.0682174306472
ACH-000028,-0.0170855943953
ACH-000030,-0.026199191050900003
ACH-000035,0.0700432745692
ACH-000036,0.073414204013
ACH-000037,-0.10527027989700001
ACH-000039,-0.20176136198800002
ACH-000040,-0.08431578720510001
ACH-000041,-0.153627291833
ACH-000042,-0.100553136611
ACH-000045,0.0414247961261
ACH-000047,0.035877655858800005
ACH-000052,-0.056793383711400004
ACH-000053,-0.08135858890339999
ACH-000054,-0.040938168674499995
ACH-000055,-0.249424043017
ACH-000060,0.118234450619
ACH-000067,-0.0766065363222
ACH-000070,0.0590109220118
ACH-000075,0.08359246325349999
ACH-000078,0.0529507650391
ACH-000082,-0.07058291638780001
ACH-000085,-0.133069270264
ACH-000086,-0.058032494777300006
ACH-000087,0.15256060898
ACH-000092,-0.112053519217
ACH-000095,-0.121807170989
ACH-000097,0.07820763777539999
ACH-000098,0.01210794465
ACH-000099,-0.190483878765
ACH-000108,-0.229116453429
ACH-000113,0.0161143470393
ACH-000115,-0.05333568390269999
ACH-000116,0.00032901929574299997
ACH-000118,-0.0657639458327
ACH-000120,-0.257302110379
ACH-000123,-0.0514956838626
ACH-000127,-0.0244626931317
ACH-000128,-0.0969472185307
ACH-000132,-0.056279681709
ACH-000133,-0.159948532555
ACH-000137,-0.0779704097763
ACH-000138,-0.030165175032000002
ACH-000142,-0.041222185188
ACH-000143,-0.10362070008400001
ACH-000146,-0.167117714186
ACH-000148,-0.035198255891300004
ACH-000150,0.028957175929799996
ACH-000152,-0.0733087294574
ACH-000153,0.10358435447999999
ACH-000159,-0.09676540126420001
ACH-000160,-0.0990130973039
ACH-000163,0.036671914031
ACH-000167,-0.287739901226
ACH-000168,0.212582505202
ACH-000169,0.07453916192389999
ACH-000178,0.09630088090500001
ACH-000182,-0.021417368782799998
ACH-000183,-0.0870257948889
ACH-000188,0.025338463802900002
ACH-000189,-0.225109376735
ACH-000190,-0.21092640345199998
ACH-000198,-0.0208238982414
ACH-000204,0.11349435872000001
ACH-000206,-0.00379037335317
ACH-000207,0.234316597549
ACH-000211,-0.05159868486000001
ACH-000215,0.157177737793
ACH-000221,0.133256319543
ACH-000222,-0.07550447130639999
ACH-000223,-0.234186291606
ACH-000226,-0.214730200731
ACH-000227,-0.333789498259
ACH-000228,-0.08543175605589999
ACH-000231,-0.0661447528166
ACH-000232,-0.014330860550299999
ACH-000233,0.0170271615152
ACH-000234,-0.06350060172659999
ACH-000235,-0.020165907262099998
ACH-000237,0.0334573495838
ACH-000238,0.05474082783419999
ACH-000243,-0.10434547128499999
ACH-000244,0.156530552369
ACH-000246,-0.028433195664200002
ACH-000248,0.248685941927
ACH-000250,-0.048423300596
ACH-000251,-0.273448967768
ACH-000253,0.050303368209499995
ACH-000255,0.126252240688
ACH-000256,0.0984923446855
ACH-000257,-0.08311238514889999
ACH-000258,0.28072068045299997
ACH-000259,-0.0326643186946
ACH-000260,-0.11404498040899999
ACH-000261,-0.015577373297299999
ACH-000262,-0.102339262719
ACH-000263,0.0588940314546
ACH-000264,-0.08455838113910001
ACH-000265,-0.0779413459612
ACH-000266,-0.140002412539
ACH-000272,0.035065226966800006
ACH-000273,-0.0631063881292
ACH-000274,-0.103065008674
ACH-000277,0.148099124512
ACH-000278,-0.0250753896331
ACH-000279,-0.0438717050843
ACH-000280,-0.008065944626689999
ACH-000281,-0.131388063252
ACH-000288,0.00584985835951
ACH-000291,0.0763471881291
ACH-000293,-0.07689791837660001
ACH-000294,-0.17197085659800002
ACH-000295,0.0797098230031
ACH-000296,-0.18455672314100002
ACH-000302,-0.0339984601171
ACH-000304,0.0753342677707
ACH-000307,0.049584206916
ACH-000308,-0.0129773837164
ACH-000310,-0.166867675339
ACH-000311,-0.120198607084
ACH-000312,-0.18074488419
ACH-000315,0.09880355547389999
ACH-000316,-0.0468702432716
ACH-000317,-0.0448397136354
ACH-000318,-0.029290556305800002
ACH-000319,0.11942739545099999
ACH-000320,-0.22742834648000002
ACH-000322,0.14250621271
ACH-000323,0.025947267743099998
ACH-000324,-0.214625187463
ACH-000329,-0.20237553571199998
ACH-000330,-0.149289915293
ACH-000331,-0.0601290812156
ACH-000332,-0.162341345429
ACH-000334,0.0600865986024
ACH-000335,-0.0979110575195
ACH-000336,0.177918910249
ACH-000337,0.229624763322
ACH-000339,-0.062204196789100004
ACH-000341,-0.307167115044
ACH-000348,0.150647417026
ACH-000350,-0.0729426435752
ACH-000352,0.0040516075599
ACH-000356,0.05769204319
ACH-000361,0.205122322676
ACH-000362,-0.106455307375
ACH-000363,-0.0534287896808
ACH-000364,-0.10080988625
ACH-000365,0.004534845258229999
ACH-000366,-0.11947035205600001
ACH-000368,0.043732222795000004
ACH-000374,-0.156465739963
ACH-000375,-0.32090021673
ACH-000376,-0.0019968132727000002
ACH-000381,-0.165322917514
ACH-000383,-0.00710931456912
ACH-000387,-0.157476821559
ACH-000389,-0.0928679070967
ACH-000390,0.0237466496427
ACH-000393,-0.040854312536
ACH-000395,-0.0923554344315
ACH-000397,0.08742291638369999
ACH-000401,-0.0437409691582
ACH-000402,-0.44564742615900005
ACH-000403,-0.18203348222500002
ACH-000404,0.0904873316162
ACH-000406,-0.0768619448966
ACH-000407,-0.117736872554
ACH-000408,0.189084145813
ACH-000410,0.013380463472899999
ACH-000411,-0.117890168362
ACH-000414,-0.29025795955600003
ACH-000415,-0.0232779785788
ACH-000416,-0.0825546448995
ACH-000420,-0.213999363656
ACH-000421,-0.0137814592933
ACH-000424,0.094089232954
ACH-000425,-0.0909185025865
ACH-000426,-0.0609499528283
ACH-000427,0.19692902259599998
ACH-000433,0.0829677133382
ACH-000436,-0.17077406572599999
ACH-000444,0.10308463636199999
ACH-000445,-0.0835625580843
ACH-000448,-0.119988348004
ACH-000450,0.427767882082
ACH-000452,-0.019494997384299998
ACH-000454,-0.0288047897764
ACH-000458,-0.07276650863189998
ACH-000459,0.13206381522299998
ACH-000460,-0.0604876836496
ACH-000461,0.0865143257634
ACH-000463,-0.016428957406
ACH-000464,-0.00460266857894
ACH-000466,-0.0335800079638
ACH-000467,-0.0030647993718800003
ACH-000468,-0.105457882652
ACH-000469,0.00138901915545
ACH-000470,-0.017848158394799998
ACH-000471,0.0627043762264
ACH-000472,-0.108725987904
ACH-000473,0.059085037955599995
ACH-000475,-0.106278358004
ACH-000476,0.282688187783
ACH-000477,0.0124762561562
ACH-000480,-0.247312727802
ACH-000481,-0.074129117293
ACH-000483,0.015488327769999997
ACH-000484,0.0962145168897
ACH-000485,-0.05519404920030001
ACH-000486,0.0736730422846
ACH-000487,-0.11040936984000001
ACH-000488,0.014517312893700002
ACH-000490,-0.056418066541400004
ACH-000491,-0.122927339971
ACH-000495,0.0600845037846
ACH-000496,-0.17209335996599998
ACH-000499,0.277804993877
ACH-000500,-0.47361027719300003
ACH-000502,-0.0130824848018
ACH-000503,0.0306226212901
ACH-000505,-0.00763387253321
ACH-000507,0.028166055648900002
ACH-000510,-0.159071176749
ACH-000511,-0.12376834867799999
ACH-000512,-0.31070426527600004
ACH-000516,-0.076208113705
ACH-000517,-0.09414644980730001
ACH-000518,0.09614676433389999
ACH-000520,0.037039396431199995
ACH-000521,-0.187313288293
ACH-000522,0.0487222813463
ACH-000524,-0.16326442815
ACH-000527,-0.09192226711069999
ACH-000528,-0.22729761905999998
ACH-000537,-0.0772261443028
ACH-000541,0.264530388143
ACH-000542,-0.09905979198730001
ACH-000544,0.0054310483574300005
ACH-000545,0.0867788811902
ACH-000547,0.0259424217894
ACH-000548,0.00718663185972
ACH-000549,0.05678971428830001
ACH-000550,-0.155964806762
ACH-000552,0.0392933686858
ACH-000556,0.0309765885616
ACH-000557,-0.0663075074918
ACH-000570,-0.09478098772669999
ACH-000571,0.0222560447211
ACH-000573,-0.044667326852099995
ACH-000576,0.05406437794150001
ACH-000580,-0.147568985713
ACH-000584,0.031496470711699996
ACH-000585,-0.0181322319693
ACH-000588,-0.0581358785575
ACH-000589,-0.0457225919413
ACH-000591,-0.046507455564599995
ACH-000593,-0.0971023833229
ACH-000600,0.00930201002382
ACH-000601,-0.051896710249899995
ACH-000604,0.196989204905
ACH-000605,0.0370720532278
ACH-000606,0.013251078352500001
ACH-000608,-0.042591739521599996
ACH-000614,-0.08958569253180002
ACH-000616,0.0589328528582
ACH-000618,0.10474392877699999
ACH-000619,0.07114037761389999
ACH-000620,-0.0384015097005
ACH-000621,-0.17775539303
ACH-000622,-0.126898560072
ACH-000623,-0.0639998253075
ACH-000624,-0.184877462242
ACH-000627,-0.151815903565
ACH-000630,-0.0855428785688
ACH-000632,0.075123130809
ACH-000633,0.0281745190242
ACH-000637,-0.163662132967
ACH-000638,-0.00388572574754
ACH-000646,0.138913142471
ACH-000647,0.0031217314667600004
ACH-000648,0.06965956530810001
ACH-000649,-0.182983313862
ACH-000651,-0.0924152004278
ACH-000652,0.0717228769996
ACH-000653,0.047551176947
ACH-000657,-0.0405482204036
ACH-000658,0.0160025542114
ACH-000661,0.0453243576081
ACH-000662,-0.205067842585
ACH-000663,-0.0239930737101
ACH-000665,-0.00288287947873
ACH-000671,0.0644853849732
ACH-000673,-0.029580303717799995
ACH-000676,-0.074863952821
ACH-000677,-0.0106662638723
ACH-000681,0.0160890004785
ACH-000682,-0.140675753103
ACH-000683,-0.110194830624
ACH-000684,0.0561343326352
ACH-000688,-0.14895509882400002
ACH-000693,0.041569510802000005
ACH-000694,0.0747155626384
ACH-000695,0.274827860016
ACH-000696,-0.0332677447317
ACH-000697,0.062461810332
ACH-000699,-0.0385259330009
ACH-000701,-0.0535628455824
ACH-000706,0.0627524519087
ACH-000711,-0.0816023841246
ACH-000713,0.189790230764
ACH-000714,-0.101204849598
ACH-000718,-0.26200594286400003
ACH-000720,-0.0170225740559
ACH-000721,-0.0360841605474
ACH-000724,0.0836560095258
ACH-000725,-0.237420075605
ACH-000732,0.308404501116
ACH-000734,-0.0541405299511
ACH-000735,-0.0239358872383
ACH-000736,0.0514121013678
ACH-000738,-0.019410610600400002
ACH-000746,-0.314180203587
ACH-000747,-0.059001096026599996
ACH-000748,0.0522081946987
ACH-000753,-0.0785243364637
ACH-000756,-0.126763868863
ACH-000757,-0.352405528912
ACH-000758,0.100713143049
ACH-000760,0.0337768795854
ACH-000763,-0.124747979132
ACH-000764,-0.12187918259299999
ACH-000765,0.0547540475249
ACH-000766,-0.0806989549751
ACH-000767,-0.017278377367
ACH-000768,-0.0347681015761
ACH-000769,-0.10316186493799999
ACH-000770,-0.012046076403099999
ACH-000771,0.00211689297435
ACH-000773,-0.0301978060024
ACH-000776,0.124614934134
ACH-000777,-0.0757246290285
ACH-000778,-0.0758978371328
