,ATIC (471)
ACH-000334,-0.492562185903
ACH-000335,-0.55256606917
ACH-000336,-0.126146311377
ACH-000337,-0.944321392553
ACH-000339,-0.9800818943490001
ACH-000341,-0.330501728768
ACH-000348,-0.326762854815
ACH-000350,-0.195088285794
ACH-000352,-0.7602747547650001
ACH-000356,-0.441384988301
ACH-000361,-0.16311337181299998
ACH-000362,-0.581770175021
ACH-000363,-0.619136145549
ACH-000364,-0.0569447936104
ACH-000365,-0.933926572355
ACH-000366,-0.45800081327200004
ACH-000368,-0.22384022153299998
ACH-000374,-0.321940004693
ACH-000375,-0.615497257895
ACH-000376,-0.10112561075
ACH-000381,-0.761955096458
ACH-000383,-0.955547553076
ACH-000387,-1.03206968158
ACH-000389,0.019670703646
ACH-000390,-0.968299952896
ACH-000393,-0.29616011310199997
ACH-000395,-0.9309775296160001
ACH-000397,-0.31207771133
ACH-000401,-0.9619543561689999
ACH-000402,-0.507055471794
ACH-000403,-0.254351156692
ACH-000404,-0.945855348594
ACH-000406,-0.985452328028
ACH-000407,-0.191931078502
ACH-000408,-0.627333879341
ACH-000410,-0.36413993478
ACH-000411,-1.11205710918
ACH-000414,-0.46047160517499997
ACH-000415,-0.18915377137400002
ACH-000416,-1.01028879165
ACH-000420,-0.29167984078299997
ACH-000421,-0.626415372139
ACH-000424,-0.363470363883
ACH-000425,-0.500205825818
ACH-000426,-0.0666810992671
ACH-000427,-0.256646046204
ACH-000433,-0.145826647329
ACH-000436,-0.454812828896
ACH-000444,-0.208389020607
ACH-000445,-0.48487461150399996
ACH-000448,-0.7718841243260001
ACH-000450,-0.49408594916599996
ACH-000452,-0.41122816848399996
ACH-000454,-1.00359748472
ACH-000458,0.18003575151
ACH-000459,-0.7247336814480001
ACH-000460,-0.8936620365000001
ACH-000461,-0.625799029759
ACH-000463,-0.211732653882
ACH-000464,-0.447964108371
ACH-000466,-0.439951281899
ACH-000467,-0.751299575149
ACH-000468,-0.491801967817
ACH-000469,-0.0881378730316
ACH-000470,-0.22385376262499998
ACH-000471,-0.518699024758
ACH-000472,-0.418545263846
ACH-000473,-0.046541068975300005
ACH-000475,-0.632037676448
ACH-000476,-0.316379258797
ACH-000477,-0.601732411007
ACH-000480,-0.09385886674239999
ACH-000481,-0.408137954629
ACH-000483,-0.492183849306
ACH-000484,-0.39247797330399997
ACH-000485,-0.77285826766
ACH-000486,-0.32035111406
ACH-000487,-0.646144589046
ACH-000488,0.055216455979999995
ACH-000490,-0.242070221993
ACH-000491,-0.666174621837
ACH-000495,-0.39440253835999994
ACH-000496,-0.689938119313
ACH-000499,-0.0324532462799
ACH-000500,-0.311330181412
ACH-000502,-0.909240643184
ACH-000503,-0.40690236592699996
ACH-000505,-0.261612292799
ACH-000507,-0.7271988318539999
ACH-000510,-0.799775581849
ACH-000511,-0.09422213288039999
ACH-000512,-0.9056132505140001
ACH-000516,-0.269928113151
ACH-000517,-0.382564793671
ACH-000518,-0.336865422454
ACH-000520,-0.22045468930999998
ACH-000521,-0.665966411486
ACH-000522,-0.57635197857
ACH-000524,-0.23554760188
ACH-000527,-0.185473160779
ACH-000528,-0.165199429598
ACH-000537,-0.42840291056
ACH-000541,-0.7231215994750001
ACH-000542,-0.5254153626529999
ACH-000544,-0.42083499953599995
ACH-000545,-0.32503885625
ACH-000547,-0.37450017291999993
ACH-000548,-0.820908940084
ACH-000549,-0.142951745854
ACH-000550,-0.474873903689
ACH-000552,-0.470887142936
ACH-000556,-0.47214327418700003
ACH-000557,-0.8190450967030001
ACH-000570,-0.251483686359
ACH-000571,-0.412089365815
ACH-000573,-0.668360359976
ACH-000576,-0.770194326269
ACH-000580,-0.418315721704
ACH-000584,-0.134842207136
ACH-000585,-0.370900873605
ACH-000588,-1.09672271574
ACH-000589,-0.16203178746400002
ACH-000591,-0.351500115353
ACH-000593,-0.580017807283
ACH-000600,-0.225767561456
ACH-000601,-0.95764225198
ACH-000604,-0.41799218918000003
ACH-000605,-0.38615241318800003
ACH-000606,0.00018677463761000002
ACH-000608,-0.49976864176299995
ACH-000614,-0.99223005675
ACH-000616,-0.312568981575
ACH-000618,-0.750809448862
ACH-000619,-0.478303239392
ACH-000620,-0.310438973369
ACH-000621,-0.411903038271
ACH-000622,-0.754535579783
ACH-000623,-0.234170479104
ACH-000624,-0.831020486029
ACH-000627,-0.36538200134900006
ACH-000630,-0.254326386477
ACH-000632,-0.348787034823
ACH-000633,-0.346750294053
ACH-000637,-0.225554060912
ACH-000638,-0.626800059516
ACH-000646,-0.44983840446199996
ACH-000647,-0.689790576964
ACH-000648,-1.01283955699
ACH-000649,-0.30989599090799996
ACH-000651,-0.49212026317199997
ACH-000652,-1.00091636452
ACH-000653,-0.5697783538719999
ACH-000657,-0.120304721351
ACH-000658,-1.07144221914
ACH-000661,-0.6144871063449999
ACH-000662,-0.0349611063183
ACH-000663,-0.8760816660680001
ACH-000665,-0.350592537919
ACH-000671,-0.264163514441
ACH-000673,-0.29840068625300004
ACH-000676,-1.12735719654
ACH-000677,-0.352517474812
ACH-000681,-0.352497043322
ACH-000682,-0.379372166683
ACH-000683,-0.290993724908
ACH-000684,-0.7033838220280001
ACH-000688,-0.524050704503
ACH-000693,-0.33755787798500003
ACH-000694,-0.105371844933
ACH-000695,-0.7530489598219999
ACH-000696,-0.122795389329
ACH-000697,-0.8386669911519999
ACH-000699,-0.49930948285800003
ACH-000701,-0.317899336498
ACH-000706,-0.46219176336900003
ACH-000711,-0.819704088777
ACH-000713,-0.9325427620739999
ACH-000714,-0.647890386463
ACH-000718,-0.235691721695
ACH-000720,-0.18126832985
ACH-000721,-1.11876602725
ACH-000724,-0.443264811669
ACH-000725,-0.787030530524
ACH-000732,-0.376100043111
ACH-000734,-0.640334073809
ACH-000735,-0.563233209436
ACH-000736,-0.654970751182
ACH-000738,-0.06975647595139998
ACH-000746,-0.678792834794
ACH-000747,-0.46397454990099996
ACH-000748,-0.178234610123
ACH-000753,-1.06671026971
ACH-000756,-0.0377531620824
ACH-000757,-0.21089073385899998
ACH-000758,-0.8492219383230001
ACH-000760,-0.742840853906
ACH-000763,-0.569649473608
ACH-000764,-0.659981663085
ACH-000765,-0.7463599683519999
ACH-000766,-0.285503584717
ACH-000767,-0.323330889854
ACH-000768,-1.16550189779
ACH-000769,-0.15178801215
ACH-000770,-0.900247373029
ACH-000771,-0.148779523375
ACH-000773,-0.682674710682
ACH-000776,-0.5398895215030001
ACH-000777,-0.558548903669
ACH-000778,-0.5046215830690001
ACH-000781,-0.693571299328
ACH-000782,-0.393185902264
ACH-000783,-0.46747017640199995
ACH-000784,-0.250956728593
ACH-000785,-0.574655810427
ACH-000787,-0.11857175907199999
ACH-000788,-0.23967644178300002
ACH-000791,-0.8616484937989999
ACH-000792,-0.139289384289
ACH-000794,-0.353488892394
ACH-000796,-0.476786345863
ACH-000799,-0.563971727711
ACH-000800,-0.543201017483
ACH-000802,-0.24050926094500003
ACH-000804,-0.759606004248
ACH-000805,-0.124916343925
ACH-000809,-1.04041534764
ACH-000810,-0.741884722616
ACH-000811,-0.262456531542
ACH-000817,-1.00819634626
ACH-000819,0.000442342606856
ACH-000820,-0.46637828437299994
ACH-000821,-0.7877189358200001
ACH-000822,-0.458860852718
ACH-000823,-0.55222436477
ACH-000824,-0.130065737659
ACH-000827,-0.09295412442630001
ACH-000829,-0.922529961726
ACH-000831,-0.6590566191030001
ACH-000832,-0.71208103241
ACH-000833,-0.80400260593
ACH-000834,-0.28238933626400003
ACH-000835,-0.43215789726000003
ACH-000836,-0.548057765017
ACH-000837,-0.9004879372069999
ACH-000838,-0.957597988011
ACH-000839,-0.133696827706
ACH-000840,-0.6577053594960001
ACH-000841,-0.674294287771
ACH-000843,-0.968202852044
ACH-000846,-0.13551969671800002
ACH-000847,-0.447326479959
ACH-000848,-0.548025960962
ACH-000849,-0.902930554022
ACH-000851,-1.0013791487
ACH-000855,-0.380754657696
ACH-000856,-0.953332617505
ACH-000858,-0.0308510592103
ACH-000859,-1.02372548469
ACH-000861,-0.267434321702
ACH-000862,-0.301900829466
ACH-000865,-0.165365831795
ACH-000866,-0.719883813897
ACH-000867,-0.9857247258390001
ACH-000869,-0.508009820176
ACH-000872,-0.46024022972499995
ACH-000873,-0.826327902138
ACH-000876,-0.37226107612899995
ACH-000878,-0.424678840441
ACH-000880,-0.169233574888
ACH-000881,-0.461885767787
ACH-000882,-0.855410451498
ACH-000884,-0.280166515815
ACH-000885,-0.442506792319
ACH-000887,-0.35353292096999994
ACH-000888,-0.53045066196
ACH-000889,-1.07757070037
ACH-000890,-0.637747537481
ACH-000896,-1.05838678521
ACH-000898,-0.464318948248
ACH-000900,-0.30199674683899996
ACH-000901,-0.30044173961
ACH-000905,-0.269775870192
ACH-000906,-0.26723084938999997
ACH-000907,-0.52225975133
ACH-000910,-1.3401644231
ACH-000911,-0.476262053254
ACH-000912,-0.327824342166
ACH-000913,-0.33617490732699995
ACH-000915,-0.501936315888
ACH-000916,-0.46232030005
ACH-000917,-0.7617788368359999
ACH-000921,-0.614833644581
ACH-000924,-0.526725884056
ACH-000926,-0.801721007498
ACH-000928,-0.396032643997
ACH-000929,-0.303640558093
ACH-000932,-0.8756136002600001
ACH-000935,-0.38013070577799996
ACH-000936,-0.488143091737
ACH-000937,-1.2694181703899998
ACH-000938,-1.12060230061
ACH-000939,-0.219971575838
ACH-000941,-0.50164715501
ACH-000943,0.061469206132899995
ACH-000946,-0.601992612218
ACH-000947,-0.00470780625898
ACH-000948,-0.702916519701
ACH-000950,-0.0163750478705
ACH-000953,-1.0918758798000001
ACH-000957,-0.7261058449510001
ACH-000958,-0.410814109041
ACH-000960,-1.0788680075900001
ACH-000963,-0.297218884746
ACH-000968,-0.3229032805
ACH-000969,-0.489430381927
ACH-000973,-0.054788193846000005
ACH-000974,-0.15376772615599998
ACH-000975,-0.927896144427
ACH-000976,-0.607951988664
ACH-000978,-0.542305387904
ACH-000980,-0.537771842815
ACH-000984,-0.399723230405
ACH-000986,-0.771787832054
ACH-000988,-0.562990495061
ACH-000993,-0.19922322368700002
ACH-000994,-0.893955575038
ACH-000996,-0.287328960297
ACH-001001,-0.0587146411312
ACH-001020,-0.135835759014
ACH-001028,-0.470976227576
ACH-001031,-0.37172661885499997
ACH-001038,-0.867202558944
ACH-001048,-0.765264310108
ACH-001050,-0.412984105733
ACH-001053,-0.641881047054
ACH-001054,-0.613989751101
ACH-001061,-0.923033205421
ACH-001067,-0.15539576183
ACH-001075,-0.420643134049
ACH-001096,-0.375908116154
ACH-001128,-0.07556042611819999
ACH-001134,-0.5736237669200001
ACH-001151,-1.2003205577
ACH-001163,-0.874962399189
ACH-001164,-0.550194311704
ACH-001173,0.13676277855
ACH-001183,-0.133244004661
ACH-001184,-1.25861266468
ACH-001190,-0.466193178836
ACH-001192,-0.193085637925
ACH-001193,-0.09125007690060001
ACH-001196,-0.546112821463
ACH-001197,-0.443909530096
ACH-001205,-0.709658507821
ACH-001211,-0.571970764435
ACH-001212,-0.18969248726799998
ACH-001228,-0.26271584108
ACH-001232,-0.328245876234
ACH-001239,-0.434064345405
ACH-001274,-0.736152887059
ACH-001275,-0.462349252488
ACH-001277,-0.245425626819
ACH-001278,-0.389637871377
ACH-001280,-0.061530539788300004
ACH-001283,-0.047270623099
ACH-001289,-0.8270338040270001
ACH-001295,-0.000233444623526
ACH-001300,0.026284248865000002
ACH-001301,-0.140464838233
ACH-001302,0.024420172383500003
ACH-001303,-0.470616125773
ACH-001306,-0.383967740669
ACH-001318,-0.259470936969
ACH-001322,-0.118429448525
ACH-001328,-0.229387811659
ACH-001332,-0.19408505746899998
ACH-001333,-0.18882681684500002
ACH-001336,-0.147357815484
ACH-001340,-0.114648310237
ACH-001346,-0.180171028992
ACH-001353,-0.38178583881899997
ACH-001354,-0.7501599707809999
ACH-001367,-0.659988307425
ACH-001368,-0.45894623253899997
ACH-001374,-0.314011658848
ACH-001375,-0.116300545715
ACH-001377,-0.0622301919891
ACH-001380,-0.04548160389190001
ACH-001391,-0.469450856378
ACH-001407,-1.0216241813200002
ACH-001408,-0.248412413438
ACH-001413,-0.183146075229
ACH-001430,-0.52815345551
ACH-001431,-1.08952024018
ACH-001450,-1.01883942662
ACH-001496,-0.736199107651
ACH-001500,-0.320245849871
ACH-001521,-0.299214938321
ACH-001523,-0.17884832236499998
ACH-001532,-0.392852287283
ACH-001536,-0.32320931820500004
ACH-001550,-0.343017796702
ACH-001552,-0.40017529616999997
ACH-001554,-0.629141801025
ACH-001645,-0.146410074747
ACH-001654,-0.00460562528989
ACH-001715,-0.458914283285
ACH-001735,-0.9507649950110001
ACH-001736,-1.03794663572
ACH-001737,-0.299807943417
ACH-001740,-0.554958388939
ACH-001745,-0.629545125039
ACH-001750,0.17792696781
ACH-001765,-0.7151537523229999
ACH-001956,-0.326218691824
ACH-001957,-0.181436355614
