,LMNB1 (4001)
ACH-000004,-0.11036269046599999
ACH-000007,-0.152944597333
ACH-000009,-0.08530309558039999
ACH-000011,-0.15004429645
ACH-000012,-0.345996265516
ACH-000013,-0.23002839580499998
ACH-000014,-0.258604128105
ACH-000015,-0.365201798382
ACH-000017,-0.262497579363
ACH-000018,-0.245933073902
ACH-000019,-0.027541757678900002
ACH-000021,-0.44380190515
ACH-000022,-0.0325158094705
ACH-000025,-0.0910419721817
ACH-000028,-0.236938089586
ACH-000030,-0.0946498517334
ACH-000035,-0.192776486774
ACH-000036,-0.21118218491500002
ACH-000037,-0.577543185065
ACH-000039,-0.28859224586599996
ACH-000040,-0.214918659369
ACH-000041,-0.34449120118199994
ACH-000042,-0.0497885312725
ACH-000045,-0.0402878698474
ACH-000047,-0.30058581230500003
ACH-000052,-0.195247117313
ACH-000053,-0.022534014287299998
ACH-000054,-0.154196627006
ACH-000055,-0.429148917981
ACH-000060,-0.189209871073
ACH-000067,-0.381730241174
ACH-000070,-0.237232246938
ACH-000075,0.0358189564854
ACH-000078,-0.281917893786
ACH-000082,-0.0639616880746
ACH-000085,-0.350870605751
ACH-000086,0.0391690365871
ACH-000087,-0.27211243378899996
ACH-000092,-0.00102972866877
ACH-000095,-0.161222310395
ACH-000097,0.00111849674731
ACH-000098,-0.23018087321800001
ACH-000099,-0.08054197042860001
ACH-000108,-0.038929745842400006
ACH-000113,-0.357958629437
ACH-000115,-0.803456325089
ACH-000116,-0.482391302385
ACH-000118,-0.195660856769
ACH-000120,-0.244460868792
ACH-000123,-0.0739119070716
ACH-000127,-0.051108124754099996
ACH-000128,-0.0734105240109
ACH-000132,-0.357068646415
ACH-000133,-0.287590192919
ACH-000137,-0.215962035506
ACH-000138,-0.164446100029
ACH-000142,-0.52666698421
ACH-000143,-0.018796154319799998
ACH-000146,0.0255060035282
ACH-000148,-0.18658257432300002
ACH-000150,-0.2857972803
ACH-000152,-0.67498794137
ACH-000153,-0.35158500593
ACH-000159,-0.172549198097
ACH-000160,-0.024087612138999997
ACH-000163,-0.24852781921199998
ACH-000167,-0.302269261274
ACH-000168,-0.135870982426
ACH-000169,-0.352375624147
ACH-000178,-0.0699082583891
ACH-000182,-0.147625581508
ACH-000183,-0.0520372561322
ACH-000188,-0.288337383773
ACH-000189,-0.212896100939
ACH-000190,-0.040612807352400006
ACH-000198,-0.21839380816
ACH-000204,-0.279774481985
ACH-000206,0.0396176277196
ACH-000207,-0.00705354988209
ACH-000211,-0.175115548618
ACH-000215,-0.200703836266
ACH-000221,-0.207746496195
ACH-000222,0.07361437887069999
ACH-000223,-0.23341351791099998
ACH-000226,-0.196283576807
ACH-000227,-0.0649284455633
ACH-000228,-0.8072409642499999
ACH-000231,-0.180926715837
ACH-000232,-0.196977269987
ACH-000233,-0.021373633688500003
ACH-000234,-0.11934474934900001
ACH-000235,-0.06713916303619999
ACH-000237,-0.551981495791
ACH-000238,-0.159455872006
ACH-000243,-0.0956695157712
ACH-000244,-0.0879569150406
ACH-000246,-0.225591180504
ACH-000248,-0.289090983877
ACH-000250,-0.09985563590430001
ACH-000251,-0.128775549934
ACH-000253,-0.217213659034
ACH-000255,-0.221141922465
ACH-000256,-0.5057593960710001
ACH-000257,-0.383478225365
ACH-000258,-0.0605404351071
ACH-000259,-0.103601793125
ACH-000260,-0.297762062944
ACH-000261,-0.19784180036200003
ACH-000262,-0.225500998514
ACH-000263,-0.36427383984899997
ACH-000264,-0.158516482807
ACH-000265,-0.12170495991800001
ACH-000266,-0.0838579626704
ACH-000272,-0.0981013607398
ACH-000273,-0.351776094547
ACH-000274,-0.0850434232155
ACH-000277,-0.231357777954
ACH-000278,-0.0681718666919
ACH-000279,-0.18108292371399998
ACH-000280,-0.320407894191
ACH-000281,-0.12894717686100002
ACH-000288,-0.158871225972
ACH-000291,-0.0942757737099
ACH-000293,-0.134038908477
ACH-000294,0.0477418632201
ACH-000295,-0.054118974547899996
ACH-000296,-0.44100229562700005
ACH-000302,-0.08812835879589999
ACH-000304,-0.535220264502
ACH-000307,0.0263085088914
ACH-000308,0.05644513557440001
ACH-000310,-0.0253273373142
ACH-000311,-0.0689335090314
ACH-000312,-0.019291932871999998
ACH-000315,0.148651509532
ACH-000316,0.04363194300459999
ACH-000317,-0.171583008323
ACH-000318,-0.4706286639
ACH-000319,-0.371216507373
ACH-000320,0.19674752079799998
ACH-000322,-0.156017248924
ACH-000323,-0.42847122910700003
ACH-000324,-0.070355859469
ACH-000329,-0.171017087615
ACH-000330,0.0816949565351
ACH-000331,-0.427668355262
ACH-000332,-0.138803987966
ACH-000334,0.252122918783
ACH-000335,-0.270602919679
ACH-000336,-0.250860189465
ACH-000337,0.15208868495
ACH-000339,-0.115866058996
ACH-000341,-0.687857684107
ACH-000348,-0.119731391547
ACH-000350,-0.17648818334600003
ACH-000352,-0.172036813213
ACH-000356,-0.01783613673
ACH-000361,-0.18317804767700002
ACH-000362,-0.04405843772319999
ACH-000363,0.0305907992771
ACH-000364,-0.6030365083129999
ACH-000365,0.040785511181900005
ACH-000366,-0.184227095251
ACH-000368,-0.546746551704
ACH-000374,-0.229850009318
ACH-000375,-0.0019950025839599998
ACH-000376,-0.21185482079300003
ACH-000381,0.0611105101563
ACH-000383,0.0602289507629
ACH-000387,0.0470461023888
ACH-000389,-0.353857191691
ACH-000390,-0.12163650349999999
ACH-000393,-0.209601429114
ACH-000395,-0.138171930588
ACH-000397,-0.30175373289900004
ACH-000401,-0.143069271538
ACH-000402,-0.0665466838495
ACH-000403,-0.0583291682431
ACH-000404,-0.413034350347
ACH-000406,-0.0448194939714
ACH-000407,-0.41778634624
ACH-000408,-0.0722269942655
ACH-000410,-0.38080192374899996
ACH-000411,-0.163179154577
ACH-000414,0.04720668054740001
ACH-000415,-0.135404147535
ACH-000416,-0.640564510293
ACH-000420,-0.060188194392900005
ACH-000421,0.00289130776332
ACH-000424,0.00027286153897900005
ACH-000425,0.06812578380710001
ACH-000426,-0.49577811659800003
ACH-000427,-0.287716730082
ACH-000433,-0.112955923626
ACH-000436,-0.22252492329100002
ACH-000444,-0.189889327143
ACH-000445,-0.74037578907
ACH-000448,-0.10610121890799999
ACH-000450,-0.00291741425086
ACH-000452,-0.200610742971
ACH-000454,-0.648417707086
ACH-000458,-0.307572948684
ACH-000459,-0.0570817019645
ACH-000460,-0.21532881088199998
ACH-000461,-0.342278631792
ACH-000463,-0.07220556272739999
ACH-000464,-0.457261711285
ACH-000466,-0.119721209289
ACH-000467,-0.079302032603
ACH-000468,0.053405154895500004
ACH-000469,-0.163050392041
ACH-000470,0.00917721210455
ACH-000471,-0.139494949521
ACH-000472,-0.0606114908101
ACH-000473,-0.219069496847
ACH-000475,-0.17420908863200002
ACH-000476,-0.390300266135
ACH-000477,-0.18609368400600002
ACH-000480,-0.280899475197
ACH-000481,-0.167420929856
ACH-000483,-0.72237527484
ACH-000484,-0.261124865084
ACH-000485,-0.11528718731599999
ACH-000486,-0.012665599828000002
ACH-000487,-0.187901167304
ACH-000488,-0.116940525249
ACH-000490,-0.247915509445
ACH-000491,-0.301399029837
ACH-000495,-0.0793318726041
ACH-000496,-0.20490665996399998
ACH-000499,-0.11575247026100001
ACH-000500,-0.23224417762
ACH-000502,0.0614793744951
ACH-000503,-0.8446432810150001
ACH-000505,-0.122845163076
ACH-000507,-0.33858917729099997
ACH-000510,-0.0337385257403
ACH-000511,-0.101577622402
ACH-000512,-0.480796043749
ACH-000516,-0.20778147803
ACH-000517,-0.021479917066599997
ACH-000518,-0.24373759132
ACH-000520,-0.450702521673
ACH-000521,-0.044817371467900005
ACH-000522,-0.07626365636739998
ACH-000524,-0.10065408120899999
ACH-000527,-0.08946320079610001
ACH-000528,-0.0629426917628
ACH-000537,-0.0914242652331
ACH-000541,-0.44522613139899997
ACH-000542,-0.233529775341
ACH-000544,-0.273034225548
ACH-000545,-0.208027217262
ACH-000547,-0.524954096317
ACH-000548,-0.344893952305
ACH-000549,-0.232445112137
ACH-000550,-0.182904641954
ACH-000552,-0.144457859144
ACH-000556,-0.139945187729
ACH-000557,0.0036312124758399998
ACH-000570,-0.373552222907
ACH-000571,-0.193304852656
ACH-000573,-0.0275522348024
ACH-000576,-0.168048031541
ACH-000580,-0.11387133794700001
ACH-000584,-0.449096734906
ACH-000585,-0.5471575159759999
ACH-000588,-0.12427616158
ACH-000589,-0.22207552945300002
ACH-000591,-0.626808789949
ACH-000593,-0.0238042685591
ACH-000600,-0.131003925736
ACH-000601,-0.0270250007223
ACH-000604,-0.30853752517
ACH-000605,-0.0540630346088
ACH-000606,-0.25902641610599997
ACH-000608,-0.184124556232
ACH-000614,0.0561105404601
ACH-000616,-0.136371825674
ACH-000618,-0.163810132162
ACH-000619,-0.20098925128400003
ACH-000620,-0.157126591157
ACH-000621,-0.21566784959199997
ACH-000622,-0.199182258839
ACH-000623,-0.331767600359
ACH-000624,-0.136723967264
ACH-000627,-0.288559311682
ACH-000630,-0.21738276014199998
ACH-000632,-0.46210144690899996
ACH-000633,-0.235617212245
ACH-000637,-0.275714768038
ACH-000638,-0.112658274438
ACH-000646,-0.483113890345
ACH-000647,-0.166054681454
ACH-000648,-0.00171985698871
ACH-000649,-0.21410304656399998
ACH-000651,-0.247003586272
ACH-000652,-0.08748095001329999
ACH-000653,-0.293134315444
ACH-000657,-0.18262567153099998
ACH-000658,-0.134711374148
ACH-000661,-0.043153851898300004
ACH-000662,-0.048947331723999996
ACH-000663,-0.143110964881
ACH-000665,-0.636945711937
ACH-000671,-0.0195494394849
ACH-000673,-0.015211479321099999
ACH-000676,-0.0309996866726
ACH-000677,-0.18334936921300002
ACH-000681,-0.0311646099885
ACH-000682,-0.17662351343199997
ACH-000683,-0.027541407113900004
ACH-000684,0.178085026295
ACH-000688,0.13948032907500002
ACH-000693,-0.18109089559799998
ACH-000694,-0.16887137018599999
ACH-000695,-0.324423973015
ACH-000696,-0.314281248447
ACH-000697,-0.335169353629
ACH-000699,-0.160962159394
ACH-000701,-0.139507789598
ACH-000706,-0.0967499058411
ACH-000711,-0.125025917871
ACH-000713,-0.444020808211
ACH-000714,-0.15366670372000002
ACH-000718,-0.15510204876800002
ACH-000720,-0.11373840813899999
ACH-000721,-0.11107592597100001
ACH-000724,-0.0305154157246
ACH-000725,-0.238245081873
ACH-000732,-0.156769634374
ACH-000734,-0.116980094157
ACH-000735,-0.500688170979
ACH-000736,-0.051051913669
ACH-000738,-0.259711565317
ACH-000746,-0.06457310605449999
ACH-000747,-0.41229222811
ACH-000748,-0.293714418894
ACH-000753,-0.100784859975
ACH-000756,-0.8067033650579999
ACH-000757,-0.149531370289
ACH-000758,-0.371283416682
ACH-000760,-0.313381257452
ACH-000763,-0.281333060422
ACH-000764,-0.177051549824
ACH-000765,-0.18748706757599998
ACH-000766,-0.0894973739483
ACH-000767,-0.321636236998
ACH-000768,-0.060971212691900006
ACH-000769,-0.11589869079399999
ACH-000770,-0.0015896458061000001
ACH-000771,-0.36489135293200003
ACH-000773,-0.205317844281
ACH-000776,-0.487148583232
ACH-000777,-0.08118013358369999
ACH-000778,-0.22362549059300002
ACH-000781,-0.101763728896
ACH-000782,-0.428220447396
ACH-000783,-0.108320700693
ACH-000784,-0.115943972033
ACH-000785,-0.21165912199700002
ACH-000787,-0.278910105162
ACH-000788,-0.24076176198600002
ACH-000791,-0.108327824925
ACH-000792,0.07406180868750001
ACH-000794,-0.043734011801800005
ACH-000796,-0.14072636761600002
ACH-000799,-0.17227421943500001
ACH-000800,-0.122359067082
ACH-000802,-0.213404513303
ACH-000804,0.170247754594
ACH-000805,-0.196965103429
ACH-000809,-0.0125575392454
ACH-000810,-0.624454026443
ACH-000811,-0.158751263093
ACH-000817,0.016018303169999998
ACH-000819,-0.6174074540119999
ACH-000820,-0.234233378185
ACH-000821,-0.755558047482
ACH-000822,-0.354058681047
ACH-000823,-0.443345716848
ACH-000824,-0.174272484034
ACH-000827,-0.396234272818
ACH-000829,-0.409780812845
ACH-000831,-0.312384498018
ACH-000832,-0.0333278723507
ACH-000833,-0.378064083288
ACH-000834,-0.178374566787
ACH-000835,-0.41963589608900004
ACH-000836,-0.025897118037799996
ACH-000837,0.0605220891732
ACH-000838,-0.41830295353299995
ACH-000839,-0.12970948034000002
ACH-000840,-0.40805242116400003
ACH-000841,-0.0912793688677
ACH-000843,-0.243319690239
ACH-000846,-0.349923706529
ACH-000847,-0.17804392692499998
ACH-000848,-0.633464491049
ACH-000849,0.12167244705399999
ACH-000851,-0.297701317115
ACH-000855,-0.296160264547
ACH-000856,-0.140622360151
ACH-000858,-0.102380450786
ACH-000859,-0.215263864641
ACH-000861,-0.308510975162
ACH-000862,-0.233870664474
ACH-000865,-0.232930142577
ACH-000866,-0.0929807529675
ACH-000867,-0.223759575321
ACH-000869,-0.42137164233400004
ACH-000872,-0.17837819309500003
ACH-000873,0.0822078624719
ACH-000876,-0.12380124597200001
ACH-000878,-0.449604386823
ACH-000880,-0.305058857696
ACH-000881,-0.0765402047166
ACH-000882,-0.34264335192199996
ACH-000884,-0.0556047922925
ACH-000885,-0.10650471330900001
ACH-000887,-0.066940198574
ACH-000888,-0.106844674483
ACH-000889,0.050540399692400005
ACH-000890,-0.0663932224897
ACH-000896,-0.108839658869
ACH-000898,-0.0095923707876
ACH-000900,-0.45158910545000003
ACH-000901,-0.152149703696
ACH-000905,-0.330951177079
ACH-000906,-0.292633692909
ACH-000907,-0.585311623746
ACH-000910,-0.164756150426
ACH-000911,-0.04882506622069999
ACH-000912,-0.8247861131190001
ACH-000913,-0.0697312963531
ACH-000915,-0.199905340966
ACH-000916,-0.21631540616999997
ACH-000917,-0.24184480732500002
ACH-000921,-0.42170445141400004
ACH-000924,-0.194920967689
ACH-000926,-0.237932430056
ACH-000928,-0.247646695214
ACH-000929,0.004753168497460001
ACH-000932,-0.059002557215700004
ACH-000935,-0.28426842049
ACH-000936,-0.013646070905899999
ACH-000937,-0.162243903626
ACH-000938,-0.192214666536
ACH-000939,-0.0205634962123
ACH-000941,-0.118623613037
ACH-000943,-0.174249396252
ACH-000946,-0.24031679522
ACH-000947,-0.06623469819
ACH-000948,0.0829072946694
ACH-000950,-0.121933651923
ACH-000953,-0.0334747111784
ACH-000957,0.124056757196
ACH-000958,-0.166652396542
ACH-000960,-0.210081128327
ACH-000963,-0.17845752138
ACH-000968,-0.246892751358
ACH-000969,-0.154281677527
ACH-000973,-0.136316398488
ACH-000974,-0.017961259342099998
ACH-000975,-0.0738190054363
ACH-000976,-0.015966063970800002
ACH-000978,-0.269450989421
ACH-000980,-0.235776973704
ACH-000984,-0.120706330339
ACH-000986,0.049019083618300006
ACH-000988,-0.474526412482
ACH-000993,-0.238691535568
ACH-000994,-0.323146774975
ACH-000996,-0.19770813984299998
ACH-001001,-0.27120228684000003
ACH-001020,0.09089624546229999
ACH-001028,-0.0248826858458
ACH-001031,-0.140193340827
ACH-001038,-0.192716382703
ACH-001048,-0.225321091564
ACH-001050,-0.09700401806180001
ACH-001053,-0.266799279154
ACH-001054,-0.12130306074899999
ACH-001061,-0.136761146841
ACH-001067,-0.129509386162
ACH-001075,-0.158934135562
ACH-001096,-0.244468698339
ACH-001128,-0.278451306983
ACH-001134,-0.287482354687
ACH-001151,-0.168873033049
ACH-001163,0.196718673188
ACH-001164,-0.014840279018299998
ACH-001173,-0.6358706144430001
ACH-001183,-0.326537629899
ACH-001184,-0.313541366635
ACH-001190,-0.0248552023397
ACH-001192,0.028958359055499996
ACH-001193,-0.409888515722
ACH-001196,-0.160684969515
ACH-001197,-0.382281769868
ACH-001205,-0.131342264031
ACH-001211,-0.0986036752573
ACH-001212,0.214235539519
ACH-001228,-0.20174945817099998
