,MMADHC (27249)
ACH-000004,0.11679240276399999
ACH-000007,-0.150848532753
ACH-000009,-0.240307468252
ACH-000011,0.16395352512800002
ACH-000012,0.114480011987
ACH-000013,-0.27346785411999996
ACH-000014,0.330952493021
ACH-000015,0.159931135591
ACH-000017,-0.009915453509169999
ACH-000018,0.063715219036
ACH-000019,0.0393780110764
ACH-000021,0.0666279461344
ACH-000022,0.0185131946434
ACH-000025,0.09187482788730002
ACH-000028,-0.257851992778
ACH-000030,-0.008786644687059999
ACH-000035,-0.134578406096
ACH-000036,0.0208082204605
ACH-000037,-0.023581528813099994
ACH-000039,-0.21930808851599998
ACH-000040,0.111346376502
ACH-000041,0.07038721594589999
ACH-000042,0.25172575822500004
ACH-000045,0.084554528724
ACH-000047,-0.032222820397900004
ACH-000052,0.130110825112
ACH-000053,-0.000556560193941
ACH-000054,-0.039955358323699994
ACH-000055,-0.060713964497600005
ACH-000060,0.0186367488205
ACH-000067,0.0798817738388
ACH-000070,0.14103995378599998
ACH-000075,-0.0239993244226
ACH-000078,0.04970682882119999
ACH-000082,0.146397658287
ACH-000085,0.07806123249010001
ACH-000086,0.180181414352
ACH-000087,-0.051308386330000004
ACH-000092,-0.10824955512599999
ACH-000095,-0.0064989795152
ACH-000097,-0.00471294532305
ACH-000098,0.08719835848639998
ACH-000099,0.0016369930879500001
ACH-000108,-0.030174296732200002
ACH-000113,0.137178330283
ACH-000115,0.272240140649
ACH-000116,0.045337449460000005
ACH-000118,-0.106551311806
ACH-000120,-0.0510688060348
ACH-000123,-0.0729828328522
ACH-000127,0.0589891795044
ACH-000128,0.165100774385
ACH-000132,-0.0027359157550799996
ACH-000133,-0.179624828318
ACH-000137,0.016333544127899998
ACH-000138,-0.00742423440041
ACH-000142,-0.0970920335692
ACH-000143,0.159416917181
ACH-000146,-0.00135547407497
ACH-000148,0.214389636906
ACH-000150,0.168486212687
ACH-000152,0.0279682367222
ACH-000153,0.0794569074249
ACH-000159,0.0007280368716230001
ACH-000160,-0.314790461645
ACH-000163,-0.10157629917000001
ACH-000167,0.0747811708061
ACH-000168,0.0707119894113
ACH-000169,-0.09049364098939999
ACH-000178,0.06582641643659999
ACH-000182,0.04233772742980001
ACH-000183,0.16343723710000002
ACH-000188,-0.0707286084504
ACH-000189,-0.208974598794
ACH-000190,-0.08102675241019999
ACH-000198,0.0465515690508
ACH-000204,-0.0605845506372
ACH-000206,0.0101614663044
ACH-000207,0.299283937404
ACH-000211,0.00532476589047
ACH-000215,0.10431033887
ACH-000221,0.0408505378764
ACH-000222,0.20678773322500002
ACH-000223,-0.40731819027099997
ACH-000226,-0.19586264170899997
ACH-000227,0.106611719329
ACH-000228,0.17378265884799998
ACH-000231,-0.09976382855100001
ACH-000232,-0.048202993997599995
ACH-000233,0.0489253492483
ACH-000234,0.0167745976936
ACH-000235,0.0697188204557
ACH-000237,-0.0314966851924
ACH-000238,-0.0166244879068
ACH-000243,0.0203161785588
ACH-000244,-0.031120733480799998
ACH-000246,-0.110117346579
ACH-000248,-0.0330434718224
ACH-000250,0.161864840802
ACH-000251,-0.14014284401
ACH-000253,-0.0499904523944
ACH-000255,-0.0187790179803
ACH-000256,-0.039727519571099996
ACH-000257,0.428272259716
ACH-000258,-0.031291540789000004
ACH-000259,-0.063981234069
ACH-000260,0.0159963615928
ACH-000261,0.203809808934
ACH-000262,0.134532122557
ACH-000263,0.214817239067
ACH-000264,-0.032884467426
ACH-000265,-0.010639264526799998
ACH-000266,0.0330261023593
ACH-000272,0.143505834413
ACH-000273,0.019185752187999998
ACH-000274,-0.05772287787909999
ACH-000277,0.011179667426200001
ACH-000278,-0.0805894694785
ACH-000279,-0.007384375811279999
ACH-000280,0.319739536576
ACH-000281,-0.043614672535199996
ACH-000288,0.06892971011139999
ACH-000291,0.0723601554787
ACH-000293,-0.14077219315099998
ACH-000294,0.150208067606
ACH-000295,0.32976138110500003
ACH-000296,-0.292852954436
ACH-000302,0.108410482754
ACH-000304,-0.0334059334509
ACH-000307,0.16557995908099998
ACH-000308,0.046556472921
ACH-000310,-0.22458236051600003
ACH-000311,-0.08901817631219999
ACH-000312,0.00505422253716
ACH-000315,0.388832179456
ACH-000316,0.212875293994
ACH-000317,0.0414468321582
ACH-000318,0.08901277293099999
ACH-000319,0.195810723021
ACH-000320,-0.05851529888
ACH-000322,-0.210819086257
ACH-000323,-0.0833653377465
ACH-000324,0.0333136085923
ACH-000329,0.0803061993059
ACH-000330,0.149769896772
ACH-000331,-0.00523516639777
ACH-000332,0.042817769153699996
ACH-000334,0.15048541593
ACH-000335,0.22729380488200002
ACH-000336,0.316441175178
ACH-000337,0.165467268119
ACH-000339,-0.0631529768578
ACH-000341,0.0735496825353
ACH-000348,0.025299150354599998
ACH-000350,0.0807193239038
ACH-000352,0.04670034985780001
ACH-000356,0.162732612365
ACH-000361,-0.130871000116
ACH-000362,0.0609348581303
ACH-000363,0.040276440194699996
ACH-000364,0.00618601302334
ACH-000365,0.239093565621
ACH-000366,0.14409108557800002
ACH-000368,0.149934841137
ACH-000374,-0.142063416647
ACH-000375,0.173213981501
ACH-000376,-0.125156151602
ACH-000381,-0.020171299695599998
ACH-000383,-0.0079988893607
ACH-000387,0.0765444193859
ACH-000389,-0.034398567712800004
ACH-000390,0.0466883214495
ACH-000393,0.128545727547
ACH-000395,-0.0663650212388
ACH-000397,0.09731386045939999
ACH-000401,0.223764620918
ACH-000402,-0.186360751081
ACH-000403,0.0067540573598
ACH-000404,-0.298215638845
ACH-000406,0.031653115925599995
ACH-000407,-0.024635644332699998
ACH-000408,-0.185264400735
ACH-000410,-0.101239188621
ACH-000411,0.006372692506680001
ACH-000414,-0.0160005033837
ACH-000415,-0.177509689614
ACH-000416,0.012679219557700001
ACH-000420,0.17216749274300003
ACH-000421,0.162266020339
ACH-000424,0.13034587149000001
ACH-000425,0.0132845803049
ACH-000426,-0.0276557271232
ACH-000427,-0.025734560630700003
ACH-000433,0.20953052532400002
ACH-000436,-0.0757193835073
ACH-000444,-0.05895380067559999
ACH-000445,0.0265494928707
ACH-000448,0.022985029846200003
ACH-000450,0.343798492294
ACH-000452,0.12206147204600001
ACH-000454,-0.0715125192628
ACH-000458,0.163087369653
ACH-000459,-0.151761945295
ACH-000460,-0.145540421708
ACH-000461,-0.00121194546106
ACH-000463,0.0221508401555
ACH-000464,0.165337216231
ACH-000466,0.21074576965199998
ACH-000467,-0.154615741114
ACH-000468,-0.166861666557
ACH-000469,0.064544102044
ACH-000470,-0.0359067428937
ACH-000471,-0.0174091436032
ACH-000472,0.062395110476400006
ACH-000473,-0.0061785945616199996
ACH-000475,0.11932041989099999
ACH-000476,-0.12850032692
ACH-000477,0.187977156392
ACH-000480,0.0530185287892
ACH-000481,0.127058889627
ACH-000483,-0.09115458057760001
ACH-000484,-0.0490051746664
ACH-000485,0.0467978624702
ACH-000486,-0.0335462219735
ACH-000487,-0.061804854533400004
ACH-000488,-0.142565817157
ACH-000490,-0.0107321771739
ACH-000491,0.0225046159657
ACH-000495,-0.24469825907200002
ACH-000496,-0.0564309011971
ACH-000499,0.0614361110917
ACH-000500,0.29430496016999996
ACH-000502,-0.00377495309104
ACH-000503,0.013245261600299998
ACH-000505,0.19231275144
ACH-000507,-0.0012239123578900001
ACH-000510,-0.00111455871292
ACH-000511,-0.289984148315
ACH-000512,-0.0649643088509
ACH-000516,-0.143277890244
ACH-000517,0.0677749877866
ACH-000518,0.147638400622
ACH-000520,0.07562780021710001
ACH-000521,-0.036704563449699995
ACH-000522,0.0641857714907
ACH-000524,-0.0859099282278
ACH-000527,-0.0423811849201
ACH-000528,-0.105076263877
ACH-000537,-0.007251021432729999
ACH-000541,-0.037481804035
ACH-000542,0.0597567295445
ACH-000544,0.0161994045652
ACH-000545,-0.09400994193769999
ACH-000547,-0.273667166047
ACH-000548,0.19461623183899998
ACH-000549,-0.0460562391845
ACH-000550,-0.07962347523560001
ACH-000552,0.139648560567
ACH-000556,-0.102909960936
ACH-000557,0.280581853648
ACH-000570,-0.123753114945
ACH-000571,0.0647547573209
ACH-000573,0.050991723655
ACH-000576,-0.033002199156499996
ACH-000580,-0.234109603405
ACH-000584,-0.14060368044399998
ACH-000585,0.10020149263599999
ACH-000588,-0.0629082559562
ACH-000589,-0.0590938895274
ACH-000591,-0.172298338048
ACH-000593,-0.0168459948723
ACH-000600,-0.0015615677293199998
ACH-000601,0.0154754620432
ACH-000604,-0.20517368980300002
ACH-000605,0.08747467367689998
ACH-000606,-0.216004748046
ACH-000608,0.013951792996
ACH-000614,-0.0599748703979
ACH-000616,0.0658021953186
ACH-000618,-0.0214139783054
ACH-000619,-0.108071655296
ACH-000620,0.20156466702999998
ACH-000621,0.09743699330250001
ACH-000622,0.0693864188227
ACH-000623,-0.0264300353829
ACH-000624,-0.017920005165500002
ACH-000627,-0.059732994164800005
ACH-000630,-0.0571674612087
ACH-000632,0.0454586158957
ACH-000633,-0.48593902806199996
ACH-000637,0.025453579429799998
ACH-000638,0.054186172352599996
ACH-000646,0.224826610432
ACH-000647,0.0352954460847
ACH-000648,-0.09865022137289998
ACH-000649,0.156871301939
ACH-000651,0.10253784323899999
ACH-000652,0.310275215544
ACH-000653,0.1136012309
ACH-000657,0.0246552328738
ACH-000658,-0.0158836320958
ACH-000661,-0.101805188947
ACH-000662,-0.266721993328
ACH-000663,0.062833873437
ACH-000665,0.014876386998700001
ACH-000671,0.13050167909000002
ACH-000673,-0.11773109930400001
ACH-000676,0.17406941797800002
ACH-000677,0.16270028875700002
ACH-000681,-0.067384299469
ACH-000682,-0.0027222990415300004
ACH-000683,0.0322995530375
ACH-000684,-0.169848819742
ACH-000688,-0.0738136630457
ACH-000693,-0.00882211720405
ACH-000694,-0.363048884781
ACH-000695,0.026202395726999998
ACH-000696,0.0030726822024900002
ACH-000697,-0.061269518973500005
ACH-000699,-0.170588367589
ACH-000701,-0.159650396547
ACH-000706,0.13217338035099999
ACH-000711,-0.043404942853
ACH-000713,-0.142813676151
ACH-000714,0.0536100495046
ACH-000718,0.0394349051676
ACH-000720,-0.0993715687975
ACH-000721,0.187406674911
ACH-000724,0.16124692243799998
ACH-000725,-0.151493052909
ACH-000732,-0.448263394858
ACH-000734,-0.0606284986585
ACH-000735,0.0560319949294
ACH-000736,-0.18928894851599998
ACH-000738,-0.0202983186097
ACH-000746,-0.0682481826452
ACH-000747,-0.117968261192
ACH-000748,0.1067247784
ACH-000753,0.08122996237010001
ACH-000756,0.020420843584599998
ACH-000757,0.254013290105
ACH-000758,-0.334649696413
ACH-000760,-0.0179052051876
ACH-000763,-0.04157544596130001
ACH-000764,-0.00432513365734
ACH-000765,0.0725728088533
ACH-000766,0.0071101335682400004
ACH-000767,-0.00125271401756
ACH-000768,0.045131929842499995
ACH-000769,-0.259918557817
ACH-000770,-0.0008986771766769999
ACH-000771,-0.0318228871836
ACH-000773,-0.0300475568381
ACH-000776,0.0078451124997
ACH-000777,0.15888053246
ACH-000778,0.00659955303844
ACH-000781,0.0413154857151
ACH-000782,0.268800972672
ACH-000783,-0.169241253223
ACH-000784,0.029970484932400003
ACH-000785,0.0965502231694
ACH-000787,0.0327703556767
ACH-000788,0.08744533725169999
ACH-000791,-0.198962119342
ACH-000792,0.125553900335
ACH-000794,0.198722753831
