,MOGAT3 (346606)
ACH-000004,0.0368684112115
ACH-000007,-0.129702352603
ACH-000009,-0.0756977214981
ACH-000011,-0.206835621543
ACH-000012,-0.155169856018
ACH-000013,-0.10609295420199999
ACH-000014,-0.32066822909299997
ACH-000015,-0.0559629056402
ACH-000017,-0.09226623298530001
ACH-000018,-0.0613841038155
ACH-000019,0.0223483248991
ACH-000021,-0.45818384343699997
ACH-000022,-0.0364779764197
ACH-000025,-0.0444385175516
ACH-000028,-0.242486353276
ACH-000030,-0.10192661924100001
ACH-000035,-0.262016427896
ACH-000036,-0.156481090188
ACH-000037,-0.044606980775499995
ACH-000039,0.0135926090438
ACH-000040,-0.08421430233169999
ACH-000041,-0.13260954306
ACH-000042,-0.19513708323399998
ACH-000045,-0.21039715182399998
ACH-000047,-0.109785641234
ACH-000052,0.0130396762915
ACH-000053,-0.120172281951
ACH-000054,-0.0839554187974
ACH-000055,0.08332992056130001
ACH-000060,0.0750849371305
ACH-000067,-0.11886221893400001
ACH-000070,-0.141073968238
ACH-000075,-0.11621085062999999
ACH-000078,-0.00302227824048
ACH-000082,-0.24520935671799998
ACH-000085,-0.200049961375
ACH-000086,0.148190683317
ACH-000087,-0.034844523933699995
ACH-000092,-0.152201435862
ACH-000095,-0.06997216329730001
ACH-000097,-0.0675673357317
ACH-000098,-0.176431482034
ACH-000099,-0.0680648840981
ACH-000108,-0.129681275593
ACH-000113,-0.08657087246400001
ACH-000115,-0.00444520406601
ACH-000116,-0.168567159017
ACH-000118,-0.229892273371
ACH-000120,-0.133163756868
ACH-000123,-0.07619791675189999
ACH-000127,-0.18832201432700002
ACH-000128,0.0110357076449
ACH-000132,-0.0644987322613
ACH-000133,-0.125590292017
ACH-000137,-0.127578922779
ACH-000138,-0.248665565661
ACH-000142,-0.31533325656800004
ACH-000143,-0.00350121711465
ACH-000146,-0.154647791195
ACH-000148,-0.09597059658500001
ACH-000150,-0.068463331445
ACH-000152,-0.0678185083654
ACH-000153,0.0662526283562
ACH-000159,-0.15679097734300002
ACH-000160,-0.331102804005
ACH-000163,-0.167875365546
ACH-000167,-0.066706058559
ACH-000168,0.00721016945428
ACH-000169,-0.0738856613266
ACH-000178,-0.163873420877
ACH-000182,-0.208590169873
ACH-000183,-0.08685086486950001
ACH-000188,-0.33965456346999995
ACH-000189,-0.272539632705
ACH-000190,-0.024022843174799996
ACH-000198,-0.237650848332
ACH-000204,-0.221451901337
ACH-000206,-0.04276957481219999
ACH-000207,0.116788756305
ACH-000211,-0.19605086803599997
ACH-000215,-0.12414547076600001
ACH-000221,-0.44102305666
ACH-000222,-0.20714014623399998
ACH-000223,0.0141728258414
ACH-000226,-0.152354950999
ACH-000227,-0.00824585425672
ACH-000228,0.0232502123218
ACH-000231,-0.08803805774949999
ACH-000232,-0.138034841678
ACH-000233,-0.07656981582889999
ACH-000234,-0.153947714721
ACH-000235,-0.108498810507
ACH-000237,-0.148015342353
ACH-000238,-0.217752038162
ACH-000243,-0.211074193189
ACH-000244,-0.36870911061899997
ACH-000246,-0.173141634163
ACH-000248,-0.0071262416498900005
ACH-000250,-0.312189957921
ACH-000251,-0.226754338344
ACH-000253,-0.0974132478208
ACH-000255,-0.17424957445999997
ACH-000256,0.00948224468595
ACH-000257,-0.025850620847400002
ACH-000258,-0.255499060125
ACH-000259,-0.11519071985
ACH-000260,-0.101492031237
ACH-000261,-0.115064845471
ACH-000262,-0.165586001852
ACH-000263,0.0399093850189
ACH-000264,-0.21733181361499998
ACH-000265,-0.147740013322
ACH-000266,-0.111947563045
ACH-000272,-0.158941388213
ACH-000273,-0.13101606651699998
ACH-000274,-0.171967854784
ACH-000277,-0.009021574685200002
ACH-000278,-0.167515608926
ACH-000279,-0.0870629295602
ACH-000280,-0.240240081879
ACH-000281,-0.21304702839099998
ACH-000288,-0.121753264573
ACH-000291,-0.16412995982
ACH-000293,-0.335647635045
ACH-000294,-0.0615308444979
ACH-000295,0.008320115843249999
ACH-000296,-0.199598962788
ACH-000302,-0.06421222776459999
ACH-000304,-0.13934388095699998
ACH-000307,-0.136535154063
ACH-000308,-0.15088695210300002
ACH-000310,0.0864331773431
ACH-000311,-0.355343912256
ACH-000312,-0.23277223555999998
ACH-000315,-0.168418784846
ACH-000316,-0.166149499101
ACH-000317,-0.290712893825
ACH-000318,-0.019715876055099998
ACH-000319,-0.270097956167
ACH-000320,-0.18076232328699998
ACH-000322,-0.1912429386
ACH-000323,-0.161163438085
ACH-000324,-0.169994053098
ACH-000329,-0.0413005134163
ACH-000330,0.00728730800963
ACH-000331,-0.13488203650299999
ACH-000332,-0.224357107219
ACH-000334,-0.125329275764
ACH-000335,-0.172221695595
ACH-000336,-0.0636906555459
ACH-000337,-0.12091579599000002
ACH-000339,-0.129770075846
ACH-000341,-0.0485226570647
ACH-000348,-0.0717877474875
ACH-000350,0.03220014214
ACH-000352,-0.132033616962
ACH-000356,0.07848929160029999
ACH-000361,-0.213135840302
ACH-000362,-0.139601824611
ACH-000363,-0.0299428105406
ACH-000364,-0.09137500090749999
ACH-000365,-0.13110554398399998
ACH-000366,-0.020338858601099997
ACH-000368,-0.12802816389399999
ACH-000374,-0.476311370727
ACH-000375,-0.056610268580200004
ACH-000376,-0.278311985311
ACH-000381,-0.09312664487889999
ACH-000383,-0.345075703539
ACH-000387,-0.11598279620400001
ACH-000389,-0.162182535556
ACH-000390,-0.153467083037
ACH-000393,-0.147021334254
ACH-000395,-0.029763849792999997
ACH-000397,-0.149774128021
ACH-000401,-0.08221654413889999
ACH-000402,-0.24890042538600002
ACH-000403,-0.13270574393200002
ACH-000404,-0.233467606216
ACH-000406,-0.140824972924
ACH-000407,0.0183339970384
ACH-000408,-0.5827924208340001
ACH-000410,-0.049991291396900006
ACH-000411,-0.144467271911
ACH-000414,-0.18374002859299998
ACH-000415,-0.141975132118
ACH-000416,-0.20814588934099998
ACH-000420,-0.0764171802038
ACH-000421,-0.161639144349
ACH-000424,0.185342817024
ACH-000425,-0.200273514985
ACH-000426,0.0505342282336
ACH-000427,-0.06369888051900001
ACH-000433,-0.172957348934
ACH-000436,-0.0573869829596
ACH-000444,-0.07059483041119999
ACH-000445,-0.08097409390100001
ACH-000448,-0.107302497947
ACH-000450,0.0195612214358
ACH-000452,-0.12057106008400001
ACH-000454,0.0541722551767
ACH-000458,-0.145627193378
ACH-000459,-0.38391286499399996
ACH-000460,-0.10303306056500001
ACH-000461,-0.0391949102866
ACH-000463,-0.0811402807179
ACH-000464,-0.0911584127035
ACH-000466,-0.0486327272584
ACH-000467,-0.0861665998818
ACH-000468,-0.29243411383900003
ACH-000469,-0.24526721628800002
ACH-000470,0.0188245850463
ACH-000471,-0.0829545807934
ACH-000472,-0.17701760994600002
ACH-000473,-0.0314406915655
ACH-000475,-0.05788055950109999
ACH-000476,-0.0984148138146
ACH-000477,-0.0460132407281
ACH-000480,-0.0963591464491
ACH-000481,-0.057968686679
ACH-000483,-0.00873932385193
ACH-000484,0.10359695723500001
ACH-000485,-0.297171519297
ACH-000486,-0.064720397748
ACH-000487,-0.21304700377799998
ACH-000488,-0.152305444174
ACH-000490,-0.149422745572
ACH-000491,-0.034736002567
ACH-000495,-0.224479473029
ACH-000496,-0.0346565584529
ACH-000499,-0.123031962916
ACH-000500,-0.892318120413
ACH-000502,-0.058388115283500006
ACH-000503,-0.342427240423
ACH-000505,-0.11242302625
ACH-000507,-0.171226817864
ACH-000510,-0.229206636985
ACH-000511,-0.244178150316
ACH-000512,0.104879815026
ACH-000516,-0.125253460945
ACH-000517,-0.0802582083626
ACH-000518,-0.0958708921581
ACH-000520,-0.144624920389
ACH-000521,-0.0151497525465
ACH-000522,-0.141690902721
ACH-000524,-0.00274215965688
ACH-000527,-0.139104522302
ACH-000528,-0.0841301189617
ACH-000537,-0.041267758470400005
ACH-000541,-0.262285828352
ACH-000542,-0.124987654801
ACH-000544,-0.344317024349
ACH-000545,-0.36588802674099996
ACH-000547,0.00213664886373
ACH-000548,-0.18032097170400002
ACH-000549,0.00883636382641
ACH-000550,-0.246646184772
ACH-000552,-0.0528677068925
ACH-000556,-0.0834562624705
ACH-000557,-0.044220703556199996
ACH-000570,-0.20719717653499997
ACH-000571,-0.239224046814
ACH-000573,-0.048585410130400006
ACH-000576,-0.187092520715
ACH-000580,-0.105564930907
ACH-000584,-0.060043002289399995
ACH-000585,-0.41526734131899995
ACH-000588,-0.233325698497
ACH-000589,-0.225884112958
ACH-000591,-0.11707017618200001
ACH-000593,-0.0212207667724
ACH-000600,-0.19932162114500002
ACH-000601,-0.0880741032299
ACH-000604,0.13984061972
ACH-000605,-0.0221956523385
ACH-000606,-0.131069237704
ACH-000608,-0.0862098073342
ACH-000614,-0.416070762862
ACH-000616,-0.170961654888
ACH-000618,-0.18235863409400002
ACH-000619,-0.318874425844
ACH-000620,-0.0722828685017
ACH-000621,-0.141195545599
ACH-000622,-0.250104985835
ACH-000623,-0.0323709752165
ACH-000624,-0.179793575384
ACH-000627,-0.160256052798
ACH-000630,-0.167383930133
ACH-000632,-0.118264434008
ACH-000633,-0.115338848561
ACH-000637,-0.153948678083
ACH-000638,-0.07839645246989999
ACH-000646,0.0642807850997
ACH-000647,0.0019173310975400001
ACH-000648,-0.0356277135839
ACH-000649,-0.159019417288
ACH-000651,0.0214045114714
ACH-000652,-0.169081829883
ACH-000653,0.023358339497400002
ACH-000657,-0.228572826028
ACH-000658,-0.134993754923
ACH-000661,-0.09726270592860001
ACH-000662,-0.0808691213244
ACH-000663,-0.0444854210298
ACH-000665,-0.19283762704799998
ACH-000671,-0.0983493428203
ACH-000673,-0.177692870068
ACH-000676,-0.142133329777
ACH-000677,-0.0623744893987
ACH-000681,-0.197375011771
ACH-000682,-0.172529240685
ACH-000683,0.0033402980706100003
ACH-000684,-0.308480754718
ACH-000688,-0.0606062107001
ACH-000693,-0.21924729055599998
ACH-000694,-0.262446982692
ACH-000695,-0.230303217519
ACH-000696,-0.179305609562
ACH-000697,-0.08711473270810001
ACH-000699,-0.323137153686
ACH-000701,-0.0940294088849
ACH-000706,-0.246168086021
ACH-000711,-0.09933418857550001
ACH-000713,-0.17563665068599998
ACH-000714,-0.21820012419799997
ACH-000718,-0.0875958738597
