,ALDH3B2 (222)
ACH-000332,-0.24581537219799998
ACH-000334,-0.465524759325
ACH-000335,-0.147363798423
ACH-000336,0.0943008546368
ACH-000337,-0.056859918999500006
ACH-000339,-0.08675726817360001
ACH-000341,-0.5642296980229999
ACH-000348,0.070158428527
ACH-000350,0.000741856396648
ACH-000352,-0.23824030369600002
ACH-000356,-0.322670219554
ACH-000361,-0.0710652284494
ACH-000362,-0.07084114279619999
ACH-000363,-0.163469870006
ACH-000364,-0.16074047045700002
ACH-000365,-0.0776753248487
ACH-000366,-0.334412476376
ACH-000368,0.08465159790810001
ACH-000374,-0.43187749529700004
ACH-000375,-0.070518833914
ACH-000376,-0.24373169473900003
ACH-000381,-0.449450952551
ACH-000383,-0.25089626773400003
ACH-000387,-0.127690303142
ACH-000389,-0.129727092754
ACH-000390,-0.215059096989
ACH-000393,-0.125918640394
ACH-000395,-0.264454186458
ACH-000397,-0.107222076355
ACH-000401,-0.117139295227
ACH-000402,0.138450742627
ACH-000403,-0.166643432333
ACH-000404,-0.098157905016
ACH-000406,-0.194742508298
ACH-000407,-0.17044349151299998
ACH-000408,-0.174340860086
ACH-000410,-0.09699972279930001
ACH-000411,-0.049907863707
ACH-000414,-0.0686057703782
ACH-000415,-0.293161970486
ACH-000416,-0.1912881527
ACH-000420,-0.316603472317
ACH-000421,-0.143876797519
ACH-000424,0.140561878014
ACH-000425,-0.0283023126221
ACH-000426,0.151834453131
ACH-000427,0.0915034874041
ACH-000433,-0.201885407298
ACH-000436,-0.10615935504
ACH-000444,-0.0977727937971
ACH-000445,-0.016587379818
ACH-000448,-0.201399700261
ACH-000450,-0.28826261023
ACH-000452,-0.712743016224
ACH-000454,-0.028710339773599998
ACH-000458,-0.328329177649
ACH-000459,-0.0613599357325
ACH-000460,-0.162028578224
ACH-000461,-0.422392734804
ACH-000463,0.0176528656303
ACH-000464,0.0046660683315699995
ACH-000466,-0.219403439403
ACH-000467,-0.12703591872
ACH-000468,-0.12853148292400002
ACH-000469,-0.137352609864
ACH-000470,-0.159782084514
ACH-000471,-0.190531616988
ACH-000472,-0.0958071054097
ACH-000473,0.168600320429
ACH-000475,-0.07454042515380001
ACH-000476,-0.123238459924
ACH-000477,-0.0103025894199
ACH-000480,-0.298316418029
ACH-000481,0.0181085755176
ACH-000483,-0.307726947942
ACH-000484,-0.13553988042
ACH-000485,-0.267084455844
ACH-000486,-0.32731457046
ACH-000487,-0.33393957237599997
ACH-000488,-0.19775804776099998
ACH-000490,-0.169664445495
ACH-000491,-0.324015278541
ACH-000495,-0.28654746735500003
ACH-000496,-0.3189610443
ACH-000499,-0.19431492157900002
ACH-000500,-0.0707512910172
ACH-000502,-0.0734994025248
ACH-000503,0.199045622641
ACH-000505,-0.119330337821
ACH-000507,-0.355799854268
ACH-000510,-0.150994656949
ACH-000511,-0.20127818785999999
ACH-000512,-0.362515195704
ACH-000516,-0.270762789838
ACH-000517,-0.181090281642
ACH-000518,-0.047552018611500005
ACH-000520,-0.0501837945113
ACH-000521,-0.0228561926711
ACH-000522,-0.23122462292100002
ACH-000524,-0.165457997123
ACH-000527,-0.20248067427400002
ACH-000528,-0.0710597313896
ACH-000537,0.049528984858
ACH-000541,-0.40345518886299997
ACH-000542,-0.08606405103389998
ACH-000544,-0.00922223083031
ACH-000545,-0.464150776143
ACH-000547,-0.10499341605000001
ACH-000548,-0.16962841718600002
ACH-000549,-0.14006401699
ACH-000550,-0.151572977288
ACH-000552,-0.157187168891
ACH-000556,-0.130766994695
ACH-000557,-0.226563299632
ACH-000570,-0.293892892249
ACH-000571,-0.300392466864
ACH-000573,-0.13486037603599998
ACH-000576,-0.367032574688
ACH-000580,0.165851929095
ACH-000584,-0.277691244465
ACH-000585,-0.178323675166
ACH-000588,-0.20716957429299998
ACH-000589,-0.136315358493
ACH-000591,-0.0167048311805
ACH-000593,-0.112156425528
ACH-000600,-0.3868822785
ACH-000601,-0.0434858757144
ACH-000604,-0.016817835078200002
ACH-000605,-0.353719204154
ACH-000606,-0.33924998027900005
ACH-000608,-0.166448338684
ACH-000614,-0.273286262888
ACH-000616,-0.0449540418724
ACH-000618,-0.323184984876
ACH-000619,-0.568299110044
ACH-000620,-0.0541307679173
ACH-000621,-0.18735185544
ACH-000622,-0.117140151674
ACH-000623,0.135359164512
ACH-000624,-0.0789024685847
ACH-000627,0.00261135678942
ACH-000630,-0.182493791831
ACH-000632,-0.115587555666
ACH-000633,-0.122579838103
ACH-000637,-0.16213185938
ACH-000638,-0.318165429647
ACH-000646,0.24332297454
ACH-000647,-0.23551911145399998
ACH-000648,0.0123017288656
ACH-000649,-0.210934972163
ACH-000651,-0.0296436683982
ACH-000652,-0.36199501972900006
ACH-000653,-0.22705069422
ACH-000657,-0.224290939108
ACH-000658,-0.237497589902
ACH-000661,-0.321882448245
ACH-000662,-0.0578678711008
ACH-000663,-0.112471662545
ACH-000665,-0.272844303555
ACH-000671,-0.334756559839
ACH-000673,-0.203967293924
ACH-000676,-0.186379884734
ACH-000677,-0.14605698734
ACH-000681,-0.0985230356928
ACH-000682,-0.138376513919
ACH-000683,-0.221923916166
ACH-000684,-0.0019383786970000002
ACH-000688,-0.09165127460560002
ACH-000693,-0.10533319038200001
ACH-000694,-0.257050497717
ACH-000695,-0.326715617114
ACH-000696,-0.199683392344
ACH-000697,-0.28056890649
ACH-000699,-0.09508288127139998
ACH-000701,-0.132168489462
ACH-000706,-0.026605820930300002
ACH-000711,-0.0581027004135
ACH-000713,-0.257968085471
ACH-000714,0.087200973264
ACH-000718,-0.20704937435600002
ACH-000720,-0.154967183083
ACH-000721,-0.206678810942
ACH-000724,0.11381695090199999
ACH-000725,-0.0150262925608
ACH-000732,-0.131822770343
ACH-000734,-0.53874408265
ACH-000735,-0.193328275277
ACH-000736,-0.361279991207
ACH-000738,-0.164424724127
ACH-000746,-0.201582561631
ACH-000747,-0.022198877350400003
ACH-000748,-0.20487962978100002
ACH-000753,-0.14308542064899998
ACH-000756,-0.220351946657
ACH-000757,-0.224741897412
ACH-000758,-0.153713710831
ACH-000760,-0.110975577398
ACH-000763,0.0337017048334
ACH-000764,-0.183452491606
ACH-000765,-0.260043368601
ACH-000766,-0.146556333815
ACH-000767,0.0272804451626
ACH-000768,-0.0147743289428
ACH-000769,-0.16765161279000002
ACH-000770,-0.255886838281
ACH-000771,-0.152797990354
ACH-000773,-0.20142122232
ACH-000776,-0.297412987295
ACH-000777,-0.0926770987004
ACH-000778,-0.33116816707400004
ACH-000781,-0.160278372477
ACH-000782,0.0428855316796
ACH-000783,-0.218257483058
ACH-000784,-0.140828811612
ACH-000785,0.0118221861068
ACH-000787,-0.0052355230460900005
ACH-000788,-0.12301709592599999
ACH-000791,-0.134565441296
ACH-000792,-0.23267265278700003
ACH-000794,-0.13142417287
ACH-000796,-0.0017732649438699998
ACH-000799,-0.152505319056
ACH-000800,0.0466977165268
ACH-000802,-0.24386639035
ACH-000804,-0.253648481434
ACH-000805,-0.133644868753
ACH-000809,-0.106363937031
ACH-000810,-0.295395319185
ACH-000811,-0.09880105985410001
ACH-000817,-0.34744667202299995
ACH-000819,-0.17896684135899998
ACH-000820,-0.148204383484
ACH-000821,-0.384713586134
ACH-000822,-0.12049197925999999
ACH-000823,-0.22097469196
ACH-000824,-0.399379636963
ACH-000827,-0.06529720391869999
ACH-000829,-0.12542030451400002
ACH-000831,-0.197251735099
ACH-000832,-0.302387951528
ACH-000833,-0.282415758516
ACH-000834,-0.36145387520499994
ACH-000835,0.039873050691300004
ACH-000836,-0.31329402569000003
ACH-000837,-0.18295026807700002
ACH-000838,-0.278327265544
ACH-000839,-0.8100644750570001
ACH-000840,0.132760229812
ACH-000841,-0.38486863173299996
ACH-000843,0.0368574026703
ACH-000846,-0.254835139343
ACH-000847,-0.0751938493547
ACH-000848,-0.2409464408
ACH-000849,-0.115752453272
ACH-000851,-0.032186618985099995
ACH-000855,0.06700998776959999
ACH-000856,-0.17742829400199997
ACH-000858,0.044528222148299997
ACH-000859,-0.124239461076
ACH-000861,-0.387730873926
ACH-000862,0.0658461077122
ACH-000865,-0.0387100572007
ACH-000866,-0.16680530505799998
ACH-000867,0.0317091161446
ACH-000869,-0.051952425802499994
ACH-000872,-0.393075246399
ACH-000873,-0.310242446188
ACH-000876,-0.249519498675
ACH-000878,-0.195097767366
ACH-000880,-0.18569952904399997
ACH-000881,-0.10671915719200001
ACH-000882,-0.132642443692
ACH-000884,-0.449287911399
ACH-000885,-0.23283419219300003
ACH-000887,-0.10189441648
ACH-000888,-0.08846236979589998
ACH-000889,-0.15709486147399998
ACH-000890,-0.462254513728
ACH-000896,-0.142426088849
ACH-000898,-0.255445864578
ACH-000900,-0.322860511842
ACH-000901,-0.381921664
ACH-000905,-0.08189330523680001
ACH-000906,-0.126316427876
ACH-000907,0.0285508745482
ACH-000910,-0.22613349438400002
ACH-000911,-0.11811463674599999
ACH-000912,-0.133007894811
ACH-000913,-0.11198275610300001
ACH-000915,-0.124498173733
ACH-000916,-0.741757349402
ACH-000917,-0.448109083559
ACH-000921,-0.281544292676
ACH-000924,0.00667450286837
ACH-000926,-0.415515148873
ACH-000928,0.105043831977
ACH-000929,-0.19425615885800002
ACH-000932,-0.177091954483
ACH-000935,-0.611680770396
ACH-000936,-0.44435480608000005
ACH-000937,-0.182304625644
ACH-000938,-0.12756817177000002
ACH-000939,-0.349043823254
ACH-000941,-0.244170950033
ACH-000943,-0.223834994619
ACH-000946,-0.08910001633739999
ACH-000947,-0.17162422795200002
ACH-000948,-0.10470647182399999
ACH-000950,-0.040003585899699996
ACH-000953,-0.266038896515
ACH-000957,-0.24319837080200002
ACH-000958,-0.228670373426
ACH-000960,-0.18484258593
ACH-000963,-0.07073401392810001
ACH-000968,-0.128169132958
ACH-000969,-0.325342227024
ACH-000973,-0.241794778086
ACH-000974,-0.20107663338399998
ACH-000975,0.06436174189709999
ACH-000976,-0.08933954984060001
ACH-000978,-0.164888076667
ACH-000980,-0.104655654376
ACH-000984,-0.151993966205
ACH-000986,-0.283823223158
ACH-000988,-0.138377680034
ACH-000993,-0.20692930281
ACH-000994,-0.20750217686
ACH-000996,-0.16248035355499998
ACH-001001,-0.218631934454
ACH-001020,-0.0807132281668
ACH-001028,-0.20829351379500002
ACH-001031,-0.168782594317
ACH-001038,-0.120860735317
ACH-001048,-0.0187499074763
ACH-001050,-0.147118012222
ACH-001053,-0.259078062033
ACH-001054,0.0376001872436
ACH-001061,-0.16483840806
ACH-001067,-0.30319819770399997
ACH-001075,-0.387793556069
ACH-001096,-0.14151705038100001
ACH-001128,-0.057208259114100005
ACH-001134,0.013614058517
ACH-001151,-0.247021163734
ACH-001163,-0.08395002470039999
ACH-001164,-0.05834801922880001
ACH-001173,-0.0804287041098
ACH-001183,-0.116464173171
ACH-001184,-0.0298214870883
ACH-001190,-0.0204146519532
ACH-001192,-0.08838946626989999
ACH-001193,-0.0763039150955
ACH-001196,-0.118532082327
ACH-001197,-0.67551840037
ACH-001205,0.029881489714200002
ACH-001211,-0.19975764096700002
ACH-001212,-0.14364841172499998
ACH-001228,-0.355546014066
ACH-001232,-0.215062454406
ACH-001239,-0.012721855381100001
ACH-001274,-0.12225892536499999
ACH-001275,-0.00806728696531
ACH-001277,-0.298469725797
ACH-001278,-0.088015976519
ACH-001280,-0.294768513937
ACH-001283,-0.061408964485300005
ACH-001289,-0.300294859396
ACH-001295,-0.228989125713
ACH-001300,-0.160078779374
ACH-001301,-0.132560569432
ACH-001302,-0.127257611362
ACH-001303,-0.06896069052249999
ACH-001306,-0.222576793201
ACH-001318,-0.258367096304
ACH-001322,-0.102586855289
ACH-001328,-0.182911003165
ACH-001332,-0.144752005649
ACH-001333,-0.19586728827999997
ACH-001336,-0.283452274252
ACH-001340,-0.128823018537
ACH-001346,-0.26064570659200004
ACH-001353,-0.347649573979
ACH-001354,-0.139116954155
ACH-001367,-0.284232493339
ACH-001368,-0.22455394444600002
ACH-001374,-0.215601686686
ACH-001375,-0.22246245476399998
ACH-001377,-0.15340805052
ACH-001380,-0.041660566492
ACH-001391,-0.079813151875
ACH-001407,0.0226595449491
ACH-001408,-0.17255028382800003
ACH-001413,-0.103558875892
ACH-001430,0.0757219080797
ACH-001431,-0.242758734248
ACH-001450,-0.21476837016199998
ACH-001496,-0.118120812539
ACH-001500,-0.0855807951946
ACH-001521,-0.28498893789900004
ACH-001523,0.0047130527218999995
ACH-001532,-0.0565196862039
ACH-001536,-0.283307548948
ACH-001550,-0.386451397229
ACH-001552,-0.10896752692299999
ACH-001554,0.0707213999029
ACH-001645,-0.302252519993
ACH-001654,-0.329202872643
ACH-001715,-0.05442215506419999
ACH-001735,-0.376583306629
ACH-001736,-0.046430320434499996
ACH-001737,-0.296318949191
ACH-001740,-0.0671702335204
ACH-001745,-0.09863176058539999
ACH-001750,-0.146914750382
ACH-001765,-0.0495906335664
ACH-001956,-0.0643226980361
ACH-001957,-0.17970525818
