,VWF (7450)
ACH-000004,0.157055950507
ACH-000007,-0.0772875300298
ACH-000009,0.0022091834445
ACH-000011,-0.0142248124527
ACH-000012,0.10550054227700001
ACH-000013,0.09842234924460001
ACH-000014,0.308330293732
ACH-000015,0.040593605967699994
ACH-000017,0.0915254479372
ACH-000018,0.270472553702
ACH-000019,4.86092058032e-05
ACH-000021,-0.028546809218200003
ACH-000022,-0.21220816721000002
ACH-000025,0.183295964301
ACH-000028,0.057603967059000005
ACH-000030,0.036233693749099995
ACH-000035,0.10273471632000002
ACH-000036,0.03917952462819999
ACH-000037,0.0765459582757
ACH-000039,-0.10325007244699999
ACH-000040,0.08431189707469999
ACH-000041,-0.138374962588
ACH-000042,-0.165958539411
ACH-000045,0.100052906765
ACH-000047,0.024828933114299997
ACH-000052,0.186729860858
ACH-000053,-0.00870102000006
ACH-000054,0.0176243829704
ACH-000055,0.0655289418995
ACH-000060,0.0590561363777
ACH-000067,0.135685025362
ACH-000070,0.150083789972
ACH-000075,0.243166305446
ACH-000078,0.00933837167953
ACH-000082,0.14011782030300002
ACH-000085,-0.17808655696800002
ACH-000086,-0.0429559156715
ACH-000087,0.0219957665239
ACH-000092,0.183690797502
ACH-000095,0.0593181645465
ACH-000097,-0.057058261386599994
ACH-000098,0.136951067738
ACH-000099,0.0269316971247
ACH-000108,-0.163097947306
ACH-000113,-0.08878728002070001
ACH-000115,-0.10191553992900002
ACH-000116,0.0762837665502
ACH-000118,-0.0186819277838
ACH-000120,-0.131724677652
ACH-000123,0.0347667370315
ACH-000127,0.061017990846699996
ACH-000128,0.0833157865935
ACH-000132,0.147658490555
ACH-000133,-0.0731179209355
ACH-000137,0.267082456126
ACH-000138,-0.32968511854000004
ACH-000142,0.270224036785
ACH-000143,0.0678022873895
ACH-000146,0.0402799910762
ACH-000148,-0.0389612413522
ACH-000150,0.04040666923319999
ACH-000152,0.140592038724
ACH-000153,0.09985903282510002
ACH-000159,0.09032282258230001
ACH-000160,-0.0797241333158
ACH-000163,0.14900492504899998
ACH-000167,0.142580016961
ACH-000168,0.29908426147100003
ACH-000169,-0.09474725915560002
ACH-000178,-0.0109610304202
ACH-000182,-0.0297600627453
ACH-000183,-0.055076600820500005
ACH-000188,0.0584423060414
ACH-000189,-0.220595792055
ACH-000190,0.31018737408
ACH-000198,-0.0660429402642
ACH-000204,-0.0785635556398
ACH-000206,-0.294272984528
ACH-000207,0.341546070343
ACH-000211,-0.0984324995536
ACH-000215,0.0969443228375
ACH-000221,0.0229610535699
ACH-000222,-0.046163281739499996
ACH-000223,0.0203618519765
ACH-000226,0.057100030147400005
ACH-000227,-0.08479620139930001
ACH-000228,-0.10076192445599999
ACH-000231,0.10404357646199999
ACH-000232,0.0350328823745
ACH-000233,0.08901628133210002
ACH-000234,-0.0195265648645
ACH-000235,-0.0818107342664
ACH-000237,-0.0345412379817
ACH-000238,-0.044581043484100004
ACH-000243,0.0229707586594
ACH-000244,0.128687650308
ACH-000246,-0.0328932339938
ACH-000248,-0.116131714562
ACH-000250,-0.0833201356097
ACH-000251,0.11769810035499999
ACH-000253,0.00451805721428
ACH-000255,-0.11672383584200001
ACH-000256,-0.0943148367166
ACH-000257,0.0676617129949
ACH-000258,-0.22749303724199998
ACH-000259,-0.0320649300434
ACH-000260,0.09555165130410001
ACH-000261,0.043436072941800005
ACH-000262,0.048780765887400004
ACH-000263,0.108227278938
ACH-000264,0.00690935167794
ACH-000265,-0.08650698973750001
ACH-000266,0.00225629032217
ACH-000272,0.185318597885
ACH-000273,0.0843854823571
ACH-000274,-0.186070232415
ACH-000277,-0.15684757664
ACH-000278,0.0795625445021
ACH-000279,-0.0442213535265
ACH-000280,-0.10300961109
ACH-000281,-0.29692016401
ACH-000288,-0.07140314117660002
ACH-000291,0.119666228429
ACH-000293,-0.08655142457789998
ACH-000294,0.0890736054118
ACH-000295,0.118516454358
ACH-000296,0.181995673719
ACH-000302,0.0335443845878
ACH-000304,0.312645975538
ACH-000307,-0.279376199798
ACH-000308,0.0386180322401
ACH-000310,-0.0496850753977
ACH-000311,0.0176768678464
ACH-000312,-0.212619735291
ACH-000315,0.238661557918
ACH-000316,0.0306782770173
ACH-000317,0.12237945559499999
ACH-000318,-0.102119699192
ACH-000319,0.013105814176100001
ACH-000320,-0.251496106324
ACH-000322,0.005019748936880001
ACH-000323,0.13303925477700002
ACH-000324,0.00439287444349
ACH-000329,0.200863329984
ACH-000330,0.045458710643699995
ACH-000331,0.0746920381744
ACH-000332,-0.0216571366797
ACH-000334,0.27428309597899997
ACH-000335,0.18725591070999997
ACH-000336,0.291266903618
ACH-000337,0.105601652809
ACH-000339,-0.09728049083519999
ACH-000341,0.0820959315306
ACH-000348,-0.0308600924477
ACH-000350,-0.206373177291
ACH-000352,0.0197575925714
ACH-000356,0.160070805107
ACH-000361,-0.00046990781837300005
ACH-000362,-0.0073166211296099995
ACH-000363,-0.08870090755280001
ACH-000364,0.00240785447823
ACH-000365,-0.125530994258
ACH-000366,-0.00633722666692
ACH-000368,0.04424736211619999
ACH-000374,0.0990064867306
ACH-000375,0.009477038399059999
ACH-000376,-0.0430861867239
ACH-000381,0.031028705742599996
ACH-000383,0.134497429957
ACH-000387,0.062130063813699996
ACH-000389,-0.161227333739
ACH-000390,0.210667914382
ACH-000393,0.0950118036097
ACH-000395,-0.321833250442
ACH-000397,0.0708116011635
ACH-000401,0.31204549020399996
ACH-000402,0.516179525451
ACH-000403,0.0589262388434
ACH-000404,0.41924234897600005
ACH-000406,-0.0212000729081
ACH-000407,-0.171815343339
ACH-000408,-0.164454202258
ACH-000410,0.055666055274599995
ACH-000411,-0.060585113924799996
ACH-000414,-0.129522872161
ACH-000415,0.0839902474773
ACH-000416,0.08600738503949999
ACH-000420,0.177741378477
ACH-000421,0.0713429023444
ACH-000424,0.0807731619853
ACH-000425,0.07757522494130001
ACH-000426,-0.0107676084235
ACH-000427,0.0701794023038
ACH-000433,0.116341652423
ACH-000436,-0.0774758637758
ACH-000444,-0.08767708446450001
ACH-000445,-0.11020366998600001
ACH-000448,0.0536394454006
ACH-000450,0.31063401617499997
ACH-000452,-0.0973353749501
ACH-000454,-0.021510824817
ACH-000458,-0.0803781490325
ACH-000459,-0.11953903617799999
ACH-000460,0.10271713756100001
ACH-000461,0.0715311529364
ACH-000463,0.0832250825348
ACH-000464,-0.0335909201601
ACH-000466,0.145276804973
ACH-000467,-0.0751755918172
ACH-000468,-0.132620974643
ACH-000469,-0.042722128884199996
ACH-000470,-0.0615999623757
ACH-000471,-0.0654944735364
ACH-000472,-0.023058915070099998
ACH-000473,-0.0546421522584
ACH-000475,0.005999856667290001
ACH-000476,0.076033145169
ACH-000477,0.12084441017400001
ACH-000480,-0.047958732785099996
ACH-000481,-0.012474890684
ACH-000483,0.134479060493
ACH-000484,0.294850829734
ACH-000485,0.0408481145766
ACH-000486,0.0473279466192
ACH-000487,0.021300288406199998
ACH-000488,-0.0011171489613
ACH-000490,-0.009451515451059999
ACH-000491,0.09611887870069999
ACH-000495,0.215072887838
ACH-000496,-0.147446489542
ACH-000499,0.22532240009100002
ACH-000500,-0.0327062630235
ACH-000502,-0.057505806325699994
ACH-000503,-0.13376566087000002
ACH-000505,-0.00182578131841
ACH-000507,-0.042956856729300004
ACH-000510,0.08444966570160002
ACH-000511,-0.0392305756561
ACH-000512,-0.12138509218900001
ACH-000516,-0.142200220515
ACH-000517,0.0246533996761
ACH-000518,0.0327115218156
ACH-000520,0.111771578662
ACH-000521,-0.171285844551
ACH-000522,-0.0250066014085
ACH-000524,0.04571185983540001
ACH-000527,0.0477898000311
ACH-000528,-0.00802494924867
ACH-000537,-0.0869279258293
ACH-000541,-0.052534066844499995
ACH-000542,0.0809180804036
ACH-000544,0.09552811153010002
ACH-000545,-0.0764684813282
ACH-000547,0.392660034825
ACH-000548,0.05699536268040001
ACH-000549,-0.0852472894008
ACH-000550,0.0142698024494
ACH-000552,0.0632917798406
ACH-000556,-0.0624222341289
ACH-000557,0.037359617213400004
ACH-000570,0.22804965721700002
ACH-000571,-0.14308983084000002
ACH-000573,0.0430459508007
ACH-000576,-0.0409312380525
ACH-000580,0.232235815599
ACH-000584,0.037308406014
ACH-000585,0.07576486752160001
ACH-000588,0.08748628403599999
ACH-000589,-0.214554019161
ACH-000591,-0.0336586637114
ACH-000593,0.00155362189922
ACH-000600,0.116762056558
ACH-000601,-0.021799876162200003
ACH-000604,0.0807265359592
ACH-000605,0.176914253677
ACH-000606,0.06652783115399999
