,BSPH1 (100131137)
ACH-000004,0.06428347878
ACH-000007,0.018751151868499998
ACH-000009,0.13106697639599998
ACH-000011,0.121270451739
ACH-000012,-0.0119516883129
ACH-000013,-0.0406123175677
ACH-000014,0.263202616418
ACH-000015,0.10001008156199999
ACH-000017,0.12836402465500002
ACH-000018,-0.0624416425741
ACH-000019,0.445546567396
ACH-000021,0.114918617307
ACH-000022,0.00165336418327
ACH-000025,0.24920975846500001
ACH-000028,0.140912775614
ACH-000030,-0.0441741471775
ACH-000035,-0.00279638820278
ACH-000036,0.15522634011199998
ACH-000037,0.153728729931
ACH-000039,0.131669241302
ACH-000040,0.12073292611099999
ACH-000041,-0.0131173917569
ACH-000042,0.133923234847
ACH-000045,0.0665073425222
ACH-000047,0.12233378644500001
ACH-000052,0.24655357758000002
ACH-000053,-0.08629058633850001
ACH-000054,0.0749744266924
ACH-000055,0.015965237406799997
ACH-000060,0.163069211917
ACH-000067,0.21399059933800002
ACH-000070,0.288766996396
ACH-000075,0.0623838003801
ACH-000078,0.220381814691
ACH-000082,0.165217200439
ACH-000085,-0.019452662461
ACH-000086,0.15313147070900002
ACH-000087,-0.099795616302
ACH-000092,0.155285131725
ACH-000095,0.0319231146437
ACH-000097,0.0461466913831
ACH-000098,0.103133710432
ACH-000099,0.15627738353700002
ACH-000108,0.0691905469267
ACH-000113,0.292959473553
ACH-000115,-0.0531102109911
ACH-000116,0.197246280897
ACH-000118,0.025587173824
ACH-000120,0.08614371588570001
ACH-000123,0.0953503519572
ACH-000127,0.0284468853199
ACH-000128,0.23565203085099998
ACH-000132,0.26165837216800003
ACH-000133,0.16687946972200002
ACH-000137,-0.028573861748799997
ACH-000138,0.0009522855415580001
ACH-000142,-0.03587182320519999
ACH-000143,0.258363759583
ACH-000146,0.0409654772924
ACH-000148,0.11444735765799999
ACH-000150,0.144096636963
ACH-000152,0.07189214061360001
ACH-000153,0.097089213639
ACH-000159,0.06826342486510001
ACH-000160,-0.0355936895797
ACH-000163,0.150165779006
ACH-000167,-0.159539388493
ACH-000168,-0.0322101719045
ACH-000169,0.17706988204100002
ACH-000178,0.210445089332
ACH-000182,-0.135216602674
ACH-000183,0.19154868711399997
ACH-000188,-0.0329414791963
ACH-000189,0.217831333002
ACH-000190,0.134793916532
ACH-000198,0.103160051975
ACH-000204,0.276968172129
ACH-000206,0.24740402788199997
ACH-000207,-0.045580984428199994
ACH-000211,0.10715773524
ACH-000215,0.202762472004
ACH-000221,0.11766186404500001
ACH-000222,0.06452568394399999
ACH-000223,0.131885475151
