,RSG1 (79363)
ACH-000318,-0.146624356725
ACH-000319,-0.21277136151700002
ACH-000320,-0.0388144744705
ACH-000322,0.037559327981099996
ACH-000323,-0.277943569218
ACH-000324,-0.210277784965
ACH-000329,-0.38945021717600004
ACH-000330,-0.22485401536200003
ACH-000331,-0.26511976366900003
ACH-000332,-0.22280563592500002
ACH-000334,-0.49313031241599997
ACH-000335,-0.14595858793
ACH-000336,-0.43226320047300004
ACH-000337,-0.238152038794
ACH-000339,-0.140732288891
ACH-000341,-0.152074635688
ACH-000348,-0.287365977944
ACH-000350,-0.295024930403
ACH-000352,-0.144448242097
ACH-000356,-0.456924982378
ACH-000361,-0.18266101973499999
ACH-000362,-0.242117570677
ACH-000363,-0.179871923526
ACH-000364,-0.438599496114
ACH-000365,-0.171953088974
ACH-000366,-0.313907643136
ACH-000368,0.114758979306
ACH-000374,-0.181693306492
ACH-000375,-0.317986795652
ACH-000376,-0.25840910661999994
ACH-000381,-0.303395282119
ACH-000383,-0.200590573623
ACH-000387,-0.45786265626999995
ACH-000389,-0.312503424967
ACH-000390,-0.230559659984
ACH-000393,-0.368140760799
ACH-000395,-0.530817605308
ACH-000397,-0.200155830438
ACH-000401,0.0141440350295
ACH-000402,-0.42803214860699995
ACH-000403,-0.174632885734
ACH-000404,-0.500521544618
ACH-000406,-0.256107017876
ACH-000407,-0.449031885918
ACH-000408,-0.394941846407
ACH-000410,-0.163287615578
ACH-000411,0.0208465947678
ACH-000414,-0.08686293232060001
ACH-000415,-0.305138419228
ACH-000416,-0.318417482972
ACH-000420,-0.324870624188
ACH-000421,-0.210398964674
ACH-000424,-0.118054722995
ACH-000425,-0.224113206884
ACH-000426,-0.47029375030599996
ACH-000427,-0.254601316053
ACH-000433,-0.146703840432
ACH-000436,-0.186747886929
ACH-000444,-0.401732387719
ACH-000445,-0.5715202159880001
ACH-000448,-0.240536499246
ACH-000450,-0.439931324683
ACH-000452,-0.325265214308
ACH-000454,-0.183854796433
ACH-000458,-0.26957462200300003
ACH-000459,-0.07460795730980001
ACH-000460,-0.165625234543
ACH-000461,-0.28726115905099997
ACH-000463,-0.18994806979000003
ACH-000464,-0.149753564701
ACH-000466,-0.364276475141
ACH-000467,-0.18571614274599998
ACH-000468,-0.0935827403603
ACH-000469,-0.206411389069
ACH-000470,-0.0991028482762
ACH-000471,-0.321617936098
ACH-000472,-0.191033619285
ACH-000473,-0.23742005791700002
ACH-000475,-0.21844156370499998
ACH-000476,-0.290247892255
ACH-000477,-0.216176050343
ACH-000480,-0.266250061432
ACH-000481,-0.34551062874399996
ACH-000483,-0.29921141723
ACH-000484,-0.314308153541
ACH-000485,-0.18947562789099998
ACH-000486,-0.12262788388399999
ACH-000487,-0.402001690259
ACH-000488,-0.235767414871
ACH-000490,-0.275466119692
ACH-000491,-0.29866396801899997
ACH-000495,-0.110444680668
ACH-000496,-0.24881817531300002
ACH-000499,-0.328050625983
ACH-000500,-0.335500580623
ACH-000502,-0.191221087082
ACH-000503,-0.0797777823038
ACH-000505,-0.319052859851
ACH-000507,-0.351763703846
ACH-000510,-0.21681025385400002
ACH-000511,-0.290452062576
ACH-000512,-0.291334894571
ACH-000516,-0.27040838015
ACH-000517,-0.272253296924
ACH-000518,-0.26590467126600004
ACH-000520,-0.35006974581999994
ACH-000521,-0.213962697837
ACH-000522,-0.149267795702
ACH-000524,-0.256267079144
ACH-000527,-0.160399204248
ACH-000528,-0.149282920295
ACH-000537,-0.25691442157
ACH-000541,-0.0752366932394
ACH-000542,-0.266778118066
ACH-000544,-0.120422853937
ACH-000545,-0.402959785091
ACH-000547,-0.627740593571
ACH-000548,-0.147425345683
ACH-000549,-0.260508350742
ACH-000550,-0.5651084729300001
ACH-000552,-0.28250557031999995
ACH-000556,-0.38420283783
ACH-000557,-0.20925091918699998
ACH-000570,-0.17947569432100002
ACH-000571,-0.132186693785
ACH-000573,-0.207901083273
ACH-000576,-0.171374525052
ACH-000580,-0.25528688143399997
ACH-000584,-0.198920980033
ACH-000585,-0.243314685819
ACH-000588,-0.24008997931899997
ACH-000589,-0.149428202766
ACH-000591,-0.419348295666
ACH-000593,-0.22707127894200002
ACH-000600,-0.285152922129
ACH-000601,-0.271597615977
ACH-000604,-0.17271462297100001
ACH-000605,-0.429593993929
ACH-000606,-0.21570582758200002
ACH-000608,-0.215841813018
ACH-000614,-0.107882035115
ACH-000616,-0.313651722599
ACH-000618,-0.31547418406100003
ACH-000619,-0.0762141836293
ACH-000620,-0.132290920735
ACH-000621,-0.273648653641
ACH-000622,-0.25411218409499997
ACH-000623,-0.299714635465
ACH-000624,-0.0580090365236
ACH-000627,-0.415766092522
ACH-000630,-0.24194637013700002
ACH-000632,-0.303765971261
ACH-000633,-0.293066313553
ACH-000637,-0.258579244897
ACH-000638,-0.32818993571
ACH-000646,-0.12780113494200002
ACH-000647,-0.19108658914299997
ACH-000648,-0.0470390844015
ACH-000649,-0.260637670759
ACH-000651,-0.252337749653
ACH-000652,-0.368433023069
ACH-000653,-0.144246301086
ACH-000657,-0.25871101731999996
ACH-000658,-0.16570699914999998
ACH-000661,-0.355399463524
ACH-000662,-0.136863359264
ACH-000663,-0.290984454535
ACH-000665,-0.266639696509
ACH-000671,-0.197444130687
ACH-000673,-0.201125876098
ACH-000676,-0.26759284327599997
ACH-000677,-0.149322928651
ACH-000681,-0.18961171092
ACH-000682,-0.351677451499
ACH-000683,-0.34052234279
ACH-000684,-0.262409868906
ACH-000688,-0.0639269945807
ACH-000693,-0.289713651791
ACH-000694,-0.21871804913100001
ACH-000695,-0.364326254034
ACH-000696,-0.255654611939
ACH-000697,-0.49095328473800004
ACH-000699,-0.347253914847
ACH-000701,-0.103532017073
ACH-000706,-0.36855551541500003
ACH-000711,-0.277648424445
ACH-000713,-0.278503388269
ACH-000714,-0.22250363567200002
ACH-000718,-0.269301063237
ACH-000720,-0.280777810588
ACH-000721,-0.304109625402
ACH-000724,-0.24634631392099998
ACH-000725,-0.25948346730599997
ACH-000732,-0.332248666556
ACH-000734,-0.33803390585
ACH-000735,-0.30505980191599996
ACH-000736,-0.22256535223
ACH-000738,-0.247506388252
ACH-000746,-0.11757764348
ACH-000747,-0.32013343629200003
ACH-000748,-0.11688414089299999
ACH-000753,-0.216955822348
ACH-000756,-0.282286965746
ACH-000757,-0.205882054137
ACH-000758,-0.321284751564
ACH-000760,-0.25767004286600004
ACH-000763,-0.348630159974
ACH-000764,-0.35311422754
ACH-000765,-0.33914818446999995
ACH-000766,-0.300373346344
ACH-000767,-0.130741364977
ACH-000768,0.043567721682199995
ACH-000769,-0.0296039513245
ACH-000770,-0.323815753058
ACH-000771,-0.391770584629
ACH-000773,-0.0488558953479
ACH-000776,-0.171666396276
ACH-000777,-0.131703239872
ACH-000778,-0.0383871928952
ACH-000781,-0.19990866011300001
ACH-000782,-0.285897604138
ACH-000783,-0.305953656703
ACH-000784,-0.346587973415
ACH-000785,-0.21997532985100002
ACH-000787,-0.192838432952
ACH-000788,-0.241781670984
ACH-000791,-0.1485861936
ACH-000792,-0.18234758294700001
ACH-000794,-0.256401378008
ACH-000796,-0.19642746749
ACH-000799,0.027199510001199998
ACH-000800,-0.423655531309
ACH-000802,-0.12612988002
ACH-000804,0.0298425718322
ACH-000805,-0.24699143053000003
ACH-000809,-0.202360255174
ACH-000810,-0.14435047111500002
ACH-000811,-0.280579250698
ACH-000817,-0.310158202225
ACH-000819,-0.130944096393
ACH-000820,-0.48554562401
ACH-000821,-0.208862647992
ACH-000822,-0.364539512918
ACH-000823,-0.304184602722
ACH-000824,-0.351295175879
ACH-000827,-0.145611975914
ACH-000829,-0.278126823892
ACH-000831,-0.311951967513
ACH-000832,-0.06417336634069999
ACH-000833,-0.14516956949999998
ACH-000834,-0.30804736889600004
ACH-000835,-0.186565229957
ACH-000836,-0.17635687084499999
ACH-000837,-0.317576630607
ACH-000838,-0.12125517403
ACH-000839,-0.319274889006
ACH-000840,-0.307049725186
ACH-000841,-0.34291329905699997
ACH-000843,-0.261025347813
ACH-000846,-0.219412794366
ACH-000847,-0.21394327121599999
ACH-000848,-0.188008302313
ACH-000849,-0.102089982406
ACH-000851,-0.24614397365
ACH-000855,-0.529795474966
ACH-000856,-0.23726899487599998
ACH-000858,-0.19246320484
ACH-000859,-0.214455001092
ACH-000861,-0.11317314135199999
ACH-000862,-0.105779843069
ACH-000865,-0.0650556745113
ACH-000866,-0.285029090977
ACH-000867,-0.237852596217
ACH-000869,-0.353269967086
ACH-000872,-0.284606981548
ACH-000873,-0.12168356332800001
ACH-000876,-0.256531107437
ACH-000878,-0.2037967674
ACH-000880,-0.467639906108
ACH-000881,-0.0788988181182
ACH-000882,-0.237565854139
ACH-000884,-0.349325722517
ACH-000885,-0.168817197559
ACH-000887,-0.213440183321
ACH-000888,-0.305068740147
ACH-000889,-0.24856882344999998
ACH-000890,-0.132935842754
ACH-000896,-0.247338547395
ACH-000898,-0.362450776987
ACH-000900,-0.19763277497
ACH-000901,-0.383372219447
ACH-000905,-0.28961714982
ACH-000906,-0.09003235948629999
ACH-000907,-0.287884381486
ACH-000910,-0.291254908819
ACH-000911,-0.31993694167500003
ACH-000912,-0.35884914584399996
ACH-000913,-0.0656066243989
ACH-000915,-0.49296366234899996
ACH-000916,0.24822283086999997
ACH-000917,-0.253630177318
ACH-000921,-0.148531427241
ACH-000924,-0.298293432493
ACH-000926,-0.320821336622
ACH-000928,-0.352354172
ACH-000929,-0.208024429432
ACH-000932,-0.23152551198399998
ACH-000935,-0.198372204899
ACH-000936,-0.083807025306
ACH-000937,-0.272862167728
ACH-000938,-0.21577402543000002
ACH-000939,-0.0119785969951
ACH-000941,-0.291229221457
ACH-000943,-0.18431716939599999
ACH-000946,-0.0978475447977
ACH-000947,-0.218615160711
ACH-000948,-0.137359244968
ACH-000950,-0.451883229231
ACH-000953,-0.222245777279
ACH-000957,-0.260268964059
ACH-000958,-0.38339861301399997
ACH-000960,-0.124051071326
ACH-000963,-0.354715821439
ACH-000968,-0.14996912006899998
ACH-000969,-0.17623201281300002
ACH-000973,-0.319307217494
ACH-000974,-0.28861402866700003
ACH-000975,-0.137544426589
ACH-000976,-0.28334623136
ACH-000978,-0.256726077794
ACH-000980,-0.24826878905400002
ACH-000984,-0.22296365896200002
ACH-000986,-0.332544055288
ACH-000988,-0.306167859183
ACH-000993,-0.200597444929
ACH-000994,-0.499072532615
ACH-000996,-0.17734919986900002
ACH-001001,-0.164158130143
ACH-001020,-0.420519782747
ACH-001028,-0.169728334751
ACH-001031,-0.211179318493
ACH-001038,-0.377008425917
ACH-001048,-0.264269383392
ACH-001050,-0.276548162959
ACH-001053,-0.325251290648
ACH-001054,-0.199862039616
ACH-001061,-0.259027625476
ACH-001067,-0.44096084315300005
ACH-001075,-0.061223825799500003
ACH-001096,-0.23159875281599998
ACH-001128,-0.386122916735
ACH-001134,-0.307385078118
ACH-001151,-0.189664578727
ACH-001163,-0.199470500532
ACH-001164,-0.21795445657200002
ACH-001173,-0.138277550174
ACH-001183,-0.224526323173
ACH-001184,-0.0660717741514
ACH-001190,-0.234694755018
ACH-001192,-0.07878514143660001
ACH-001193,-0.13318276837600002
ACH-001196,-0.0570662165778
ACH-001197,-0.197240705389
ACH-001205,-0.16406432591700001
ACH-001211,-0.331042189752
ACH-001212,-0.1098944774
ACH-001228,-0.208326374791
ACH-001232,-0.29719287243500003
ACH-001239,-0.352391906327
ACH-001274,-0.21040751480099998
ACH-001275,-0.43487910215899994
ACH-001277,-0.302802860318
ACH-001278,-0.393784781803
ACH-001280,0.076017851921
ACH-001283,-0.0305237481379
ACH-001289,-0.220096566722
ACH-001295,-0.189922676349
ACH-001300,-0.489003516796
ACH-001301,-0.165743867953
ACH-001302,0.19848206355599998
ACH-001303,-0.25668036356699997
ACH-001306,-0.36988114666199995
ACH-001318,-0.0238917680748
ACH-001322,-0.463289670503
ACH-001328,-0.37922129584
ACH-001332,-0.46835363758000004
ACH-001333,0.043075586343599995
ACH-001336,-0.21679323796
ACH-001340,-0.282840727867
ACH-001346,-0.279293865666
ACH-001353,-0.24167193014199997
ACH-001354,-0.338855845509
ACH-001367,0.0927651630688
ACH-001368,-0.313509369732
ACH-001374,-0.334205519333
ACH-001375,-0.146517626195
ACH-001377,-0.263445778329
ACH-001380,-0.284339593778
ACH-001391,-0.347473720529
ACH-001407,-0.22411871642099998
ACH-001408,-0.158077896734
ACH-001413,-0.34386014811800003
ACH-001430,-0.271664866743
ACH-001431,-0.309565130658
ACH-001450,-0.248554629908
ACH-001496,-0.120184993441
ACH-001500,0.046007218710000006
ACH-001521,-0.298927614323
ACH-001523,-0.130940280606
ACH-001532,-0.21934741956300002
ACH-001536,-0.17141887586399998
ACH-001550,-0.00801157006738
ACH-001552,-0.35541952439499996
ACH-001554,-0.23419743571899998
ACH-001645,-0.40620061002400004
ACH-001654,-0.195824218114
ACH-001715,-0.32121278377900003
ACH-001735,-0.21599301535100002
ACH-001736,-0.113991423247
ACH-001737,0.579675994811
ACH-001740,-0.134983368196
ACH-001745,-0.463399819293
ACH-001750,-0.165634465407
ACH-001765,-0.40238643715800004
ACH-001956,-0.170314816561
ACH-001957,-0.0647127317779
