,BTNL8 (79908)
ACH-000004,-0.41356426978200006
ACH-000007,-0.235286945519
ACH-000009,-0.034232229619400006
ACH-000011,-0.00844599337853
ACH-000012,-0.0731906421802
ACH-000013,0.039129231665800006
ACH-000014,-0.0850109887112
ACH-000015,-0.135135828112
ACH-000017,-0.09993615646239999
ACH-000018,0.134262512194
ACH-000019,0.23737892829799997
ACH-000021,0.0363892738214
ACH-000022,-0.15669368595799998
ACH-000025,0.0215500417829
ACH-000028,-0.018422894867099998
ACH-000030,-0.0459344368177
ACH-000035,-0.22080032013
ACH-000036,-0.0346853955305
ACH-000037,-0.187234845148
ACH-000039,-0.150431646674
ACH-000040,0.03666676676069999
ACH-000041,0.11125560059
ACH-000042,-0.1103248874
ACH-000045,-0.161951223167
ACH-000047,-0.142206024444
ACH-000052,-0.23558965821199998
ACH-000053,-0.131003207034
ACH-000054,-0.17456421755399998
ACH-000055,-0.07585304052139999
ACH-000060,-0.118598386555
ACH-000067,0.0389430591874
ACH-000070,-0.20686559741399999
ACH-000075,-0.0649117148935
ACH-000078,-0.112607431535
ACH-000082,-0.0781044388467
ACH-000085,-0.0552789411476
ACH-000086,-0.0980754280573
ACH-000087,-0.14238995956599998
ACH-000092,-0.000799662260038
ACH-000095,-0.14166362278300001
ACH-000097,-0.105353149215
ACH-000098,-0.110300320969
ACH-000099,-0.046848473304699996
ACH-000108,0.07630709494030001
ACH-000113,-0.0443677533752
ACH-000115,-0.0534725138182
ACH-000116,-0.0307898199808
ACH-000118,0.0253861830601
ACH-000120,0.0378112964255
ACH-000123,-0.043557298570600006
ACH-000127,-0.103203918275
ACH-000128,-0.0162597247686
ACH-000132,-0.251663705741
ACH-000133,-0.0185168431405
ACH-000137,0.07832473417449999
ACH-000138,-0.0935499256676
ACH-000142,0.07911188290580001
ACH-000143,-0.272511003572
ACH-000146,-0.12423261142000001
ACH-000148,-0.020421758149299998
ACH-000150,-0.409079130015
ACH-000152,-0.256744382428
ACH-000153,-0.49228337483900003
ACH-000159,-0.0846484407131
ACH-000160,-0.059784231418399995
ACH-000163,0.051321835739599996
ACH-000167,-0.04195551653059999
ACH-000168,-0.134424013052
ACH-000169,0.00869505287919
ACH-000178,-0.107514202312
ACH-000182,-0.162874421296
ACH-000183,-0.11647463110200001
ACH-000188,-0.059812898199699996
ACH-000189,0.0519192859502
ACH-000190,-0.0889703006683
ACH-000198,-0.229095212847
ACH-000204,-0.247127609589
ACH-000206,0.0824236592478
ACH-000207,-0.048724273
ACH-000211,-0.113437218647
ACH-000215,-0.10138137485
ACH-000221,-0.115099520079
ACH-000222,-0.11792792860700001
ACH-000223,-0.176903460225
ACH-000226,-0.03545795613680001
ACH-000227,0.0462625478276
ACH-000228,0.126623494754
ACH-000231,-0.056084456382800005
ACH-000232,-0.145322403092
ACH-000233,-0.0348280290911
ACH-000234,-0.31988212093400004
ACH-000235,-0.022920989259599997
ACH-000237,-0.153975272298
ACH-000238,-0.327412561479
ACH-000243,0.0647623179185
ACH-000244,-0.0654898651623
ACH-000246,-0.122234080825
ACH-000248,0.153067463181
ACH-000250,-0.25297807924800003
