,PIGS (94005)
ACH-000403,-0.47617903937899997
ACH-000404,-0.280139434438
ACH-000406,-0.338879650297
ACH-000407,-0.108935184245
ACH-000408,-0.487018517378
ACH-000410,-0.36487453678099996
ACH-000411,-0.32562102181499997
ACH-000414,-0.712495172095
ACH-000415,-0.648598765527
ACH-000416,-0.45959870278000003
ACH-000420,-0.473932946061
ACH-000421,-0.42847808523599995
ACH-000424,-0.465369008416
ACH-000425,-0.219808496077
ACH-000426,-0.258747355861
ACH-000427,-0.457891089235
ACH-000433,-0.7483123752330001
ACH-000436,-0.134762257132
ACH-000444,-0.14073151884000001
ACH-000445,-0.432381567229
ACH-000448,-0.5041036891740001
ACH-000450,-0.29137111277
ACH-000452,-0.318373870061
ACH-000454,0.025967237512599998
ACH-000458,-0.439117543661
ACH-000459,-0.47653517999899997
ACH-000460,-0.33810842015299997
ACH-000461,-0.34929179405
ACH-000463,-0.448535950443
ACH-000464,0.08675329186660001
ACH-000466,-0.6867593545530001
ACH-000467,-0.457811462098
ACH-000468,-0.47035461449500005
ACH-000469,-0.070848948451
ACH-000470,-0.45265236185400004
ACH-000471,-0.5388616771
ACH-000472,-0.25495351327599997
ACH-000473,-0.513734485173
ACH-000475,-0.523600025357
ACH-000476,-0.425310992001
ACH-000477,-0.236666126789
ACH-000480,-0.286501035614
ACH-000481,-0.465495979165
ACH-000483,-0.324963155108
ACH-000484,-0.315819299121
ACH-000485,-0.234904458975
ACH-000486,-0.46510928071099994
ACH-000487,-0.19474322876400002
ACH-000488,-0.166995994634
ACH-000490,-0.277888277734
ACH-000491,-0.686179670615
ACH-000495,-0.43689959211
ACH-000496,-0.45296291452799997
ACH-000499,-0.316044013591
ACH-000500,-0.541648064109
ACH-000502,-0.57432888627
ACH-000503,0.083466789626
ACH-000505,-0.105390048073
ACH-000507,-0.396882108116
ACH-000510,-0.323754797113
ACH-000511,-0.21508410968699998
ACH-000512,-0.40323089479099994
ACH-000516,-0.440103373859
ACH-000517,-0.320546156988
ACH-000518,-0.542512068193
ACH-000520,-0.38013322543000005
ACH-000521,-0.609980145494
ACH-000522,-0.417637196042
ACH-000524,-0.466981674709
ACH-000527,-0.492930057563
ACH-000528,-0.421050226421
ACH-000537,-0.5016284894799999
ACH-000541,-0.141210414143
ACH-000542,-0.415849739054
ACH-000544,-0.289514544853
ACH-000545,-0.341669404485
ACH-000547,-0.741721805156
ACH-000548,-0.35677547422300004
ACH-000549,-0.456801955388
ACH-000550,-0.20523966027600002
ACH-000552,-0.629819280841
ACH-000556,-0.24793990794799997
ACH-000557,-0.13740192468
ACH-000570,-0.766542086293
ACH-000571,-0.317897172258
ACH-000573,-0.179501348411
ACH-000576,-0.061225553098400005
ACH-000580,-0.212920317912
ACH-000584,-0.25164010111699997
ACH-000585,-0.25801768309399997
ACH-000588,-0.46750752755
ACH-000589,-0.30027773354000004
ACH-000591,-0.187492034943
ACH-000593,-0.586863592233
ACH-000600,-0.548746829696
ACH-000601,-0.351556116555
ACH-000604,-0.494107373907
ACH-000605,-0.11860445409499999
ACH-000606,-0.32075131803
ACH-000608,-0.5351692900689999
ACH-000614,-0.0171628553013
ACH-000616,-0.190197557474
ACH-000618,-0.397349333939
ACH-000619,-0.485717873754
ACH-000620,-0.6811455987039999
ACH-000621,-0.33401071998000004
ACH-000622,-0.499766543196
ACH-000623,-0.348451402204
ACH-000624,-0.189894429527
ACH-000627,-0.272759642636
ACH-000630,-0.5099292415919999
ACH-000632,-0.511358366666
ACH-000633,-0.443931836637
ACH-000637,-0.24146169390900002
ACH-000638,-0.18950934206099998
ACH-000646,-0.310249522643
ACH-000647,-0.684727071725
ACH-000648,-0.42607848757399996
ACH-000649,-0.388542087509
ACH-000651,-0.221538837978
ACH-000652,-0.404753780104
ACH-000653,-0.166034026141
ACH-000657,-0.43902772369599996
ACH-000658,-0.40990904102700004
ACH-000661,-0.476524927149
ACH-000662,0.0670723525344
ACH-000663,-0.57175686513
ACH-000665,-0.154443253509
ACH-000671,-0.601026994332
ACH-000673,-0.39637963571900003
ACH-000676,-0.09529607616810001
ACH-000677,-0.348720207797
ACH-000681,-0.625516226859
ACH-000682,-0.342898709234
ACH-000683,-0.397143967996
ACH-000684,-0.43981815172300004
ACH-000688,-0.23039628212699997
ACH-000693,-0.257993510882
ACH-000694,-0.23077541810899999
ACH-000695,-0.30155966852899996
ACH-000696,-0.342524816478
ACH-000697,-0.442608179032
ACH-000699,-0.297367819653
ACH-000701,-0.255916180172
ACH-000706,-0.521050589639
ACH-000711,-0.36055788808899997
ACH-000713,-0.332825854293
ACH-000714,-0.310589643453
ACH-000718,-0.294656770506
ACH-000720,-0.352890274085
ACH-000721,-0.25429144628899997
ACH-000724,-0.42397502453100006
ACH-000725,-0.442867459436
ACH-000732,-0.590625009375
ACH-000734,-0.316002536173
ACH-000735,-0.219792375609
ACH-000736,-0.32114528093899997
ACH-000738,-0.26065778329399997
ACH-000746,-0.08696322749610001
ACH-000747,-0.5029183999369999
ACH-000748,-0.241629012579
ACH-000753,-0.40639368026600003
ACH-000756,-0.404268649011
ACH-000757,-0.30241097892200003
ACH-000758,-0.337013938776
ACH-000760,-0.24945509205400002
ACH-000763,-0.211922985756
ACH-000764,-0.363733031503
ACH-000765,-0.13552387875900002
ACH-000766,-0.47905152835000003
ACH-000767,-0.312603033038
ACH-000768,-0.20156831401099998
ACH-000769,-0.44479058719400005
ACH-000770,-0.260786022135
ACH-000771,-0.707442209993
ACH-000773,-0.50646745626
ACH-000776,-0.4044358918
ACH-000777,-0.422589157233
ACH-000778,-0.463689680057
ACH-000781,-0.521023537358
ACH-000782,-0.103347369463
ACH-000783,-0.0866399213797
ACH-000784,-0.328343333731
ACH-000785,-0.31404982392700004
ACH-000787,-0.187085843505
ACH-000788,-0.238755571285
ACH-000791,-0.438341602079
ACH-000792,-0.39941346932899996
ACH-000794,-0.360739207496
ACH-000796,-0.39684191833000004
ACH-000799,-0.418580902324
ACH-000800,-0.372752763226
ACH-000802,-0.37049431015699996
ACH-000804,-0.37196805824699997
ACH-000805,-0.23561291792599998
ACH-000809,-0.485762356508
ACH-000810,-0.273565836949
ACH-000811,-0.448515666546
ACH-000817,-0.3340627238
ACH-000819,0.0477031121926
ACH-000820,0.268402524571
ACH-000821,-0.341636932183
ACH-000822,-0.450504819665
ACH-000823,-0.850092857844
ACH-000824,-0.430855604652
ACH-000827,-0.194238486913
ACH-000829,-0.260839253745
ACH-000831,-0.415264288964
ACH-000832,-0.479491867495
ACH-000833,-0.133526184967
ACH-000834,-0.692117623551
ACH-000835,-0.22718248915300002
ACH-000836,-0.334447578512
ACH-000837,-0.476720681967
ACH-000838,-0.571825150639
ACH-000839,-0.318860559468
ACH-000840,-0.6786391907520001
ACH-000841,-0.500415073176
ACH-000843,-0.228987042853
ACH-000846,-0.342280032667
ACH-000847,-0.527621926592
ACH-000848,-0.18009251166999998
ACH-000849,-0.39999949334299995
ACH-000851,-0.224406431513
ACH-000855,-0.26621994143000005
ACH-000856,-0.698872376861
ACH-000858,-0.11332686
ACH-000859,-0.760893938329
ACH-000861,-0.29903460448
ACH-000862,-0.272293247641
ACH-000865,-0.340902428328
ACH-000866,-0.48146389409900003
ACH-000867,-0.435486653584
ACH-000869,-0.573063640653
ACH-000872,-0.359879520911
ACH-000873,-0.123108833658
ACH-000876,-0.334519821552
ACH-000878,0.08261938181839999
ACH-000880,-0.891925198113
ACH-000881,-0.19516094673099998
ACH-000882,-0.268412868137
ACH-000884,-0.263086464744
ACH-000885,-0.762978574703
ACH-000887,-0.73927078568
ACH-000888,-0.46338092387900004
ACH-000889,-0.300795321567
ACH-000890,-0.243399729344
ACH-000896,-0.300440773905
ACH-000898,-0.220697046014
ACH-000900,-0.709353676611
ACH-000901,-0.53071903455
ACH-000905,-0.285810829719
ACH-000906,-0.280634109873
ACH-000907,-0.551806612127
ACH-000910,-0.284969064217
ACH-000911,-0.314407838456
ACH-000912,-0.21132664070300003
ACH-000913,-0.36949992546899996
ACH-000915,-0.36061691790600003
ACH-000916,-0.28426326120400003
ACH-000917,-0.441452552589
ACH-000921,-0.28821261496100004
ACH-000924,-0.391799426465
ACH-000926,-0.368706764458
ACH-000928,-0.6127503736559999
ACH-000929,-0.612063338602
ACH-000932,-0.331415704885
ACH-000935,-0.578003560326
ACH-000936,-0.142386880155
ACH-000937,-0.284858919231
ACH-000938,-0.17321060697500001
ACH-000939,-0.480387425624
ACH-000941,-0.34190913513099996
ACH-000943,-0.606834621898
ACH-000946,-0.49846372826800006
ACH-000947,-0.21819478795400002
ACH-000948,-0.408531787814
ACH-000950,-0.49666100858999995
ACH-000953,-0.377012467156
ACH-000957,-0.0815049531939
ACH-000958,-0.6181207688979999
ACH-000960,-0.245958923087
ACH-000963,-0.848814973159
ACH-000968,-0.26652074378
ACH-000969,-0.44041790808
ACH-000973,-0.180980762481
ACH-000974,-0.819420285533
ACH-000975,-0.395840608425
ACH-000976,-0.35375974025799994
ACH-000978,0.134807194096
ACH-000980,-0.43296078228100005
ACH-000984,-0.462206846096
ACH-000986,-0.455684207676
ACH-000988,-0.340165897634
ACH-000993,-0.49859262146399996
ACH-000994,-0.568720539324
ACH-000996,-0.410627578098
ACH-001001,-0.19633369533
ACH-001020,-0.188490655515
ACH-001028,-0.330500542958
ACH-001031,-0.37201590079700003
ACH-001038,-0.35154815400399997
ACH-001048,-0.39005823058
ACH-001050,-0.620493878144
ACH-001053,-0.250760393781
ACH-001054,-0.372854883583
ACH-001061,-0.44333605079300004
ACH-001067,-0.407828006299
ACH-001075,-0.34817110438500004
ACH-001096,-0.257781915066
ACH-001128,-0.421942855241
ACH-001134,-0.270702057988
ACH-001151,-0.44834052475100006
ACH-001163,-0.667892539853
ACH-001164,-0.213040124639
ACH-001173,-0.247906071911
ACH-001183,-0.529287035538
ACH-001184,-0.168239866602
ACH-001190,-0.195206122958
ACH-001192,-0.158022512408
ACH-001193,-0.10211546821900001
ACH-001196,-0.567731881811
ACH-001197,-0.63683399605
ACH-001205,-0.48374033927
ACH-001211,-0.45364974944700004
ACH-001212,-0.310743100853
ACH-001228,-0.527341371463
ACH-001232,-0.27838979612799997
ACH-001239,-0.309886246684
ACH-001274,-0.42567975228
ACH-001275,-0.618862706069
ACH-001277,-0.608528417875
ACH-001278,-0.51307619943
ACH-001280,-0.5403572387169999
ACH-001283,-0.187933310079
ACH-001289,-0.160206344332
ACH-001295,-0.33172604644000003
ACH-001300,-0.30538041873300004
ACH-001301,-0.0284784765561
ACH-001302,-0.219113015553
ACH-001303,-0.415185220966
ACH-001306,-0.152582809072
ACH-001318,-0.427067946619
ACH-001322,-0.40069942152800003
ACH-001328,-0.387660695895
ACH-001332,-0.6950682989920001
ACH-001333,-0.207589375849
ACH-001336,-0.106255984189
ACH-001340,-0.315854822511
ACH-001346,-0.406785293889
ACH-001353,-0.570888050088
ACH-001354,-0.540959322028
ACH-001367,-0.345889191854
ACH-001368,-0.658469413863
ACH-001374,-0.16669523775200001
ACH-001375,-0.280510533976
ACH-001377,-0.21051273927499997
ACH-001380,-0.264458865702
ACH-001391,-0.336937261602
ACH-001407,-0.0979356085868
ACH-001408,-0.690228902426
ACH-001413,-0.41094049571400004
ACH-001430,-0.31456134808499997
ACH-001431,-0.365252710242
ACH-001450,-0.27656967866300003
ACH-001496,-0.27450817275899997
ACH-001500,-0.584269618431
ACH-001521,-0.0783082769941
ACH-001523,-0.459337093336
ACH-001532,-0.25452562907299997
ACH-001536,-0.621287185868
ACH-001550,-0.326834908142
ACH-001552,-0.211852177386
ACH-001554,-0.210727961008
ACH-001645,-0.269725823018
ACH-001654,-0.258423900729
ACH-001715,-0.21321833293499998
ACH-001735,-0.367210956722
ACH-001736,-0.255071075427
ACH-001737,-0.451440708219
ACH-001740,-0.103362557395
ACH-001745,-0.05865298697480001
ACH-001750,-0.22671121295899999
ACH-001765,-0.381894826259
ACH-001956,-0.428551784756
ACH-001957,-0.558678226564
