,DepMap_ID
1400,ACH-000006
8103,ACH-000024
18878,ACH-000057
24109,ACH-000065
24110,ACH-000065
56656,ACH-000187
73247,ACH-000241
101758,ACH-000324
128060,ACH-000396
178976,ACH-000525
182855,ACH-000536
186775,ACH-000546
191545,ACH-000556
238429,ACH-000656
264328,ACH-000703
270180,ACH-000715
293038,ACH-000757
294886,ACH-000760
303804,ACH-000775
309914,ACH-000782
333815,ACH-000786
333816,ACH-000786
333817,ACH-000786
365423,ACH-000809
375116,ACH-000821
402448,ACH-000856
403699,ACH-000858
413459,ACH-000869
469606,ACH-000915
479821,ACH-000920
485411,ACH-000923
486845,ACH-000924
494001,ACH-000928
531196,ACH-000943
547225,ACH-000949
569747,ACH-000956
588789,ACH-000962
598705,ACH-000965
613867,ACH-000969
662619,ACH-000981
678922,ACH-000984
678923,ACH-000984
736381,ACH-000991
811046,ACH-000993
839012,ACH-000996
880660,ACH-000999
880661,ACH-000999
880662,ACH-000999
880663,ACH-000999
905854,ACH-001067
905855,ACH-001067
928138,ACH-001127
930804,ACH-001129
936923,ACH-001145
940097,ACH-001164
960667,ACH-001328
993583,ACH-001402
997992,ACH-001414
1002327,ACH-001450
1030572,ACH-001550
1030573,ACH-001550
1067832,ACH-001735
1115310,ACH-002163
1171318,ACH-002258
1175721,ACH-002269
1198885,ACH-002309
1198886,ACH-002309
1208852,ACH-002341
1227298,ACH-002397
