,IQCA1 (79781)
ACH-000004,-0.322481358467
ACH-000007,-0.295437761507
ACH-000009,-0.15316943892
ACH-000011,-0.0522261428415
ACH-000012,-0.0751475783527
ACH-000013,-0.16451880982
ACH-000014,-0.00469198705841
ACH-000015,0.027029089609300002
ACH-000017,-0.20361763381200002
ACH-000018,-0.030295303257400003
ACH-000019,-0.417309615332
ACH-000021,-0.0019283238925000001
ACH-000022,-0.023142601778099996
ACH-000025,-0.0764271242395
ACH-000028,-0.036704032309
ACH-000030,0.09227711329539999
ACH-000035,-0.11927437165999999
ACH-000036,-0.016194947448200003
ACH-000037,-0.178535102581
ACH-000039,-0.412834285795
ACH-000040,-0.07959642240730001
ACH-000041,-0.11935266811300001
ACH-000042,-0.0515989207252
ACH-000045,0.00857306288101
ACH-000047,-0.201968731859
ACH-000052,-0.0151439978752
ACH-000053,0.004147487316
ACH-000054,-0.0017405476762599999
ACH-000055,-0.287971710231
ACH-000060,-0.156708050966
ACH-000067,0.0232524371661
ACH-000070,-0.0739175666004
ACH-000075,-0.350058914979
ACH-000078,0.128826370868
ACH-000082,-0.200731602165
ACH-000085,-0.326153868175
ACH-000086,-0.134461253463
ACH-000087,-0.179897738977
ACH-000092,-0.202770159734
ACH-000095,-0.07666326159039999
ACH-000097,-0.024453842413699998
ACH-000098,-0.0964132379887
ACH-000099,-0.0993495206615
ACH-000108,0.0485907705792
ACH-000113,-0.127814204965
ACH-000115,-0.42349345879199995
ACH-000116,-0.014843189875199999
ACH-000118,-0.0389895880948
ACH-000120,-0.00436414288225
ACH-000123,-0.026359909048599996
ACH-000127,-0.103872537567
ACH-000128,-0.275762773424
ACH-000132,-0.0250476162763
ACH-000133,-0.17155749678399998
ACH-000137,-0.136724259198
ACH-000138,-0.0541148400012
ACH-000142,-0.164539726124
ACH-000143,-0.19840189729000002
ACH-000146,-0.00635076520686
ACH-000148,-0.052713626702800005
ACH-000150,-0.10123559190400001
ACH-000152,-0.13963941122600002
ACH-000153,-0.0393990629135
ACH-000159,-0.0399589996904
ACH-000160,-0.162170257147
ACH-000163,-0.21367465773400002
ACH-000167,-0.265270597802
ACH-000168,-0.130243924724
ACH-000169,-0.147261370389
ACH-000178,-0.101611333542
ACH-000182,-0.0342795649149
ACH-000183,-0.13098698747600002
ACH-000188,-0.012882132238200002
ACH-000189,-0.18880011227600002
ACH-000190,-0.184840935737
ACH-000198,-0.08738387588189998
ACH-000204,-0.0407909828384
ACH-000206,-0.40786121491599997
ACH-000207,-0.0467411357697
ACH-000211,-0.138105010369
ACH-000215,-0.200417399485
ACH-000221,-0.07282797158589999
ACH-000222,0.0037001149555500002
ACH-000223,-0.015365351986799999
ACH-000226,0.020897143545900002
ACH-000227,-0.312570244845
ACH-000228,-0.219259714119
ACH-000231,-0.241145261002
ACH-000232,-0.09788327376080001
ACH-000233,0.05297917353519999
ACH-000234,-0.230088420786
ACH-000235,-0.0740027105262
ACH-000237,-0.19716875446600002
ACH-000238,0.10580712815099999
ACH-000243,-0.04604458473999999
ACH-000244,0.044250594705800006
ACH-000246,-0.136828741804
ACH-000248,-0.169536264896
ACH-000250,-0.115603904792
ACH-000251,-0.147355086468
ACH-000253,-0.220914525118
ACH-000255,-0.297368758915
ACH-000256,-0.126261639332
ACH-000257,-0.0938537307295
ACH-000258,0.0656395474941
ACH-000259,-0.0448169184899
ACH-000260,0.00830568186937
ACH-000261,-0.0764896478517
ACH-000262,0.125203923611
ACH-000263,-0.16996282396499998
ACH-000264,-0.08625722482920001
ACH-000265,-0.047301037769499996
ACH-000266,-0.06884711402360001
ACH-000272,-0.224159548705
ACH-000273,0.194066770132
ACH-000274,-0.3098200344
ACH-000277,-0.181376006983
ACH-000278,-0.07618704158360001
ACH-000279,-0.185781256952
ACH-000280,-0.251890228974
ACH-000281,0.0711366341627
ACH-000288,-0.117433115121
ACH-000291,-0.195098251447
ACH-000293,-0.227300017409
ACH-000294,-0.153971690074
ACH-000295,-0.11392459462400001
ACH-000296,0.050105251752699996
ACH-000302,0.0045263296672700005
ACH-000304,0.08744340742730002
ACH-000307,-0.0514003620137
ACH-000308,-0.14818330085200002
ACH-000310,-0.11069302088199999
ACH-000311,-0.19454248950599998
ACH-000312,-0.188483255365
ACH-000315,-0.0924435780308
ACH-000316,-0.047498678924799996
ACH-000317,-0.19255197035399998
ACH-000318,-0.11432403827899999
ACH-000319,-0.10291902862199999
ACH-000320,-0.143567934974
ACH-000322,0.147158547797
ACH-000323,-0.201252694624
ACH-000324,-0.166581742571
ACH-000329,-0.0021461013428299997
ACH-000330,-0.135393647801
ACH-000331,-0.11814144050999999
ACH-000332,-0.087235227601
ACH-000334,0.115342580931
ACH-000335,0.18862513254299998
ACH-000336,-0.224251647443
ACH-000337,-0.274648948305
ACH-000339,-0.108756935404
ACH-000341,-0.0810587745639
ACH-000348,-0.12429303655400001
ACH-000350,-0.172821442726
ACH-000352,-0.042803185960599996
ACH-000356,-0.233553130532
ACH-000361,0.056694412362400005
ACH-000362,-0.0748808895137
ACH-000363,-0.0343388740604
ACH-000364,-0.0673494767664
ACH-000365,-0.0582068424295
ACH-000366,-0.198363846899
ACH-000368,-0.0123204892151
ACH-000374,-0.24787512309700002
ACH-000375,-0.11782875550000001
ACH-000376,-0.1582506105
ACH-000381,-0.20744578905900002
ACH-000383,-0.115309839976
ACH-000387,-0.131955765044
ACH-000389,-0.0716573298427
ACH-000390,-0.261162762619
ACH-000393,-0.120401050879
ACH-000395,-0.164727823377
ACH-000397,-0.134852584899
ACH-000401,-0.40640787439599996
ACH-000402,-0.241643053606
ACH-000403,-0.0982265991354
ACH-000404,0.132775713166
ACH-000406,-0.103450311986
ACH-000407,-0.012603824956200002
ACH-000408,0.162287184111
ACH-000410,0.0012476490142100001
ACH-000411,-0.0965664472721
ACH-000414,0.00254461300385
ACH-000415,-0.106936865025
ACH-000416,-0.0574406242225
ACH-000420,-0.20103990830600002
ACH-000421,-0.0501235476827
ACH-000424,0.0998365829028
ACH-000425,0.0334543465492
ACH-000426,-0.10761384005
ACH-000427,-0.20630720418200002
ACH-000433,0.21035531597100002
ACH-000436,-0.40229194189499995
ACH-000444,-0.189410638308
ACH-000445,-0.129501336713
ACH-000448,0.0782370478338
ACH-000450,0.11735212823699999
ACH-000452,-0.0834772292185
ACH-000454,-0.142030598353
ACH-000458,-0.176087200871
ACH-000459,0.0658631537949
ACH-000460,-0.23953733707
ACH-000461,-0.406268307995
ACH-000463,-0.09531627645130002
ACH-000464,-0.225541044117
ACH-000466,-0.327541659503
ACH-000467,-0.0669794326337
ACH-000468,-0.124409167775
ACH-000469,-0.05893086349690001
ACH-000470,-0.196565738523
ACH-000471,-0.19022842430999998
ACH-000472,-0.125534400157
ACH-000473,-0.123376619653
ACH-000475,-0.09402126502939999
ACH-000476,-0.101513193727
ACH-000477,-0.209938971429
ACH-000480,-0.330701396886
ACH-000481,-0.14625699567199998
ACH-000483,-0.169969460929
ACH-000484,0.031636783295400005
ACH-000485,-0.0642570718587
ACH-000486,0.0188729293698
ACH-000487,-0.038107308251699994
ACH-000488,-0.0999460314133
ACH-000490,0.048718911360400005
ACH-000491,-0.162983241915
ACH-000495,-0.12809608908
ACH-000496,0.08089304466689999
ACH-000499,-0.3019149683
ACH-000500,0.156747776481
ACH-000502,-0.0941418849252
ACH-000503,-0.0561632545345
ACH-000505,-0.170973640381
ACH-000507,-0.136763555743
ACH-000510,-0.07763096545739999
ACH-000511,-0.154726179606
ACH-000512,-0.5428801065119999
ACH-000516,-0.12148683235400001
ACH-000517,-0.130323494027
ACH-000518,-0.286133649485
ACH-000520,-0.18336360585
ACH-000521,-0.12446167889000001
ACH-000522,-0.051399930772
ACH-000524,0.023010530377599998
ACH-000527,-0.11715700072
ACH-000528,-0.041940086436900004
ACH-000537,-0.021054783235400002
ACH-000541,-0.253361654625
ACH-000542,-0.112353080057
ACH-000544,0.06805740864280001
ACH-000545,-0.210816336866
ACH-000547,-0.20138328166900002
ACH-000548,-0.042870690000300006
ACH-000549,-0.06398770167330001
ACH-000550,-0.0760644263169
ACH-000552,-0.104246392359
ACH-000556,-0.17756533139400002
ACH-000557,-0.181256922838
ACH-000570,-0.358747213575
ACH-000571,-0.17300337508000002
ACH-000573,0.0910173766103
ACH-000576,-0.115819306396
ACH-000580,0.018708083664400004
ACH-000584,-0.207358899028
ACH-000585,-0.139391051819
ACH-000588,-0.169091790465
ACH-000589,0.0588532419599
ACH-000591,0.0184983099988
ACH-000593,0.103426009354
ACH-000600,-0.189498884123
ACH-000601,-0.022428896607
ACH-000604,0.132008131704
ACH-000605,-0.29350618892700003
ACH-000606,-0.09362031189999999
ACH-000608,-0.178518235922
ACH-000614,-0.058823145347499994
ACH-000616,-0.037249160915900005
ACH-000618,-0.0990953570443
ACH-000619,-0.230436533133
ACH-000620,0.0182232078525
ACH-000621,-0.105586942777
ACH-000622,-0.035088095450199995
ACH-000623,0.009649064020670001
ACH-000624,-0.142457813343
ACH-000627,-0.109270091197
ACH-000630,-0.148274910661
ACH-000632,-0.13884157681099998
ACH-000633,-0.047151316984
ACH-000637,-0.188883926249
ACH-000638,-0.008004350641270001
ACH-000646,0.00822430473981
ACH-000647,-0.0783655630245
ACH-000648,-0.165247184613
ACH-000649,-0.0808852101248
ACH-000651,-0.09779508520789999
ACH-000652,0.0521198923805
ACH-000653,-0.255232821838
ACH-000657,-0.0915354831808
ACH-000658,-0.141096209452
ACH-000661,-0.224885300184
ACH-000662,-0.473695750974
ACH-000663,-0.21118830572900002
ACH-000665,-0.11720305913699999
ACH-000671,-0.0749758060309
ACH-000673,-0.125423846066
ACH-000676,-0.218706141749
ACH-000677,-0.0362829457261
ACH-000681,0.015981672134
ACH-000682,-0.0868013526307
ACH-000683,-0.138381998902
ACH-000684,-0.0723882552321
ACH-000688,0.0823751163299
ACH-000693,-0.0789120133817
ACH-000694,-0.147141144306
ACH-000695,-0.11872266541
ACH-000696,-0.042949485447
ACH-000697,-0.046262595105099995
ACH-000699,-0.0519783347522
ACH-000701,-0.0637477083588
ACH-000706,0.00656669228883
ACH-000711,-0.08144034508439998
ACH-000713,0.0033606245680799997
ACH-000714,-0.12497944390599999
ACH-000718,0.0146187001798
ACH-000720,-0.22294447178399998
ACH-000721,-0.153932622771
ACH-000724,-0.011923239061399998
ACH-000725,-0.0787888043263
ACH-000732,-0.13518329557800002
ACH-000734,-0.0386641204045
ACH-000735,-0.0980839886413
ACH-000736,-0.11543320643100001
ACH-000738,-0.0594404179506
ACH-000746,-0.27169580559900003
ACH-000747,0.12623558387800002
ACH-000748,0.0863911572882
ACH-000753,-0.17142349257199999
ACH-000756,-0.121846347744
ACH-000757,-0.129786059407
ACH-000758,-0.0663802869894
ACH-000760,-0.180014277947
ACH-000763,-0.278421930464
ACH-000764,-0.32228716564300003
ACH-000765,-0.20256202593800002
ACH-000766,-0.0580995999229
ACH-000767,-0.0920153523075
ACH-000768,-0.12468218308000001
ACH-000769,-0.0115845438332
ACH-000770,-0.154746984323
ACH-000771,-0.13299869359799998
ACH-000773,-0.211047012524
ACH-000776,0.032265188626900004
ACH-000777,-0.031729928311
ACH-000778,0.07061662967360001
ACH-000781,0.05739555436319999
ACH-000782,-0.08565807252839999
ACH-000783,-0.143330366659
ACH-000784,-0.0657171925749
ACH-000785,-0.18990433103799997
ACH-000787,-0.0959354941471
ACH-000788,-0.021736562078200003
ACH-000791,-0.0826723277091
ACH-000792,-0.10877015660900001
ACH-000794,0.0272366599456
ACH-000796,-0.175699942286
ACH-000799,-0.355019105546
ACH-000800,-0.0969073139269
ACH-000802,-0.08485568104160002
