,LCE3C (353144)
ACH-000004,-0.0514232264879
ACH-000007,0.39569173937700003
ACH-000009,-0.263793028607
ACH-000011,-0.10030077786000001
ACH-000012,-0.186617749298
ACH-000013,-0.137108623962
ACH-000014,-0.199989653959
ACH-000015,0.0343007358147
ACH-000017,-0.214937214604
ACH-000018,-0.08176235677339999
ACH-000019,-0.00844921790733
ACH-000021,0.04760640565140001
ACH-000022,-0.0518359046693
ACH-000025,-0.27345010194200003
ACH-000028,-0.246492795153
ACH-000030,-0.0762909711053
ACH-000035,-0.0381116663026
ACH-000036,-0.291217302274
ACH-000037,-0.3534268368
ACH-000039,-0.005537487969560001
ACH-000040,-0.0332380619843
ACH-000041,0.00145361726085
ACH-000042,-0.055523558101300004
ACH-000045,0.09978788588330001
ACH-000047,0.05276911586519999
ACH-000052,-0.301798817156
ACH-000053,0.08824389081720001
ACH-000054,-0.124505235255
ACH-000055,-0.146484134057
ACH-000060,-0.114329234368
ACH-000067,-0.231295892673
ACH-000070,-0.10579766216900001
ACH-000075,-0.111366528474
ACH-000078,0.177832022713
ACH-000082,-0.176448411492
ACH-000085,-0.238144507931
ACH-000086,-0.264430291242
ACH-000087,0.020515295346400002
ACH-000092,-0.172577078948
ACH-000095,-0.11120969202099999
ACH-000097,0.131127253845
ACH-000098,-0.184025660025
ACH-000099,-0.177695472358
ACH-000108,0.251274026935
ACH-000113,0.062071151285300004
ACH-000115,0.109811339859
ACH-000116,-0.0568982806218
ACH-000118,-0.132660308049
ACH-000120,-0.00038851179614000003
ACH-000123,0.08700505704219999
ACH-000127,-0.0953108257417
ACH-000128,-0.18268557535799998
ACH-000132,-0.22566903566399998
ACH-000133,-0.30165946304200003
ACH-000137,0.014616587568500001
ACH-000138,0.243179299949
ACH-000142,-0.10540870557
ACH-000143,-0.18759384302999998
ACH-000146,0.0340655865528
ACH-000148,-0.14095586305299998
ACH-000150,-0.23563288826200002
ACH-000152,-0.16993419469300003
ACH-000153,-0.0227777850306
ACH-000159,-0.194664770643
ACH-000160,-0.023462083300799998
ACH-000163,0.014645537317700002
ACH-000167,-0.76355355913
ACH-000168,-0.288299023413
ACH-000169,-0.0758828437486
ACH-000178,0.099740207092
ACH-000182,0.040943123424400006
ACH-000183,0.104285542179
ACH-000188,-0.10324779898299999
ACH-000189,-0.43380911861999993
ACH-000190,-0.107184199609
ACH-000198,0.16311451006799998
ACH-000204,-0.420036480171
ACH-000206,0.045284686766999996
ACH-000207,0.171606123715
ACH-000211,-0.22072027720600002
ACH-000215,-0.20197082161
ACH-000221,0.107883528511
ACH-000222,0.22131994623100001
ACH-000223,-0.20222909590100002
ACH-000226,-0.22659966839200002
ACH-000227,-0.303852330535
ACH-000228,-0.0532442492963
ACH-000231,-0.0713618075764
ACH-000232,0.00130519597777
ACH-000233,0.15248478293099998
ACH-000234,-0.250647728825
ACH-000235,0.00376805812849
ACH-000237,-0.0987530025524
ACH-000238,-0.045195870247300006
ACH-000243,0.09459415907289999
ACH-000244,-0.20700592492400002
ACH-000246,-0.18019882123
ACH-000248,-0.12049484037999998
ACH-000250,-0.0722131744263
ACH-000251,-0.45526527283600005
ACH-000253,0.0633426327631
ACH-000255,0.07918673694110001
ACH-000256,-0.406736582735
ACH-000257,-0.0841441365602
ACH-000258,-0.0034986353394
ACH-000259,0.06447613242650001
ACH-000260,-0.0115451881423
ACH-000261,-0.11115546527999999
ACH-000262,-0.00348666304459
ACH-000263,-0.422069735446
ACH-000264,0.022065851024700003
ACH-000265,0.14430008140699999
ACH-000266,-0.09506775491399999
ACH-000272,-0.17592748791499999
ACH-000273,0.118327702348
ACH-000274,-0.229627409641
ACH-000277,-0.22129437933
ACH-000278,0.20156988514600002
ACH-000279,-0.125059752954
ACH-000280,-0.177670525444
ACH-000281,0.351306652976
ACH-000288,0.0307025117562
ACH-000291,0.0598186716623
ACH-000293,-0.22559797994000003
ACH-000294,-0.17003011503600002
ACH-000295,0.31455314383
ACH-000296,-0.296402252197
ACH-000302,-0.0595625426884
ACH-000304,-0.13885264027
ACH-000307,0.00918584259969
ACH-000308,0.018660110958400002
ACH-000310,-0.22956531482700002
