,DNAH9 (1770)
ACH-000004,-0.24325268545
ACH-000007,-0.265184015135
ACH-000009,-0.255431755785
ACH-000011,0.0596618253674
ACH-000012,-0.06332977240399999
ACH-000013,-0.16918890303800002
ACH-000014,-0.04013230301
ACH-000015,-0.245288845025
ACH-000017,-0.111661941141
ACH-000018,-0.04382479120069999
ACH-000019,-0.136913666938
ACH-000021,-0.13153772587999998
ACH-000022,0.06795946910720001
ACH-000025,-0.189964757198
ACH-000028,-0.047578522248300004
ACH-000030,-0.09812414761350001
ACH-000035,-0.33278616578299997
ACH-000036,-0.185212784966
ACH-000037,0.199292379656
ACH-000039,-0.240915396276
ACH-000040,-0.116765790505
ACH-000041,-0.21190162922800002
ACH-000042,-0.28087271020599996
ACH-000045,-0.053358673514
ACH-000047,-0.078779032327
ACH-000052,-0.0848902447676
ACH-000053,-0.14842946630599999
ACH-000054,-0.0443305492031
ACH-000055,-0.190709649349
ACH-000060,-0.341535301053
ACH-000067,-0.252399741449
ACH-000070,0.0459616244484
ACH-000075,-0.15516936686799998
ACH-000078,-0.194611171358
ACH-000082,-0.24925538078099999
ACH-000085,-0.088383117235
ACH-000086,-0.0490509850141
ACH-000087,-0.426915755819
ACH-000092,-0.025899556017200003
ACH-000095,-0.0850358518218
ACH-000097,-0.200625848608
ACH-000098,-0.13623134446
ACH-000099,-0.219124201558
ACH-000108,-0.23767958961599997
ACH-000113,-0.0355968558612
ACH-000115,0.0394763203954
ACH-000116,-0.10502851571499999
ACH-000118,-0.16028896555400002
ACH-000120,-0.09562954311930001
ACH-000123,-0.11326944015000001
ACH-000127,-0.0491245261924
ACH-000128,-0.142005857167
ACH-000132,-0.325281303982
ACH-000133,-0.020566267047400003
ACH-000137,-0.12197147663699999
ACH-000138,-0.271178267247
ACH-000142,-0.11842933027899999
ACH-000143,-0.047215759754999996
ACH-000146,-0.104191113104
ACH-000148,-0.08035879606839999
ACH-000150,-0.330375338091
ACH-000152,-0.0976720948087
ACH-000153,-0.0956389216408
ACH-000159,-0.05228932341419999
ACH-000160,-0.051002193746600005
ACH-000163,-0.198897828123
ACH-000167,-0.0871181182859
ACH-000168,-0.290806718073
ACH-000169,-0.0906469691684
ACH-000178,-0.176366600718
ACH-000182,-0.267747560931
ACH-000183,0.0681894277673
ACH-000188,-0.308648865544
ACH-000189,-0.101117265453
ACH-000190,-0.18220343340999998
ACH-000198,-0.224069403156
ACH-000204,-0.227197679084
