,ANP32B (10541)
ACH-000228,-0.0354714399472
ACH-000231,0.00299358983801
ACH-000232,0.119893893507
ACH-000233,-0.0299792213105
ACH-000234,-0.037010997199300004
ACH-000235,-0.123624339252
ACH-000237,-0.267721801926
ACH-000238,-0.0981233275498
ACH-000243,-0.330277018255
ACH-000244,0.016798590493299997
ACH-000246,-0.170755531954
ACH-000248,0.13758863750199998
ACH-000250,-0.10645275050200001
ACH-000251,0.305279467234
ACH-000253,-0.17860381284600002
ACH-000255,-0.290820735103
ACH-000256,0.048393693351300004
ACH-000257,-0.0343183008987
ACH-000258,-0.107562972453
ACH-000259,0.0680441552
ACH-000260,-0.0803205769197
ACH-000261,0.0887666963844
ACH-000262,-0.155733835409
ACH-000263,-0.34300609891999995
ACH-000264,0.0286201042027
ACH-000265,-0.0788045726569
ACH-000266,-0.147271843949
ACH-000272,-0.114034208376
ACH-000273,-0.112691452549
ACH-000274,-0.09000081005889998
ACH-000277,-0.322864090876
ACH-000278,-0.15366869228
ACH-000279,-0.00610432767284
ACH-000280,-0.0825403482055
ACH-000281,-0.0702842871875
ACH-000288,-0.0270059155796
ACH-000291,-0.0304695211361
ACH-000293,-0.152091778072
ACH-000294,-0.0780426408486
ACH-000295,-0.271120261024
ACH-000296,-0.21888338295200002
ACH-000302,-0.123380675876
ACH-000304,-0.239969297208
ACH-000307,-0.008083973349470001
ACH-000308,-0.117281959115
ACH-000310,-0.248475542282
ACH-000311,-0.301465859696
ACH-000312,-0.022229165508099998
ACH-000315,-0.255242201501
ACH-000316,-0.167367909629
ACH-000317,-0.338472422025
ACH-000318,-0.142797024678
ACH-000319,-0.11709988309399999
ACH-000320,0.254746872062
ACH-000322,0.0875079787216
ACH-000323,-0.0231563470535
ACH-000324,-0.19161058547600002
ACH-000329,-0.00599078616878
ACH-000330,-0.0193926942833
ACH-000331,-0.0994824955941
ACH-000332,-0.364740358109
ACH-000334,0.061905402515099996
ACH-000335,-0.157209210506
ACH-000336,0.176508279163
ACH-000337,-0.095724040672
ACH-000339,-0.120075167824
ACH-000341,-0.508715425753
ACH-000348,0.09838135863479999
ACH-000350,-0.160290243987
ACH-000352,-0.0377014260352
ACH-000356,0.0738736094453
ACH-000361,0.261374551281
ACH-000362,-0.310881892055
ACH-000363,0.0200967939045
ACH-000364,-0.143112353911
ACH-000365,-0.23054029708700002
ACH-000366,-0.160976674885
ACH-000368,0.0556889689039
ACH-000374,-0.049365297817400004
ACH-000375,0.292798107123
ACH-000376,0.0178923323694
ACH-000381,-0.225103997271
ACH-000383,-0.055982142979800004
ACH-000387,-0.383462802576
ACH-000389,-0.09525975416179999
ACH-000390,-0.37328582185099995
ACH-000393,-0.0513562093853
ACH-000395,-0.09677371981080002
ACH-000397,-0.08554676714670001
ACH-000401,0.17203634973999998
ACH-000402,0.194857430803
ACH-000403,-0.0230819207957
ACH-000404,-0.126937387444
ACH-000406,-0.110142747965
ACH-000407,-0.253348228371
ACH-000408,0.282991721872
ACH-000410,-0.0520087183508
ACH-000411,0.0434795961646
ACH-000414,-0.20893427641399998
ACH-000415,0.101262932384
ACH-000416,-0.122799518985
ACH-000420,0.150445637249
ACH-000421,-0.0408849933297
ACH-000424,0.052373775022999995
ACH-000425,0.10779416141699999
ACH-000426,0.0699311332305
ACH-000427,-0.027724244893400002
ACH-000433,0.0597345058032
ACH-000436,0.21255084723700002
ACH-000444,-0.07420676708599999
ACH-000445,-0.0407095916405
ACH-000448,0.164760093082
ACH-000450,0.127135121062
ACH-000452,0.0285330534084
ACH-000454,0.0684254735849
ACH-000458,0.14446443613
ACH-000459,-0.067073468283
ACH-000460,-0.0682659658163
ACH-000461,-0.21829895507199998
ACH-000463,-0.18802507420899997
ACH-000464,0.0385160055703
ACH-000466,-0.0838800075888
ACH-000467,-0.0455424309577
ACH-000468,-0.35165833181
ACH-000469,-0.033237198875099995
ACH-000470,0.16780317673700001
ACH-000471,-0.083240929154
ACH-000472,0.013491655551
ACH-000473,-0.16928756749
ACH-000475,-0.121643609497
ACH-000476,0.0071392917406499995
ACH-000477,0.0157346257492
ACH-000480,-0.582745803594
ACH-000481,-0.0843692219997
ACH-000483,-0.125690272341
ACH-000484,0.00872106279537
ACH-000485,-0.04595648697290001
ACH-000486,-0.191998941507
ACH-000487,-0.0740105173538
ACH-000488,-0.0451551108131
ACH-000490,0.114785610129
ACH-000491,-0.14357886064300002
ACH-000495,-0.302522059397
ACH-000496,-0.026322256309199998
ACH-000499,0.0656858949752
ACH-000500,-0.543461748481
ACH-000502,-0.021918288779
ACH-000503,-0.255226876163
ACH-000505,-0.11298391579900001
ACH-000507,-0.0657264998033
ACH-000510,-0.08371464799480001
ACH-000511,0.222726199232
ACH-000512,-0.10613999928
ACH-000516,-0.0830487020853
ACH-000517,-0.00774554692212
ACH-000518,-0.008292955084590001
ACH-000520,0.046695577022
ACH-000521,-0.27490221861999997
ACH-000522,0.0862239651798
ACH-000524,-0.0868524505062
ACH-000527,-0.0924000048632
ACH-000528,-0.237233779122
ACH-000537,0.09929633645030002
ACH-000541,-0.122382233644
ACH-000542,-0.317018345577
ACH-000544,-0.5448159380200001
ACH-000545,-0.0326720329656
ACH-000547,-0.274466557894
ACH-000548,0.047636848739
ACH-000549,0.055401110413
ACH-000550,0.160040190049
ACH-000552,-0.242665536183
ACH-000556,-0.232510884074
ACH-000557,-0.253899736025
ACH-000570,-0.0125456926721
ACH-000571,0.125538986198
ACH-000573,-0.05785078836469999
ACH-000576,-0.391239214101
ACH-000580,0.0164643326213
ACH-000584,-0.0693312030304
ACH-000585,0.0350995776653
ACH-000588,-0.247510358233
ACH-000589,0.23044307650499998
ACH-000591,0.05987408467730001
ACH-000593,0.00915902625259
ACH-000600,-0.181298888932
ACH-000601,-0.17467266309300003
ACH-000604,-0.20184647842
ACH-000605,-0.277334205274
ACH-000606,-0.0709109695685
ACH-000608,0.030233104026900003
ACH-000614,-0.172888853851
ACH-000616,0.0989310586356
ACH-000618,0.0836793692204
ACH-000619,0.0396508496601
ACH-000620,0.007242328546859999
ACH-000621,-0.269280831075
ACH-000622,-0.212370554679
ACH-000623,-0.00888146811051
ACH-000624,-0.130661625
ACH-000627,0.134670349316
ACH-000630,0.169210634876
ACH-000632,0.08527178716639999
ACH-000633,-0.11171052185000001
ACH-000637,-0.299750907494
ACH-000638,-0.0790001613675
ACH-000646,0.060054065463500006
ACH-000647,-0.132527878043
ACH-000648,-0.131771758909
ACH-000649,-0.153215973367
ACH-000651,-0.228812171272
ACH-000652,-0.212173640139
ACH-000653,-0.22735257292199998
ACH-000657,-0.028287423732699997
ACH-000658,0.04299525296059999
ACH-000661,0.07624910145080001
ACH-000662,0.171856562913
ACH-000663,-0.35826826401199996
ACH-000665,0.023705907691000002
ACH-000671,-0.11559874018300001
ACH-000673,0.154195503386
ACH-000676,-0.17882554948600002
ACH-000677,0.14119845584899998
ACH-000681,0.0272454981742
ACH-000682,-0.0968362180613
ACH-000683,-0.40167353431999997
ACH-000684,-0.104705233859
ACH-000688,-0.144276921408
ACH-000693,-0.146572527848
ACH-000694,-0.287714948554
ACH-000695,0.499417147033
ACH-000696,0.077996578724
ACH-000697,-0.319716413187
ACH-000699,-0.111635502649
ACH-000701,-0.016265854599799998
ACH-000706,0.061981770968699994
ACH-000711,-0.278763966012
ACH-000713,-0.130957114233
ACH-000714,0.06802310655550001
ACH-000718,-0.279017768716
ACH-000720,-0.0759476444777
ACH-000721,-0.12484133052799999
ACH-000724,-0.0878581528576
ACH-000725,-0.241959614425
ACH-000732,-0.113241559977
ACH-000734,-0.0196937008386
ACH-000735,0.20912144611400002
ACH-000736,0.029633072685599997
ACH-000738,-0.126474677293
ACH-000746,-0.030560692141800003
ACH-000747,-0.136316267382
ACH-000748,-0.0654694008259
ACH-000753,-0.150035530733
ACH-000756,-0.104623690973
ACH-000757,-0.181371273834
ACH-000758,-0.0668189120909
ACH-000760,-0.232428146721
ACH-000763,0.00467920190342
ACH-000764,0.372100203138
ACH-000765,-0.21439541724
ACH-000766,-0.077727736125
ACH-000767,-0.22906818500300002
ACH-000768,-0.237920423181
ACH-000769,-0.0464983076369
ACH-000770,-0.181817805148
ACH-000771,0.010539548081100001
ACH-000773,-0.166888912483
ACH-000776,0.0855722199327
ACH-000777,-0.170952495149
ACH-000778,0.26452646545499997
ACH-000781,-0.041188637839599994
ACH-000782,-0.273585772879
ACH-000783,-0.23536981876
ACH-000784,-0.24805099098299999
ACH-000785,-0.079492162179
ACH-000787,-0.40106429044200004
ACH-000788,-0.048294684060199995
ACH-000791,-0.0746365116375
ACH-000792,0.19183968315699998
ACH-000794,-0.0392245724303
ACH-000796,-0.0809951562891
ACH-000799,-0.0689605432428
ACH-000800,-0.0323735087211
ACH-000802,0.035354936076
ACH-000804,-0.60373436503
ACH-000805,0.108378662606
ACH-000809,-0.18317270582800002
ACH-000810,-0.108029671142
ACH-000811,-0.101584401807
ACH-000817,0.192932279469
ACH-000819,-0.162976751182
ACH-000820,0.136267035807
ACH-000821,0.0445734508281
ACH-000822,-0.35306332369599996
ACH-000823,-0.040214729607000003
ACH-000824,-0.0838593564261
ACH-000827,0.018444676086799998
ACH-000829,0.330606253325
ACH-000831,-0.05250290745080001
ACH-000832,0.042516744964899995
ACH-000833,0.110974670449
ACH-000834,-0.119493126534
ACH-000835,-0.07610035655510002
ACH-000836,0.279941286878
ACH-000837,-0.09335968675889998
ACH-000838,0.19680514027899998
ACH-000839,-0.124755907025
ACH-000840,0.115002800194
ACH-000841,-0.030720853318599996
ACH-000843,-0.0849073836677
ACH-000846,-0.09163271903249999
ACH-000847,0.031143750021099998
ACH-000848,-0.028711935422400005
ACH-000849,-0.23404807281599999
ACH-000851,-0.182470218961
ACH-000855,0.0231612266346
ACH-000856,-0.17007045740600002
ACH-000858,-0.0871746755876
ACH-000859,-0.449004489964
ACH-000861,-0.0395908625074
ACH-000862,0.06242497526330001
ACH-000865,-0.08628223990360001
ACH-000866,-0.274285160053
ACH-000867,-0.159879659427
ACH-000869,-0.258362764028
ACH-000872,-0.014480448780700001
ACH-000873,-0.302689304114
ACH-000876,0.0826429203897
ACH-000878,-0.13103788599400001
ACH-000880,-0.377659485219
ACH-000881,-0.0806078249177
ACH-000882,-0.044480870089800006
ACH-000884,0.0828395782143
ACH-000885,-0.0774390331382
ACH-000887,-0.0277553416637
ACH-000888,0.11827141834100001
ACH-000889,-0.23698866399000001
ACH-000890,-0.13168308071499998
ACH-000896,-0.0318712859527
ACH-000898,0.05523355992190001
ACH-000900,-0.05810356313569999
ACH-000901,0.184827018206
ACH-000905,-0.0768335786588
ACH-000906,-0.171051198468
ACH-000907,0.0963949551275
ACH-000910,-0.03563198153180001
ACH-000911,-0.17703270227200002
ACH-000912,0.049901323210500004
ACH-000913,0.0445027199784
ACH-000915,-0.0312967255123
ACH-000916,-0.254140902764
ACH-000917,0.011873106023600002
ACH-000921,-0.19338860409400002
ACH-000924,0.05986932145769999
ACH-000926,-0.060308578522899996
ACH-000928,-0.30399670517
ACH-000929,-0.0829373266479
ACH-000932,-0.14144585474000002
ACH-000935,0.0077633650305900005
ACH-000936,-0.036599571389300006
ACH-000937,-0.023931951306900002
ACH-000938,-0.08434493214839998
ACH-000939,0.502465214944
ACH-000941,0.187344280562
ACH-000943,-0.121490911874
ACH-000946,-0.07516817588560001
ACH-000947,-0.24741028394499998
ACH-000948,-0.218132078339
ACH-000950,0.331903220131
ACH-000953,0.021144219779
ACH-000957,0.138795005969
ACH-000958,0.361592179247
ACH-000960,0.0781185796289
ACH-000963,0.0539426586275
ACH-000968,0.027430433139800002
ACH-000969,0.055119608736600004
ACH-000973,-0.0142162468513
ACH-000974,-0.231777369736
ACH-000975,-0.0217908714857
ACH-000976,-0.207887196725
ACH-000978,0.078821676909
ACH-000980,-0.0951232256993
ACH-000984,-0.526141315299
ACH-000986,-0.0229231422553
ACH-000988,0.00982260774676
ACH-000993,-0.129167567647
ACH-000994,-0.164444751535
ACH-000996,-0.060305890711599995
ACH-001001,-0.117743365299
ACH-001020,0.30664118255
ACH-001028,-0.0770747978505
ACH-001031,-0.11769684793099999
ACH-001038,-0.0137316017379
ACH-001048,0.258050233381
ACH-001050,-0.038881944149300005
ACH-001053,-0.0013195898979700001
ACH-001054,-0.22383856504500002
ACH-001061,-0.149706387723
ACH-001067,0.342607986164
ACH-001075,-0.23064561838599998
ACH-001096,-0.07973637235770001
ACH-001128,0.998903954094
ACH-001134,0.0291225271389
ACH-001151,-0.09427785573999999
ACH-001163,-0.170789926472
ACH-001164,-0.45152586662699995
ACH-001173,0.059019311299300006
ACH-001183,0.234413778637
ACH-001184,-0.20073732368900002
ACH-001190,0.25155941031199996
ACH-001192,-0.140033178422
ACH-001193,0.163675945517
ACH-001196,-0.040872541938300005
ACH-001197,-0.430542943051
ACH-001205,0.108782332627
ACH-001211,0.207786360717
ACH-001212,0.224970151569
ACH-001228,-0.24934674838399998
ACH-001232,-0.030242951083800002
ACH-001239,-0.11562763482899999
ACH-001274,0.20906678779899998
ACH-001275,-0.163489001316
ACH-001277,-0.280280566446
ACH-001278,0.174593387181
ACH-001280,0.0666824705389
ACH-001283,-0.0198609344802
ACH-001289,-0.0176518771205
ACH-001295,-0.202752378022
ACH-001300,0.08240372455089999
ACH-001301,-0.17195817870299998
ACH-001302,-0.29260844339000003
ACH-001303,-0.21271281507599998
ACH-001306,0.17180190292599998
ACH-001318,-0.0418395645715
ACH-001322,-0.0411398934165
ACH-001328,-0.026181077361599997
ACH-001332,-0.340123377946
ACH-001333,-0.0533132793688
ACH-001336,-0.0372049735414
ACH-001340,-0.126937171841
ACH-001346,-0.13944709927
ACH-001353,-0.23944676700999998
ACH-001354,-0.22678893113600002
ACH-001367,-0.257070504314
ACH-001368,0.0972418256436
ACH-001374,-0.631833682413
ACH-001375,-0.19180330718400002
ACH-001377,-0.189509561072
ACH-001380,-0.183882916038
ACH-001391,-0.15781389608
ACH-001407,-0.426570723286
ACH-001408,0.0812797286334
ACH-001413,-0.298534545533
ACH-001430,0.333902890512
ACH-001431,-0.10060342029699999
ACH-001450,-0.209071077478
ACH-001496,0.183405114963
ACH-001500,-0.124648021118
ACH-001521,0.0612292496358
ACH-001523,0.0058139973237900005
ACH-001532,0.14413943364
ACH-001536,-0.0169793571516
ACH-001550,0.14896029746300002
ACH-001552,0.12925446745
ACH-001554,-0.22540420591999996
ACH-001645,-0.244150307659
ACH-001654,-0.129425439518
ACH-001715,-0.0785969616253
ACH-001735,-0.234396690764
ACH-001736,0.000949468529224
ACH-001737,-0.605228008565
ACH-001740,-0.186777622447
ACH-001745,-0.246615899995
ACH-001750,0.12260434514799999
ACH-001765,-0.14024412049
ACH-001956,0.09326849642000001
ACH-001957,0.128652506063
