,SMG8 (55181)
ACH-000004,-0.582622867182
ACH-000007,-0.423588030296
ACH-000009,-0.40477213583800004
ACH-000011,-0.410473168602
ACH-000012,-0.546181111711
ACH-000013,-0.30959488416299996
ACH-000014,-0.400172196201
ACH-000015,-0.32377299388
ACH-000017,-0.626184924368
ACH-000018,-0.470448484326
ACH-000019,-0.933081564308
ACH-000021,-0.309309461466
ACH-000022,-0.471847749696
ACH-000025,-0.407832927504
ACH-000028,-0.555287180621
ACH-000030,-0.36264729446500005
ACH-000035,-0.469907728477
ACH-000036,-0.610691550137
ACH-000037,-0.279015298508
ACH-000039,-0.693280928582
ACH-000040,-0.451571907464
ACH-000041,-0.525042129549
ACH-000042,-0.420808556514
ACH-000045,-0.5385491417480001
ACH-000047,-0.405816951927
ACH-000052,-0.318738211371
ACH-000053,-0.47343543426299994
ACH-000054,-0.459636139788
ACH-000055,-0.183748137233
ACH-000060,-0.542096606702
ACH-000067,-0.540397715109
ACH-000070,-0.431052100879
ACH-000075,-0.358566150843
ACH-000078,-0.596419071498
ACH-000082,-0.48517248015500003
ACH-000085,-0.500886558512
ACH-000086,-0.503148510831
ACH-000087,-0.14942378552899999
ACH-000092,-0.333221154837
ACH-000095,-0.6115381660679999
ACH-000097,-0.32933130151
ACH-000098,-0.534686520559
ACH-000099,-0.522666183345
ACH-000108,-0.425836111299
ACH-000113,-0.485518408604
ACH-000115,-0.492135716294
ACH-000116,-0.488582214741
ACH-000118,-0.539557805364
ACH-000120,-0.522736505254
ACH-000123,-0.5756953039239999
ACH-000127,-0.290572415175
ACH-000128,-0.603962278558
ACH-000132,-0.501095596558
ACH-000133,-0.498569956172
ACH-000137,-0.37295927560900005
ACH-000138,-0.673339442497
ACH-000142,-0.645614907186
ACH-000143,-0.40659561618699996
ACH-000146,-0.43947046329800005
ACH-000148,-0.554390494561
ACH-000150,-0.50282807186
ACH-000152,-0.42230104046800004
ACH-000153,-0.920303733649
ACH-000159,-0.45112126077
ACH-000160,-0.445694265065
ACH-000163,-0.570969575719
ACH-000167,-0.37940093034500005
ACH-000168,-0.647967088442
ACH-000169,-0.47313588500299997
ACH-000178,-0.128710089453
ACH-000182,-0.234250349058
ACH-000183,-0.580243192623
ACH-000188,-0.251308194433
ACH-000189,-0.407362336645
ACH-000190,-0.5093654219229999
ACH-000198,-0.700194469412
ACH-000204,-0.9496185569939999
ACH-000206,-0.425428980594
ACH-000207,-0.363769545022
ACH-000211,-0.45669581013099997
ACH-000215,-0.419808850264
ACH-000221,-0.44151119679
ACH-000222,-0.589067963667
ACH-000223,-0.331797360537
ACH-000226,-0.5582130066309999
ACH-000227,-0.6725756389569999
ACH-000228,-0.340314438521
ACH-000231,-0.512179892913
ACH-000232,-0.331002978308
ACH-000233,-0.5592940557980001
ACH-000234,-0.630275345815
ACH-000235,-0.507334303833
ACH-000237,-0.412779008821
