,PSMC5 (5705)
ACH-000004,-1.67356957407
ACH-000007,-1.32344079606
ACH-000009,-1.67539270301
ACH-000011,-1.49796845256
ACH-000012,-1.46786816309
ACH-000013,-1.09619641263
ACH-000014,-1.47920397366
ACH-000015,-1.30580807095
ACH-000017,-1.67598055271
ACH-000018,-1.51278297705
ACH-000019,-1.26623273514
ACH-000021,-1.13757035614
ACH-000022,-1.3785537646700001
ACH-000025,-1.29613979626
ACH-000028,-1.1662640456
ACH-000030,-1.4845996144799998
ACH-000035,-1.5044791660299999
ACH-000036,-1.34908802963
ACH-000037,-1.40136228318
ACH-000039,-1.35948754201
ACH-000040,-1.2904945800799998
ACH-000041,-1.5590393011500001
ACH-000042,-1.05571436521
ACH-000045,-1.6813843605899998
ACH-000047,-1.4110920219499998
ACH-000052,-1.35568859546
ACH-000053,-1.38299920639
ACH-000054,-1.4591163893399999
ACH-000055,-1.41061866614
ACH-000060,-1.3616921224899998
ACH-000067,-1.16068206471
ACH-000070,-1.06469997201
ACH-000075,-1.26418423221
ACH-000078,-1.19892978955
ACH-000082,-1.5838820613299998
ACH-000085,-1.08974790554
ACH-000086,-1.27367856463
ACH-000087,-1.86659010059
ACH-000092,-1.27737268337
ACH-000095,-1.41009298865
ACH-000097,-1.57515545771
ACH-000098,-1.19377542066
ACH-000099,-1.1925688567100001
ACH-000108,-1.18755794005
ACH-000113,-1.47801166012
ACH-000115,-1.4883728247699999
ACH-000116,-1.43058235269
ACH-000118,-1.14760227422
ACH-000120,-1.25912839933
ACH-000123,-1.2581350157200002
ACH-000127,-1.4024948351800002
ACH-000128,-1.21534720766
ACH-000132,-1.41678061097
ACH-000133,-1.2611060630600002
ACH-000137,-1.21926801931
ACH-000138,-1.19029740089
ACH-000142,-1.37568468879
ACH-000143,-1.44929624897
ACH-000146,-1.4117323729499998
ACH-000148,-1.3211397964700002
ACH-000150,-1.39676247405
ACH-000152,-1.3900747400100002
ACH-000153,-1.1503122509600001
ACH-000159,-1.26207459374
ACH-000160,-1.50133493581
ACH-000163,-1.59175146845
ACH-000167,0.288683013198
ACH-000168,-1.5913326535799999
ACH-000169,-1.4249904213299998
ACH-000178,-1.5291701164700002
ACH-000182,-1.2994816682299999
ACH-000183,-1.3678286344100001
ACH-000188,-1.54484956183
ACH-000189,-1.57905323438
ACH-000190,-1.31285100769
ACH-000198,-1.60002807225
ACH-000204,-1.63578688409
ACH-000206,-1.53382862211
ACH-000207,-1.5631120364
ACH-000211,-1.0200253729200002
ACH-000215,-1.07741280184
ACH-000221,-1.08850573414
ACH-000222,-1.2407829664799999
ACH-000223,-1.50337508353
ACH-000226,-1.23636291759
ACH-000227,-1.5061048538100001
ACH-000228,-1.39777237244
ACH-000231,-1.32450693896
ACH-000232,-1.43471449015
ACH-000233,-1.1951276609
ACH-000234,-1.58155005227
ACH-000235,-1.35503835488
ACH-000237,-1.060233873
ACH-000238,-1.6131550474399998
ACH-000243,-1.48689952965
ACH-000244,-1.3445275992399999
ACH-000246,-1.29965226526
ACH-000248,-1.1700527050799998
ACH-000250,-1.41918165866
ACH-000251,-1.23953470501
ACH-000253,-1.31877911358
ACH-000255,-1.40161826688
ACH-000256,-1.43897414808
ACH-000257,-1.18333353157
ACH-000258,-1.57248501091
ACH-000259,-1.21926540025
ACH-000260,-1.27943364504
ACH-000261,-1.52109474215
ACH-000262,-0.903854472585
ACH-000263,-1.28586359152
ACH-000264,-1.52742954799
ACH-000265,-1.48738718374
ACH-000266,-1.3988238522799998
ACH-000272,-1.52691435544
ACH-000273,-1.0266000988200001
ACH-000274,-1.6590974539399999
ACH-000277,-1.94368846532
ACH-000278,-1.08909628607
ACH-000279,-1.7133283484000001
ACH-000280,-1.0846173122
ACH-000281,-1.2743391925799998
ACH-000288,-1.2494234649200002
ACH-000291,-1.19978353217
ACH-000293,-1.58864969138
ACH-000294,-1.6930431295700001
ACH-000295,-1.02135293699
ACH-000296,-1.3569239876899999
ACH-000302,-1.23615531775
ACH-000304,-1.8192392698299997
ACH-000307,-1.29101749267
ACH-000308,-1.5913100943599998
ACH-000310,-1.3193135304799999
ACH-000311,-1.3472891099700002
ACH-000312,-1.4218383043
ACH-000315,-1.39804280739
ACH-000316,-1.1254765479100002
ACH-000317,-1.0493987875
ACH-000318,-1.38021483542
ACH-000319,-1.3715473266
ACH-000320,-1.42920182637
ACH-000322,-1.49226916381
ACH-000323,-1.41929044993
ACH-000324,-1.3683812772400001
ACH-000329,-1.14395959549
ACH-000330,-1.6585179949000002
ACH-000331,-1.4495994242899999
ACH-000332,-1.27918919588
ACH-000334,-1.69793334766
ACH-000335,-1.22129171481
ACH-000336,-1.77404030583
ACH-000337,-1.25917442348
ACH-000339,-1.2183346521
ACH-000341,-1.41147706604
ACH-000348,-1.41914780491
ACH-000350,-1.25568657318
ACH-000352,-1.23450788654
ACH-000356,-1.4982759967800001
ACH-000361,-1.3412366452200002
ACH-000362,-1.8803355336099996
ACH-000363,-1.78382820557
ACH-000364,-1.08682215392
ACH-000365,-1.598994611
ACH-000366,-0.9131366037980001
ACH-000368,-0.8562092507369999
ACH-000374,-1.35202227278
ACH-000375,-1.62780216463
ACH-000376,-1.21354359995
ACH-000381,-1.22514499526
ACH-000383,-1.3011234622
ACH-000387,-1.4684622443900002
ACH-000389,-1.09874128802
ACH-000390,-1.3804233402300001
ACH-000393,-1.12727626406
ACH-000395,-1.4448380199200002
ACH-000397,-1.04383691838
ACH-000401,-1.3200566459799998
ACH-000402,-1.46151672414
ACH-000403,-1.25501301264
ACH-000404,-1.5974826342500001
ACH-000406,-1.35323269902
ACH-000407,-0.999712133421
ACH-000408,-1.09832958345
ACH-000410,-1.04280853211
ACH-000411,-1.43032520545
