,C3AR1 (719)
ACH-000004,-0.07656110683669999
ACH-000007,0.0338141771654
ACH-000009,-0.18339753681899998
ACH-000011,-0.0665684719717
ACH-000012,0.0595356716383
ACH-000013,0.10812834472
ACH-000014,0.075304452298
ACH-000015,-0.0669816943102
ACH-000017,-0.00880497276688
ACH-000018,-0.10495490187300001
ACH-000019,-0.177845724285
ACH-000021,-0.08466772856039999
ACH-000022,0.08694000722169999
ACH-000025,0.133087152451
ACH-000028,0.0655336636363
ACH-000030,-0.0399903940765
ACH-000035,-0.015217196228799999
ACH-000036,0.0865819876289
ACH-000037,0.157652492729
ACH-000039,-0.051029501357000004
ACH-000040,0.0315754449177
ACH-000041,-0.0564123720748
ACH-000042,-0.0584629592306
ACH-000045,0.0692879811456
ACH-000047,-0.0144313785268
ACH-000052,0.07140822404029999
ACH-000053,-0.059147220017499995
ACH-000054,0.0191380921517
ACH-000055,-0.00669864854545
ACH-000060,-0.111063414126
ACH-000067,-0.100683329483
ACH-000070,0.144390284209
ACH-000075,0.0344757734585
ACH-000078,0.11397174067600001
ACH-000082,-0.117668353053
ACH-000085,0.117131420985
ACH-000086,0.0910168657254
ACH-000087,-0.04228659764380001
ACH-000092,0.07953363203589998
ACH-000095,0.122844376735
ACH-000097,-0.0173369283599
ACH-000098,-0.0319820445792
ACH-000099,0.06627940169560001
ACH-000108,-0.0622717018004
ACH-000113,-0.0266237925923
ACH-000115,0.0277513376676
ACH-000116,-0.022258627322
ACH-000118,-0.10846777564200001
ACH-000120,0.00296858843611
ACH-000123,-0.091358877186
ACH-000127,-0.09730034915760001
ACH-000128,0.0952222556596
ACH-000132,0.135107309863
ACH-000133,0.10313848190500001
ACH-000137,0.0768416206535
ACH-000138,-0.0374057115082
ACH-000142,0.13005253886600002
ACH-000143,-0.08697588117529999
ACH-000146,-0.0017337134169299999
ACH-000148,0.0145503896288
ACH-000150,-0.034593965834400005
ACH-000152,-0.0147562660793
ACH-000153,-0.195624808237
ACH-000159,0.128292593806
ACH-000160,-0.127941081511
ACH-000163,-0.0581213786597
ACH-000167,-0.30771249259399996
ACH-000168,-0.016424661385700003
ACH-000169,0.037994610175699994
ACH-000178,0.0624553401777
ACH-000182,-0.060567843065599994
ACH-000183,-0.00293523142614
ACH-000188,0.0405858945703
ACH-000189,0.0459023587028
ACH-000190,0.11055156417999999
ACH-000198,0.031325648146500004
ACH-000204,-0.00358302546004
ACH-000206,-0.0006666104282990001
ACH-000207,0.053607945335
ACH-000211,-0.07816072606989999
ACH-000215,-0.106651380217
ACH-000221,-0.0340493328439
ACH-000222,0.006015340894930001
ACH-000223,-0.0381647075166
