,GRK5 (2869)
ACH-000004,0.152810372206
ACH-000007,0.022378199466400003
ACH-000009,-0.172080132231
ACH-000011,0.180369227581
ACH-000012,-0.11649404811200001
ACH-000013,0.111387146534
ACH-000014,-0.076890359742
ACH-000015,-0.14346092489099999
ACH-000017,0.015901249333799997
ACH-000018,-0.273649826791
ACH-000019,0.07204145675649999
ACH-000021,0.10176355580600001
ACH-000022,-0.175521623596
ACH-000025,0.078307402364
ACH-000028,0.053709884385000004
ACH-000030,0.0240545039957
ACH-000035,0.319648895356
ACH-000036,0.058056863824300003
ACH-000037,0.060676220642800004
ACH-000039,-0.255104668456
ACH-000040,-0.113298239606
ACH-000041,-0.006833896017810001
ACH-000042,0.016290664513700003
ACH-000045,-0.109572594647
ACH-000047,0.20649695403499999
ACH-000052,0.0626146315876
ACH-000053,0.049751158420599996
ACH-000054,0.083066007209
ACH-000055,-0.0527528381437
ACH-000060,-0.109991873581
ACH-000067,0.103151851221
ACH-000070,0.06660934267509999
ACH-000075,-0.0695495057777
ACH-000078,-0.08368012767810001
ACH-000082,0.100432917295
ACH-000085,0.08954954242669999
ACH-000086,0.226201597272
ACH-000087,0.0869439824632
ACH-000092,0.21419358428399998
ACH-000095,0.07827490270760001
ACH-000097,0.0329957759344
ACH-000098,-0.0949505949852
ACH-000099,-0.173996473134
ACH-000108,-0.0510451015286
ACH-000113,0.042845072200499996
ACH-000115,-0.11289897563
ACH-000116,-0.0111828681528
ACH-000118,0.00420373234254
ACH-000120,0.10469933897099999
ACH-000123,-0.0574652197779
ACH-000127,0.0616810187852
ACH-000128,0.0364496503673
ACH-000132,-0.12274243972200001
ACH-000133,0.050771766809
ACH-000137,0.125539822298
ACH-000138,-0.0236163644368
ACH-000142,-0.06821223149109999
ACH-000143,0.250336285438
ACH-000146,-0.09576553773129999
ACH-000148,-0.13590741079000002
ACH-000150,-0.0679877723797
ACH-000152,0.154337220442
ACH-000153,-0.288036828785
ACH-000159,0.0936350828795
ACH-000160,0.00377419913851
ACH-000163,-0.000722610214369
ACH-000167,0.104015177701
ACH-000168,-0.137432108419
ACH-000169,-0.0933938813837
ACH-000178,-0.025026616840099998
ACH-000182,-0.06138767696169999
ACH-000183,0.0224685146014
ACH-000188,-0.19102783934999998
ACH-000189,0.075683826075
ACH-000190,0.0184701855673
ACH-000198,-0.0301348887794
ACH-000204,0.156620142017
ACH-000206,0.22771598993
