,AXL (558)
ACH-000293,-0.0431232543766
ACH-000294,0.036368454092699995
ACH-000295,-0.00362144135618
ACH-000296,-0.117623416702
ACH-000302,-0.143146014878
ACH-000304,-0.19558186135400002
ACH-000307,0.07982912334969999
ACH-000308,-0.144074345652
ACH-000310,0.012139612561000001
ACH-000311,-0.0592129930798
ACH-000312,-0.100486497206
ACH-000315,0.167286931059
ACH-000316,0.00281592815406
ACH-000317,0.0674391035589
ACH-000318,-0.17610083532200002
ACH-000319,-0.245448997808
ACH-000320,0.09157246312010002
ACH-000322,-0.183853221477
ACH-000323,-0.08201655187250001
ACH-000324,-0.009094154264989999
ACH-000329,-0.179822800081
ACH-000330,0.11996608918400001
ACH-000331,0.0549885895003
ACH-000332,0.0100643979482
ACH-000334,-0.0521452961905
ACH-000335,-0.127481048533
ACH-000336,-0.104745946009
ACH-000337,-0.274897746578
ACH-000339,-0.0623560225017
ACH-000341,-0.207309934283
ACH-000348,-0.211147824054
ACH-000350,-0.11556661501700001
ACH-000352,-0.0862303654381
ACH-000356,-0.0361957568481
ACH-000361,-0.182340647168
ACH-000362,-0.204268024558
ACH-000363,0.114833952727
ACH-000364,-0.234417626678
ACH-000365,-0.11595076769200001
ACH-000366,-0.168785095191
ACH-000368,-0.11041318275499999
ACH-000374,0.306808440889
ACH-000375,-0.114675532005
ACH-000376,-0.0164655075586
ACH-000381,0.12424426539899999
ACH-000383,-0.060885265777
ACH-000387,0.0253808243071
ACH-000389,-0.0277096481598
ACH-000390,0.11668249421900001
ACH-000393,-0.138537530022
ACH-000395,-0.404879549096
ACH-000397,-0.19415018254500002
ACH-000401,0.040210461438
ACH-000402,-0.227975064212
ACH-000403,-0.08049108205139999
ACH-000404,-0.28996992768
ACH-000406,-0.0035085232218200002
ACH-000407,-0.0785570570666
ACH-000408,-0.00733418744645
ACH-000410,-0.12920131146299998
ACH-000411,0.043114198358
ACH-000414,0.059377479121699994
ACH-000415,0.0339699530142
ACH-000416,-0.0760072446426
ACH-000420,-0.228935269132
ACH-000421,-0.10231379595899999
ACH-000424,-0.152603823323
ACH-000425,-0.111339983381
ACH-000426,-0.282469611179
ACH-000427,0.027079254722799997
ACH-000433,0.106370758067
ACH-000436,-0.164278433063
ACH-000444,-0.10483130496200001
ACH-000445,-0.636942152837
ACH-000448,-0.000823987432886
ACH-000450,-0.12029365239
ACH-000452,0.009418423034610001
ACH-000454,0.0914929895047
ACH-000458,-0.138064122799
ACH-000459,0.0196097036465
ACH-000460,-0.10337170275499999
ACH-000461,-0.0714372929913
ACH-000463,-0.126131000489
ACH-000464,-0.225637480926
ACH-000466,-0.298554703065
ACH-000467,0.252895515009
ACH-000468,-0.549355036629
ACH-000469,-0.0410458040536
ACH-000470,-0.045769156250099995
ACH-000471,0.0460115743896
ACH-000472,-0.0986589027143
ACH-000473,-0.028196100107299997
ACH-000475,-0.10737950905999999
ACH-000476,-0.148228450983
ACH-000477,0.0219855427536
ACH-000480,-0.10513838145300002
ACH-000481,-0.137122089309
ACH-000483,0.09309873405449999
ACH-000484,0.151507044829
ACH-000485,-0.130720238965
ACH-000486,-0.0967129045691
ACH-000487,-0.9571846020299999
ACH-000488,-0.0235180181853
ACH-000490,-0.0773762491831
ACH-000491,-0.0569507918964
ACH-000495,0.0491777001859
ACH-000496,0.00813188822967
ACH-000499,-0.160406508596
ACH-000500,0.106801739034
ACH-000502,0.0017891555225799998
ACH-000503,0.0596599717299
ACH-000505,-0.177298063094
ACH-000507,0.0713082563393
ACH-000510,-0.278427229994
ACH-000511,-0.261167674139
ACH-000512,0.169904156635
ACH-000516,-0.224154278263
ACH-000517,-0.246647351525
ACH-000518,0.018531045590700002
ACH-000520,-0.06525561633890001
ACH-000521,0.0065504913467099996
ACH-000522,-0.0587664657044
ACH-000524,-0.10377717102600001
ACH-000527,0.0536138163516
ACH-000528,0.104827084032
ACH-000537,0.013454312194100001
ACH-000541,-0.18476164855500002
ACH-000542,-0.256454638728
ACH-000544,-0.0803508041315
ACH-000545,0.023651560257700002
ACH-000547,-0.168190600592
ACH-000548,-0.105326696551
ACH-000549,-0.0509686301654
ACH-000550,-0.0800610575116
ACH-000552,-0.0696687728582
ACH-000556,-0.253370396063
ACH-000557,-0.08234950007410001
ACH-000570,-0.249393463697
ACH-000571,-0.208540073532
ACH-000573,-0.0153455760791
ACH-000576,-0.12327626201400001
ACH-000580,0.08611613640110001
ACH-000584,0.021035857178199998
ACH-000585,-0.14778791549
ACH-000588,0.0407569537689
ACH-000589,0.053744661406
ACH-000591,-0.169560332873
ACH-000593,-0.019282719250700003
ACH-000600,0.132494690915
ACH-000601,-0.045375839942699996
ACH-000604,0.210637816646
ACH-000605,-0.20028905871
ACH-000606,0.0200581356647
ACH-000608,-0.24209569881999998
ACH-000614,-0.0360191668093
ACH-000616,-0.17576256467700002
ACH-000618,-0.180402357077
ACH-000619,0.0169991275669
ACH-000620,-0.09099153090789999
ACH-000621,-0.258244008056
ACH-000622,-0.0311602350041
ACH-000623,0.14652900672900002
ACH-000624,-0.133526088094
ACH-000627,-0.36136053338299995
ACH-000630,0.0938836205016
ACH-000632,-0.110409616581
ACH-000633,0.034289829487900006
ACH-000637,0.0339634142848
ACH-000638,0.013923989952499998
ACH-000646,0.045795620597800006
ACH-000647,0.0333486064877
ACH-000648,-0.0780193593893
ACH-000649,-0.192640056866
ACH-000651,-0.11538808495200001
ACH-000652,-0.00646510916021
ACH-000653,-0.285766776969
ACH-000657,-0.34093438788400005
ACH-000658,-0.110889368641
ACH-000661,-0.202157082756
ACH-000662,0.42383739671899995
ACH-000663,-0.0858158531267
ACH-000665,0.07833369469069999
ACH-000671,-0.105696177279
ACH-000673,0.07640221262619999
ACH-000676,0.11061366105
ACH-000677,-0.37764630341600003
ACH-000681,-0.133327096325
ACH-000682,-0.0329743299469
ACH-000683,0.0325683407393
ACH-000684,0.0965146213695
ACH-000688,-0.20186016782299998
ACH-000693,-0.120432185634
ACH-000694,-0.078278572147
ACH-000695,0.16713479415
ACH-000696,-0.12715796615900002
ACH-000697,-0.0344434213223
ACH-000699,0.00565942731626
ACH-000701,-0.456204678433
ACH-000706,-0.0294645116348
ACH-000711,-0.020726282906
ACH-000713,-0.33903663922399996
ACH-000714,-0.12972308803500002
ACH-000718,-0.390952254022
ACH-000720,-0.0706578099178
ACH-000721,0.00607649433904
ACH-000724,-0.12582139316299998
ACH-000725,-0.155365072003
ACH-000732,-0.236732816963
ACH-000734,-0.104365637003
ACH-000735,-0.242952094777
ACH-000736,-0.023191987167099998
ACH-000738,-0.039494049525800004
ACH-000746,-0.172935529149
ACH-000747,-0.0335693331872
ACH-000748,-0.252091872524
ACH-000753,-0.0722459786544
ACH-000756,-0.279295524676
ACH-000757,-0.0907898324585
ACH-000758,-0.219688742238
ACH-000760,-0.0401462917425
ACH-000763,0.0131406073615
ACH-000764,-0.00175255331165
ACH-000765,0.133045998019
ACH-000766,-0.126075614946
ACH-000767,-0.142595812678
ACH-000768,-0.07461581973619999
ACH-000769,-0.10613853906199999
ACH-000770,-0.085030106538
ACH-000771,-0.0689407589626
ACH-000773,0.07983023927189999
ACH-000776,-0.286596415764
ACH-000777,-0.11675262593
ACH-000778,-0.0349936508753
ACH-000781,0.0828284983528
ACH-000782,-0.249378710603
ACH-000783,-0.026516650233400003
ACH-000784,-0.055437738414900004
ACH-000785,-0.0471631493927
ACH-000787,-0.124678996367
ACH-000788,-0.076807781102
ACH-000791,-0.0512221748264
ACH-000792,-0.265818939807
ACH-000794,-0.0815330735201
ACH-000796,-0.35499244287799997
ACH-000799,-0.23082417247200002
ACH-000800,0.14424677841800002
ACH-000802,0.0012304146408699999
ACH-000804,-0.0677753489185
ACH-000805,-0.09134122361710001
ACH-000809,0.031544576463200004
ACH-000810,0.256523206587
ACH-000811,-0.0826534863526
ACH-000817,-0.0764062780204
ACH-000819,-0.207650784837
ACH-000820,0.025965264682400003
ACH-000821,-0.150570563356
ACH-000822,-0.22309540879700002
ACH-000823,-0.12401474027699999
ACH-000824,-0.31119935539099997
ACH-000827,-0.0688910307086
ACH-000829,-0.17130280533
ACH-000831,-0.0349187771592
ACH-000832,0.050959139553899996
ACH-000833,0.141679349931
ACH-000834,-0.23641046261100002
ACH-000835,-0.32720599243500004
ACH-000836,-0.16442947824100002
ACH-000837,-0.0436515118026
ACH-000838,-0.257578443882
ACH-000839,0.0905278926361
ACH-000840,-0.226205026283
ACH-000841,-0.055502820179000004
ACH-000843,-0.26076301819200004
ACH-000846,-0.054254250242699996
ACH-000847,-0.293628344818
ACH-000848,-0.14233406841600002
ACH-000849,0.166670856276
ACH-000851,-0.0457428573945
ACH-000855,-0.0210305099466
ACH-000856,0.0145741858291
ACH-000858,-0.0291136997346
ACH-000859,-0.0628637158284
ACH-000861,-0.223693038323
ACH-000862,0.003924706993219999
ACH-000865,-0.0784769030509
ACH-000866,-0.054834313066499996
ACH-000867,0.0478824009652
ACH-000869,0.12155508920800001
ACH-000872,-0.0427133034369
ACH-000873,0.06842020266189999
ACH-000876,-0.026933280712799997
ACH-000878,0.0398424704828
ACH-000880,0.07135014317039999
ACH-000881,-0.07859304769230001
ACH-000882,-0.06972785722620001
ACH-000884,-0.157031800767
ACH-000885,0.054427471343
ACH-000887,-0.155437424145
ACH-000888,-0.04980215797069999
ACH-000889,-0.044942535174699996
ACH-000890,0.035932049730000006
ACH-000896,-0.505741593595
ACH-000898,-0.244220595289
ACH-000900,-0.0445731476564
ACH-000901,-0.124550784517
ACH-000905,0.0199516224648
ACH-000906,-0.179511882337
ACH-000907,-0.468314881531
ACH-000910,-0.0339954895434
ACH-000911,-0.11842036373600001
ACH-000912,-0.0774413262445
ACH-000913,-0.119823785138
ACH-000915,-0.103722565182
ACH-000916,-0.283667706079
ACH-000917,-0.19643356588599997
ACH-000921,-0.0534179330327
ACH-000924,-0.017678660240900004
ACH-000926,-0.0487622915783
ACH-000928,0.047393624109
ACH-000929,0.052349580881900004
ACH-000932,-0.133507344914
ACH-000935,-0.06387862631749999
ACH-000936,-0.025563889492900005
ACH-000937,-0.07634399627880001
ACH-000938,-0.11846213241499999
ACH-000939,-0.301719255306
ACH-000941,-0.137777324811
ACH-000943,-0.12077340299799999
ACH-000946,-0.222254044457
ACH-000947,-0.018288907154400003
ACH-000948,-0.0268820018939
ACH-000950,-0.409490075716
ACH-000953,-0.247224862114
ACH-000957,0.012111364428299999
ACH-000958,0.09254444608110002
ACH-000960,-0.131339440272
ACH-000963,-0.30195709131299997
ACH-000968,-0.012781779661700002
ACH-000969,-0.00516069862169
ACH-000973,-0.0264066823126
ACH-000974,-0.106647649023
ACH-000975,0.00121584819501
ACH-000976,-0.37763233797
ACH-000978,0.197917382634
ACH-000980,-0.03902643821290001
ACH-000984,-0.18406371626499998
ACH-000986,-0.012230788475600001
ACH-000988,-0.0830721702112
ACH-000993,-0.172965939804
ACH-000994,-0.0393833781376
ACH-000996,-0.167551074267
ACH-001001,-0.0466182139303
ACH-001020,-0.153908414207
ACH-001028,-0.0189291421794
ACH-001031,-0.0590682954794
ACH-001038,-0.0411162086164
ACH-001048,-0.18432745723900001
ACH-001050,-0.429016044294
ACH-001053,0.271496188189
ACH-001054,-0.106437853769
ACH-001061,-0.00110186688048
ACH-001067,0.143169563454
ACH-001075,-0.0397598722741
ACH-001096,-0.14454378597200002
ACH-001128,-0.012785446054100001
ACH-001134,-0.101894627732
ACH-001151,-0.0703791697853
ACH-001163,-0.214275648578
ACH-001164,0.0990107068877
ACH-001173,-0.296965638674
ACH-001183,-0.0731850969962
ACH-001184,-0.034925609067
ACH-001190,-0.022501688173000002
ACH-001192,-0.20043396389899998
ACH-001193,-0.017554740523700003
ACH-001196,0.118625274817
ACH-001197,-0.152191120831
ACH-001205,-0.175903337978
ACH-001211,-0.153775734276
ACH-001212,-0.34224909524400005
ACH-001228,-0.0488624539739
ACH-001232,-0.301584542941
ACH-001239,-0.275734276289
ACH-001274,-0.15121800032299998
ACH-001275,-0.035363183163199995
ACH-001277,-0.14855878586100002
ACH-001278,-0.06836663905780001
ACH-001280,-0.0219335120982
ACH-001283,-0.308924580244
ACH-001289,-0.12596787738
ACH-001295,-0.0651522170257
ACH-001300,-0.0606815829452
ACH-001301,0.0902781902036
ACH-001302,-0.0108385552445
ACH-001303,-0.307067830978
ACH-001306,-0.0738968131496
ACH-001318,-0.0167693230021
ACH-001322,-0.34493561475999995
ACH-001328,-0.13360147136199998
ACH-001332,-0.271950201212
ACH-001333,-0.229040373134
ACH-001336,-0.0932947255291
ACH-001340,-0.0593389907661
ACH-001346,-0.0705988622091
ACH-001353,-0.32392139386
ACH-001354,-0.0910584812839
ACH-001367,-0.048797760604499994
ACH-001368,-0.0413508216021
ACH-001374,-0.0511465960592
ACH-001375,-0.16318605997400001
ACH-001377,0.08749187236919999
ACH-001380,-0.0236574917777
ACH-001391,-0.041230760606800004
ACH-001407,-0.0738561592135
ACH-001408,-0.0744747076997
ACH-001413,-0.19668998188499998
ACH-001430,0.034002340700500004
ACH-001431,-0.150318748792
ACH-001450,0.0018620797005
ACH-001496,-0.010475744040700001
ACH-001500,-0.665256431803
ACH-001521,-0.212162430122
ACH-001523,-0.17490929060199997
ACH-001532,-0.0908181231846
ACH-001536,-0.164537731005
ACH-001550,-0.07735408151869999
ACH-001552,0.017521773785900002
ACH-001554,-0.12147395006799999
ACH-001645,-0.0324889467949
ACH-001654,-0.16134037399700002
ACH-001715,0.00297085488783
ACH-001735,-0.27612922037500004
ACH-001736,-0.203883128658
ACH-001737,-0.07833571621119999
ACH-001740,-0.055967517678
ACH-001745,-0.127008393742
ACH-001750,-0.361999216804
ACH-001765,0.0025015138391999998
ACH-001956,-0.0372848613331
ACH-001957,-0.030823636373900003
