,BOD1L2 (284257)
ACH-000004,0.237683922746
ACH-000007,0.19450201855799998
ACH-000009,0.21101618331
ACH-000011,0.166466355452
ACH-000012,0.168893138881
ACH-000013,0.144483286042
ACH-000014,-0.057054020615600005
ACH-000015,0.23304773150199998
ACH-000017,0.232583498394
ACH-000018,0.12560441874000003
ACH-000019,0.312578896685
ACH-000021,0.323156108651
ACH-000022,0.269314683669
ACH-000025,0.0390173884235
ACH-000028,0.348955801847
ACH-000030,0.17747614196199998
ACH-000035,0.227568403884
ACH-000036,0.225456258109
ACH-000037,0.228897726408
ACH-000039,0.0415376093172
ACH-000040,0.332494880933
ACH-000041,0.17660114728700002
ACH-000042,0.19721773424800002
ACH-000045,0.25081645839899996
ACH-000047,0.025952884611800002
ACH-000052,0.307538040022
ACH-000053,0.277572560844
ACH-000054,0.20735451698399998
ACH-000055,0.347554635272
ACH-000060,0.113827428404
ACH-000067,0.218611950375
ACH-000070,0.08664604619699999
ACH-000075,0.17728917245900003
ACH-000078,0.256609813863
ACH-000082,0.24487343629900002
ACH-000085,0.26165246063299996
ACH-000086,0.30727470463
ACH-000087,0.37101900566299995
ACH-000092,0.284691843164
ACH-000095,0.17083366919
ACH-000097,0.24590136867600002
ACH-000098,0.0954322707138
ACH-000099,0.214940632793
ACH-000108,0.160522304362
ACH-000113,0.157282700602
ACH-000115,0.114789926022
ACH-000116,0.250510833499
ACH-000118,0.243022794743
ACH-000120,0.160120720985
ACH-000123,0.267087748606
ACH-000127,0.166850281579
ACH-000128,0.17635196281100002
ACH-000132,0.24093254361699998
ACH-000133,0.15683565984300002
ACH-000137,0.128042260902
ACH-000138,0.00946705111538
ACH-000142,0.159544520378
ACH-000143,0.0770013918324
ACH-000146,0.229775238488
ACH-000148,0.135278254914
ACH-000150,0.35424504416999997
ACH-000152,0.171397488069
ACH-000153,0.134665650631
ACH-000159,0.28062069979800003
ACH-000160,0.16845785569200003
ACH-000163,0.21188069950999996
ACH-000167,0.155894796045
ACH-000168,-0.0438177939024
ACH-000169,0.23382402958299997
ACH-000178,0.336677521734
ACH-000182,0.25333341074
ACH-000183,0.191515383794
ACH-000188,0.19916804198
ACH-000189,0.363165628684
ACH-000190,0.129793425352
ACH-000198,0.100739755778
ACH-000204,-0.0174474942541
ACH-000206,0.0765627346967
ACH-000207,0.315041087119
ACH-000211,0.188948148172
ACH-000215,0.172567580396
ACH-000221,-0.032780642230700006
ACH-000222,0.28340743665600004
ACH-000223,0.139522635334
ACH-000226,0.294050774583
ACH-000227,0.125481104748
ACH-000228,0.135207700415
ACH-000231,0.297299419796
ACH-000232,0.059703905328199997
ACH-000233,0.233623531693
ACH-000234,0.129107161367
ACH-000235,0.14217294831
ACH-000237,0.20803038173500002
ACH-000238,0.0987282709813
ACH-000243,0.192884408268
ACH-000244,0.0324828851717
ACH-000246,0.131123642512
ACH-000248,0.119710372144
ACH-000250,0.158498954637
ACH-000251,0.108669347223
ACH-000253,0.177375196448
ACH-000255,0.185315051986
ACH-000256,0.30715911303800003
ACH-000257,0.12389663679400001
ACH-000258,-0.113775633311
ACH-000259,0.07369027561439999
ACH-000260,0.32228909916299997
ACH-000261,0.19221118270999998
ACH-000262,0.126451635777
ACH-000263,0.24701157499200002
ACH-000264,0.19759784497400001
ACH-000265,0.23410709583
ACH-000266,0.144318239784
ACH-000272,0.30692791233399996
ACH-000273,0.283232029468
ACH-000274,0.256221095188
ACH-000277,0.220137118809
ACH-000278,0.0411109926575
ACH-000279,0.14545790362299998
ACH-000280,0.332733921794
ACH-000281,0.0587825392027
ACH-000288,0.115563468467
ACH-000291,0.18784022047
ACH-000293,0.17710597816100002
ACH-000294,0.139978711886
ACH-000295,0.004811027350560001
