,NAIF1 (203245)
ACH-000329,-0.13493655034000002
ACH-000330,-0.173511422892
ACH-000331,0.00231240074214
ACH-000332,-0.22679002234099999
ACH-000334,0.280035405378
ACH-000335,-0.0045849495124099995
ACH-000336,0.166572805827
ACH-000337,-0.156251263396
ACH-000339,-0.156728456333
ACH-000341,-0.20417368971
ACH-000348,-0.09708369675079999
ACH-000350,-0.22651597143000002
ACH-000352,-0.116806694226
ACH-000356,-0.00464617641381
ACH-000361,-0.419219553505
ACH-000362,-0.280433389728
ACH-000363,-0.244361230102
ACH-000364,-0.249089925803
ACH-000365,-0.20915437253
ACH-000366,-0.331214603347
ACH-000368,-0.38874949812
ACH-000374,-0.08466531220939999
ACH-000375,0.034618602015
ACH-000376,-0.124023304545
ACH-000381,-0.156287271986
ACH-000383,-0.21559399737100002
ACH-000387,-0.17151854317200002
ACH-000389,-0.237744107002
ACH-000390,-0.07264931659030001
ACH-000393,-0.111949842541
ACH-000395,-0.332848487686
ACH-000397,-0.0895846818251
ACH-000401,-0.199467684681
ACH-000402,-0.24368904289700002
ACH-000403,-0.19762856486900002
ACH-000404,-0.39344484986100003
ACH-000406,-0.0914619416796
ACH-000407,-0.19763585415100002
ACH-000408,-0.0738549096119
ACH-000410,-0.202413782294
ACH-000411,-0.034755796917500005
ACH-000414,-0.177909038424
ACH-000415,-0.219529770488
ACH-000416,-0.258931679478
ACH-000420,-0.209075737405
ACH-000421,-0.11778468251499999
ACH-000424,-0.12243762185200001
ACH-000425,-0.09213734380899999
ACH-000426,-0.242687261614
ACH-000427,-0.120656610843
ACH-000433,0.0968055103617
ACH-000436,-0.043592632577900005
ACH-000444,-0.18533788519299998
ACH-000445,-0.290286775619
ACH-000448,0.05740924521290001
ACH-000450,-0.247066745912
ACH-000452,-0.0655962753437
ACH-000454,-0.057718097105800004
ACH-000458,-0.077916242697
ACH-000459,0.00397020903608
ACH-000460,-0.10439334072100001
ACH-000461,-0.0477616441548
ACH-000463,-0.0262450425558
ACH-000464,-0.273668607709
ACH-000466,-0.126935670667
ACH-000467,-0.228465427792
ACH-000468,-0.19935597206500003
ACH-000469,-0.12768136162799998
ACH-000470,-0.314391884443
ACH-000471,-0.171310961576
ACH-000472,-0.114194779803
ACH-000473,-0.199613536939
ACH-000475,-0.112040616728
ACH-000476,-0.218286844274
ACH-000477,-0.17077836719700001
ACH-000480,0.0186247277455
ACH-000481,-0.24311624669
ACH-000483,-0.252539116968
ACH-000484,-0.0264314857557
ACH-000485,0.119338179694
ACH-000486,-0.205306365118
ACH-000487,-0.12231002352399999
ACH-000488,-0.0867644672107
ACH-000490,0.0509999879798
ACH-000491,-0.263960361413
ACH-000495,-0.262781948546
ACH-000496,-0.0890597893657
ACH-000499,-0.147438407636
ACH-000500,-0.245056522871
ACH-000502,-0.196885617325
ACH-000503,-0.265789665529
ACH-000505,-0.0674361892051
ACH-000507,-0.00512518047793
ACH-000510,-0.29558526453699996
ACH-000511,-0.24950759106999998
ACH-000512,-0.344873108737
ACH-000516,-0.0681869611522
ACH-000517,-0.21702099215300003
ACH-000518,0.0754387975748
ACH-000520,-0.17792400312800002
ACH-000521,-0.397660593891
ACH-000522,-0.12556980709499999
ACH-000524,-0.10636343916200001
ACH-000527,-0.08821974772600001
ACH-000528,-0.0704470476573
ACH-000537,-0.0144068657183
ACH-000541,0.0263124714345
ACH-000542,-0.298334001025
ACH-000544,-0.17567590374000003
ACH-000545,0.126013774982
ACH-000547,-0.09121321914660001
ACH-000548,-0.263863540565
ACH-000549,-0.396371286966
ACH-000550,-0.327932099647
ACH-000552,-0.1204190123
ACH-000556,-0.309856687781
ACH-000557,-0.07054398433039999
ACH-000570,-0.288875654122
ACH-000571,-0.156388649616
ACH-000573,-0.0656042235072
ACH-000576,-0.13613208748299999
ACH-000580,-0.166557781209
ACH-000584,-0.150650680485
ACH-000585,0.0363612664883
ACH-000588,0.19720344195
ACH-000589,-0.0689947328201
ACH-000591,-0.028173459934299996
ACH-000593,-0.333997849001
ACH-000600,-0.109827813683
ACH-000601,-0.255210269815
ACH-000604,-0.215582687062
ACH-000605,-0.12278956088500001
ACH-000606,0.00683527702849
ACH-000608,-0.37055921936700004
ACH-000614,-0.264628904368
ACH-000616,-0.139574292591
ACH-000618,-0.105344412916
ACH-000619,-0.108607046336
ACH-000620,-0.07716801646310001
ACH-000621,-0.311480149971
ACH-000622,-0.146257858829
ACH-000623,-0.0543106329895
ACH-000624,-0.019448438061799998
ACH-000627,0.006744910678689999
ACH-000630,-0.28489586419199997
ACH-000632,-0.33328426708000003
ACH-000633,-0.227342800113
ACH-000637,-0.136449106743
ACH-000638,-0.113982931334
ACH-000646,-0.16264043064300002
ACH-000647,-0.166404150922
ACH-000648,-0.302106890777
ACH-000649,-0.110212291536
ACH-000651,-0.209970897492
ACH-000652,-0.263671337866
ACH-000653,-0.451159905942
ACH-000657,-0.14953594189000002
ACH-000658,-0.34063091338299994
ACH-000661,-0.0976315862745
ACH-000662,-0.47157281058999995
ACH-000663,-0.114216507772
ACH-000665,0.053474484472000004
ACH-000671,0.128567306304
ACH-000673,-0.227206426068
ACH-000676,-0.394225750457
ACH-000677,-0.165002533497
ACH-000681,-0.235269229758
ACH-000682,-0.17732216327599998
ACH-000683,-0.14532451048599998
ACH-000684,0.23881119541700002
ACH-000688,-0.295273085903
ACH-000693,-0.037428235685699994
ACH-000694,-0.215369764659
ACH-000695,-0.153131255203
ACH-000696,-0.065039984613
ACH-000697,-0.309426327276
ACH-000699,-0.127887403334
ACH-000701,-0.24721871285900002
ACH-000706,-0.256643074908
ACH-000711,-0.160764331414
ACH-000713,-0.166966966974
ACH-000714,-0.14733743914300002
ACH-000718,-0.331914895819
ACH-000720,-0.058791077389
ACH-000721,-0.308002328898
ACH-000724,-0.395406867834
ACH-000725,-0.165501840461
ACH-000732,-0.347757338321
ACH-000734,-0.079952719381
ACH-000735,-0.19336197884300002
ACH-000736,0.027408533002400003
ACH-000738,-0.09139053070289999
ACH-000746,0.177529353671
ACH-000747,-0.317531863999
ACH-000748,-0.19263438793999998
ACH-000753,-0.146144788971
ACH-000756,-0.213868319077
ACH-000757,-0.500644359348
ACH-000758,-0.041876548664699996
ACH-000760,-0.208014606068
ACH-000763,-0.049788884370599994
ACH-000764,0.0638345701435
ACH-000765,-0.34007452320799997
ACH-000766,-0.17620893753
ACH-000767,-0.17915079714899998
ACH-000768,-0.20911008009100002
ACH-000769,-0.0994255618606
ACH-000770,-0.110610871967
ACH-000771,-0.00892329461718
ACH-000773,-0.197140658364
ACH-000776,-0.19905867238400002
ACH-000777,-0.16716911726199998
ACH-000778,-0.21421792440499998
ACH-000781,-0.253683392517
ACH-000782,-0.156912946902
ACH-000783,-0.312186091144
ACH-000784,-0.0332899623231
ACH-000785,-0.10706400455600001
ACH-000787,-0.22612084510699998
ACH-000788,-0.193626915156
ACH-000791,-0.26963282937399996
ACH-000792,-0.14313978976
ACH-000794,-0.036470393511300006
ACH-000796,-0.09914958086239999
ACH-000799,-0.35557116787199994
ACH-000800,0.192827490081
ACH-000802,0.0195055524495
ACH-000804,-0.0386212354478
ACH-000805,-0.0934235432534
ACH-000809,-0.181129799914
ACH-000810,-0.37717511620099997
ACH-000811,-0.28774162434
ACH-000817,-0.0684448808217
ACH-000819,-0.201164198919
ACH-000820,-0.25283397598900004
ACH-000821,-0.41030780909000003
ACH-000822,-0.266549469682
ACH-000823,-0.152452773751
ACH-000824,-0.21825317006099998
ACH-000827,-0.177872258142
ACH-000829,-0.262606527521
ACH-000831,-0.0285586777716
ACH-000832,-0.18217897661200003
ACH-000833,-0.112232664069
ACH-000834,-0.207354388499
ACH-000835,-0.136088904694
ACH-000836,-0.08147353024710001
ACH-000837,-0.0996475041023
ACH-000838,0.130723717633
ACH-000839,-0.195280851755
ACH-000840,-0.056511387073099995
ACH-000841,-0.38910319050700004
ACH-000843,-0.128892580223
ACH-000846,0.058280024823199994
ACH-000847,0.166166011262
ACH-000848,-0.08257386675219999
ACH-000849,-0.191219769971
ACH-000851,-0.206535559666
ACH-000855,-0.062057746063099994
ACH-000856,-0.0396259937515
ACH-000858,-0.17299610233399998
ACH-000859,-0.354410650964
ACH-000861,-0.134139173984
ACH-000862,-0.167295589824
ACH-000865,-0.11259912278300001
ACH-000866,-0.183791581762
ACH-000867,-0.103734423535
ACH-000869,-0.059366828800499996
ACH-000872,-0.381604102573
ACH-000873,0.0782385098409
ACH-000876,-0.11460405706599999
ACH-000878,-0.0601401179289
ACH-000880,-0.12772707944
ACH-000881,-0.122072499079
ACH-000882,-0.087895186708
ACH-000884,-0.209571593363
ACH-000885,0.00174789277803
ACH-000887,-0.10767337521800001
ACH-000888,-0.38320278469
ACH-000889,-0.0898335780008
ACH-000890,-0.267032713829
ACH-000896,-0.169537360068
ACH-000898,-0.133235258743
ACH-000900,-0.173009555963
ACH-000901,-0.22742589212099998
ACH-000905,-0.0421239690771
ACH-000906,-0.14933513627699999
ACH-000907,-0.258238162458
ACH-000910,-0.17488621366300003
ACH-000911,-0.0888723180278
ACH-000912,-0.233362887119
ACH-000913,-0.261833347053
ACH-000915,-0.084592491117
ACH-000916,0.239524082477
ACH-000917,0.0123762494593
ACH-000921,-0.156132246077
ACH-000924,-0.09900528603639999
ACH-000926,-0.186442792354
ACH-000928,-0.205265143601
ACH-000929,-0.127290135275
ACH-000932,-0.036988061932300004
ACH-000935,-0.160684628818
ACH-000936,-0.244554990973
ACH-000937,-0.250991614954
ACH-000938,0.13908273450300002
ACH-000939,-0.24899705590799998
ACH-000941,-0.136140028041
ACH-000943,-0.189966521584
ACH-000946,-0.21161921687600002
ACH-000947,-0.217984754873
ACH-000948,-0.250739955054
ACH-000950,-0.22758814334600003
ACH-000953,-0.258137935505
ACH-000957,-0.291474004097
ACH-000958,-0.0391041996145
ACH-000960,-0.367548540153
ACH-000963,0.273022732813
ACH-000968,-0.092096013403
ACH-000969,0.000972262500711
ACH-000973,-0.256789084989
ACH-000974,-0.315119681183
ACH-000975,-0.0864870977901
ACH-000976,0.261166201773
ACH-000978,0.225493898957
ACH-000980,-0.127385256929
ACH-000984,-0.170929052177
ACH-000986,-0.0703749989514
ACH-000988,-0.106028140086
ACH-000993,-0.11418572010099999
ACH-000994,-0.0651281899962
ACH-000996,-0.17717876663499998
ACH-001001,-0.08067636415910001
ACH-001020,-0.198520056066
ACH-001028,-0.212468338798
ACH-001031,-0.121988179943
ACH-001038,-0.190662843881
ACH-001048,-0.222946605798
ACH-001050,-0.173835825494
ACH-001053,-0.04720425932490001
ACH-001054,-0.0151457952864
ACH-001061,-0.14496057718
ACH-001067,-0.239601739167
ACH-001075,-0.17985217565900002
ACH-001096,-0.205948993908
ACH-001128,0.0821135700468
ACH-001134,-0.287807808546
ACH-001151,-0.25660016178100004
ACH-001163,-0.403606693553
ACH-001164,-0.46404202486900004
ACH-001173,-0.016748710920500003
ACH-001183,-0.192446367813
ACH-001184,-0.368311050642
ACH-001190,0.041419869781699994
ACH-001192,-0.0308700646536
ACH-001193,-0.36928124810999996
ACH-001196,-0.263668546178
ACH-001197,-0.294114408723
ACH-001205,-0.282468902203
ACH-001211,0.00837038508375
ACH-001212,-0.20204495680799997
ACH-001228,-0.189491144523
ACH-001232,-0.312762132278
ACH-001239,-0.237619592029
ACH-001274,-0.0329324823343
ACH-001275,-0.0566114793181
ACH-001277,-0.609068445128
ACH-001278,-0.39557718508199996
ACH-001280,-0.41511642326399995
ACH-001283,-0.08394561838379999
ACH-001289,-0.233652531252
ACH-001295,-0.0149627947428
ACH-001300,-0.234696768385
ACH-001301,-0.12144930002800002
ACH-001302,-0.34936387141999997
ACH-001303,-0.007419760117010001
ACH-001306,-0.132847482959
ACH-001318,-0.264285259943
ACH-001322,-0.024492066180099997
ACH-001328,-0.167106402703
ACH-001332,-0.191271955734
ACH-001333,-0.041658254385
ACH-001336,0.0241190971314
ACH-001340,-0.22693230613499998
ACH-001346,-0.26871484145
ACH-001353,-0.22965151412700002
ACH-001354,-0.316710971821
ACH-001367,-0.179841485464
ACH-001368,-0.205216518817
ACH-001374,0.181526443589
ACH-001375,-0.0491757099883
ACH-001377,-0.0653122606126
ACH-001380,-0.0970459435189
ACH-001391,-0.1721586193
ACH-001407,-0.0934247621873
ACH-001408,-0.189739321046
ACH-001413,-0.167327618353
ACH-001430,-0.497712973567
ACH-001431,0.010612010614200001
ACH-001450,-0.283059322661
ACH-001496,-0.0412717162597
ACH-001500,-0.34781197585600004
ACH-001521,-0.39886626325400004
ACH-001523,-0.186875441012
ACH-001532,-0.0861979316394
ACH-001536,-0.17391220608199998
ACH-001550,-0.24035734697900002
ACH-001552,-0.29862355155299997
ACH-001554,-0.21433833324
ACH-001645,-0.102750827224
ACH-001654,-0.276741881681
ACH-001715,0.023567880622700002
ACH-001735,-0.168310508309
ACH-001736,-0.220247059869
ACH-001737,-0.112225969836
ACH-001740,-0.0942263064604
ACH-001745,-0.506635239178
ACH-001750,0.0156719847953
ACH-001765,-0.201056720105
ACH-001956,-0.113522865539
ACH-001957,-0.0825714879044
