,PHOSPHO1 (162466)
ACH-000805,-0.274277905396
ACH-000809,-0.182793285719
ACH-000810,0.045110728966699994
ACH-000811,-0.22888334151700002
ACH-000817,-0.13914361207
ACH-000819,-0.216488547911
ACH-000820,-0.20981331778999998
ACH-000821,-0.18803750499000002
ACH-000822,-0.268219010129
ACH-000823,-0.161409031786
ACH-000824,-0.181555529731
ACH-000827,-0.272502528508
ACH-000829,-0.140633586078
ACH-000831,-0.101119671503
ACH-000832,-0.16055739618599998
ACH-000833,-0.19709322946199997
ACH-000834,-0.0054510892112800005
ACH-000835,-0.265107901263
ACH-000836,-0.160737594536
ACH-000837,-0.19496801564
ACH-000838,-0.189680487487
ACH-000839,-0.303093468018
ACH-000840,-0.634515826755
ACH-000841,-0.09699567411260002
ACH-000843,-0.30014016576200003
ACH-000846,-0.482092629749
ACH-000847,-0.366592742165
ACH-000848,-0.171269863143
ACH-000849,-0.211147963594
ACH-000851,-0.31028589636799997
ACH-000855,-0.19724403619000003
ACH-000856,-0.159099397836
ACH-000858,-0.18398812839499998
ACH-000859,-0.447576571545
ACH-000861,-0.20711708397
ACH-000862,-0.22649782991700002
ACH-000865,-0.24095689195999997
ACH-000866,-0.122136514915
ACH-000867,-0.20565619652399997
ACH-000869,-0.410692410683
ACH-000872,-0.255913218973
ACH-000873,-0.18807679253899998
ACH-000876,-0.43471109090099996
ACH-000878,-0.19347911237100002
ACH-000880,-0.192400846483
ACH-000881,-0.119877450403
ACH-000882,-0.20955205725
ACH-000884,-0.300305104407
ACH-000885,-0.250091723178
ACH-000887,-0.37823753746600003
ACH-000888,-0.282492460731
ACH-000889,-0.25736439455
ACH-000890,-0.249682323164
ACH-000896,-0.286862222413
ACH-000898,-0.107166623328
ACH-000900,-0.104388273797
ACH-000901,-0.189385391267
ACH-000905,-0.075797115906
ACH-000906,-0.229255451297
ACH-000907,-0.166795503913
ACH-000910,-0.239041233806
ACH-000911,-0.256532823279
ACH-000912,-0.284732703566
ACH-000913,-0.371722083566
ACH-000915,-0.39423318300399995
ACH-000916,-0.226059528926
ACH-000917,-0.374298085646
ACH-000921,-0.21814404659800002
ACH-000924,-0.294930212566
ACH-000926,-0.523186213889
ACH-000928,-0.102413943634
ACH-000929,-0.367062529201
ACH-000932,-0.14410466963
ACH-000935,-0.28106418413600004
ACH-000936,-0.137099218477
ACH-000937,-0.29341330694699996
ACH-000938,-0.368816829833
ACH-000939,-0.19464012967500002
ACH-000941,-0.24419350108600002
ACH-000943,-0.10890059765599999
ACH-000946,-0.256799223837
ACH-000947,-0.134690830092
ACH-000948,-0.338380905281
ACH-000950,-0.0698482128402
ACH-000953,-0.27052320793400003
ACH-000957,-0.175733953917
ACH-000958,-0.412717816236
ACH-000960,-0.0996435212811
ACH-000963,-0.38828764259599996
ACH-000968,-0.21496113872699998
ACH-000969,-0.106305216587
ACH-000973,-0.237620501537
ACH-000974,-0.149118787402
ACH-000975,-0.30734868730799997
ACH-000976,-0.422632627838
ACH-000978,0.07455842603769999
ACH-000980,-0.207354730622
ACH-000984,-0.43543127399899995
ACH-000986,-0.36178281310500005
ACH-000988,-0.266314759351
ACH-000993,-0.0542702007909
ACH-000994,-0.230212040164
ACH-000996,-0.602512628395
ACH-001001,-0.325730447386
ACH-001020,-0.28824171848700003
ACH-001028,-0.170550924071
ACH-001031,-0.036695017291099995
ACH-001038,-0.331336204516
ACH-001048,-0.24202966272100002
ACH-001050,-0.336181759139
ACH-001053,-0.485616394771
ACH-001054,-0.40896581563100004
ACH-001061,0.00189997454054
ACH-001067,-0.40440804564599997
ACH-001075,0.0103965094479
ACH-001096,-0.19810038557100001
ACH-001128,0.1196864831
ACH-001134,-0.2875829863
ACH-001151,-0.37830231819300003
ACH-001163,-0.181678964839
ACH-001164,-0.31550121956
ACH-001173,-0.293187799241
ACH-001183,-0.303298539933
ACH-001184,-0.290819666655
ACH-001190,-0.508722993642
ACH-001192,-0.013575426905399998
ACH-001193,-0.200582461431
ACH-001196,-0.317039578367
ACH-001197,-0.41228474567
ACH-001205,-0.191890715953
ACH-001211,-0.258758431787
ACH-001212,-0.434576985851
ACH-001228,-0.33390284985199997
ACH-001232,-0.26458593801999997
ACH-001239,-0.241815322262
ACH-001274,-0.496176522246
ACH-001275,-0.256664902629
ACH-001277,-0.131188508008
ACH-001278,-0.240264404541
ACH-001280,-0.155639310489
ACH-001283,-0.32730028957699997
ACH-001289,-0.151587049003
ACH-001295,-0.27667072602299997
ACH-001300,-0.0860713274948
ACH-001301,-0.316771718697
ACH-001302,-0.48044320534900004
ACH-001303,-0.253351228724
ACH-001306,-0.425262987276
ACH-001318,0.009926237358950001
ACH-001322,-0.25175011153099996
ACH-001328,-0.0906857087754
ACH-001332,-0.281654021095
ACH-001333,-0.166990756375
ACH-001336,-0.235372195931
ACH-001340,-0.273964772909
ACH-001346,-0.42989726485699997
ACH-001353,-0.351033433419
ACH-001354,-0.384837552051
ACH-001367,-0.31734671996999997
ACH-001368,-0.210008911595
ACH-001374,-0.25879377469799997
ACH-001375,-0.346405126938
ACH-001377,-0.23974378886999997
ACH-001380,-0.18999868910999998
ACH-001391,-0.365278615233
ACH-001407,-0.19933675389400002
ACH-001408,-0.11340413758300001
ACH-001413,-0.302746372701
ACH-001430,-0.22005782458599998
ACH-001431,-0.42413558319399997
ACH-001450,-0.110747454243
ACH-001496,-0.0812907196506
ACH-001500,-0.356437786165
ACH-001521,0.0186115610701
ACH-001523,-0.265730734639
ACH-001532,-0.0750077722442
ACH-001536,-0.236891938252
ACH-001550,-0.338144170872
ACH-001552,-0.17650533156800002
ACH-001554,-0.268329486148
ACH-001645,-0.372605920608
ACH-001654,-0.31485930104800003
ACH-001715,-0.25713613162099996
ACH-001735,-0.264304519121
ACH-001736,-0.432149771882
ACH-001737,-0.00951773565262
ACH-001740,-0.368232690386
ACH-001745,-0.113022722237
ACH-001750,-0.245843627945
ACH-001765,-0.299421946139
ACH-001956,-0.1927207464
ACH-001957,-0.36201615599200004
