,ERMP1 (79956)
ACH-000004,-0.6928361770110001
ACH-000007,-0.038050518526699995
ACH-000009,-0.0157880983852
ACH-000011,0.04595192311000001
ACH-000012,0.06408456257009999
ACH-000013,0.0288006271471
ACH-000014,-0.0442187718169
ACH-000015,-0.07682341019010001
ACH-000017,0.04241050924240001
ACH-000018,-0.043164416621000005
ACH-000019,-0.221399306017
ACH-000021,-0.13365133366100002
ACH-000022,-0.167358549863
ACH-000025,-0.115647691139
ACH-000028,0.049987244244
ACH-000030,-0.060994986420300004
ACH-000035,0.0396460110671
ACH-000036,-0.15890373322
ACH-000037,-0.139073873844
ACH-000039,0.0620392819064
ACH-000040,-0.163970497095
ACH-000041,-0.039395214943199995
ACH-000042,-0.142579778372
ACH-000045,0.045124100792899996
ACH-000047,-0.011869583353500001
ACH-000052,-0.07473402415630001
ACH-000053,-0.0258694256942
ACH-000054,-0.12235583010199999
ACH-000055,-0.020162459408
ACH-000060,-0.108950740011
ACH-000067,-0.14712566646199998
ACH-000070,-0.3413789296
ACH-000075,-0.399987346368
ACH-000078,0.24035151938000002
ACH-000082,-0.216116997673
ACH-000085,-0.161288259097
ACH-000086,-0.011973161037899999
ACH-000087,-0.094922568633
ACH-000092,-0.145075850988
ACH-000095,-0.0376605095217
ACH-000097,0.0526904159801
ACH-000098,-0.06776467806419999
ACH-000099,-0.00536196719586
ACH-000108,-0.0398214227086
ACH-000113,-0.0764749799218
ACH-000115,0.15607004816700001
ACH-000116,0.0206617963806
ACH-000118,-0.00396484210633
ACH-000120,-0.130522587176
ACH-000123,0.0029856223370700002
ACH-000127,-0.033813727391
ACH-000128,-0.029996279726800003
ACH-000132,-0.0193922672398
ACH-000133,-0.0811152031768
ACH-000137,-0.023104980705900002
ACH-000138,0.0021156652140899997
ACH-000142,-0.107163213498
ACH-000143,0.15911080996899998
ACH-000146,0.006908594951880001
ACH-000148,-0.0034731907006300003
ACH-000150,-0.155075102135
ACH-000152,-0.152083349455
ACH-000153,-0.251236256808
ACH-000159,-0.0336687422032
ACH-000160,-0.0714787370906
ACH-000163,0.0762874492104
ACH-000167,0.128695847436
ACH-000168,-0.0032554738418600006
ACH-000169,-0.124110342671
ACH-000178,0.0208820145761
ACH-000182,-0.057408857390400005
ACH-000183,-0.0355603352867
ACH-000188,-0.122292925341
ACH-000189,-0.00825741996316
ACH-000190,-0.0653873784257
ACH-000198,-0.0451016232934
ACH-000204,-0.21664235407
ACH-000206,-0.18471748712299998
ACH-000207,-0.0296734205472
ACH-000211,-0.197639130655
ACH-000215,-0.22597990041700003
ACH-000221,-0.09967197138350001
ACH-000222,0.0480163230765
ACH-000223,0.0467578436019
ACH-000226,-0.0193283489658
ACH-000227,0.05238322381109999
ACH-000228,-0.113589264447
ACH-000231,-0.0651435569106
ACH-000232,0.0202596149888
ACH-000233,-0.052422182621800005
ACH-000234,0.039430817631599994
ACH-000235,-0.117020812293
ACH-000237,-0.20485389768599999
ACH-000238,-0.20227718504500003
ACH-000243,0.0333602167967
ACH-000244,0.118972928012
ACH-000246,-0.13995741275999998
ACH-000248,0.043516816445
ACH-000250,-0.0522756632233
ACH-000251,0.270436022452
ACH-000253,-0.154696546919
ACH-000255,-0.036640734974699996
ACH-000256,-0.0037182631782199994
ACH-000257,0.0229697702863
ACH-000258,0.007688367233720001
ACH-000259,-0.0535389445221
ACH-000260,0.0463621681996
ACH-000261,-0.081835765524
ACH-000262,0.060482384656
ACH-000263,-0.383527598278
ACH-000264,-0.0750856167201
ACH-000265,-0.124315157539
ACH-000266,-0.201949388787
ACH-000272,-0.20370819141600002
ACH-000273,-0.058371150061
ACH-000274,-0.197790021158
ACH-000277,0.09361974620279999
ACH-000278,-0.305152767209
ACH-000279,-0.07795122305789999
ACH-000280,-0.0744313953048
ACH-000281,0.12182836762299999
ACH-000288,-0.144824688184
ACH-000291,-0.09921810546049999
ACH-000293,-0.112755696788
ACH-000294,0.134033611394
ACH-000295,-0.133554572821
ACH-000296,0.305134436908
ACH-000302,-0.0593068598171
ACH-000304,-0.342971905507
ACH-000307,-0.078789002446
ACH-000308,-0.179276443026
ACH-000310,0.220498938554
ACH-000311,-0.030296256416799998
ACH-000312,-0.10367789388599999
ACH-000315,0.036691609834199994
ACH-000316,-0.022735158903200003
ACH-000317,-0.0668352442231
ACH-000318,-0.06852081031190001
ACH-000319,-0.09528460374639999
ACH-000320,-0.0132242503437
ACH-000322,-0.0255830869428
ACH-000323,-0.0376584185696
ACH-000324,-0.000908203882268
ACH-000329,-0.07304663361760001
ACH-000330,-0.018578062377
ACH-000331,-0.0417872054299
ACH-000332,-0.136608131659
ACH-000334,-0.07940223063360001
ACH-000335,-0.10531684687000001
ACH-000336,-0.113279547239
ACH-000337,0.0440656790083
ACH-000339,0.0110991931949
ACH-000341,-0.253285977819
ACH-000348,0.14241378377299999
ACH-000350,-0.0260079276315
ACH-000352,-0.0900262368616
ACH-000356,-0.142408450119
ACH-000361,-0.165391828461
ACH-000362,-0.056398703996099996
ACH-000363,-0.104210227182
ACH-000364,-0.145356245937
ACH-000365,-0.14372196488800001
ACH-000366,-0.044036674965399994
ACH-000368,-0.167498133449
ACH-000374,-0.182896391879
ACH-000375,-0.00169381799669
ACH-000376,0.0244984547145
ACH-000381,0.287904116291
ACH-000383,-0.104947653702
ACH-000387,0.010513267549
ACH-000389,-0.0394718481453
ACH-000390,-0.184024822645
ACH-000393,-0.183693273317
ACH-000395,-0.025945967952900002
ACH-000397,-0.194240787311
ACH-000401,0.108476704922
ACH-000402,-0.408276777434
ACH-000403,-0.00663728723593
ACH-000404,-0.138442534038
ACH-000406,-0.066685549801
ACH-000407,-0.0179216290014
ACH-000408,-0.125259429241
ACH-000410,-0.09410418896189998
ACH-000411,-0.089179247437
ACH-000414,0.034951432617900006
ACH-000415,-0.018001164248400002
ACH-000416,-0.026936839249
ACH-000420,-0.197705518618
ACH-000421,-0.0543725271356
ACH-000424,-0.267437041505
ACH-000425,-0.0658017141497
ACH-000426,-0.177977336706
ACH-000427,-0.09076656948560001
ACH-000433,-0.105847845814
ACH-000436,-0.159491078695
ACH-000444,-0.125685039856
ACH-000445,-0.00815991486249
ACH-000448,0.000953147056584
ACH-000450,0.243462819414
ACH-000452,-0.09544692606110002
ACH-000454,0.008282498127100002
ACH-000458,-0.10398599802200001
ACH-000459,0.20299418674800002
ACH-000460,0.04486689342590001
ACH-000461,-0.00430887584816
ACH-000463,-0.0912649275664
ACH-000464,0.0466125273153
ACH-000466,-0.0425615670364
ACH-000467,-0.05112041413
ACH-000468,-0.0980412432139
ACH-000469,-0.0147205826138
ACH-000470,-0.33019527629
ACH-000471,0.037759926363400004
ACH-000472,-0.164851973625
ACH-000473,-0.007755594912499999
ACH-000475,-0.162792793948
ACH-000476,-0.106251926565
ACH-000477,-0.0010272391009400002
ACH-000480,0.10382448001700001
ACH-000481,-0.008978277462190001
ACH-000483,-0.300916987297
ACH-000484,0.0180842396523
ACH-000485,-0.13880762012800002
ACH-000486,0.060740092493799996
ACH-000487,0.0776214149979
ACH-000488,-0.0241602736684
ACH-000490,-0.21322748513
ACH-000491,0.127619404176
ACH-000495,-0.139992021474
ACH-000496,0.0426401102809
ACH-000499,0.07228587937139999
ACH-000500,-0.583998367398
ACH-000502,-0.105670036582
ACH-000503,-0.334633714566
ACH-000505,0.0553256032311
ACH-000507,-0.107259674592
ACH-000510,0.00186632459214
ACH-000511,-0.114342879389
ACH-000512,-0.121626567276
ACH-000516,-0.156365934555
ACH-000517,-0.046376007734900006
ACH-000518,0.00432329319914
ACH-000520,-0.120274100713
ACH-000521,-0.23200754517900002
ACH-000522,0.0057089798468800005
ACH-000524,-0.11485096057199999
ACH-000527,-0.0266891705194
ACH-000528,-0.0268257835855
ACH-000537,-0.09106661935049999
ACH-000541,-0.0318619019787
ACH-000542,-0.0730002953295
ACH-000544,-0.023463277302099995
ACH-000545,-0.0506089652931
ACH-000547,-0.0310777674443
ACH-000548,-0.505028221683
ACH-000549,-0.0697542778323
ACH-000550,0.137290422178
ACH-000552,-0.0301185228835
ACH-000556,-0.09178210752080002
ACH-000557,-0.183238072422
ACH-000570,-0.0097300927523
ACH-000571,-0.046359842082
ACH-000573,0.031212399620099997
ACH-000576,-0.18725684883000002
ACH-000580,0.10797895264799999
ACH-000584,-0.08822045306029999
ACH-000585,-0.0862268011311
ACH-000588,0.0394835195613
ACH-000589,-0.138363089332
ACH-000591,0.00258493249398
ACH-000593,-0.06997046761089999
ACH-000600,-0.0704153769128
ACH-000601,-0.081341565523
ACH-000604,-0.27481065916499997
ACH-000605,-0.081173833608
ACH-000606,0.0783674986417
ACH-000608,-0.144617824783
ACH-000614,-0.0718056681624
ACH-000616,-0.0305959602185
ACH-000618,0.0610140069772
ACH-000619,-0.0721089512343
ACH-000620,-0.0403064259014
ACH-000621,-0.0556352154349
ACH-000622,0.00037446824737300005
ACH-000623,-0.0345327304658
ACH-000624,-0.139901870321
ACH-000627,0.130252504773
ACH-000630,0.0545843780786
ACH-000632,-0.055002970901300005
ACH-000633,-0.155601606821
ACH-000637,-0.08944005010389998
ACH-000638,0.00293063890638
ACH-000646,0.0552822506876
ACH-000647,-0.0219391026664
ACH-000648,0.09110666173210001
ACH-000649,-0.148390346833
ACH-000651,-0.022347318603699998
ACH-000652,-0.136723729549
ACH-000653,-0.120327912565
ACH-000657,0.021339535030799998
ACH-000658,-0.234915679727
ACH-000661,0.033855255023
ACH-000662,-0.146510317845
ACH-000663,0.0328923341018
ACH-000665,-0.0383370252008
ACH-000671,-0.0327780742074
ACH-000673,-0.0732823168255
ACH-000676,-0.12378801870799999
ACH-000677,0.0498350629874
ACH-000681,-0.12595221715399998
ACH-000682,-0.12725747485799999
ACH-000683,0.0116756416185
ACH-000684,-0.14488843463
ACH-000688,-0.09992403857580001
ACH-000693,-0.012303683624899999
ACH-000694,-0.0541332551348
ACH-000695,-0.0619539598106
ACH-000696,-0.0466991978147
ACH-000697,-0.11946823425200001
ACH-000699,0.09861443932469999
ACH-000701,0.0376870935583
ACH-000706,0.030430194373900002
ACH-000711,-0.0857440193503
ACH-000713,-0.0181668996501
ACH-000714,-0.006729710125930001
ACH-000718,-0.07288759431910001
ACH-000720,-0.127993296994
ACH-000721,-0.0102908616202
ACH-000724,0.126398869396
ACH-000725,0.058151035926900005
ACH-000732,0.07386121495180001
ACH-000734,0.004672747905140001
ACH-000735,-0.160351359116
ACH-000736,-0.17375768232900002
ACH-000738,-0.059533473231699996
ACH-000746,0.132385076724
ACH-000747,-0.12812989187100002
ACH-000748,-0.0406697686612
ACH-000753,0.010875075006299998
ACH-000756,-0.13929572452400002
ACH-000757,-0.164058709823
ACH-000758,-0.305342114788
ACH-000760,-0.046092013273
ACH-000763,-0.102202462107
ACH-000764,0.116298131219
ACH-000765,-0.10601830077199999
ACH-000766,-0.24907082786600002
ACH-000767,-0.21817689654599998
ACH-000768,-0.170189098917
ACH-000769,0.16850833477899999
ACH-000770,0.0595272790765
ACH-000771,-0.12406086030300001
ACH-000773,0.00105268970234
ACH-000776,0.054688259751
ACH-000777,-0.171540568233
ACH-000778,0.10792732715999998
ACH-000781,-0.0639259436427
ACH-000782,0.014303851700500001
ACH-000783,-0.196625417792
ACH-000784,0.0975968930184
ACH-000785,-0.0215339670973
ACH-000787,-0.0111393181291
ACH-000788,-0.046148937994900004
ACH-000791,-0.05886496288530001
ACH-000792,-0.609250067381
ACH-000794,-0.162371228286
ACH-000796,-0.226765591545
ACH-000799,-0.157485025516
ACH-000800,0.0718148030226
ACH-000802,-0.0400663950498
ACH-000804,0.199109011772
ACH-000805,0.10667731852199999
ACH-000809,-0.0713078001218
ACH-000810,-0.26651299594
ACH-000811,-0.12191748141599999
ACH-000817,0.104033430382
ACH-000819,0.0676437630946
ACH-000820,-0.029817987171800002
ACH-000821,-0.296991728173
ACH-000822,-0.0196933385365
ACH-000823,-0.0406909142026
ACH-000824,-0.105835500527
ACH-000827,-0.0150939859104
ACH-000829,-0.0164340085639
ACH-000831,-0.00391248337254
ACH-000832,-0.0821345081282
ACH-000833,0.29610277133699997
ACH-000834,-0.174816048603
ACH-000835,-0.0055806354401899995
ACH-000836,-0.10002961551
ACH-000837,-0.0926423962276
ACH-000838,0.0042896552628499994
ACH-000839,-0.058645314061
ACH-000840,-0.186543021026
ACH-000841,-0.097576171007
ACH-000843,-0.0709067061132
ACH-000846,-0.09372271209180001
ACH-000847,-0.139497626435
ACH-000848,0.09321151897389998
ACH-000849,-0.21512867722800003
ACH-000851,-0.15238666740499998
ACH-000855,-0.0344606898105
ACH-000856,-0.0867862730425
ACH-000858,-0.141142760593
ACH-000859,-0.228573089039
ACH-000861,0.0792650482558
ACH-000862,0.00632426823169
ACH-000865,0.09182782730630001
ACH-000866,0.0037218220636900004
ACH-000867,-0.134682299789
ACH-000869,-0.0423220228952
ACH-000872,0.0965898658504
ACH-000873,-0.183515938686
ACH-000876,-0.08981407216409999
ACH-000878,0.216211638067
ACH-000880,-0.0414697218018
ACH-000881,0.0183400483062
ACH-000882,0.0811594726384
ACH-000884,-0.00256790725523
ACH-000885,-0.113166128953
ACH-000887,-0.0175441075017
ACH-000888,-0.0901704802519
ACH-000889,-0.0988680113316
ACH-000890,-0.234065062115
ACH-000896,-0.6209769735499999
ACH-000898,-0.328629618459
ACH-000900,-0.162140603887
ACH-000901,0.0332858624901
ACH-000905,-0.0701114820495
ACH-000906,0.004959813359609999
ACH-000907,-0.298269481012
ACH-000910,-0.085745027428
ACH-000911,-0.522507624951
ACH-000912,-0.113171102722
ACH-000913,0.162912593813
ACH-000915,-0.14817595691500002
ACH-000916,0.10685106393999999
ACH-000917,-0.110457355236
ACH-000921,-0.0764537199395
ACH-000924,-0.117191318069
ACH-000926,-1.11165383979
ACH-000928,0.033291118500700004
ACH-000929,-0.075445050549
ACH-000932,-0.042881288704500004
ACH-000935,0.009100137938239999
ACH-000936,0.043723620662900003
ACH-000937,-0.188572322227
ACH-000938,-0.144642710404
ACH-000939,0.13246669794399998
ACH-000941,-0.027692654933599996
ACH-000943,-0.0935495207753
ACH-000946,-0.018118599211099998
ACH-000947,-0.0322833424403
