,DIO1 (1733)
ACH-000004,-0.19893382725900002
ACH-000007,0.08341743230189999
ACH-000009,-0.08097026871969999
ACH-000011,0.030176097998900003
ACH-000012,-0.00947717428104
ACH-000013,-0.00674802800343
ACH-000014,-0.223420435728
ACH-000015,0.00974691455482
ACH-000017,-0.020665928769
ACH-000018,-0.0204032430352
ACH-000019,-0.236745628085
ACH-000021,0.127064291687
ACH-000022,-0.08623062030050001
ACH-000025,-0.0203446410265
ACH-000028,-0.0051082529889600005
ACH-000030,-0.04214986741309999
ACH-000035,-0.028641618560799997
ACH-000036,-0.156984447447
ACH-000037,-0.0066633369696600005
ACH-000039,-0.0266354639733
ACH-000040,0.0716767974093
ACH-000041,0.0880530404447
ACH-000042,0.10490289909499999
ACH-000045,0.117583054308
ACH-000047,-0.0274905865052
ACH-000052,0.21289048249499998
ACH-000053,0.052250653071499994
ACH-000054,-0.0681832243809
ACH-000055,-0.136598585272
ACH-000060,-0.189482183994
ACH-000067,0.11990449025399999
ACH-000070,0.133324412696
ACH-000075,0.0522196207536
ACH-000078,0.0334462221247
ACH-000082,0.038286519583699996
ACH-000085,-0.298028789747
ACH-000086,-0.0497021603991
ACH-000087,-0.242236390814
ACH-000092,-0.06038541394619999
ACH-000095,0.084435405007
ACH-000097,0.105832942566
ACH-000098,-0.0940787776736
ACH-000099,-0.0472532526592
ACH-000108,0.113048458103
ACH-000113,0.0440694406994
ACH-000115,-0.116119148442
ACH-000116,0.0848065996559
ACH-000118,0.00586510743654
ACH-000120,0.159007705579
ACH-000123,-0.0476258737414
ACH-000127,-0.0101192439657
ACH-000128,-0.150434980398
ACH-000132,-0.0534362204901
ACH-000133,0.121439478698
ACH-000137,0.21791702614300001
ACH-000138,0.037231061800099996
ACH-000142,0.01448977739
ACH-000143,0.09984138840250001
ACH-000146,-0.120478894235
ACH-000148,-0.023423812954000003
ACH-000150,-0.0881719640898
ACH-000152,0.00737633243385
ACH-000153,0.109826247234
ACH-000159,-0.104631051623
ACH-000160,0.0127547875967
ACH-000163,0.11411689647399999
ACH-000167,-0.183390064642
ACH-000168,-0.104638147488
ACH-000169,-0.0453007530822
ACH-000178,-0.012721080224899999
ACH-000182,0.135555892556
ACH-000183,-0.0683331633554
ACH-000188,-0.0408706875183
ACH-000189,0.0937922345945
ACH-000190,-0.177510837304
ACH-000198,0.000279425333412
ACH-000204,-0.31171126708
ACH-000206,0.123246468514
ACH-000207,-0.335206572083
ACH-000211,0.11591264930800001
ACH-000215,-0.112677425612
ACH-000221,0.0011057686453699999
ACH-000222,-0.16879548156399998
ACH-000223,-0.0025432022366
ACH-000226,-0.00365392776974
ACH-000227,0.0499537655901
ACH-000228,-0.0664401557892
ACH-000231,-0.0239834932961
ACH-000232,0.07327197220710001
ACH-000233,0.20124675307
ACH-000234,-0.112492370091
ACH-000235,-0.0377391838416
ACH-000237,0.025286573287400003
ACH-000238,-0.0421820374776
ACH-000243,-0.0177911765181
ACH-000244,0.0528352587793
ACH-000246,-0.0645904728796
ACH-000248,-0.0452108675543
ACH-000250,0.0270080388517
ACH-000251,-0.201008496831
ACH-000253,-0.0285586366212
ACH-000255,-0.080228851768
ACH-000256,-0.0594873078369
ACH-000257,0.148166983287
ACH-000258,0.0428435993872
ACH-000259,-0.0303236391861
ACH-000260,-0.173432762088
ACH-000261,-0.0446396719601
ACH-000262,-0.06673175290040001
ACH-000263,0.351414485507
ACH-000264,0.0129848589095
ACH-000265,-0.120323915496
ACH-000266,0.027434385054200004
ACH-000272,-0.08108666914760002
ACH-000273,0.00023717064235400002
ACH-000274,-0.0826730440261
ACH-000277,-0.0304330456989
ACH-000278,-0.218624553887
ACH-000279,0.0008459996547139999
ACH-000280,0.038818481204699995
ACH-000281,0.150620214667
ACH-000288,-0.0629043452025
ACH-000291,-0.0554379786565
ACH-000293,0.0520115109808
ACH-000294,0.0352775155136
ACH-000295,-0.10642209454500001
ACH-000296,-0.022548780959000002
ACH-000302,-0.0742900559763
ACH-000304,0.00243048280729
ACH-000307,-0.06528749618969999
ACH-000308,-0.0147027120423
ACH-000310,-0.0672900880352
ACH-000311,-0.105941719834
ACH-000312,-0.203418677489
ACH-000315,0.03707515548509999
ACH-000316,-0.0643914216263
ACH-000317,0.0515321978354
ACH-000318,-0.03963401955280001
ACH-000319,0.202487591634
ACH-000320,-0.19084762660500001
ACH-000322,0.24511060499600001
ACH-000323,-0.035267423252199996
ACH-000324,-0.0255525737118
ACH-000329,0.03747927901169999
ACH-000330,0.10027178738399999
ACH-000331,-0.00807580869937
ACH-000332,0.029585425717500002
ACH-000334,-0.154812694015
ACH-000335,0.0730334838066
ACH-000336,0.211231032907
ACH-000337,0.04820889748650001
ACH-000339,0.199038109184
ACH-000341,0.182259321683
ACH-000348,-0.0532032943774
ACH-000350,-0.0360790657729
ACH-000352,-0.08127928930860001
ACH-000356,-0.0713450227683
ACH-000361,-0.277238694581
ACH-000362,0.06780616988049999
ACH-000363,0.0253846658897
ACH-000364,-0.13719103305299998
ACH-000365,0.000552366982992
ACH-000366,0.123327094714
ACH-000368,-0.021921985767900002
ACH-000374,0.124867096585
ACH-000375,-0.0175600248176
ACH-000376,-0.169959563283
ACH-000381,-0.156439421766
ACH-000383,0.05964080267030001
ACH-000387,-0.0897725259547
ACH-000389,-0.33687749889300006
ACH-000390,-0.0556291408923
ACH-000393,0.11593765897500001
ACH-000395,-0.0978741662867
ACH-000397,-0.085052181842
ACH-000401,0.223587266389
ACH-000402,0.279506737337
ACH-000403,-0.0306705173802
ACH-000404,-0.151191006976
ACH-000406,-0.0573793224653
ACH-000407,0.0451650126338
ACH-000408,0.246385826519
ACH-000410,-0.057657768061300005
ACH-000411,-0.253047232907
ACH-000414,-0.018964873091200003
ACH-000415,-0.0719847674652
ACH-000416,-0.008979203503709999
ACH-000420,-0.13127519625
ACH-000421,0.053351977971999996
ACH-000424,0.0732651479549
ACH-000425,-0.0417938489003
ACH-000426,0.0219270413607
ACH-000427,-0.0308094692467
ACH-000433,0.0672796896
ACH-000436,0.0431656218936
ACH-000444,-0.10412268379100001
ACH-000445,-0.235987998636
ACH-000448,0.0730985486388
ACH-000450,0.14382628070599998
ACH-000452,0.051747266150400005
ACH-000454,0.0165412479685
ACH-000458,0.0203727999384
ACH-000459,0.129456897869
ACH-000460,0.021091458682200002
ACH-000461,-0.0761102298218
