,RESP18 (389075)
ACH-000004,0.31130421183
ACH-000007,0.245040809494
ACH-000009,-0.1150579515
ACH-000011,0.257797093135
ACH-000012,0.11126707199100001
ACH-000013,0.148822236618
ACH-000014,0.0738273844295
ACH-000015,0.0643443924913
ACH-000017,0.0718507818715
ACH-000018,0.213408212317
ACH-000019,0.534781595995
ACH-000021,0.217528935517
ACH-000022,-0.015524347063200002
ACH-000025,0.0487378217844
ACH-000028,0.309842657538
ACH-000030,0.08746954785430001
ACH-000035,0.41145349108400003
ACH-000036,-0.0301936839653
ACH-000037,0.18744456237799997
ACH-000039,0.310880569273
ACH-000040,-0.021424136966200002
ACH-000041,0.165406387913
ACH-000042,0.155772575756
ACH-000045,0.228556945887
ACH-000047,0.1436733275
ACH-000052,0.155634227829
ACH-000053,0.229007145365
ACH-000054,0.100117459058
ACH-000055,0.245314080197
ACH-000060,0.156944703819
ACH-000067,0.221858750715
ACH-000070,0.00433820196717
ACH-000075,0.055976672032000005
ACH-000078,-0.24876187433699998
ACH-000082,0.046444651851900005
ACH-000085,-0.0764118643662
ACH-000086,0.12843438619300002
ACH-000087,0.10077720919
ACH-000092,0.130725380743
ACH-000095,0.17040828489
ACH-000097,0.199656603578
ACH-000098,-0.0177774139701
ACH-000099,0.17128169616
ACH-000108,0.08759638479689999
ACH-000113,0.21030040755999999
ACH-000115,-0.00037386182858800004
ACH-000116,0.192049967764
ACH-000118,0.153181310025
ACH-000120,0.0737222366663
ACH-000123,0.208457250534
ACH-000127,0.060562375369699994
ACH-000128,0.0329629103553
ACH-000132,0.235849171387
ACH-000133,-0.0146904905845
ACH-000137,0.189898470047
ACH-000138,0.274985817208
ACH-000142,0.091162904258
ACH-000143,0.19937396084000003
ACH-000146,0.046309898099499994
ACH-000148,0.156084281765
ACH-000150,0.21197971946
ACH-000152,0.22964955143000004
ACH-000153,0.129574336557
ACH-000159,-0.0019295042218699999
ACH-000160,0.0904205170418
ACH-000163,0.033437086422900004
ACH-000167,0.00902970559166
ACH-000168,0.265318625209
ACH-000169,0.056297041694900005
ACH-000178,0.047741236032600005
ACH-000182,0.045303940324599994
ACH-000183,0.00696339333135
ACH-000188,0.06605326719549999
ACH-000189,-0.08879525978769999
ACH-000190,0.20232350758
ACH-000198,0.166608171309
ACH-000204,-0.0587299708531
ACH-000206,0.165726517058
ACH-000207,0.218019597812
ACH-000211,0.0328685967642
ACH-000215,0.20410193244199998
ACH-000221,-0.0637131676746
ACH-000222,0.0661805017817
ACH-000223,0.13117676403
ACH-000226,0.09184034723099999
ACH-000227,0.08718357776239999
ACH-000228,-0.00917205307483
ACH-000231,0.18955778808600002
ACH-000232,0.290869015458
ACH-000233,0.142063840683
ACH-000234,0.0414813115442
ACH-000235,0.20718226170899998
ACH-000237,-0.0356104286763
ACH-000238,0.21869147987399998
ACH-000243,0.22380519518000003
ACH-000244,0.172695666651
ACH-000246,0.08672286825179999
ACH-000248,0.315449011185
ACH-000250,0.0816951837912
ACH-000251,-0.06836234581209999
ACH-000253,0.050769301382999996
ACH-000255,0.113457449843
ACH-000256,0.11274610169600001
ACH-000257,0.07341285724430001
ACH-000258,0.190250506208
ACH-000259,0.151543840632
ACH-000260,0.0925136867258
ACH-000261,0.0574348190991
ACH-000262,0.24005647996399998
ACH-000263,0.250540267923
ACH-000264,0.074546094381
ACH-000265,0.0200848915688
ACH-000266,0.15994870441
ACH-000272,0.134641379955
ACH-000273,0.05355711401359999
ACH-000274,-0.0461318862698
ACH-000277,0.044793086313
ACH-000278,0.0637317222123
ACH-000279,0.0075924676832899995
ACH-000280,0.133137456055
ACH-000281,0.211429695104
ACH-000288,-0.0148318445117
ACH-000291,0.0864532463972
ACH-000293,0.0477495989927
ACH-000294,0.235521942355
ACH-000295,-0.030672142958999997
ACH-000296,0.0621821379525
ACH-000302,0.237831121983
ACH-000304,-0.19653577974199998
ACH-000307,0.165108050112
ACH-000308,0.234319126855
ACH-000310,0.428587278478
ACH-000311,0.178971085314
ACH-000312,0.18414506258699997
ACH-000315,-0.124006079273
ACH-000316,0.123421271854
ACH-000317,0.191540583093
ACH-000318,0.07805169088689999
ACH-000319,0.022847278229
ACH-000320,0.190412973979
ACH-000322,0.0168675770809
ACH-000323,0.131808782245
ACH-000324,0.0301838285346
ACH-000329,-0.0744204191534
ACH-000330,0.41242428438900003
ACH-000331,0.0788698141946
ACH-000332,0.126778444787
ACH-000334,0.360189222521
ACH-000335,0.0397262824119
ACH-000336,0.320430807734
ACH-000337,0.18477912679699998
ACH-000339,0.17803885242400003
ACH-000341,-0.0710806457489
ACH-000348,0.052622566111599996
ACH-000350,0.0593511140726
ACH-000352,0.20202137683200003
ACH-000356,0.0208562262322
ACH-000361,-0.11855454726299999
ACH-000362,0.130421726141
ACH-000363,0.112577598266
ACH-000364,0.09849044804580001
ACH-000365,0.282723598724
ACH-000366,0.0190724494989
ACH-000368,0.0413910848163
ACH-000374,0.253328335997
ACH-000375,0.21894802566100002
ACH-000376,0.11107629303300001
ACH-000381,0.0213657781863
ACH-000383,0.057288709565699994
ACH-000387,0.116138002587
ACH-000389,0.129387192844
ACH-000390,0.20733619362199998
ACH-000393,-0.06811247505149999
ACH-000395,-0.009961495824
ACH-000397,0.0823920295391
ACH-000401,0.27706069969999997
ACH-000402,0.013699252953299998
ACH-000403,0.0318051452746
ACH-000404,0.183089421055
ACH-000406,0.144998535023
ACH-000407,-0.017759558988999998
ACH-000408,0.248948353434
ACH-000410,0.08320571731639999
ACH-000411,-0.0356840580546
ACH-000414,0.12911146694199999
ACH-000415,0.0305059896011
ACH-000416,0.102404230985
ACH-000420,0.06876994525739999
ACH-000421,0.024342841020200002
ACH-000424,0.231236461213
ACH-000425,0.030199062279300002
ACH-000426,0.245694829069
ACH-000427,0.122844213472
ACH-000433,0.24341180719799999
ACH-000436,0.223547987165
ACH-000444,-0.0701787985655
ACH-000445,0.11293306861199999
ACH-000448,0.134983209583
ACH-000450,0.100953102968
ACH-000452,0.280388049481
ACH-000454,0.0548131037661
ACH-000458,0.0172222839668
ACH-000459,0.333065459008
ACH-000460,0.0411609281993
ACH-000461,0.10702862224300001
ACH-000463,0.0926149222868
ACH-000464,0.289918345417
ACH-000466,0.19306517466899997
ACH-000467,0.0530317135415
ACH-000468,0.0898453412446
ACH-000469,0.00935959102614
ACH-000470,0.132066022524
ACH-000471,0.0922890260875
ACH-000472,0.0951349760005
ACH-000473,0.204076120609
ACH-000475,0.149396817103
ACH-000476,0.0330741756065
ACH-000477,0.151344727451
ACH-000480,-0.216468664409
ACH-000481,0.308611681775
ACH-000483,0.020732945584099997
ACH-000484,-0.061679030344000005
ACH-000485,0.106242514126
ACH-000486,0.05768097398469999
ACH-000487,0.0288683918482
ACH-000488,0.200940881696
ACH-000490,0.144809374724
ACH-000491,0.152915002229
ACH-000495,-0.0769400898249
ACH-000496,0.0467377020433
ACH-000499,0.0586645779803
ACH-000500,0.0303943003548
ACH-000502,0.100426283838
ACH-000503,-0.0353748477712
ACH-000505,0.0950841973805
ACH-000507,0.111721314105
ACH-000510,0.198590527333
ACH-000511,0.144513192055
ACH-000512,0.0298734518718
ACH-000516,-0.0191002452616
ACH-000517,0.017858928016400002
ACH-000518,0.10167806885500001
ACH-000520,0.09060973646439999
ACH-000521,0.36833560305600005
ACH-000522,0.16716262599099999
ACH-000524,0.08807689743760001
ACH-000527,0.116690554729
ACH-000528,0.11432087476500001
ACH-000537,0.0607939791163
ACH-000541,0.616213406915
ACH-000542,-0.0369298418348
ACH-000544,0.218352180988
ACH-000545,0.07405370498069999
ACH-000547,0.11577490238600001
ACH-000548,0.0317153827965
ACH-000549,-0.00971376151991
ACH-000550,0.0252658594166
