,CREB3L1 (90993)
ACH-000004,0.25415736139600004
ACH-000007,0.00184143407161
ACH-000009,0.289030898833
ACH-000011,0.22380924052700002
ACH-000012,0.14390293145
ACH-000013,0.155541804672
ACH-000014,0.0469482897581
ACH-000015,0.171933806523
ACH-000017,0.181419446265
ACH-000018,0.278322210239
ACH-000019,0.327707028389
ACH-000021,0.16234372096799998
ACH-000022,0.23329663010899998
ACH-000025,0.100056157191
ACH-000028,0.119261603662
ACH-000030,0.037572874176
ACH-000035,0.181462579507
ACH-000036,0.104381929777
ACH-000037,0.147055563759
ACH-000039,-0.0468612316715
ACH-000040,0.198513422084
ACH-000041,-0.0838366373949
ACH-000042,0.18104270936900002
ACH-000045,0.11458186114499999
ACH-000047,0.131974584806
ACH-000052,0.21410621788400003
ACH-000053,0.139866819233
ACH-000054,0.244587337516
ACH-000055,0.210617897979
ACH-000060,0.22464878967399998
ACH-000067,0.16937799072700002
ACH-000070,0.245465544644
ACH-000075,0.25626264183200004
ACH-000078,-0.0868140994402
ACH-000082,0.212913065365
ACH-000085,0.20242542782900003
ACH-000086,0.0437658206104
ACH-000087,0.10728808337099999
ACH-000092,0.285643588157
ACH-000095,0.10081431048900001
ACH-000097,0.127222736219
ACH-000098,0.214389141314
ACH-000099,0.15851314922700002
ACH-000108,0.34109361016500006
ACH-000113,0.150469486186
ACH-000115,0.232349705703
ACH-000116,0.125791553179
ACH-000118,0.232692413082
ACH-000120,0.0030962284844199997
ACH-000123,0.172773812399
ACH-000127,0.154827704674
ACH-000128,0.1104620969
ACH-000132,0.252378892913
ACH-000133,0.0595944835621
ACH-000137,0.16810383408399998
ACH-000138,0.211847153215
ACH-000142,0.15864289356300001
ACH-000143,0.224638973367
ACH-000146,0.13250652327
ACH-000148,0.115893578935
ACH-000150,0.20271041181899999
ACH-000152,0.24539823877500003
ACH-000153,0.31314321452300004
ACH-000159,0.291724235122
ACH-000160,0.048589425653
ACH-000163,0.11654171626399999
ACH-000167,0.246874856174
ACH-000168,-0.0463737250824
ACH-000169,0.055672253524500004
ACH-000178,0.22568059975699997
ACH-000182,0.21461892252999998
ACH-000183,0.367255459986
ACH-000188,0.13850026123700002
ACH-000189,-0.203501236778
ACH-000190,0.29649655619000004
ACH-000198,0.129057154916
ACH-000204,0.00954084576692
ACH-000206,0.0871467598185
ACH-000207,-0.020656722220900002
ACH-000211,0.32602484611099997
ACH-000215,0.240549186078
ACH-000221,0.06488933109730001
ACH-000222,0.187602031612
ACH-000223,0.08077232929539999
ACH-000226,0.236578929064
