,MAN2B1 (4125)
ACH-000004,-0.122977148815
ACH-000007,-0.208324872158
ACH-000009,-0.0353417544513
ACH-000011,-0.0884158332622
ACH-000012,-0.07749201161380001
ACH-000013,-0.161836034771
ACH-000014,-0.102369327676
ACH-000015,-0.243034477884
ACH-000017,-0.0666153208522
ACH-000018,-0.0593662472791
ACH-000019,-0.25437477752
ACH-000021,-0.163652432353
ACH-000022,-0.203915891844
ACH-000025,-0.147889160879
ACH-000028,-0.317487811972
ACH-000030,-0.232983659866
ACH-000035,-0.342737484913
ACH-000036,-0.161692625873
ACH-000037,0.0114780057
ACH-000039,0.0271570640858
ACH-000040,-0.0226561440095
ACH-000041,-0.0505528183687
ACH-000042,-0.11407176527599999
ACH-000045,0.10969099230799999
ACH-000047,-0.0313391518053
ACH-000052,-0.350336845163
ACH-000053,-0.04986394189500001
ACH-000054,0.055833532891300004
ACH-000055,-0.340906029721
ACH-000060,-0.0668315613384
ACH-000067,-0.0143859232045
ACH-000070,-0.168522909038
ACH-000075,0.063562053723
ACH-000078,-0.27714970186500004
ACH-000082,-0.0264133031341
ACH-000085,-0.17651699876899998
ACH-000086,-0.132043796528
ACH-000087,0.0220503060543
ACH-000092,-0.0497222410229
ACH-000095,-0.14598236762800001
ACH-000097,-0.0998094594352
ACH-000098,-0.152555612894
ACH-000099,-0.223338116068
ACH-000108,-0.159341375403
ACH-000113,-0.022497523493900003
ACH-000115,-0.324331524729
ACH-000116,-0.065758622648
ACH-000118,-0.0840667706259
ACH-000120,0.08140610488910001
ACH-000123,-0.2509220639
ACH-000127,0.0546328547825
ACH-000128,-0.331092016827
ACH-000132,0.00459387887782
ACH-000133,-0.134369894395
ACH-000137,-0.29030049151500004
ACH-000138,-0.0703396816982
ACH-000142,-0.36537932846199994
ACH-000143,0.133587808154
ACH-000146,-0.157150596346
ACH-000148,-0.000674762297985
ACH-000150,-0.0561669936268
ACH-000152,-0.04725149617330001
ACH-000153,0.011435333471999999
ACH-000159,-0.10816568772
ACH-000160,0.0329902695928
ACH-000163,-0.577400632768
ACH-000167,0.12531474405999998
ACH-000168,-0.12482374183299999
ACH-000169,-0.164066578297
ACH-000178,-0.0529290746313
ACH-000182,-0.151591380954
ACH-000183,-0.0200297803505
ACH-000188,-0.588072108749
ACH-000189,0.0191746668927
ACH-000190,0.21213119547000003
ACH-000198,-0.00438840275408
ACH-000204,-0.19692887224199998
ACH-000206,-0.11381128888699998
ACH-000207,0.0653493903711
ACH-000211,-0.0842682664276
ACH-000215,0.046878222929499995
ACH-000221,-0.112236983202
ACH-000222,-0.192421271393
ACH-000223,-0.126175215398
ACH-000226,0.126958955628
ACH-000227,-0.271504278596
ACH-000228,-0.452362094919
ACH-000231,-0.0698331130046
ACH-000232,0.0124496383566
ACH-000233,-0.14776704464600002
ACH-000234,-0.103578001615
ACH-000235,-0.0541903488351
ACH-000237,-0.210930888417
ACH-000238,0.089981460869
ACH-000243,-0.136139266238
ACH-000244,-0.0478501451162
ACH-000246,-0.0157864246619
ACH-000248,-0.0374637318431
ACH-000250,-0.115304272016
ACH-000251,-0.06881226378050001
ACH-000253,-0.16943693082400002
ACH-000255,-0.195795030598
ACH-000256,0.030710585604599997
ACH-000257,0.290991678936
ACH-000258,-0.140032472296
ACH-000259,0.00909601554653
ACH-000260,-0.17718133936500002
ACH-000261,-0.140265642178
ACH-000262,-0.313829569398
ACH-000263,-0.425998951861
ACH-000264,-0.05613723216659999
ACH-000265,-0.0559702181818
ACH-000266,0.0327608246915
ACH-000272,0.0209023058403
ACH-000273,-0.0525137449919
ACH-000274,-0.23964660824200001
ACH-000277,-0.12480664244100001
ACH-000278,-0.176801668102
ACH-000279,0.021306014029299998
ACH-000280,-0.21391000128600002
ACH-000281,-0.154760876201
ACH-000288,-0.023234635891200003
ACH-000291,-0.239754845549
ACH-000293,-0.10536729218
ACH-000294,-0.15077284891599999
ACH-000295,-0.309781322669
ACH-000296,-0.00923815287858
ACH-000302,-0.17845319338500001
ACH-000304,0.149650539734
ACH-000307,-0.187249798141
ACH-000308,0.0011983683088
ACH-000310,-0.052481683374800005
ACH-000311,-0.0108299431591
ACH-000312,-0.199401939368
ACH-000315,-0.153974006222
ACH-000316,0.08544784583239999
ACH-000317,-0.13506207763800002
ACH-000318,-0.383298895667
ACH-000319,-0.241694393843
ACH-000320,-0.0763413315652
ACH-000322,0.0415010909845
ACH-000323,0.041941820457
ACH-000324,-0.063867516909
ACH-000329,-0.022258429926
ACH-000330,-0.252497394349
ACH-000331,0.024769880139
ACH-000332,-0.011789105219
ACH-000334,-0.0354841172687
ACH-000335,-0.12268676984000002
ACH-000336,-0.0896240449875
ACH-000337,-0.117791744098
ACH-000339,-0.10569610932
ACH-000341,-0.04831313677830001
ACH-000348,0.038542761059500004
ACH-000350,-0.114693916097
ACH-000352,-0.194450896231
ACH-000356,-0.352970207984
ACH-000361,0.0917874327313
ACH-000362,-0.0648014478017
ACH-000363,-0.09630987034800001
ACH-000364,-0.178254599031
ACH-000365,-0.025001586393300003
ACH-000366,-0.134230106664
ACH-000368,-0.128468659524
ACH-000374,-0.191821244178
ACH-000375,0.00742826189914
ACH-000376,0.155026376159
ACH-000381,0.0018725968951
ACH-000383,0.008132391896520002
ACH-000387,-0.152378914869
ACH-000389,-0.0159718023708
ACH-000390,-0.138553489843
ACH-000393,-0.259321799079
ACH-000395,-0.298308100503
ACH-000397,0.0743805125763
ACH-000401,0.000242274622721
ACH-000402,-0.054025659804100006
ACH-000403,0.0375789627157
ACH-000404,0.185826434698
ACH-000406,-0.125523291386
ACH-000407,-0.0255818571569
ACH-000408,-0.0146563637895
ACH-000410,-0.140909851074
ACH-000411,-0.116034467472
ACH-000414,-0.0258019712843
ACH-000415,-0.184636062894
ACH-000416,-0.163504873038
ACH-000420,-0.104948013669
ACH-000421,-0.20730926286899998
ACH-000424,0.118107630075
ACH-000425,0.026737295433099995
ACH-000426,-0.175917516916
ACH-000427,-0.0017834920835599999
ACH-000433,-0.00382520254852
ACH-000436,-0.0948420452527
ACH-000444,-0.136248720598
ACH-000445,-0.0885896685929
ACH-000448,-0.0946710126649
ACH-000450,-0.22265739812
ACH-000452,-0.201075798261
ACH-000454,-0.211272645478
ACH-000458,-0.10577821659700001
ACH-000459,-0.0863510059802
ACH-000460,-0.0748052832491
ACH-000461,-0.490702446236
ACH-000463,-0.053987942329699994
ACH-000464,-0.0606720492973
ACH-000466,-0.243487921208
ACH-000467,2.89941850901e-06
ACH-000468,-0.0759732976874
ACH-000469,-0.0691544923287
ACH-000470,-0.194877584756
ACH-000471,-0.0574565062406
ACH-000472,-0.139134355445
ACH-000473,-0.050453907289199997
ACH-000475,-0.035061654184699996
ACH-000476,-0.0720554010427
ACH-000477,-0.23289412093400003
ACH-000480,0.0937004952366
ACH-000481,-0.0715896851824
ACH-000483,0.130334719468
ACH-000484,-0.030619469717200004
ACH-000485,-0.148152836388
ACH-000486,-0.056198885689
ACH-000487,-0.185078705683
ACH-000488,-0.12410993401499999
ACH-000490,-0.09022293394269999
ACH-000491,0.024549827563299997
ACH-000495,-0.056898996941
ACH-000496,-0.0208155645385
ACH-000499,-0.23353127798300002
ACH-000500,0.227555398836
ACH-000502,-0.256245904139
ACH-000503,-0.07285880814989999
ACH-000505,-0.189358754928
ACH-000507,0.0181465777513
ACH-000510,-0.100953705014
ACH-000511,-0.165928575604
ACH-000512,0.0498347252104
ACH-000516,-0.037509020513300004
ACH-000517,-0.08388679491239999
ACH-000518,-0.00019236171571499999
ACH-000520,-0.147178994516
ACH-000521,-0.09340120522630001
ACH-000522,-0.11827489215
ACH-000524,-0.048714937866
ACH-000527,-0.09345157346920001
ACH-000528,0.0498171280992
ACH-000537,-0.166379677522
ACH-000541,0.0515128973255
ACH-000542,-0.005309347234359999
ACH-000544,0.139924634805
ACH-000545,-0.19105616002300002
ACH-000547,-0.0600493318291
ACH-000548,-0.147627017991
ACH-000549,-0.276252354625
ACH-000550,0.07683214392580001
ACH-000552,-0.0864140822126
ACH-000556,-0.206806730977
ACH-000557,-0.0728350702197
ACH-000570,0.132199760481
ACH-000571,-0.039397519785
ACH-000573,-0.006422460504290001
ACH-000576,-0.056962469264900006
ACH-000580,0.0355318924016
ACH-000584,-0.210540922083
ACH-000585,-0.12335054531999999
ACH-000588,0.0865202510387
ACH-000589,-0.032058420000200004
ACH-000591,-0.20540683514400002
ACH-000593,0.0018735403911700002
ACH-000600,-0.112590976032
ACH-000601,-0.0141234442185
ACH-000604,-0.299523372028
ACH-000605,-0.258423373821
ACH-000606,-0.143082501905
ACH-000608,-0.0647483827994
ACH-000614,-0.046996407772399995
ACH-000616,0.0588046073372
ACH-000618,-0.072966797067
ACH-000619,-0.218514803911
ACH-000620,-0.09385542030249999
ACH-000621,-0.126255367828
ACH-000622,0.058062012923099995
ACH-000623,-0.0838630107128
ACH-000624,0.026838668182799997
ACH-000627,-0.24757570269200002
ACH-000630,-0.12019467493699999
ACH-000632,-0.165826510269
ACH-000633,-0.0177932164876
ACH-000637,-0.160449616752
ACH-000638,-0.15924572053799999
ACH-000646,-0.0303248670272
ACH-000647,-0.025710646133
ACH-000648,-0.11260252202500001
ACH-000649,-0.09651592223539998
ACH-000651,-0.060474779601499995
ACH-000652,-0.0694267522832
ACH-000653,-0.0298787596903
ACH-000657,-0.260170589969
ACH-000658,-0.021154136364099997
ACH-000661,-0.0206193579902
ACH-000662,0.103409225175
ACH-000663,0.0021993927006100002
ACH-000665,-0.249041018715
ACH-000671,-0.0222315119716
ACH-000673,-0.149619664131
ACH-000676,-0.0597280871675
ACH-000677,-0.0832573558475
ACH-000681,-0.0962807502018
ACH-000682,-0.262099687033
ACH-000683,-0.105638458224
ACH-000684,0.119567809129
ACH-000688,-0.161705277862
ACH-000693,-0.23883182018500002
ACH-000694,0.0802784263222
ACH-000695,0.10006408493300001
ACH-000696,-0.0395682448853
ACH-000697,-0.181118283877
ACH-000699,-0.0272371187386
ACH-000701,-0.25394729993
ACH-000706,-0.08715391555569998
ACH-000711,-0.145197556227
ACH-000713,-0.208634847483
ACH-000714,-0.215361650773
ACH-000718,-0.0373469873501
ACH-000720,-0.04647171437059999
ACH-000721,-0.117989798183
ACH-000724,0.05414721319
ACH-000725,-0.283063395005
ACH-000732,-0.0832833661068
ACH-000734,-0.20173645011500002
ACH-000735,-0.0854273694795
ACH-000736,0.0784574454706
ACH-000738,-0.090118715174
ACH-000746,-0.279104323873
ACH-000747,-0.134536146579
ACH-000748,-0.138003471773
ACH-000753,-0.012417083276799998
ACH-000756,-0.18582107616500002
ACH-000757,-0.08641326989180001
ACH-000758,-0.342256079631
ACH-000760,-0.025534470888400003
ACH-000763,0.013078871994700002
ACH-000764,-0.182248176849
ACH-000765,-0.023403301255399998
ACH-000766,-0.074179005291
ACH-000767,-0.134186874781
ACH-000768,-0.09265653372339999
ACH-000769,-0.11725150448100001
ACH-000770,-0.0745060154303
ACH-000771,-0.0212221495001
ACH-000773,-0.0796639856083
