,PCBP2 (5094)
ACH-000168,-1.2523332383299999
ACH-000169,-1.39006829331
ACH-000178,-1.62395608167
ACH-000182,-1.45876354826
ACH-000183,-1.72648529564
ACH-000188,-1.73005847605
ACH-000189,-1.3619351107799997
ACH-000190,-1.26004226703
ACH-000198,-1.59099539459
ACH-000204,-1.55817824095
ACH-000206,-1.94538161772
ACH-000207,-1.51380509783
ACH-000211,-1.88336929593
ACH-000215,-1.76458570089
ACH-000221,-1.44870998949
ACH-000222,-1.51890336606
ACH-000223,-1.4606516817
ACH-000226,-1.65071280744
ACH-000227,-1.28446353367
ACH-000228,-1.3486175599799999
ACH-000231,-0.917596862882
ACH-000232,-1.08667475057
ACH-000233,-1.7559530809400001
ACH-000234,-1.81441530876
ACH-000235,-1.34709245972
ACH-000237,-1.87271382539
ACH-000238,-1.8713283818000002
ACH-000243,-1.3940421700299999
ACH-000244,-1.3369758393200002
ACH-000246,-1.4275656601299997
ACH-000248,-1.38366096337
ACH-000250,-1.78977791228
ACH-000251,-1.1262411857899999
ACH-000253,-1.7054994635
ACH-000255,-1.1549889688
ACH-000256,-1.45355754681
ACH-000257,-1.67625415998
ACH-000258,-1.67302117234
ACH-000259,-1.49922257747
ACH-000260,-1.51949867457
ACH-000261,-1.5243224604499999
ACH-000262,-1.61068540907
ACH-000263,-1.78995522143
ACH-000264,-1.51935238136
ACH-000265,-1.50157640612
ACH-000266,-1.6905299962399998
ACH-000272,-1.0789163444499998
ACH-000273,-1.79597337912
ACH-000274,-1.71575806958
ACH-000277,-1.30124555255
ACH-000278,-1.3327903707700002
ACH-000279,-1.5234062133500001
ACH-000280,-1.53378281839
ACH-000281,-1.42548480294
ACH-000288,-0.615281972787
ACH-000291,-1.4379525765099999
ACH-000293,-1.20570463229
ACH-000294,-1.78656383755
ACH-000295,-1.6017271244
ACH-000296,-1.60037562271
ACH-000302,-1.22072865383
ACH-000304,-1.6538561824200002
ACH-000307,-1.48519156826
ACH-000308,-2.1691783716499997
ACH-000310,-1.11890616936
ACH-000311,-1.6400301192500002
ACH-000312,-1.120730834
ACH-000315,-1.2596796546200002
ACH-000316,-1.7453490603200001
ACH-000317,-1.18439603956
ACH-000318,-1.27243121682
ACH-000319,-1.24288609164
ACH-000320,-1.52291189408
ACH-000322,-1.54117190986
ACH-000323,-1.0513311531899998
ACH-000324,-1.70457813149
ACH-000329,-1.5075395672799998
ACH-000330,-1.24239327897
ACH-000331,-1.50304563931
ACH-000332,-1.47531530189
ACH-000334,-1.2478387868
ACH-000335,-1.5049020132799997
ACH-000336,-1.79816878401
ACH-000337,-1.2853221071799998
ACH-000339,-1.5992638626700002
ACH-000341,-1.72815903979
ACH-000348,-1.8270246270400003
ACH-000350,-1.62132499065
ACH-000352,-1.4139201641299999
ACH-000356,-1.46918748587
ACH-000361,-1.2741323610100002
ACH-000362,-1.37015246357
ACH-000363,-1.13935737814
ACH-000364,-1.36805204167
ACH-000365,-1.5730032759099999
ACH-000366,-1.1967029628399999
ACH-000368,-1.53613087915
ACH-000374,-1.59288779192
ACH-000375,-1.08139349569
ACH-000376,-1.62508405736
ACH-000381,-1.43745343697
ACH-000383,-1.66899650555
ACH-000387,-1.61891070252
ACH-000389,-1.13503972709
ACH-000390,-1.4310507237799999
ACH-000393,-1.71625103922
ACH-000395,-1.82193174681
ACH-000397,-1.7372960599200002
ACH-000401,-1.6205670405000001
ACH-000402,-1.78326263648
ACH-000403,-1.7360229773700002
ACH-000404,-1.01471781216
ACH-000406,-1.3798903512099998
ACH-000407,-1.21285347601
ACH-000408,-1.6775130285
ACH-000410,-1.12386699254
ACH-000411,-0.965083194551
ACH-000414,-1.77418366278
ACH-000415,-1.49453415313
ACH-000416,-1.5269676100999998
ACH-000420,-1.2931437831
ACH-000421,-1.4134016736300001
ACH-000424,-1.2953322384600001
ACH-000425,-1.19151878828
ACH-000426,-1.7221906470500001
ACH-000427,-1.62043488581
ACH-000433,-1.3616220328600002
ACH-000436,-1.14725665308
ACH-000444,-1.14295512619
ACH-000445,-0.7919084490899999
ACH-000448,-1.2401208614299999
ACH-000450,-1.21396110703
ACH-000452,-1.7993232441900002
ACH-000454,-1.57600411962
ACH-000458,-1.50638276304
ACH-000459,-2.2000016423199997
ACH-000460,-1.7395870863999998
ACH-000461,-1.9153408604400004
ACH-000463,-1.27536882388
ACH-000464,-1.5506926093
ACH-000466,-1.30267143841
ACH-000467,-1.5008006043200002
ACH-000468,-1.6518626571000001
ACH-000469,-1.5379700138999999
ACH-000470,-1.73255453556
ACH-000471,-1.3918142688
ACH-000472,-2.0148121670299997
ACH-000473,-1.6820192432899999
ACH-000475,-1.32458584847
ACH-000476,-1.6461650579700002
ACH-000477,-1.49831621816
ACH-000480,-1.7564121013999998
ACH-000481,-1.39195512886
ACH-000483,-1.4449640451499999
ACH-000484,-2.40482830602
ACH-000485,-1.6791746319299998
ACH-000486,-1.7539205566900002
ACH-000487,-1.29483741872
ACH-000488,-1.6721354631099998
ACH-000490,-1.66130609375
ACH-000491,-1.40671400679
ACH-000495,-1.36215741234
ACH-000496,-1.1651429155600002
ACH-000499,-1.4667707176499998
ACH-000500,-1.09177612826
ACH-000502,-1.33931289524
ACH-000503,-1.81229899841
ACH-000505,-1.23899542965
ACH-000507,-1.60603656857
ACH-000510,-1.54048089759
ACH-000511,-1.4542162089700001
ACH-000512,-1.42330317093
ACH-000516,-1.5214651803600001
ACH-000517,-1.39215038295
ACH-000518,-1.7435795659400002
ACH-000520,-1.57604633383
ACH-000521,-1.1260253269299998
ACH-000522,-1.6436168679499998
ACH-000524,-1.30107633879
ACH-000527,-1.31445683992
ACH-000528,-1.3523417482799998
ACH-000537,-1.22607501808
ACH-000541,-1.42752403633
ACH-000542,-1.06799168009
ACH-000544,-1.5846834766799998
ACH-000545,-1.38492017829
ACH-000547,-1.31620976755
ACH-000548,-1.3974795685199999
ACH-000549,-1.4217606436899999
ACH-000550,-1.1732553883299999
ACH-000552,-1.58735085257
ACH-000556,-1.2824629131799998
ACH-000557,-1.7531232760799997
ACH-000570,-1.20657317487
ACH-000571,-1.8570743291999998
ACH-000573,-1.23438600176
ACH-000576,-1.3208095718200001
ACH-000580,-1.9205319220200001
ACH-000584,-1.35131829768
ACH-000585,-1.001103702
ACH-000588,-1.3495471804499999
ACH-000589,-1.35388961402
ACH-000591,-1.7639155243400002
ACH-000593,-1.38556678299
ACH-000600,-1.1066778191600002
ACH-000601,-1.41937215571
ACH-000604,-1.58398316532
ACH-000605,-1.4987794025499999
ACH-000606,-1.31255213254
ACH-000608,-1.5817316765
ACH-000614,-1.46347416433
ACH-000616,-1.27212107903
ACH-000618,-1.52740743921
ACH-000619,-1.4694627989200002
ACH-000620,-1.2811943676100002
ACH-000621,-1.4780559161200002
ACH-000622,-1.2779979562700001
ACH-000623,-1.41406368857
ACH-000624,-1.4793830902899998
ACH-000627,-1.3550465334600001
ACH-000630,-1.64332721595
ACH-000632,-1.5395243912
ACH-000633,-1.59112493192
ACH-000637,-1.40426971843
ACH-000638,-1.3910853511599999
ACH-000646,-1.2916747872299998
ACH-000647,-1.3770511347
ACH-000648,-1.07532611316
ACH-000649,-1.7145334661200002
ACH-000651,-1.14920707431
ACH-000652,-1.53310926037
ACH-000653,-1.7971420583500002
ACH-000657,-1.6450168691799998
ACH-000658,-1.7276732089700002
ACH-000661,-1.5875610841799999
ACH-000662,-1.6253234373199998
ACH-000663,-1.44645638227
ACH-000665,-1.51252309836
ACH-000671,-1.8876544620900002
ACH-000673,-1.68212913027
ACH-000676,-1.02426412999
ACH-000677,-0.97991282431
ACH-000681,-1.3226422138
ACH-000682,-1.9218342457700002
ACH-000683,-0.949593602385
ACH-000684,-0.786719160433
ACH-000688,-2.27632071181
ACH-000693,-1.4266027628600002
ACH-000694,-1.8223628320599996
ACH-000695,-1.68814252033
ACH-000696,-1.26464381372
ACH-000697,-1.40570890245
ACH-000699,-1.5137231111700002
ACH-000701,-1.0826561757100002
ACH-000706,-1.6651851768500001
ACH-000711,-1.3915629026499998
ACH-000713,-1.17871085418
ACH-000714,-1.27940750029
ACH-000718,-1.45493400111
ACH-000720,-1.51582142625
ACH-000721,-1.2428386519299999
ACH-000724,-2.25173391099
ACH-000725,-1.6058643745899999
ACH-000732,-1.08991924327
ACH-000734,-1.6762639181
ACH-000735,-1.72994840743
ACH-000736,-1.57313208955
ACH-000738,-1.33116308218
ACH-000746,-1.62931130458
ACH-000747,-1.6692165875100002
ACH-000748,-0.862706201811
ACH-000753,-1.5403052019299999
ACH-000756,-1.63721126567
ACH-000757,-1.55352946337
ACH-000758,-1.3515513531
ACH-000760,-1.05183438113
ACH-000763,-1.8790184607900002
ACH-000764,-1.47542950088
ACH-000765,-1.0265122125900001
ACH-000766,-1.8601671703799998
ACH-000767,-1.09304762409
ACH-000768,-1.6629276321200002
ACH-000769,-1.4844359418700002
ACH-000770,-1.5172433650200001
ACH-000771,-1.63710565726
ACH-000773,-1.44083355649
ACH-000776,-1.30902015497
ACH-000777,-1.4465270749
ACH-000778,-1.53141985
ACH-000781,-1.1284873286
ACH-000782,-1.33725544436
ACH-000783,-2.07941192728
ACH-000784,-1.28265680483
ACH-000785,-1.62025383248
ACH-000787,-1.65581986769
ACH-000788,-1.19292172876
ACH-000791,-1.29475078486
ACH-000792,-1.3572067272600001
ACH-000794,-1.78234519243
ACH-000796,-1.4438167965000002
ACH-000799,-1.51299466743
ACH-000800,-2.01859912317
ACH-000802,-1.6335817206999999
ACH-000804,-1.34090330176
ACH-000805,-1.69814181218
ACH-000809,-1.7283325078599998
ACH-000810,-1.13645573183
ACH-000811,-1.40647587219
ACH-000817,-1.51668715384
ACH-000819,-1.3511468584600002
ACH-000820,-1.5691808100100002
ACH-000821,-1.51620826911
ACH-000822,-1.8301208268400002
ACH-000823,-1.5979678108700002
ACH-000824,-1.51756983695
ACH-000827,-1.3211111977399999
ACH-000829,-1.9713012664099998
ACH-000831,-1.66472014706
ACH-000832,-1.51575325258
ACH-000833,-1.36905234462
ACH-000834,-1.8936898135099998
ACH-000835,-0.926939963759
ACH-000836,-1.5811673028
ACH-000837,-1.4835727828799998
ACH-000838,-1.14212766933
ACH-000839,-1.4316132886200001
ACH-000840,-1.4620362198899999
ACH-000841,-1.3942687974
ACH-000843,-1.47484511012
ACH-000846,-1.06297484463
ACH-000847,-1.39777063472
ACH-000848,-1.65281992782
ACH-000849,-1.24106144575
ACH-000851,-1.4745946227899998
ACH-000855,-1.5015386822499999
ACH-000856,-1.4790991476700002
ACH-000858,-1.45931444766
ACH-000859,-1.5210384593000001
ACH-000861,-1.83981849348
ACH-000862,-1.5675905671200001
ACH-000865,-1.23293227254
ACH-000866,-1.4799158867299997
ACH-000867,-1.69189354997
ACH-000869,-1.61548557106
ACH-000872,-1.1863288304200001
ACH-000873,-1.5460680717200002
ACH-000876,-1.59759454347
ACH-000878,-1.13214969921
ACH-000880,-1.9902176079299998
ACH-000881,-1.15202376744
ACH-000882,-1.26179425761
ACH-000884,-1.2580218685299998
ACH-000885,-1.4215692482799998
ACH-000887,-1.5272223598199999
ACH-000888,-1.3498526088299998
ACH-000889,-1.85240709822
ACH-000890,-2.01492527245
ACH-000896,-1.1258945471600001
ACH-000898,-1.56463407883
ACH-000900,-1.70428105759
ACH-000901,-1.2432287694600002
ACH-000905,-1.6716943687799999
ACH-000906,-1.39264164226
ACH-000907,-1.3228999175299998
ACH-000910,-1.52337547115
ACH-000911,-1.3878266835600002
ACH-000912,-1.6504701504
ACH-000913,-1.7426810589099997
ACH-000915,-1.05649443702
ACH-000916,-1.32225559308
ACH-000917,-1.59616478679
ACH-000921,-1.7140261363100002
ACH-000924,-1.16608340402
ACH-000926,-1.6042242469999999
ACH-000928,-1.8167715858700002
ACH-000929,-1.57661213245
ACH-000932,-1.1531465155299998
ACH-000935,-1.7136335659399997
ACH-000936,-1.35852026986
ACH-000937,-1.78462459949
ACH-000938,-1.69374427296
ACH-000939,-1.6238405437299999
ACH-000941,-1.43874425031
ACH-000943,-1.7004484950499998
ACH-000946,-1.4253910228400002
ACH-000947,-1.60192964032
ACH-000948,-1.5503935186500002
ACH-000950,-1.51421693643
ACH-000953,-1.74695758414
ACH-000957,-1.6188875922400001
ACH-000958,-1.3842910696200001
ACH-000960,-1.63466165268
ACH-000963,-1.80169402153
ACH-000968,-1.41683294377
ACH-000969,-1.7356105555599999
ACH-000973,-0.93563236635
ACH-000974,-1.30570603031
ACH-000975,-1.09904480537
ACH-000976,-1.8337603799900002
ACH-000978,-1.17794569528
ACH-000980,-0.960419497598
ACH-000984,-1.5109724065399999
ACH-000986,-1.42278899024
ACH-000988,-1.07537639305
ACH-000993,-1.77323696512
ACH-000994,-1.78938558337
ACH-000996,-1.6911812327000002
ACH-001001,-1.54781101027
ACH-001020,-1.68633310636
ACH-001028,-1.4220392432799998
ACH-001031,-1.8030300504400003
ACH-001038,-1.4125104753400002
ACH-001048,-1.4795873858000002
ACH-001050,-0.958484813063
ACH-001053,-1.29937649192
ACH-001054,-1.35895170398
ACH-001061,-1.56521839433
ACH-001067,-1.6917002440900002
ACH-001075,-1.7322082713299998
ACH-001096,-1.14425997589
ACH-001128,-1.7961366074
ACH-001134,-1.6184615710899999
ACH-001151,-1.61939690387
ACH-001163,-1.6108290244499999
ACH-001164,-1.32998130519
ACH-001173,-1.4480060015799998
ACH-001183,-1.9028922654599998
ACH-001184,-1.20057550102
ACH-001190,-1.39568037307
ACH-001192,-1.39306176325
ACH-001193,-1.39050076143
ACH-001196,-1.31630946973
ACH-001197,-2.08086137903
ACH-001205,-1.6740424129299998
ACH-001211,-1.48591163967
ACH-001212,-1.15696955369
ACH-001228,-0.9335949581119999
ACH-001232,-1.35881010729
ACH-001239,-1.04749559886
ACH-001274,-1.8478637618599998
ACH-001275,-1.34841214181
ACH-001277,-1.4191527227899998
ACH-001278,-1.43927130301
ACH-001280,-1.11722717219
ACH-001283,-1.39413208026
ACH-001289,-1.50882883235
ACH-001295,-1.02698651021
ACH-001300,-1.70775113033
ACH-001301,-1.21130588945
ACH-001302,-0.9361554090909999
ACH-001303,-1.47284107885
ACH-001306,-1.6690010007
ACH-001318,-1.59075180637
ACH-001322,-1.4555207723299999
ACH-001328,-1.50863730435
ACH-001332,-1.398449134
ACH-001333,-1.54595969687
ACH-001336,-1.36711122
ACH-001340,-1.2932533734799998
ACH-001346,-1.66286451458
ACH-001353,-1.6307286888199999
ACH-001354,-1.33181219074
ACH-001367,-1.29783971171
ACH-001368,-1.59422153004
ACH-001374,-1.37241824215
ACH-001375,-1.65258848965
ACH-001377,-1.55825719065
ACH-001380,-1.5834586440600003
ACH-001391,-1.3568237366299998
ACH-001407,-1.87528498063
ACH-001408,-1.49095088032
ACH-001413,-1.49701249945
ACH-001430,-1.50573988032
ACH-001431,-1.48282587563
ACH-001450,-1.65377549651
ACH-001496,-1.6258572063799999
ACH-001500,-1.61988652364
ACH-001521,-1.5703223920299998
ACH-001523,-1.55388391891
ACH-001532,-1.4151932885299998
ACH-001536,-1.9770019275200001
ACH-001550,-1.8670703639400001
ACH-001552,-1.1976095557700002
ACH-001554,-1.2638695024
ACH-001645,-1.44021229256
ACH-001654,-1.33753578745
ACH-001715,-1.55296193879
ACH-001735,-1.17397530621
ACH-001736,-1.64640375699
ACH-001737,-1.1296404567
ACH-001740,-1.28717247405
ACH-001745,-1.3020844413400001
ACH-001750,-1.23249715685
ACH-001765,-1.39884806081
ACH-001956,-1.20201335427
ACH-001957,-1.29438286408
