,MED11 (400569)
ACH-000004,-1.7282172625499999
ACH-000007,-1.61232328107
ACH-000009,-1.6315456895700002
ACH-000011,-1.5340436067899998
ACH-000012,-1.55154314854
ACH-000013,-1.67017043695
ACH-000014,-1.57993425379
ACH-000015,-1.5353980683700001
ACH-000017,-1.48839617751
ACH-000018,-1.66777665104
ACH-000019,-1.71547613588
ACH-000021,-1.4365037591499998
ACH-000022,-1.71292734847
ACH-000025,-1.39006523713
ACH-000028,-1.5073968127700001
ACH-000030,-1.5184173318399998
ACH-000035,-1.5618510615299999
ACH-000036,-1.82678592663
ACH-000037,-2.4437566184
ACH-000039,-1.65153616069
ACH-000040,-1.7270936814400002
ACH-000041,-2.01508315493
ACH-000042,-1.74819329774
ACH-000045,-1.8302661763799999
ACH-000047,-1.66622485709
ACH-000052,-1.87369531655
ACH-000053,-1.8041360169099998
ACH-000054,-1.3521190542200001
ACH-000055,-1.29145554037
ACH-000060,-1.5903161578799998
ACH-000067,-1.7349877908700002
ACH-000070,-1.28237838667
ACH-000075,-1.8625861496599998
ACH-000078,-1.85070671604
ACH-000082,-1.69709775211
ACH-000085,-1.59675351959
ACH-000086,-1.3827788972600001
ACH-000087,-1.4045940207299998
ACH-000092,-1.4804939363299998
ACH-000095,-1.48886433093
ACH-000097,-1.65138813849
ACH-000098,-1.60023984274
ACH-000099,-1.77481033477
ACH-000108,-1.50072968329
ACH-000113,-1.73694539415
ACH-000115,-1.4645541750600002
ACH-000116,-1.6488716157499999
ACH-000118,-1.5916703669799999
ACH-000120,-1.71507453678
ACH-000123,-1.519031866
ACH-000127,-1.45962291099
ACH-000128,-1.3768267601299997
ACH-000132,-1.38096702667
ACH-000133,-1.49212367966
ACH-000137,-1.5389770269799998
ACH-000138,-1.6057153789200003
ACH-000142,-1.5658918700600002
ACH-000143,-1.5892544107
ACH-000146,-2.08075669837
ACH-000148,-1.63225784348
ACH-000150,-1.4135204833200001
ACH-000152,-1.7085843766600002
ACH-000153,-1.54655413105
ACH-000159,-1.6143999238799998
ACH-000160,-1.20845121471
ACH-000163,-1.7309495573
ACH-000167,-1.93143097843
ACH-000168,-1.6003278584799998
ACH-000169,-1.59941716356
ACH-000178,-1.44110599887
ACH-000182,-1.7762432098400003
ACH-000183,-1.68067385234
ACH-000188,-1.72568549849
ACH-000189,-1.8320680326900003
ACH-000190,-1.4108679913799997
ACH-000198,-1.57571073947
ACH-000204,-2.00723969112
ACH-000206,-1.67295435584
ACH-000207,-1.47289719731
ACH-000211,-1.50650761083
ACH-000215,-1.65523179367
ACH-000221,-1.5841437034299999
ACH-000222,-1.3779370647
ACH-000223,-1.6364920653600001
ACH-000226,-1.7611043692200001
ACH-000227,-2.16860150147
ACH-000228,-1.87057600613
ACH-000231,-1.3941712831900002
ACH-000232,-1.6338974696899997
ACH-000233,-1.7171690141100002
ACH-000234,-1.55468225591
ACH-000235,-1.66092237269
ACH-000237,-1.52431704354
ACH-000238,-1.5197129331900001
ACH-000243,-1.76177822631
ACH-000244,-1.30480669381
ACH-000246,-1.51847429379
ACH-000248,-1.5695972625499999
ACH-000250,-1.55687043132
ACH-000251,-1.91160336868
ACH-000253,-1.64318625063
ACH-000255,-1.5439813442800001
ACH-000256,-1.9296682116
ACH-000257,-1.53193483933
ACH-000258,-1.2797930121799999
ACH-000259,-1.598174534
ACH-000260,-1.69796629988
ACH-000261,-1.53011089583
ACH-000262,-1.38218369329
ACH-000263,-2.06451431162
ACH-000264,-1.51099135986
ACH-000265,-1.27920232261
ACH-000266,-1.6438142220299998
ACH-000272,-1.44664803788
ACH-000273,-1.5874237107799998
ACH-000274,-1.9230702995200002
ACH-000277,-1.39532367096
ACH-000278,-1.9559286792
ACH-000279,-1.5972718930399998
ACH-000280,-1.73289322975
ACH-000281,-1.74008282787
ACH-000288,-1.4555449862399998
ACH-000291,-1.5568935352899997
ACH-000293,-1.9972166879099997
ACH-000294,-1.9880961629499998
ACH-000295,-1.8236208296
ACH-000296,-1.06914836669
ACH-000302,-1.67210419528
ACH-000304,-1.85042672778
ACH-000307,-1.5055982144799998
ACH-000308,-1.4557204644
ACH-000310,-1.6645753349899999
ACH-000311,-1.31557374817
ACH-000312,-1.74910619868
ACH-000315,-1.3959007148500002
ACH-000316,-1.7352534617500002
ACH-000317,-1.303354513
ACH-000318,-1.42608567443
ACH-000319,-1.5164839211
ACH-000320,-1.4833133288999998
ACH-000322,-1.56011301419
ACH-000323,-1.71812784033
ACH-000324,-1.47466068944
