,NUDCD3 (23386)
ACH-000004,-0.6527090737619999
ACH-000007,-0.604585372918
ACH-000009,-0.622302136931
ACH-000011,-0.480689881095
ACH-000012,-0.444035756853
ACH-000013,-0.773734349863
ACH-000014,-0.672808417221
ACH-000015,-0.7173476821070001
ACH-000017,-0.6978846260959999
ACH-000018,-0.457093035743
ACH-000019,-0.767604131463
ACH-000021,-0.477039784781
ACH-000022,-0.656984288286
ACH-000025,-0.874339046213
ACH-000028,-0.7630976017919999
ACH-000030,-0.370032454252
ACH-000035,-0.40273213264200003
ACH-000036,-0.569790103857
ACH-000037,-0.8108457494910001
ACH-000039,-0.6818079136640001
ACH-000040,-0.480426793242
ACH-000041,-0.729976408476
ACH-000042,-0.641163921487
ACH-000045,-0.802582063263
ACH-000047,-0.549194707652
ACH-000052,-0.739607649224
ACH-000053,-0.609413013838
ACH-000054,-0.42206242630199997
ACH-000055,-1.2148372794
ACH-000060,-0.744997933099
ACH-000067,-0.50104613527
ACH-000070,-0.677859296099
ACH-000075,-0.616237944977
ACH-000078,-0.6647230734
ACH-000082,-0.604545938883
ACH-000085,-0.653310830145
ACH-000086,-0.506583217758
ACH-000087,-0.714142948158
ACH-000092,-0.8157544603069999
ACH-000095,-0.7013688896610001
ACH-000097,-0.6262111298899999
ACH-000098,-0.49994989711099996
ACH-000099,-0.599991470603
ACH-000108,-0.5523318648309999
ACH-000113,-0.711146654848
ACH-000115,-0.985472745468
ACH-000116,-0.8116889387489999
ACH-000118,-0.67597652495
ACH-000120,-0.7290451333239999
ACH-000123,-0.553231484181
ACH-000127,-0.46466889725599997
ACH-000128,-0.908938846671
ACH-000132,-0.566651861581
ACH-000133,-0.745502421761
ACH-000137,-0.313509727297
ACH-000138,-0.705091866157
ACH-000142,-0.316296509874
ACH-000143,-0.721968990579
ACH-000146,-0.897696502726
ACH-000148,-0.6912792879880001
ACH-000150,-0.698106977101
ACH-000152,-0.835180411533
ACH-000153,-0.63593052745
ACH-000159,-0.6167536274350001
ACH-000160,-0.8602177726450001
ACH-000163,-0.43109781503
ACH-000167,-0.620093137989
ACH-000168,-0.6136499033089999
ACH-000169,-0.422728861731
ACH-000178,-0.505585660307
ACH-000182,-0.569648796288
ACH-000183,-0.334722794266
ACH-000188,-0.613514861837
ACH-000189,-0.415762186252
ACH-000190,-0.7760183333409999
ACH-000198,-0.435051784798
ACH-000204,-0.794002338355
ACH-000206,-0.45057411673799996
ACH-000207,-0.6125234162200001
ACH-000211,-0.467938981275
ACH-000215,-0.326688404532
ACH-000221,-0.9140026724510001
ACH-000222,-0.472675555268
ACH-000223,-0.586298088044
ACH-000226,-0.40639862522299997
ACH-000227,-0.47556245591799995
ACH-000228,-0.840089785151
ACH-000231,-0.545991695396
ACH-000232,-0.579857938066
ACH-000233,-0.395352398876
ACH-000234,-0.532049424171
ACH-000235,-0.595386395611
ACH-000237,-0.9355766639299999
ACH-000238,-0.556572068911
ACH-000243,-0.6053782259430001
ACH-000244,-0.464442741207
ACH-000246,-0.618395303974
ACH-000248,-0.528022303328
ACH-000250,-0.678987586277
ACH-000251,-0.345831447381
ACH-000253,-0.7275124744149999
ACH-000255,-0.786205860745
ACH-000256,-0.590067762699
ACH-000257,-0.360872021065
ACH-000258,-0.476041173884
ACH-000259,-0.577451009382
ACH-000260,-0.646667136228
ACH-000261,-0.622019473015
ACH-000262,-0.8501735771979999
ACH-000263,-0.7816014019930001
ACH-000264,-0.879939476075
ACH-000265,-0.585545243389
ACH-000266,-0.75508717389
ACH-000272,-0.6526449344290001
ACH-000273,-0.5415177501089999
ACH-000274,-0.895746771347
ACH-000277,-1.0763870148899999
ACH-000278,-0.674139648053
ACH-000279,-0.627420824963
ACH-000280,-0.6406640485790001
ACH-000281,-0.713946277047
ACH-000288,-0.616775754556
ACH-000291,-0.6838965907600001
ACH-000293,-0.5415649294129999
ACH-000294,-0.496039933617
ACH-000295,-0.960633822809
ACH-000296,-0.684013580667
ACH-000302,-0.6740987206919999
ACH-000304,-0.8728717409639999
ACH-000307,-0.6608092474449999
ACH-000308,-0.3223181852
ACH-000310,-0.320993214798
ACH-000311,-0.499128525783
ACH-000312,-0.783226611596
ACH-000315,-0.784779797015
ACH-000316,-0.587019272696
ACH-000317,-0.110011935516
ACH-000318,-0.668865599115
ACH-000319,-0.449870068923
ACH-000320,-0.8601629620469999
ACH-000322,-0.400178774661
ACH-000323,-0.466641249716
ACH-000324,-0.666869223786
ACH-000329,-0.44730215618999997
ACH-000330,-1.01557683187
ACH-000331,-0.6817464990250001
ACH-000332,-0.41162482252800003
ACH-000334,-0.596030135202
ACH-000335,-0.49221924832900005
ACH-000336,-0.6389131236119999
ACH-000337,-0.741608502075
ACH-000339,-0.477016294819
ACH-000341,-0.501321296422
ACH-000348,-0.617601845027
ACH-000350,-0.529976073203
ACH-000352,-0.715870985917
ACH-000356,-0.621025703954
ACH-000361,-0.574259026131
ACH-000362,-0.8056308995029999
ACH-000363,-0.8517009217270001
ACH-000364,-0.579667108748
ACH-000365,-0.527952196863
ACH-000366,-0.829321147631
ACH-000368,-0.585688824417
ACH-000374,-0.514717208302
ACH-000375,-0.652587282093
ACH-000376,-0.359607351045
ACH-000381,-0.64882404545
ACH-000383,-0.475912180593
ACH-000387,-0.8652752191959999
ACH-000389,-0.291563536472
ACH-000390,-0.544282875686
ACH-000393,-0.5914215445090001
ACH-000395,-0.427456689855
ACH-000397,-0.691222381843
ACH-000401,-0.492221792306
ACH-000402,-0.418110590207
ACH-000403,-0.366754523512
ACH-000404,-0.40626435647
ACH-000406,-0.49364899587300004
ACH-000407,-0.657598700751
ACH-000408,-0.431390190458
ACH-000410,-0.895350505484
ACH-000411,-0.83185343684
ACH-000414,-0.979685685439
ACH-000415,-0.7073699058089999
ACH-000416,-0.62455752093
ACH-000420,-0.5929403683410001
ACH-000421,-0.568208011474
ACH-000424,-0.947702572225
ACH-000425,-0.48158743776600005
ACH-000426,-0.888147071608
ACH-000427,-0.559467886292
ACH-000433,-0.6966735344580001
ACH-000436,-0.460506299911
ACH-000444,-0.458103885147
ACH-000445,-0.608655046763
ACH-000448,-0.66044680789
ACH-000450,-0.685135221015
ACH-000452,-0.567624042696
ACH-000454,-0.559483172835
ACH-000458,-0.49685906110100003
ACH-000459,-0.7428734984469999
ACH-000460,-0.556728369302
ACH-000461,-0.9118209388770001
ACH-000463,-0.703401470879
ACH-000464,-0.613558115647
ACH-000466,-0.887033638959
ACH-000467,-0.656892141615
ACH-000468,-0.200531941627
ACH-000469,-0.260164457192
ACH-000470,-0.825464499593
ACH-000471,-0.501859936165
ACH-000472,-0.493290995494
ACH-000473,-0.6062691807899999
ACH-000475,-0.676967124411
ACH-000476,-0.702253457791
ACH-000477,-0.502657636074
ACH-000480,-0.628167933448
ACH-000481,-0.483299828342
ACH-000483,-0.560812228565
ACH-000484,-0.8653467723720001
ACH-000485,-0.5593876526179999
ACH-000486,-0.6179517352030001
ACH-000487,-0.787681910378
ACH-000488,-0.6870416824050001
ACH-000490,-0.34376634824600005
ACH-000491,-0.36589801647299997
ACH-000495,-0.719519697999
ACH-000496,-0.919350525299
ACH-000499,-0.412460004102
ACH-000500,-0.36164756635799994
ACH-000502,-0.7847421451919999
ACH-000503,-0.9534059566349999
ACH-000505,-0.522890298562
ACH-000507,-0.558903388132
ACH-000510,-0.545747559191
ACH-000511,-0.678744784216
ACH-000512,-0.8315909733600001
ACH-000516,-0.40209288356299994
ACH-000517,-0.332396265062
ACH-000518,-0.558631621628
ACH-000520,-0.441219285547
ACH-000521,-0.777785345306
ACH-000522,-0.664307791207
ACH-000524,-0.927410571241
ACH-000527,-0.6491764644520001
ACH-000528,-0.616617454153
ACH-000537,-0.497357678201
ACH-000541,-0.66357318067
ACH-000542,-0.588268124831
ACH-000544,-0.886493139669
ACH-000545,-0.5739425938530001
ACH-000547,-0.7765290760369999
ACH-000548,-0.681066519179
ACH-000549,-0.588729439665
ACH-000550,-0.6936404415909999
ACH-000552,-0.6912800357350001
ACH-000556,-0.39636398950999996
ACH-000557,-0.988985902202
ACH-000570,-0.490451465264
ACH-000571,-0.22171310281
ACH-000573,-0.490362798338
ACH-000576,-0.876735734729
ACH-000580,-1.10476373387
ACH-000584,-0.787028412747
ACH-000585,-0.594089968291
ACH-000588,-0.63177690594
ACH-000589,-0.715104229835
ACH-000591,-0.615147862453
ACH-000593,-0.8544008690260001
ACH-000600,-0.49509886999700004
ACH-000601,-0.519565194777
ACH-000604,-0.440996048503
ACH-000605,-0.434740291917
ACH-000606,-0.575110357838
ACH-000608,-0.285265506299
ACH-000614,-0.613848618096
ACH-000616,-0.908426985115
ACH-000618,-0.608744391006
ACH-000619,-0.423729416633
ACH-000620,-0.7832586065389999
