,BAI3 (577)
ACH-000004,0.138897004836
ACH-000007,0.051293296033100004
ACH-000009,0.12603845638299999
ACH-000011,0.110323942741
ACH-000012,0.05146195165580001
ACH-000013,0.0851845159668
ACH-000014,0.125101001373
ACH-000015,0.132262135809
ACH-000017,0.0007853706609310001
ACH-000018,0.102847899086
ACH-000019,-0.189322086551
ACH-000021,-0.14396659877100002
ACH-000022,0.012195704237299999
ACH-000025,0.09261638187650001
ACH-000028,-0.0248034646182
ACH-000030,-0.013798597886999999
ACH-000035,0.100514656998
ACH-000036,0.114765840612
ACH-000037,0.08588230893369998
ACH-000039,0.12750759153400001
ACH-000040,-0.05947148732000001
ACH-000041,0.120380593729
ACH-000042,0.0333090304726
ACH-000045,-0.0195393235289
ACH-000047,-0.106566915416
ACH-000052,-0.034037371908400005
ACH-000053,-0.0337748219126
ACH-000054,0.129283446046
ACH-000055,-0.00584468063219
ACH-000060,0.0560565446378
ACH-000067,-0.0419536715111
ACH-000070,0.170510341576
ACH-000075,0.0946396655842
ACH-000078,-0.0392652701029
ACH-000082,0.0321722448044
ACH-000085,0.0275779125433
ACH-000086,-0.131918040273
ACH-000087,0.127377238773
ACH-000092,-0.0465143741641
ACH-000095,0.0766541957374
ACH-000097,0.134860633047
ACH-000098,0.040153204797699994
ACH-000099,0.0450138539186
ACH-000108,-0.0090370245584
ACH-000113,-0.0669244331391
ACH-000115,0.195130556339
ACH-000116,-0.0391676040039
ACH-000118,0.059765385446600004
ACH-000120,0.0192113464183
ACH-000123,0.0209472179437
ACH-000127,0.0363258648694
ACH-000128,0.0967647164033
ACH-000132,0.0244677989103
ACH-000133,0.0540844394748
ACH-000137,0.0623627609927
ACH-000138,0.021785813558799997
ACH-000142,0.21131205053
ACH-000143,0.215324190071
ACH-000146,0.016238053923299998
ACH-000148,0.130585831769
ACH-000150,-0.0066806763275799996
ACH-000152,-0.00111230793065
ACH-000153,-0.0569726262636
ACH-000159,-0.0732899417723
ACH-000160,-0.0693424872864
ACH-000163,-0.0423009966534
ACH-000167,-0.00536771934257
ACH-000168,0.054765755585099996
ACH-000169,-0.0103164800154
ACH-000178,0.0203079835532
ACH-000182,-0.0131168388276
ACH-000183,0.0557224072236
ACH-000188,-0.061190626395300006
ACH-000189,0.115143113881
ACH-000190,-0.08309244398799999
ACH-000198,0.210419018462
ACH-000204,0.127207795401
ACH-000206,0.0933264144201
ACH-000207,0.417160628438
ACH-000211,-0.0627635123485
ACH-000215,-0.0359299204134
ACH-000221,0.146523203406
ACH-000222,-0.0754681811849
ACH-000223,-0.0628728870129
ACH-000226,-0.0424687333583
ACH-000227,-0.177438213068
ACH-000228,-0.08596106228319998
ACH-000231,-0.025427144536900002
ACH-000232,0.09649355562100001
ACH-000233,-0.0856611368269
ACH-000234,0.168673771452
ACH-000235,0.0490574190656
ACH-000237,0.153643061104
ACH-000238,0.228614972561
ACH-000243,-0.00125275829556
ACH-000244,0.560382976313
ACH-000246,0.0984317534247
ACH-000248,-0.21327743878400002
ACH-000250,0.09889923051560001
ACH-000251,-0.0937393728026
ACH-000253,0.144995029952
ACH-000255,-0.102069491604
ACH-000256,-0.120337406327
ACH-000257,-0.039708596208800004
ACH-000258,0.0385831816206
ACH-000259,0.063262802418
ACH-000260,0.10249117786499999
ACH-000261,-0.114883157248
ACH-000262,-0.14921272611199998
ACH-000263,-0.06092605358580001
ACH-000264,0.00282462671154
ACH-000265,0.054925449523400005
ACH-000266,0.033115248858
ACH-000272,-0.039127198653199996
ACH-000273,-0.0932750190296
