,PDSS1 (23590)
ACH-000004,-0.150093507302
ACH-000007,-0.38382378001199996
ACH-000009,0.0641988387382
ACH-000011,-0.0826518090854
ACH-000012,-0.23441367334600002
ACH-000013,-0.170838055639
ACH-000014,-0.342994480671
ACH-000015,-0.353702208275
ACH-000017,-0.298719237862
ACH-000018,-0.105975074565
ACH-000019,-0.42710315700400003
ACH-000021,-0.388899070203
ACH-000022,-0.08663528578560001
ACH-000025,-0.05852180333819999
ACH-000028,-0.296064230062
ACH-000030,-0.180716520879
ACH-000035,-0.22878397145799997
ACH-000036,0.11449193775000001
ACH-000037,-0.436725600414
ACH-000039,-0.414212130173
ACH-000040,-0.029406952332099997
ACH-000041,-0.104130816579
ACH-000042,-0.175807015918
ACH-000045,-0.209162058314
ACH-000047,-0.452063914419
ACH-000052,0.09392011868780001
ACH-000053,-0.262200332887
ACH-000054,-0.336195036916
ACH-000055,0.023865374548999996
ACH-000060,-0.320007263214
ACH-000067,-0.00912941953832
ACH-000070,-0.128401579634
ACH-000075,0.0078549805848
ACH-000078,-0.154175335999
ACH-000082,-0.11818682365399999
ACH-000085,-0.15409019884199998
ACH-000086,-0.127469205121
ACH-000087,-0.0575067505881
ACH-000092,-0.139219877601
ACH-000095,-0.06260226965009999
ACH-000097,-0.24546648683800001
ACH-000098,-0.164146861286
ACH-000099,-0.0692456879785
ACH-000108,-0.109107956305
ACH-000113,-0.375516392876
ACH-000115,-0.129571097966
ACH-000116,-0.350485255743
ACH-000118,-0.678350728543
ACH-000120,0.0368323158453
ACH-000123,-0.16304990519
ACH-000127,-0.283711730898
ACH-000128,-0.06908521996450001
ACH-000132,-0.25721477054
ACH-000133,-0.08418551413219999
ACH-000137,0.0359101463844
ACH-000138,-0.305312592086
ACH-000142,-0.0494768718738
ACH-000143,-0.188123726128
ACH-000146,-0.289184013914
ACH-000148,-0.217860953638
ACH-000150,-0.412692541346
ACH-000152,-0.16637655807
ACH-000153,-0.5433584379749999
ACH-000159,-0.06879781955289999
ACH-000160,-0.332329004709
ACH-000163,0.0022132949371
ACH-000167,-0.19114112575599998
ACH-000168,-0.18268797509399998
ACH-000169,-0.47171895442
ACH-000178,-0.18661504045000002
ACH-000182,-0.288187021188
ACH-000183,-0.188325657487
ACH-000188,-0.0946486077682
ACH-000189,-0.0990740106384
ACH-000190,0.107924361254
ACH-000198,-0.386006115036
ACH-000204,-0.48922011002300003
ACH-000206,-0.51218886982
ACH-000207,-0.569435462878
ACH-000211,-0.17762723195799998
ACH-000215,-0.305256885752
ACH-000221,-0.16648108570599998
ACH-000222,0.0426833616939
ACH-000223,-0.267254751143
ACH-000226,-0.8228459153640001
ACH-000227,-0.0577851094969
ACH-000228,-0.21482624741
ACH-000231,-0.053874663694099996
ACH-000232,-0.0712324299152
ACH-000233,-0.33063662644999997
ACH-000234,-0.0591434759887
ACH-000235,-0.24574196955299998
ACH-000237,-0.16090720135
ACH-000238,-0.296469031523
ACH-000243,-0.0983554576584
ACH-000244,-0.236198202015
ACH-000246,-0.43612364272299997
ACH-000248,-0.07706845040219999
ACH-000250,-0.0332739867424
ACH-000251,-0.22073255391899999
ACH-000253,-0.113658695842
ACH-000255,-0.08982952199960001
ACH-000256,-0.131921363427
ACH-000257,-0.614854080946
ACH-000258,0.0102932598049
ACH-000259,-0.14314375146
ACH-000260,-0.00527865583035
ACH-000261,-0.109515841192
ACH-000262,-0.316712420866
ACH-000263,-0.0708390378737
ACH-000264,-0.0609455331338
ACH-000265,-0.37722345896700005
ACH-000266,-0.0935685023667
ACH-000272,-0.149167657541
ACH-000273,-0.11286904565
ACH-000274,-0.321016778964
ACH-000277,-0.180977561394
ACH-000278,-0.0874992662293
ACH-000279,-0.38368722643700004
ACH-000280,-0.297415831252
ACH-000281,-0.19320963043900002
ACH-000288,-0.41912750142099997
ACH-000291,-0.165105218818
ACH-000293,-0.26759641998100003
ACH-000294,-0.200049939217
ACH-000295,-0.15648239389000002
ACH-000296,-0.0325838617505
ACH-000302,-0.535069726591
ACH-000304,-0.452348541295
ACH-000307,-0.290618786645
ACH-000308,-0.253222970943
ACH-000310,0.20097415075199998
ACH-000311,-0.059634738980999996
ACH-000312,-0.10737066685499999
ACH-000315,-0.330911814736
ACH-000316,-0.186322803717
ACH-000317,-0.630976737887
ACH-000318,-0.0460331057435
ACH-000319,-0.240744552442
ACH-000320,0.186764454024
ACH-000322,-0.0560379297256
ACH-000323,-0.0554713130251
ACH-000324,-0.0636274469122
ACH-000329,-0.379284593032
ACH-000330,-0.42809029843099994
ACH-000331,-0.16922865189
ACH-000332,-0.145930444723
ACH-000334,-0.275077076744
ACH-000335,-0.0523891225284
ACH-000336,-0.5288844080740001
ACH-000337,-0.7143573217010001
ACH-000339,-0.178769209755
ACH-000341,-0.11697628136499999
ACH-000348,-0.21618453191999998
ACH-000350,-0.229852632407
ACH-000352,-0.12907417669000001
ACH-000356,-0.165279918434
ACH-000361,-0.252733353942
ACH-000362,-0.307968673611
ACH-000363,-0.35213304621200003
ACH-000364,-0.217636313373
ACH-000365,-0.310265013061
ACH-000366,-0.013186972346200001
ACH-000368,-0.197805507683
ACH-000374,7.26554737411e-05
ACH-000375,-0.185988490435
ACH-000376,-0.41803038615599997
ACH-000381,-0.0141287468311
ACH-000383,-0.316405253277
ACH-000387,-0.364084199651
ACH-000389,0.0374191641913
ACH-000390,-0.438601783546
ACH-000393,-0.283385321506
ACH-000395,0.038409449863999995
ACH-000397,-0.143044389791
ACH-000401,0.08572153192389999
ACH-000402,-0.628483431896
ACH-000403,-0.19967889804299999
ACH-000404,-0.502968802109
ACH-000406,-0.583795638492
ACH-000407,-0.08767810551
ACH-000408,-0.33514397087299996
ACH-000410,-0.346686355738
ACH-000411,-0.156024990344
ACH-000414,-0.205641086396
ACH-000415,-0.18873581866300002
ACH-000416,-0.158898782255
ACH-000420,-0.238306311034
ACH-000421,-0.09720452131589999
ACH-000424,-0.108439501658
ACH-000425,-0.22083945692200002
ACH-000426,-0.523174028716
ACH-000427,-0.235598336244
ACH-000433,-0.102847608311
ACH-000436,0.144383775758
ACH-000444,-0.19050561180599998
ACH-000445,-0.106135508199
ACH-000448,-0.204177911934
ACH-000450,-0.38057522860799997
ACH-000452,-0.181298849862
ACH-000454,-0.7473114408779999
ACH-000458,-0.112719825501
ACH-000459,-0.469707679545
ACH-000460,-0.28180539288
ACH-000461,-0.442048135548
ACH-000463,-0.106662041101
ACH-000464,-0.28992916275499997
ACH-000466,-0.33916900075499995
ACH-000467,-0.030036189084099996
ACH-000468,-0.12949944605
ACH-000469,-0.490370345876
ACH-000470,-0.14594431860200002
ACH-000471,-0.0598470313445
ACH-000472,-0.156983047265
ACH-000473,-0.284874951889
ACH-000475,-0.18430594519299998
ACH-000476,-0.195508638853
ACH-000477,-0.47642818650300006
ACH-000480,-0.306441914718
ACH-000481,-0.118038169984
ACH-000483,-0.529256221046
ACH-000484,-0.364944505891
ACH-000485,-0.128939437781
ACH-000486,-0.019843869122400003
ACH-000487,-0.222434098866
ACH-000488,-0.34427997936099997
ACH-000490,-0.21960806600000002
ACH-000491,-0.159655610414
ACH-000495,-0.0334102469926
ACH-000496,0.0544194098818
ACH-000499,-0.381852379423
ACH-000500,-0.686613674094
ACH-000502,-0.0479471583361
ACH-000503,0.051346611101699996
ACH-000505,0.012269754114299999
ACH-000507,-0.282977081576
ACH-000510,-0.212974996311
ACH-000511,-0.0682967908375
ACH-000512,-0.39745627031900005
ACH-000516,-0.113926947085
ACH-000517,-0.26614126528099996
ACH-000518,-0.200386333167
ACH-000520,0.0176978644393
ACH-000521,-0.00107526701176
ACH-000522,-0.24389639706099997
ACH-000524,-0.15745824913599998
ACH-000527,-0.316837397622
ACH-000528,-0.5185487281100001
ACH-000537,-0.47036334328199997
ACH-000541,-0.125525329289
ACH-000542,-0.157609509343
ACH-000544,-0.212817721017
ACH-000545,-0.086475531506
ACH-000547,-0.29946695632599996
ACH-000548,-0.22121966906800003
ACH-000549,-0.294322965487
ACH-000550,-0.0620093443768
ACH-000552,-0.234286182227
ACH-000556,-0.378447049802
ACH-000557,-0.2334049655
ACH-000570,-0.189136036269
ACH-000571,-0.28678205223700004
ACH-000573,-0.230433839567
ACH-000576,-0.131690407534
ACH-000580,-0.16398632294600002
ACH-000584,-0.0639950314012
ACH-000585,-0.29666167749899996
ACH-000588,-0.357899691739
ACH-000589,-0.630125084951
ACH-000591,0.153232837336
ACH-000593,-0.20998531201499998
ACH-000600,-0.249811294544
ACH-000601,-0.142016144938
ACH-000604,-0.339749203507
ACH-000605,-0.317110213948
ACH-000606,-0.464361749764
ACH-000608,-0.359583540573
ACH-000614,-0.434087082007
ACH-000616,-0.310034504411
ACH-000618,-0.508042741223
ACH-000619,-0.07956536254310001
ACH-000620,-0.226211380187
ACH-000621,-0.0916299160947
ACH-000622,-0.351377185863
ACH-000623,-0.25708858018
ACH-000624,-0.14985710746
ACH-000627,-0.037296698058000004
ACH-000630,-0.0399057842836
ACH-000632,-0.262281599771
ACH-000633,-0.340218130476
ACH-000637,-0.379363099398
ACH-000638,-0.141499144585
ACH-000646,-0.0608540988514
ACH-000647,-0.330934290175
ACH-000648,-0.315104600917
ACH-000649,-0.0908598300299
ACH-000651,-0.541499567243
ACH-000652,-0.216504043061
ACH-000653,-0.40800937827600003
ACH-000657,-0.142871741447
ACH-000658,-0.24499133985100002
ACH-000661,-0.290640078307
ACH-000662,-0.127501266157
ACH-000663,-0.39843969287500003
ACH-000665,0.027743521516400003
ACH-000671,-0.145819891763
ACH-000673,-0.08685968598989999
ACH-000676,-0.36994180270000004
ACH-000677,-0.6083698925100001
ACH-000681,-0.0366800579187
ACH-000682,-0.128064714018
ACH-000683,-0.459862924633
ACH-000684,0.0698759797988
ACH-000688,-0.191876254797
ACH-000693,-0.516753230669
ACH-000694,-0.443582861297
ACH-000695,-0.41477948795599995
ACH-000696,-0.21873161712900002
ACH-000697,-0.0752185510878
ACH-000699,-0.0197389943812
ACH-000701,-0.580602705016
ACH-000706,-0.46812847523699996
ACH-000711,-0.070145341488
ACH-000713,0.04689793228900001
ACH-000714,-0.040294401668199996
ACH-000718,0.011092779137600001
ACH-000720,-0.221654863693
ACH-000721,-0.0699709432788
ACH-000724,-0.365602418441
ACH-000725,-0.421029376946
ACH-000732,-0.199644910511
ACH-000734,-0.322587951541
ACH-000735,-0.290332418415
ACH-000736,-0.212365098285
ACH-000738,-0.433716085193
