,GIF (2694)
ACH-000004,-0.241841872189
ACH-000007,-0.20310337315699997
ACH-000009,-0.126594219146
ACH-000011,0.0229161188273
ACH-000012,-0.042740160919699996
ACH-000013,-0.0607112804782
ACH-000014,0.106691507395
ACH-000015,0.0032293059637500004
ACH-000017,-0.0898380903028
ACH-000018,0.0795976534895
ACH-000019,0.28458422673300005
ACH-000021,-0.174399997463
ACH-000022,0.08487822743730002
ACH-000025,0.14834166791099998
ACH-000028,-0.0404595612581
ACH-000030,-0.00687370144386
ACH-000035,-0.09027442156889999
ACH-000036,-0.108007637536
ACH-000037,0.151776868734
ACH-000039,-0.101297244055
ACH-000040,-0.17268887141800002
ACH-000041,0.0172050294989
ACH-000042,-0.18851397642700002
ACH-000045,-0.0622749859324
ACH-000047,0.035501843913699996
ACH-000052,-0.036581912266
ACH-000053,-0.0533995974306
ACH-000054,0.0563838489241
ACH-000055,0.09216963642289999
ACH-000060,0.107105369631
ACH-000067,0.057974019809800006
ACH-000070,-0.19979032830200003
ACH-000075,-0.0943455396628
ACH-000078,-0.10809876893300001
ACH-000082,0.007593162662590001
ACH-000085,0.20572273440299998
ACH-000086,-0.11142844405999999
ACH-000087,-0.183335403101
ACH-000092,-0.0695211818672
ACH-000095,0.0023852506518600002
ACH-000097,-0.18616061986699997
ACH-000098,0.0643938618047
ACH-000099,-0.0851266372042
ACH-000108,-0.18086060270399998
ACH-000113,-0.0942443910534
ACH-000115,0.06560415900090001
ACH-000116,-0.0255143697948
ACH-000118,-0.148861048883
ACH-000120,0.0940590420482
ACH-000123,-0.166223514133
ACH-000127,0.16977214050099998
ACH-000128,-0.0910912444121
ACH-000132,-0.0532205582041
ACH-000133,0.0266883615673
ACH-000137,-0.051754362696099995
ACH-000138,-0.144449489931
ACH-000142,-0.13595763485200002
ACH-000143,0.0757959788725
ACH-000146,0.021352512591900002
ACH-000148,-0.0184892842941
ACH-000150,0.078489883481
ACH-000152,-9.36136442122e-05
ACH-000153,-0.456426097601
ACH-000159,-0.055322710721699996
ACH-000160,-0.155774840238
ACH-000163,-0.134944486379
ACH-000167,0.042197658649000006
ACH-000168,-0.196999303229
ACH-000169,0.00710412332469
ACH-000178,0.122392884237
ACH-000182,0.009274865256149999
ACH-000183,-0.123848561035
ACH-000188,-0.32764370097600004
ACH-000189,-0.24697191934999999
ACH-000190,0.051431960456
ACH-000198,0.08471579225310001
ACH-000204,-0.00727776535152
ACH-000206,-0.0429950814622
ACH-000207,0.0241118390796
ACH-000211,0.026701973860499998
ACH-000215,0.0461732367192
ACH-000221,-0.0473425768353
ACH-000222,-0.175544851301
ACH-000223,-0.047976319789300004
ACH-000226,-0.0729874048139
ACH-000227,-0.09035505961339999
ACH-000228,-0.265455058004
ACH-000231,0.033447745932400005
ACH-000232,0.0175368734986
ACH-000233,0.066150012845
ACH-000234,0.007263469038020001
ACH-000235,0.04759237899669999
ACH-000237,0.0554969231485
ACH-000238,0.201571878382
ACH-000243,0.0259980449375
ACH-000244,0.208638915398
ACH-000246,0.0499660533295
ACH-000248,-0.101959814369
ACH-000250,-0.0492177540118
ACH-000251,0.06841925608959999
ACH-000253,0.0861272503797
ACH-000255,0.09687285148769999
ACH-000256,-0.252248436485
ACH-000257,-0.0156763773228
ACH-000258,0.392030910801
ACH-000259,-0.08703791409880002
ACH-000260,-0.10816527035
ACH-000261,-0.0944556322686
ACH-000262,-0.14850792127499998
ACH-000263,-0.0223047144912
ACH-000264,0.0864389724769
ACH-000265,-0.10587301461200001
ACH-000266,-0.103798628388
ACH-000272,-0.08365200469289999
ACH-000273,-0.0873540155763
ACH-000274,0.10233609821299999
ACH-000277,-0.188900922619
ACH-000278,0.18123140051
ACH-000279,0.0674854824963
ACH-000280,-0.041204262034
ACH-000281,0.116584230018
ACH-000288,0.0805715979702
ACH-000291,0.11335101474999999
ACH-000293,0.0254222104679
ACH-000294,-0.202578188296
ACH-000295,-0.0368780055296
ACH-000296,0.07495288676350001
ACH-000302,0.073004651429
ACH-000304,0.175961092142
ACH-000307,0.0224961412151
ACH-000308,-0.16292379403100002
ACH-000310,0.0412095484832
ACH-000311,0.053329101628900005
ACH-000312,-0.014733222423399998
ACH-000315,0.0186535588568
ACH-000316,0.0658510853081
ACH-000317,-0.341069091701
ACH-000318,-0.15725528636
ACH-000319,-0.0845657487724
ACH-000320,0.05975843067369999
ACH-000322,-0.122182585041
ACH-000323,0.0758006286929
ACH-000324,-0.125415331352
ACH-000329,-0.050074434153
ACH-000330,-0.056952679058600006
ACH-000331,0.076980425206
ACH-000332,0.06021387884459999
ACH-000334,-0.200130701341
ACH-000335,-0.0621672867755
ACH-000336,-0.0211317530698
ACH-000337,-0.17958796694499998
ACH-000339,0.0009691468905299999
ACH-000341,0.211116040971
ACH-000348,0.0815756884573
ACH-000350,0.11370819511399999
ACH-000352,-0.0603420635221
ACH-000356,-0.050644000589500006
ACH-000361,-0.0421724271041
ACH-000362,-0.10248935557399999
ACH-000363,0.06045076523080001
ACH-000364,-0.0569930980129
ACH-000365,-0.0426588382761
ACH-000366,-0.0182076242463
ACH-000368,0.15459117997000002
ACH-000374,0.06689966484540001
ACH-000375,0.018840293489
ACH-000376,-0.117706007852
ACH-000381,0.184596390632
ACH-000383,0.083326370342
ACH-000387,-0.06699673941619999
ACH-000389,0.0327713350994
ACH-000390,0.14948160682
ACH-000393,-0.174400010862
ACH-000395,0.015182993881299999
ACH-000397,0.146456608182
ACH-000401,-0.14872064045800001
ACH-000402,0.11938884175100001
ACH-000403,-0.0290214589488
ACH-000404,-0.188523191215
ACH-000406,-0.057322121206400005
ACH-000407,0.244798361901
ACH-000408,-0.0046922348763900005
ACH-000410,0.0363167986746
ACH-000411,0.0124574617495
ACH-000414,0.0852989413372
ACH-000415,-0.13401550099
