,AP3S2 (10239)
ACH-000004,-0.19477861879900002
ACH-000007,-0.16731952063799999
ACH-000009,-0.10244130088400001
ACH-000011,-0.265388425444
ACH-000012,-0.133808448668
ACH-000013,-0.137914021774
ACH-000014,-0.0159909823266
ACH-000015,-0.10543545101099999
ACH-000017,-0.183306417558
ACH-000018,-0.00585901427116
ACH-000019,-0.400167545568
ACH-000021,0.06414147300919999
ACH-000022,-0.192008377483
ACH-000025,-0.0873275318735
ACH-000028,-0.14591923618799998
ACH-000030,-0.20641046663600002
ACH-000035,-0.102951513066
ACH-000036,-0.15543122171499998
ACH-000037,-0.206184955821
ACH-000039,-0.304532206007
ACH-000040,-0.0239542581095
ACH-000041,-0.22986494312
ACH-000042,-0.139646272883
ACH-000045,0.0851956438025
ACH-000047,-0.132864395729
ACH-000052,0.043575073916999996
ACH-000053,-0.153771307467
ACH-000054,-0.058627912016400004
ACH-000055,0.054571881413400004
ACH-000060,-0.0847817706808
ACH-000067,-0.22409774436000002
ACH-000070,-0.221264843543
ACH-000075,-0.223665737252
ACH-000078,-0.128904956757
ACH-000082,-0.220174328565
ACH-000085,-0.20406112785500002
ACH-000086,-0.17691439254799998
ACH-000087,0.0352435972865
ACH-000092,-0.17218784040399998
ACH-000095,-0.175281206311
ACH-000097,-0.307623755312
ACH-000098,-0.0753429481864
ACH-000099,-0.140179375232
ACH-000108,-0.0825857165818
ACH-000113,-0.13896257009000001
ACH-000115,-0.406614666695
ACH-000116,-0.0853999144822
ACH-000118,-0.07885120319839999
ACH-000120,-0.219220189262
ACH-000123,-0.0676818544035
ACH-000127,-0.259784396345
ACH-000128,-0.0853315443468
ACH-000132,-0.133564194154
ACH-000133,0.08368447442350001
ACH-000137,0.0338368674818
ACH-000138,0.0541588281023
ACH-000142,0.052838064438300004
ACH-000143,-0.126578120384
ACH-000146,-0.165500280587
ACH-000148,0.0682316436724
ACH-000150,-0.12845905927200002
ACH-000152,-0.09703499867560002
ACH-000153,-0.270339326269
ACH-000159,-0.218459668435
ACH-000160,-0.259524522152
ACH-000163,-0.11727430367799999
ACH-000167,-0.13462349810000002
ACH-000168,-0.137151890405
ACH-000169,-0.162183785291
ACH-000178,-0.21098973518
ACH-000182,-0.22058063815200002
ACH-000183,-0.22932571477299998
ACH-000188,-0.16581454981799998
ACH-000189,-0.577853703003
ACH-000190,-0.236346871498
ACH-000198,-0.0750986809164
ACH-000204,-0.314006046434
ACH-000206,-0.573849300504
ACH-000207,-0.008439322894680001
ACH-000211,-0.0832090878983
ACH-000215,-0.010587159643000001
ACH-000221,-0.059277197462999996
ACH-000222,0.05629434409609999
ACH-000223,-0.23119033711999998
ACH-000226,-0.021429600240500002
ACH-000227,-0.437845967712
ACH-000228,-0.09818354527619999
ACH-000231,-0.268198618133
ACH-000232,-0.141431920511
ACH-000233,-0.16548410820999998
ACH-000234,-0.206520969852
ACH-000235,-0.141013395366
ACH-000237,-0.13324111197799998
ACH-000238,-0.165089357106
ACH-000243,-0.207105662374
ACH-000244,-0.236692941458
ACH-000246,-0.12146952099700001
ACH-000248,-0.152859508732
ACH-000250,-0.0907287652052
ACH-000251,-0.00542725767304
ACH-000253,-0.229219049518
ACH-000255,-0.0569948895046
ACH-000256,-0.22970378114300002
ACH-000257,-0.123852720527
ACH-000258,0.0481543253457
ACH-000259,-0.00814089607743
ACH-000260,-0.194876835135
ACH-000261,-0.209361693134
ACH-000262,0.0997382390318
ACH-000263,-0.0691333256643
ACH-000264,-0.205461639826
ACH-000265,-0.2156317691
ACH-000266,-0.183291639071
ACH-000272,-0.285584477175
ACH-000273,-0.155498830541
ACH-000274,-0.11898411122199999
ACH-000277,-0.149632106298
ACH-000278,-0.125884208555
ACH-000279,-0.25588099403000003
ACH-000280,-0.217827983917
ACH-000281,-0.251429170275
ACH-000288,-0.177462868572
ACH-000291,-0.285313509698
ACH-000293,-0.0461651786835
ACH-000294,0.0295027714083
ACH-000295,-0.07372428156239999
ACH-000296,-0.009358710088919999
ACH-000302,-0.054591581504100005
ACH-000304,-0.135699383659
ACH-000307,-0.124638764409
ACH-000308,-0.169559872057
ACH-000310,-0.350347149079
ACH-000311,-0.220314112786
ACH-000312,-0.0686038395868
ACH-000315,0.102424589043
ACH-000316,0.015969046160600003
ACH-000317,0.0732578692095
ACH-000318,-0.0908870721084
ACH-000319,-0.20030226581
ACH-000320,0.0762277597624
ACH-000322,-0.174392304818
ACH-000323,0.0149311028562
ACH-000324,-0.10411311287200001
ACH-000329,-0.0600592755798
ACH-000330,-0.081265102259
ACH-000331,-0.313129272491
ACH-000332,-0.147936481257
ACH-000334,0.299877910657
ACH-000335,-0.14690377855
ACH-000336,0.187564231182
ACH-000337,-0.177244940554
ACH-000339,-0.177396490125
ACH-000341,-0.019228963598599998
ACH-000348,-0.0836608455987
ACH-000350,-0.24289313985199998
ACH-000352,-0.23171938128199998
ACH-000356,-0.021331142531
ACH-000361,0.00212475475019
ACH-000362,-0.040067322110000005
ACH-000363,-0.0866447929366
ACH-000364,-0.151126201869
ACH-000365,-0.045514365309800006
ACH-000366,-0.051300444897999994
ACH-000368,-0.121183016184
ACH-000374,-0.11506494507300001
ACH-000375,-0.04676782347580001
ACH-000376,-0.18158783465599998
ACH-000381,-0.205827701423
ACH-000383,-0.14134912931399998
ACH-000387,-0.126227071741
ACH-000389,-0.139400400394
ACH-000390,-0.170795108461
ACH-000393,-0.09255679885530001
ACH-000395,-0.106524938105
ACH-000397,-0.0983923760347
ACH-000401,-0.177273727671
ACH-000402,-0.1817206012
ACH-000403,-0.277118966632
ACH-000404,-0.209046881319
ACH-000406,-0.18279622401700002
ACH-000407,-0.34246723815200003
ACH-000408,-0.005848436402199999
ACH-000410,-0.109525383226
ACH-000411,-0.126657444778
ACH-000414,0.00452449902909
ACH-000415,0.0514134231801
ACH-000416,-0.236860614318
ACH-000420,-0.08980272980489999
ACH-000421,-0.25934465659600003
ACH-000424,-0.15073426251900002
ACH-000425,-0.24598568163600001
ACH-000426,-0.302013536428
ACH-000427,0.133729619438
ACH-000433,-0.354458236902
ACH-000436,-0.281734928406
ACH-000444,0.004432577548109999
ACH-000445,-0.023687463628199998
ACH-000448,-0.190342234678
ACH-000450,-0.206755173077
ACH-000452,-0.22657629906399998
ACH-000454,-0.22149252528900001
ACH-000458,-0.113153934123
ACH-000459,-0.08625683869889998
ACH-000460,-0.160640568369
ACH-000461,-0.11333560906099999
ACH-000463,-0.077987114058
ACH-000464,-0.135169358448
ACH-000466,-0.16251835408
ACH-000467,-0.257975014584
ACH-000468,0.117552074478
ACH-000469,-0.149225422866
ACH-000470,-0.22166670255100002
ACH-000471,-0.121431352515
ACH-000472,-0.0642516958624
ACH-000473,0.0662382069391
ACH-000475,-0.181483281956
ACH-000476,-0.00486232823338
ACH-000477,-0.27425063440200004
ACH-000480,-0.155131591693
ACH-000481,-0.124070990447
ACH-000483,-0.259096887077
ACH-000484,0.112838952115
ACH-000485,-0.213951118726
ACH-000486,-0.12470952962899999
ACH-000487,-0.17470980984099999
ACH-000488,-0.216129812867
ACH-000490,-0.055437831597600004
ACH-000491,-0.138571602093
ACH-000495,-0.397376812774
ACH-000496,-0.127713260892
ACH-000499,0.0093432863015
ACH-000500,-0.7027106420550001
ACH-000502,-0.188842826232
ACH-000503,-0.140403829222
ACH-000505,-0.189287302103
ACH-000507,-0.25663216797
ACH-000510,-0.144341436568
ACH-000511,-0.320406882218
ACH-000512,-0.010599558909
ACH-000516,-0.138667364918
ACH-000517,-0.196430785376
ACH-000518,-0.107456095827
ACH-000520,-0.11291322911900001
ACH-000521,-0.098892253333
ACH-000522,-0.18959781257599997
ACH-000524,-0.229005085383
ACH-000527,-0.23748616142200002
ACH-000528,-0.179525702027
ACH-000537,-0.16197582990999998
ACH-000541,-0.19878795504299998
ACH-000542,-0.103583841302
ACH-000544,-0.061895967977099994
ACH-000545,-0.1833904948
ACH-000547,-0.128795685258
ACH-000548,-0.356707283716
ACH-000549,-0.14242307804999998
ACH-000550,-0.253967428478
ACH-000552,-0.23891494871
ACH-000556,-0.174238527578
ACH-000557,-0.035995722974400006
ACH-000570,0.0313704270055
ACH-000571,-0.109854509925
ACH-000573,-0.055822747865500004
ACH-000576,-0.263886775369
ACH-000580,-0.110792009485
ACH-000584,-0.0685238817463
ACH-000585,-0.168540668835
ACH-000588,-0.37989863280999997
ACH-000589,-0.0578150315786
ACH-000591,-0.128536326591
ACH-000593,-0.134854779666
ACH-000600,-0.135003710272
ACH-000601,-0.16986464351
ACH-000604,-0.13973865450099998
ACH-000605,-0.27280585750999997
ACH-000606,-0.148687974182
ACH-000608,-0.263341610221
ACH-000614,-0.0019390236394000002
ACH-000616,-0.184712095616
ACH-000618,-0.0687560607274
ACH-000619,-0.18264033805500002
ACH-000620,-0.26619460103799997
ACH-000621,-0.124432502134
ACH-000622,-0.365072236782
ACH-000623,0.018876530434599997
ACH-000624,-0.15257784090399998
ACH-000627,-0.008226218167479999
ACH-000630,-0.0528348135181
ACH-000632,-0.126438920548
ACH-000633,-0.10127117607899999
ACH-000637,-0.22711281611200002
ACH-000638,-0.046249215125
ACH-000646,-0.0982785878674
ACH-000647,-0.149621503982
ACH-000648,-0.110329249832
ACH-000649,-0.146775999151
ACH-000651,-0.0662100806906
ACH-000652,0.053648545060999996
ACH-000653,-0.0593966599585
ACH-000657,-0.118374167936
ACH-000658,-0.270703944411
ACH-000661,0.0077521012320600005
ACH-000662,-0.102270226732
ACH-000663,-0.14203099728
ACH-000665,-0.200078432928
ACH-000671,-0.176525648206
ACH-000673,-0.260759736575
ACH-000676,-0.18566362134199998
ACH-000677,-0.196800170498
ACH-000681,-0.042123311871
ACH-000682,-0.08687512311010001
ACH-000683,-0.238245388452
ACH-000684,0.0654040982135
ACH-000688,-0.130207746943
ACH-000693,-0.177506374421
ACH-000694,-0.18745662245099998
ACH-000695,-0.36440987979999995
ACH-000696,-0.173193507442
ACH-000697,-0.0591884296419
ACH-000699,-0.417048007971
ACH-000701,-0.466596420357
ACH-000706,-0.0986017836596
ACH-000711,-0.20365678083299998
ACH-000713,-0.140123926635
ACH-000714,-0.0531516336044
ACH-000718,-0.34915206960999995
ACH-000720,-0.150280135776
ACH-000721,-0.103323038401
ACH-000724,-0.0554348980651
ACH-000725,0.042441260274800004
ACH-000732,-0.277590010284
ACH-000734,-0.138397772471
ACH-000735,-0.192415058083
ACH-000736,-0.05506392075759999
ACH-000738,-0.172339888792
ACH-000746,0.0496034690276
ACH-000747,-0.08514314723
ACH-000748,-0.0383573624362
ACH-000753,-0.107409080658
ACH-000756,-0.04359261585680001
ACH-000757,0.0861351022752
ACH-000758,-0.17449551237
