,CEMIP (57214)
ACH-000004,-0.217860325445
ACH-000007,0.0628365286714
ACH-000009,-0.13682115740999998
ACH-000011,0.0667097588791
ACH-000012,-0.037390163966699995
ACH-000013,0.042269804452300004
ACH-000014,0.052636799603900004
ACH-000015,-0.023354556673499997
ACH-000017,0.07610455234289999
ACH-000018,-0.170241371186
ACH-000019,-0.221453732703
ACH-000021,-0.0589258359023
ACH-000022,0.0421767442282
ACH-000025,-0.05401236632119999
ACH-000028,0.0961772735248
ACH-000030,-0.00413869034543
ACH-000035,0.011102688363000001
ACH-000036,0.15398543005
ACH-000037,0.13850213689000002
ACH-000039,-0.132096957586
ACH-000040,0.108764322454
ACH-000041,0.0886869454263
ACH-000042,-0.12384474195
ACH-000045,0.009164549669950001
ACH-000047,0.11861490289999999
ACH-000052,0.042231993426700004
ACH-000053,-0.00467744194023
ACH-000054,-0.07846969875519999
ACH-000055,-0.00621771957716
ACH-000060,0.0197311787582
ACH-000067,0.011076291590700001
ACH-000070,0.0767886428952
ACH-000075,0.012707719912700002
ACH-000078,0.111932041008
ACH-000082,0.0664026576882
ACH-000085,0.0754102977057
ACH-000086,0.0331452509492
ACH-000087,-0.0766294996084
ACH-000092,0.0343707811466
ACH-000095,0.036278626844300006
ACH-000097,-0.0022983935719199998
ACH-000098,-0.08781725829119999
ACH-000099,0.0084999240764
ACH-000108,-0.125319199288
ACH-000113,0.021442551874700004
ACH-000115,-0.076326333212
ACH-000116,-0.0559969358697
ACH-000118,-0.031988117269299995
ACH-000120,-0.016873571580700002
ACH-000123,-0.064025121761
ACH-000127,-0.0137813927434
ACH-000128,0.0305237507443
ACH-000132,-0.085268387776
ACH-000133,-0.0281766443409
ACH-000137,0.199037137165
ACH-000138,0.088023674944
ACH-000142,-0.20234652236099998
ACH-000143,-0.146403504081
ACH-000146,-0.130712851819
ACH-000148,-0.00906042997161
ACH-000150,0.123200568321
ACH-000152,-0.0319525790373
ACH-000153,-0.047750724920100004
ACH-000159,0.0234996098302
ACH-000160,-0.0426780202182
ACH-000163,0.173676675855
ACH-000167,-0.046224411809099995
ACH-000168,0.091717006051
ACH-000169,0.024702299723900003
ACH-000178,0.0229275804325
ACH-000182,0.0405520175047
ACH-000183,-0.09795266834380001
ACH-000188,0.08660531009580001
ACH-000189,0.0362701575633
ACH-000190,-0.07908323141580001
ACH-000198,0.105050398563
ACH-000204,0.0690525465037
ACH-000206,-0.197216308614
ACH-000207,0.128010216666
ACH-000211,0.0183545646269
ACH-000215,0.09277009442220001
ACH-000221,-0.00419389589039
ACH-000222,-0.0402251249135
ACH-000223,-0.0174310054615
ACH-000226,0.249224283144
ACH-000227,0.0013577149667999997
ACH-000228,0.0166911400459
ACH-000231,-0.0284262164415
ACH-000232,-0.0318958358777
ACH-000233,0.007343504711240001
ACH-000234,0.013527421414
ACH-000235,0.010245374989
ACH-000237,-0.00034075527088200003
ACH-000238,0.037164877006
ACH-000243,-0.128500678366
ACH-000244,-0.285642228638
ACH-000246,0.13282749668
ACH-000248,0.207644554751
ACH-000250,0.0155811893579
ACH-000251,-0.25890985964200003
ACH-000253,0.162296782541
ACH-000255,-0.0237985935367
ACH-000256,0.242232070342
ACH-000257,-0.11183841243899999
ACH-000258,-0.040176790953
ACH-000259,-0.0423931301222
ACH-000260,-0.04850134599230001
ACH-000261,-0.0509628685106
ACH-000262,0.271040835572
ACH-000263,-0.019694963463599998
ACH-000264,-0.06308852274
ACH-000265,-0.157079044388
ACH-000266,-0.0947345459107
ACH-000272,0.037852546752999996
ACH-000273,0.139042462648
ACH-000274,-0.0968005855181
ACH-000277,0.162681624122
ACH-000278,0.056305436014300006
ACH-000279,0.0579658032769
ACH-000280,0.00217079285631
ACH-000281,-0.15401173062100001
ACH-000288,-0.07334418146169999
ACH-000291,0.13075802565199998
ACH-000293,0.100204592124
ACH-000294,-0.112782542317
ACH-000295,0.138394595451
ACH-000296,-0.198693268863
ACH-000302,-0.118156972017
ACH-000304,-0.218928361676
ACH-000307,-0.119406754966
ACH-000308,-0.028221730092199998
ACH-000310,-0.24336605868
ACH-000311,-0.20924158130800002
ACH-000312,-0.152343053841
ACH-000315,0.194323238585
ACH-000316,0.148125049929
ACH-000317,0.0721787908169
ACH-000318,-0.012663483283
ACH-000319,0.081769352676
ACH-000320,-0.315788217123
ACH-000322,0.0539082161572
ACH-000323,0.144112096712
ACH-000324,0.007260446387510001
ACH-000329,-0.0826768996378
ACH-000330,0.139962354179
ACH-000331,0.0565317258631
ACH-000332,0.032745084836400006
ACH-000334,-0.20019628809999998
ACH-000335,-0.032862632591900004
ACH-000336,0.288290817467
ACH-000337,-0.0240591194344
ACH-000339,0.0087401735197
ACH-000341,-0.00402151328776
ACH-000348,-0.038070260604400004
ACH-000350,-0.058216443937
ACH-000352,-0.00903349196511
ACH-000356,-0.0623583536165
ACH-000361,0.11264951390399999
ACH-000362,-0.062015905461400005
ACH-000363,-0.10741269633600001
ACH-000364,0.252736499584
ACH-000365,-0.143071731498
ACH-000366,0.0385304421255
ACH-000368,0.0350666886329
ACH-000374,0.124665453064
ACH-000375,-0.074932806087
ACH-000376,0.10587525222000001
ACH-000381,0.0449144008028
ACH-000383,0.0414978115404
ACH-000387,-0.10284768242100001
ACH-000389,0.019284056206
ACH-000390,-0.330827442512
ACH-000393,0.211871234088
ACH-000395,-0.0922080074247
ACH-000397,0.0637949689774
ACH-000401,-0.08129505765719999
ACH-000402,-0.239417930717
ACH-000403,0.053889506619300004
ACH-000404,-0.0241693374928
ACH-000406,-0.0482636376517
ACH-000407,-0.17093533034800001
ACH-000408,0.19484142350900002
ACH-000410,0.07403645801410001
ACH-000411,0.143731493052
ACH-000414,-0.07040632909910001
ACH-000415,-0.0549023692473
ACH-000416,0.0633527857969
ACH-000420,-0.036830037494000004
ACH-000421,-0.074163808414
ACH-000424,-0.0569455127532
ACH-000425,-0.0599274752799
ACH-000426,-0.0583483426882
ACH-000427,-0.100580924473
ACH-000433,0.17887957444299998
ACH-000436,0.293182914089
ACH-000444,-0.100404896799
ACH-000445,-0.169783641219
ACH-000448,-0.053302676463699995
ACH-000450,-0.019890126661499998
ACH-000452,0.0286862855964
ACH-000454,-0.16113945874000002
ACH-000458,0.0913708725533
ACH-000459,0.333660440201
ACH-000460,0.0641422611686
ACH-000461,0.08404122492560001
ACH-000463,-0.0591160111352
ACH-000464,-0.246189724747
ACH-000466,-0.0145377967961
ACH-000467,-0.253618107694
ACH-000468,0.0222587746007
ACH-000469,0.0587422568848
ACH-000470,-0.152154136029
ACH-000471,0.0077171930865500005
ACH-000472,-0.0123883699141
ACH-000473,0.173923840066
ACH-000475,0.07637367664889999
ACH-000476,-0.053775746674100004
ACH-000477,-0.270009084223
ACH-000480,0.058232325629400006
ACH-000481,0.0261799655752
ACH-000483,-0.05766803011519999
ACH-000484,0.109466777929
ACH-000485,-0.0687204174421
ACH-000486,0.032708373542499995
ACH-000487,-0.09264939280449999
ACH-000488,0.019245516357200003
ACH-000490,0.0716466135351
ACH-000491,-0.15008755974000001
ACH-000495,0.048377989862199995
ACH-000496,-0.14422164449799998
ACH-000499,-0.0863170506907
ACH-000500,0.156924080987
ACH-000502,0.071078815797
ACH-000503,0.0814453316592
ACH-000505,-0.0505126984439
ACH-000507,0.0060908434577
ACH-000510,-0.142175895401
ACH-000511,-0.0666518676867
ACH-000512,-0.29353162672
ACH-000516,-0.068247652515
ACH-000517,-0.0292455280638
ACH-000518,0.08400210275139999
ACH-000520,-0.18323903623399998
ACH-000521,-0.00373980082458
ACH-000522,0.013315683697
ACH-000524,0.0759275969308
ACH-000527,-0.0857684578228
ACH-000528,0.023279671201900002
ACH-000537,0.190580160538
ACH-000541,0.310253561965
ACH-000542,-0.00284922887166
ACH-000544,-0.152438374625
ACH-000545,0.11004850261600001
ACH-000547,0.192321219075
ACH-000548,0.147805102807
ACH-000549,-0.08390747572419999
ACH-000550,0.0895100312012
ACH-000552,0.047247575686499996
ACH-000556,-0.038649780702900004
ACH-000557,-0.16681845349500002
ACH-000570,-0.0825669589723
ACH-000571,0.0406857752769
ACH-000573,0.049530764576399995
ACH-000576,0.202033840973
ACH-000580,-0.0388070430859
ACH-000584,0.140317045266
ACH-000585,0.013991184429600002
ACH-000588,0.016277863091
ACH-000589,-0.0891325851678
