,DNM2 (1785)
ACH-000291,-1.34772723226
ACH-000293,-0.898416109603
ACH-000294,-2.29154780476
ACH-000295,-1.6199596379299999
ACH-000296,-1.5363862325
ACH-000302,-1.4676824994
ACH-000304,-1.69555634257
ACH-000307,-1.6454464994
ACH-000308,-1.0766554934700001
ACH-000310,-0.662846614114
ACH-000311,-1.15061604776
ACH-000312,-0.509986885799
ACH-000315,-1.4583873588999998
ACH-000316,-1.0531428270999998
ACH-000317,-1.2766623105500001
ACH-000318,-1.17685279412
ACH-000319,-1.4008374062
ACH-000320,-1.16654523115
ACH-000322,-0.974797391469
ACH-000323,-0.964415784102
ACH-000324,-0.970443663239
ACH-000329,-1.5870359676199999
ACH-000330,-1.5502075735699998
ACH-000331,-0.33862833189099995
ACH-000332,-1.3832924568599998
ACH-000334,-2.20404942265
ACH-000335,-1.6154387036200002
ACH-000336,-1.4128722555200002
ACH-000337,-1.07590873611
ACH-000339,-1.63338081472
ACH-000341,-1.08916123605
ACH-000348,-1.07975314298
ACH-000350,-1.7084545820800001
ACH-000352,-1.75449886438
ACH-000356,-1.4538320487799998
ACH-000361,-1.27718676564
ACH-000362,-1.71145756884
ACH-000363,-1.9590513062400001
ACH-000364,-0.300324518198
ACH-000365,-1.3219719951
ACH-000366,-1.04894924911
ACH-000368,-0.943024204568
ACH-000374,-1.37946432676
ACH-000375,-1.32697934565
ACH-000376,-0.9730796621009999
ACH-000381,-1.3779956246599998
ACH-000383,-1.8404562834599998
ACH-000387,-1.39816478784
ACH-000389,-1.20903504677
ACH-000390,-0.911384150659
ACH-000393,-1.02445607263
ACH-000395,-1.36166097437
ACH-000397,-1.48456081768
ACH-000401,-1.3752567104
ACH-000402,-0.902298290666
ACH-000403,-1.30569635925
ACH-000404,-1.1676433369499999
ACH-000406,-1.75350044495
ACH-000407,-0.882296129733
ACH-000408,-1.0023803074700002
ACH-000410,-0.83093699215
ACH-000411,-0.332781206042
ACH-000414,-0.7494355980769999
ACH-000415,-1.4938808039899998
ACH-000416,-1.16865123292
ACH-000420,-0.74944746618
ACH-000421,-0.7889118974420001
ACH-000424,-1.6242271510799997
ACH-000425,-1.30259320995
ACH-000426,-2.43159132337
ACH-000427,-1.3114037924700002
ACH-000433,-0.5084755375810001
ACH-000436,-1.4586138431600002
ACH-000444,-1.0488843453499999
ACH-000445,-0.8201320778919999
ACH-000448,-1.24951723364
ACH-000450,-1.299358537
ACH-000452,-0.298824810637
ACH-000454,-1.4418797895700002
ACH-000458,-1.234170319
ACH-000459,-1.2981298533399999
ACH-000460,-1.2142881327500001
ACH-000461,-0.5865791200630001
ACH-000463,-1.1090419703799999
ACH-000464,-1.1201019047399998
ACH-000466,-0.805706594373
ACH-000467,-1.2743699901999999
ACH-000468,-0.867716834119
ACH-000469,-1.45350698902
ACH-000470,-1.6769768278900001
ACH-000471,-1.3443945133200002
ACH-000472,-1.73740323801
ACH-000473,-1.34270733699
ACH-000475,-1.3581214741799998
ACH-000476,-1.23256902165
ACH-000477,-1.9112272136200001
ACH-000480,-0.8532017603300001
ACH-000481,-1.8494624207700001
ACH-000483,-1.38461138834
ACH-000484,-1.20737220454
ACH-000485,-1.2404276670799999
ACH-000486,-0.9896789460709999
ACH-000487,-1.0885978622299999
ACH-000488,-1.40835124693
ACH-000490,-1.1224157879799999
ACH-000491,-0.720085268204
ACH-000495,-1.0298217159999998
ACH-000496,-1.09992934704
ACH-000499,-1.43418216322
ACH-000500,-0.8456461560899999
ACH-000502,-1.2173120013
ACH-000503,-1.0769464115
ACH-000505,-0.55228265185
ACH-000507,-1.2976564747700001
ACH-000510,-1.3765094073700002
ACH-000511,-1.1671410229799999
ACH-000512,-1.7217596482
ACH-000516,-0.7725648048980001
ACH-000517,-1.16388816575
ACH-000518,-1.18780529609
ACH-000520,-1.45703468245
ACH-000521,-1.3498776049599999
ACH-000522,-1.11569094534
ACH-000524,-1.3086154775399998
ACH-000527,-1.18736377965
ACH-000528,-1.31279194013
ACH-000537,-0.617468377222
ACH-000541,-1.28530963536
ACH-000542,-1.20842442278
ACH-000544,-1.26057788904
ACH-000545,-1.16648143756
ACH-000547,-1.52876223155
ACH-000548,-1.6530703744100002
ACH-000549,-1.44311341139
ACH-000550,-1.7278144086900002
ACH-000552,-1.4311363695200001
ACH-000556,-1.3018872714899998
ACH-000557,-2.59163493582
ACH-000570,-0.285950812162
ACH-000571,-1.11643454151
ACH-000573,-1.25928217142
ACH-000576,-1.33476604172
ACH-000580,-1.5520932316999998
ACH-000584,-1.58193430854
ACH-000585,-0.8968687321340001
ACH-000588,-1.28259327974
ACH-000589,-1.2092522322900001
ACH-000591,-1.20801011548
ACH-000593,-1.32140291255
ACH-000600,-0.6909148307359999
ACH-000601,-1.2584922849299998
ACH-000604,-1.172402521
ACH-000605,-1.27554432938
ACH-000606,-1.19961217444
ACH-000608,-0.709196123432
ACH-000614,-1.50831372979
ACH-000616,-1.43211759456
ACH-000618,-1.23196026357
ACH-000619,-1.46523289518
ACH-000620,-1.7060005671899998
ACH-000621,-1.41571273097
ACH-000622,-0.8737520194580001
ACH-000623,-1.1700381287200001
ACH-000624,-1.20159633544
ACH-000627,-1.3624631613
ACH-000630,-1.3018621616600001
ACH-000632,-1.6954954615399997
ACH-000633,-1.61239283323
ACH-000637,-0.5714180886110001
ACH-000638,-1.19340191288
ACH-000646,-1.6131186861700002
ACH-000647,-0.292086269124
ACH-000648,-1.1642804243
ACH-000649,-1.36406547148
ACH-000651,-0.46241780114500003
ACH-000652,-1.4157019990600002
ACH-000653,-1.4469818375999999
ACH-000657,-1.08442502581
ACH-000658,-1.9478896881599999
ACH-000661,-1.4237284831299999
ACH-000662,-1.10534758627
ACH-000663,-1.1138382799200002
ACH-000665,-1.10759226438
ACH-000671,-1.20739557496
ACH-000673,-0.276250488942
ACH-000676,-1.52179410334
ACH-000677,-1.7818829021200002
ACH-000681,-0.35840623607
ACH-000682,-1.38413387514
ACH-000683,-0.491320366053
ACH-000684,-1.2027719384200002
ACH-000688,-1.56647652751
ACH-000693,-0.769441539361
ACH-000694,-1.29157335346
ACH-000695,-0.26141700842
ACH-000696,-1.1037693999200002
ACH-000697,-1.14519098596
ACH-000699,-1.45612074968
ACH-000701,-1.1587265728
ACH-000706,-0.792169952941
ACH-000711,-1.43066440985
ACH-000713,-0.951500215388
ACH-000714,-1.50377112067
ACH-000718,-1.13899631703
ACH-000720,-0.699410884691
ACH-000721,-1.53492475399
ACH-000724,-1.43142403339
ACH-000725,-2.1702566204799996
ACH-000732,-1.24124885108
ACH-000734,-1.46780135009
ACH-000735,-0.0768181477107
ACH-000736,-1.3730675658000002
ACH-000738,-1.0319039784000001
ACH-000746,-0.768047492482
ACH-000747,-1.21851125364
ACH-000748,-0.661010486937
ACH-000753,-1.41882834597
ACH-000756,-0.322579955347
ACH-000757,-1.10333458994
ACH-000758,-1.3673014021899998
ACH-000760,-1.10612648995
ACH-000763,-2.18891024588
ACH-000764,-1.27067283384
ACH-000765,-1.5837335425299999
ACH-000766,-1.05229773675
ACH-000767,-0.471448229015
ACH-000768,-1.36240225377
ACH-000769,-1.17171200941
ACH-000770,-1.4426546528
ACH-000771,-1.2422783650700002
ACH-000773,-1.57105028641
ACH-000776,-1.30198224475
ACH-000777,-1.39107293734
ACH-000778,-1.46750896166
ACH-000781,-0.394579169422
ACH-000782,-1.3507796538799999
ACH-000783,-1.9345892365900001
ACH-000784,-1.4709849584999999
ACH-000785,-1.12977490426
ACH-000787,-0.723304654712
ACH-000788,-1.4381805436500001
ACH-000791,-1.31597000614
ACH-000792,-0.917252577269
ACH-000794,-1.2451906267100001
ACH-000796,-1.28623575366
ACH-000799,-0.884278681646
ACH-000800,-1.33662883889
ACH-000802,-1.20207039755
ACH-000804,-0.861043174579
ACH-000805,-1.19657546044
ACH-000809,-1.5526444429600001
ACH-000810,-1.3107597783
ACH-000811,-1.2577662279100001
ACH-000817,-1.37304119726
ACH-000819,-0.68367633318
ACH-000820,-1.15483614945
ACH-000821,-2.09938553339
ACH-000822,-1.8007630977900002
ACH-000823,-1.26962528719
ACH-000824,-1.2667309716600001
ACH-000827,-1.26323606727
ACH-000829,-1.52833537246
ACH-000831,-1.22750161014
ACH-000832,-1.3549546372299999
ACH-000833,-1.02778491261
ACH-000834,-1.30140584872
ACH-000835,-0.73085799986
ACH-000836,-1.37443594054
ACH-000837,-1.09839997315
ACH-000838,-1.32297337803
ACH-000839,-1.3588829157700002
ACH-000840,-1.30756597079
ACH-000841,-1.59382071439
ACH-000843,-1.36194357867
ACH-000846,-1.7099722717599999
ACH-000847,-1.10946957853
ACH-000848,-1.53049868475
ACH-000849,-1.3523094921399998
ACH-000851,-1.33740699654
ACH-000855,-1.3084991893100002
ACH-000856,-1.2262282150100001
ACH-000858,-1.35283320618
ACH-000859,-1.56534655386
ACH-000861,-0.9795571409139999
ACH-000862,-0.8297521427590001
ACH-000865,-1.18927213632
ACH-000866,-0.505564001119
ACH-000867,-1.4633355240099999
ACH-000869,-1.5551859004
ACH-000872,-1.4192979620800001
ACH-000873,-0.9887299465260001
ACH-000876,-0.707288056093
ACH-000878,-1.32387325974
ACH-000880,-1.25501045021
ACH-000881,-1.2692052142
ACH-000882,-1.34112758918
ACH-000884,-1.32772484115
ACH-000885,-0.40772606529
ACH-000887,-1.4526935806299999
ACH-000888,-1.29488774582
ACH-000889,-1.44386721146
ACH-000890,-1.38137387542
ACH-000896,-1.64793716635
ACH-000898,-1.62439793186
ACH-000900,-1.08795879511
ACH-000901,-0.895520238996
ACH-000905,-1.2175765277200001
ACH-000906,-0.784182309637
ACH-000907,-1.45296957974
ACH-000910,-1.4115644987600002
ACH-000911,-1.2695037214799998
ACH-000912,-1.16201758246
ACH-000913,-1.4213183473500002
ACH-000915,-1.49929382068
ACH-000916,-0.981473292871
ACH-000917,-1.5454917194100002
ACH-000921,-0.8985323257269999
ACH-000924,-0.531827444836
ACH-000926,-1.442212064
ACH-000928,-1.3865761531099998
ACH-000929,-1.45203494416
ACH-000932,-1.6766053383000001
ACH-000935,-0.874833747717
ACH-000936,-1.3093632624200002
ACH-000937,-1.68671176586
ACH-000938,-1.48409051521
ACH-000939,-1.2696821732799999
ACH-000941,-1.45641478892
ACH-000943,-1.23870199829
ACH-000946,-1.3216916112600001
ACH-000947,-0.875345926621
ACH-000948,-0.983734701777
ACH-000950,-0.7297254918539999
ACH-000953,-1.78758842354
ACH-000957,-1.36304903852
ACH-000958,-0.9107360870379999
ACH-000960,-1.50185818855
ACH-000963,-0.722648549667
ACH-000968,-0.998441813769
ACH-000969,-1.4333285317500002
ACH-000973,-1.32844690888
ACH-000974,-1.21033888162
ACH-000975,-1.24804237116
ACH-000976,-1.5995680967500001
ACH-000978,-0.9389819603399999
ACH-000980,-0.225556152333
ACH-000984,-0.554034602007
ACH-000986,-1.2781028651100002
ACH-000988,-1.18022898363
ACH-000993,-1.4705064080599999
ACH-000994,-1.5335644511000002
ACH-000996,-1.14446509505
ACH-001001,-1.35493258816
ACH-001020,-1.18077206125
ACH-001028,-1.5316505224399999
ACH-001031,-1.16823011655
ACH-001038,-0.6905528697609999
ACH-001048,-1.2250556860600001
ACH-001050,-1.30922551598
ACH-001053,-0.851423728223
ACH-001054,-0.984909093163
ACH-001061,-1.31983650202
ACH-001067,-1.1429867456899998
ACH-001075,-1.20613809384
ACH-001096,-0.55500488153
ACH-001128,-0.994467503916
ACH-001134,-0.9883754905769999
ACH-001151,-1.3470851815
ACH-001163,-1.26562714893
ACH-001164,-1.3422892869499998
ACH-001173,-1.17088023461
ACH-001183,-1.25759361022
ACH-001184,-1.4008762983
ACH-001190,-1.34675037357
ACH-001192,-0.429492378093
ACH-001193,-1.1979902769600002
ACH-001196,-1.2366214167899998
ACH-001197,-1.12490143324
ACH-001205,-1.23146379918
ACH-001211,-1.4501211237
ACH-001212,-1.04363359308
ACH-001228,-0.683633383679
ACH-001232,-0.847516150308
ACH-001239,-1.41596751185
ACH-001274,-1.3968116656
ACH-001275,-1.45214326363
ACH-001277,-1.50225260926
ACH-001278,-1.2520031378899998
ACH-001280,-0.729649521178
ACH-001283,-1.2727120537899999
ACH-001289,-0.9000033514219999
ACH-001295,-0.815410786684
ACH-001300,-0.38953350266000003
ACH-001301,-0.29782594987
ACH-001302,-0.598954583078
ACH-001303,-0.730288570176
ACH-001306,-1.13371877274
ACH-001318,-1.3869455509200002
ACH-001322,-1.1588831096799999
ACH-001328,-1.42719353378
ACH-001332,-1.27761905606
ACH-001333,-1.18042026578
ACH-001336,-1.3573865384000001
ACH-001340,-1.2285935479799999
ACH-001346,-1.20197206157
ACH-001353,-1.3942938949700001
ACH-001354,-0.280188317754
ACH-001367,-0.7719245452179999
ACH-001368,-1.29401126298
ACH-001374,-1.41793943741
ACH-001375,-1.5392820153400002
ACH-001377,-0.886655826428
ACH-001380,-1.2163521268200002
ACH-001391,-1.35653336481
ACH-001407,-0.833628153114
ACH-001408,-1.63745396274
ACH-001413,-0.814754162138
ACH-001430,-1.2977127925
ACH-001431,-1.27505093594
ACH-001450,-1.54112317396
ACH-001496,-1.27150358677
ACH-001500,-1.4054161411500001
ACH-001521,-1.7889417401900003
ACH-001523,-1.3142734094
ACH-001532,-1.3734603974700001
ACH-001536,-0.878974973986
ACH-001550,-1.20342733268
ACH-001552,-1.5537534813999998
ACH-001554,-1.25925572567
ACH-001645,-1.1928621419
ACH-001654,-0.871710205046
ACH-001715,-1.34988759465
ACH-001735,-1.53760523833
ACH-001736,-1.5346783521
ACH-001737,-2.1921262714700003
ACH-001740,-0.961839338653
ACH-001745,-1.30966798857
ACH-001750,-0.9639453411390001
ACH-001765,-1.34559883185
ACH-001956,-1.03952413704
ACH-001957,-1.5768005480399998
