,IGFL2 (147920)
ACH-000004,-0.16829032479400002
ACH-000007,-0.0202521874697
ACH-000009,-0.138142917606
ACH-000011,-0.029300961154099997
ACH-000012,-0.011112851484100001
ACH-000013,-0.060581573559499995
ACH-000014,0.18240010641399998
ACH-000015,-0.127808240158
ACH-000017,0.20671029358600002
ACH-000018,-0.041018525952
ACH-000019,0.0550705802708
ACH-000021,-0.0576911699821
ACH-000022,-0.031629122182700004
ACH-000025,0.16827694927499998
ACH-000028,-0.0961574447549
ACH-000030,-0.217860385109
ACH-000035,-0.23672105231499999
ACH-000036,0.0239616361365
ACH-000037,0.12540757498400001
ACH-000039,0.09331168048519999
ACH-000040,0.17495044103000001
ACH-000041,-0.28116702150199996
ACH-000042,-0.00288101686712
ACH-000045,-0.111391502822
ACH-000047,-0.042763098202800005
ACH-000052,0.0556433181123
ACH-000053,-0.339088534951
ACH-000054,0.0022740350983000003
ACH-000055,0.032041255721499996
ACH-000060,0.00229223061895
ACH-000067,0.021239779941599996
ACH-000070,-0.0155667854283
ACH-000075,-0.0845912899167
ACH-000078,-0.302610156033
ACH-000082,0.119282234729
ACH-000085,-0.0649126288861
ACH-000086,-0.157977631432
ACH-000087,-0.100892461095
ACH-000092,0.0999516835001
ACH-000095,0.0312427626577
ACH-000097,-0.0341603988012
ACH-000098,-0.167729778251
ACH-000099,-0.0244919706312
ACH-000108,-0.220803248369
ACH-000113,0.0637213958106
ACH-000115,-0.0792465803901
ACH-000116,-0.0261703191873
ACH-000118,0.00529115424978
ACH-000120,0.0275646506533
ACH-000123,-0.19660265272
ACH-000127,-0.15769503110400002
ACH-000128,-0.060983402816199996
ACH-000132,0.141128797753
ACH-000133,-0.00134592898418
ACH-000137,-0.05254775068519999
ACH-000138,-0.169600432004
ACH-000142,-0.133403615431
ACH-000143,0.028557002350300002
ACH-000146,0.00181606419803
ACH-000148,-0.127960538931
ACH-000150,-0.206948765147
ACH-000152,-0.197137219519
ACH-000153,-0.141237149194
ACH-000159,-0.0876587604835
ACH-000160,-0.131805933974
ACH-000163,0.00518171426333
ACH-000167,0.107384847139
ACH-000168,-0.015515628840100002
ACH-000169,-0.10165672807399999
ACH-000178,-0.0719198756317
ACH-000182,0.03934430585
ACH-000183,-0.110316145267
ACH-000188,-0.0871700479857
ACH-000189,-0.177440194917
ACH-000190,-0.0302987740839
ACH-000198,-0.18982753801399999
ACH-000204,-0.148908785698
ACH-000206,0.227746160795
ACH-000207,-0.138250352353
ACH-000211,0.0163610013333
ACH-000215,-0.0617365957089
ACH-000221,-0.282199277488
ACH-000222,-0.23008536388099998
ACH-000223,0.011836621225100001
ACH-000226,-0.10718050841700001
ACH-000227,0.124881543745
ACH-000228,0.10456179841800001
ACH-000231,-0.0557688787193
ACH-000232,0.0183433326448
