,OSMR (9180)
ACH-000004,0.173363674176
ACH-000007,0.143824417055
ACH-000009,0.142370824966
ACH-000011,0.34100434237099997
ACH-000012,0.17389887557
ACH-000013,0.188783929355
ACH-000014,-0.026647063280700004
ACH-000015,0.129554135219
ACH-000017,0.180940751792
ACH-000018,0.103771851408
ACH-000019,0.395871242778
ACH-000021,0.23015434439399998
ACH-000022,0.145681679814
ACH-000025,0.326224633474
ACH-000028,0.20269396163400002
ACH-000030,0.255121941407
ACH-000035,0.25644928897
ACH-000036,0.27680395888099996
ACH-000037,-0.0186488893925
ACH-000039,0.174871402848
ACH-000040,0.141832275652
ACH-000041,0.306289122584
ACH-000042,-0.00278382159792
ACH-000045,0.23398520233000003
ACH-000047,0.228590783906
ACH-000052,0.240791638917
ACH-000053,0.0809703441045
ACH-000054,-0.109918547009
ACH-000055,0.19557127665600002
ACH-000060,0.160043082911
ACH-000067,-0.0663010260217
ACH-000070,0.339105074537
ACH-000075,0.027126807008000003
ACH-000078,0.0445116121062
ACH-000082,0.00530657235339
ACH-000085,0.182721951181
ACH-000086,0.119504722424
ACH-000087,0.055950411048800004
ACH-000092,0.141680430412
ACH-000095,0.164899782819
ACH-000097,0.011992897448700001
ACH-000098,0.0750593625363
ACH-000099,0.18033982669
ACH-000108,0.148825983801
ACH-000113,0.21255813054900002
ACH-000115,-0.0375556266291
ACH-000116,0.045618579699599995
ACH-000118,0.21729793269499997
ACH-000120,0.242064106473
ACH-000123,0.0556149240123
ACH-000127,0.072502395204
ACH-000128,0.250055427478
ACH-000132,0.154608677082
ACH-000133,0.04758824850869999
ACH-000137,0.067090682567
ACH-000138,0.11492604405099999
ACH-000142,0.103611628651
ACH-000143,0.100411208473
ACH-000146,0.245398794536
ACH-000148,0.07569446543880001
ACH-000150,0.108338869994
ACH-000152,0.223955202939
ACH-000153,0.160473099495
ACH-000159,0.0971058994548
ACH-000160,0.0948345520635
ACH-000163,0.127320873718
ACH-000167,0.000497002409496
ACH-000168,0.13718784716399998
ACH-000169,0.0999731129261
ACH-000178,0.146278832675
ACH-000182,0.271194325073
ACH-000183,0.05398893365730001
ACH-000188,0.2284225189
ACH-000189,0.47143767718900004
ACH-000190,0.283398017226
ACH-000198,0.19795755064800002
ACH-000204,0.193602925113
ACH-000206,0.14959735899
ACH-000207,0.0929011759179
ACH-000211,0.134810755189
ACH-000215,0.197173345394
ACH-000221,0.19585476076299999
ACH-000222,0.134034385585
ACH-000223,0.193097600244
ACH-000226,0.154326244019
ACH-000227,0.231772996894
ACH-000228,0.060089230430199994
ACH-000231,0.0882795948647
ACH-000232,0.13285406905400002
ACH-000233,0.257163470021
ACH-000234,0.257962801274
ACH-000235,0.10271238896299999
ACH-000237,0.0136913204253
ACH-000238,0.041172361802
ACH-000243,0.19770183091899998
ACH-000244,0.0809343742942
ACH-000246,0.166899132906
ACH-000248,0.28891044309
ACH-000250,0.128101116773
ACH-000251,0.328419306104
ACH-000253,0.193485702627
ACH-000255,0.36164124061999997
ACH-000256,0.0976015111396
ACH-000257,-0.0441989087677
ACH-000258,0.0425950788825
ACH-000259,0.111278104212
ACH-000260,0.122612474207
ACH-000261,0.127034699192
ACH-000262,0.0947463604477
ACH-000263,-0.231008499082
ACH-000264,0.12525204565099998
ACH-000265,0.23707802356999996
ACH-000266,0.11152499743699999
ACH-000272,0.18907196863200001
ACH-000273,0.021786735025900002
ACH-000274,0.205284615478
ACH-000277,0.267779226153
ACH-000278,0.06321443601009999
ACH-000279,-0.0363958011248
ACH-000280,0.301765413795
ACH-000281,0.276359769421
ACH-000288,0.08407653853610002
ACH-000291,0.24277925157400002
ACH-000293,-0.049957128678299996
ACH-000294,0.116209246142
ACH-000295,0.0277819637826
ACH-000296,0.35379780549999995
ACH-000302,0.052839320349000005
ACH-000304,0.0619851728818
ACH-000307,0.16565974387399998
ACH-000308,0.056577072379099994
ACH-000310,0.27614074589800003
ACH-000311,0.043342428189699994
ACH-000312,0.146429821416
ACH-000315,0.16316765521999999
ACH-000316,0.0193400455723
ACH-000317,0.35830916877999996
ACH-000318,-0.0303487418624
ACH-000319,0.187177637061
ACH-000320,0.127521245435
ACH-000322,0.00773155128067
ACH-000323,0.0316164040176
ACH-000324,0.1364497603
ACH-000329,0.156449088577
ACH-000330,0.141834544394
ACH-000331,0.169376800988
ACH-000332,0.08951081854769999
ACH-000334,0.30067544297800003
ACH-000335,-0.0613496708754
ACH-000336,-0.089792573673
ACH-000337,0.25863386037700004
ACH-000339,0.15164520742100002
ACH-000341,0.251479488851
ACH-000348,0.0111621779069
ACH-000350,0.0548933181031
ACH-000352,0.180707160105
ACH-000356,0.27909040987
ACH-000361,0.410005811122
ACH-000362,-0.0115489699004
ACH-000363,0.100293102608
ACH-000364,0.17883406585499997
ACH-000365,0.14021172099999998
ACH-000366,0.227112152997
ACH-000368,0.0303813129624
ACH-000374,0.20846208700599997
ACH-000375,0.14729480511600002
ACH-000376,0.165790658767
ACH-000381,0.287455756386
ACH-000383,0.133467514278
ACH-000387,0.20056479715599998
ACH-000389,0.194046311916
ACH-000390,0.0325127615279
ACH-000393,0.0769799899811
ACH-000395,0.14255341217700002
ACH-000397,0.248126334186
ACH-000401,0.31399267648
ACH-000402,0.276061774934
ACH-000403,0.113649116341
ACH-000404,-0.111217699793
ACH-000406,0.149363756411
ACH-000407,0.34894846427799997
ACH-000408,0.366641348807
ACH-000410,0.19692808349500002
ACH-000411,0.153054410748
ACH-000414,-0.0232345515401
ACH-000415,0.09179828749399999
ACH-000416,0.0937619105269
ACH-000420,0.22988195011799997
ACH-000421,0.182339121459
ACH-000424,0.20055707191
ACH-000425,0.09697359093289999
ACH-000426,0.47171444362899995
ACH-000427,0.18107244653000001
ACH-000433,0.0218588968976
ACH-000436,0.207648319873
ACH-000444,0.178851935741
ACH-000445,0.103100613951
ACH-000448,-0.0224786283896
ACH-000450,0.665926822122
ACH-000452,0.123999092739
ACH-000454,0.105401937248
ACH-000458,-0.0776340277673
ACH-000459,0.360797063978
ACH-000460,0.213279685238
ACH-000461,-0.06524462914819999
ACH-000463,0.21986258150199997
ACH-000464,0.0524089471319
ACH-000466,0.151926482251
ACH-000467,0.213808020897
ACH-000468,0.371491707634
ACH-000469,0.23909449070500002
ACH-000470,0.241087505474
ACH-000471,0.161366832654
ACH-000472,0.0820874340263
ACH-000473,0.24056737290600003
ACH-000475,0.113444895204
ACH-000476,0.317973002375
ACH-000477,0.0623734979501
